reference_actor_Q_std,rollout/episode_steps,total/epochs,rollout/return_history,reference_Q_std,rollout/return,train/param_noise_distance,success rate,reference_actor_Q_mean,reference_Q_mean,rollout/actions_std,total/steps,rollout/Q_mean,train/loss_critic,total/steps_per_second,total/duration,rollout/goal_tolerance,reference_action_std,rollout/error,total/episodes,rollout/episodes,errors,reference_action_mean,train/loss_actor,rollout/actions_mean
2.6564333,8.60832137733142,1,-10.69,2.6829956,-7.609031861790146,0.0,1.0,-2.412901,-3.1002898,0.7158143,1877998,-2.999225,0.061646823,22.65348350079833,82901.06905341148,0.001,0.8620536,0.00076,218161,218161,0.0006842755161788248,0.15343046,1.6054373,0.0015121906
2.6716318,8.610206307454014,1,-14.02,2.691244,-7.61091660632945,0.0,1.0,-2.4773555,-3.1494517,0.7157798,1878998,-2.999175,0.06595695,22.65319112889919,82946.2829015255,0.001,0.86576223,0.0036,218218,218218,0.0006820157629283747,0.13662568,1.641617,0.0015195061
2.667922,8.61197079221981,1,-12.45,2.6919744,-7.6126808307909375,0.0,1.0,-2.475294,-3.1608262,0.7157521,1879998,-2.9992237,0.059313145,22.652790022747322,82991.8962790966,0.001,0.8612207,0.00244,218298,218298,0.000667174133858641,0.14590286,1.6316031,0.001524217
2.6500878,8.613218001318778,1,-10.68,2.667828,-7.6139277602754785,0.0,1.0,-2.4533277,-3.1327324,0.7157245,1880998,-2.9990575,0.06082221,22.652587202397207,83036.78441643715,0.001,0.85921806,0.09934,218384,218384,0.000658061112510994,0.15074709,1.6115636,0.0015195584
2.6468453,8.61427446744235,1,-9.99,2.667495,-7.614983934015031,0.0,1.0,-2.491354,-3.1773238,0.7156845,1881998,-2.9988034,0.06312788,22.652480058260746,83081.32244944572,0.001,0.8546369,0.00299,218474,218474,0.000673173534440327,0.15982786,1.6098574,0.0015235164
2.6740985,8.615115731103048,1,-9.51,2.6890314,-7.615824895798542,0.0,1.0,-2.4882247,-3.1832616,0.7156508,1882998,-2.9986892,0.06454616,22.6524139658899,83125.71025919914,0.001,0.85563755,0.00368,218567,218567,0.0006785242719478098,0.14027096,1.5974169,0.0015445448
2.651645,8.616737710616345,1,-12.3,2.6686182,-7.617446625564845,0.0,1.0,-2.4858034,-3.186432,0.7156122,1883998,-2.9984145,0.06189146,22.652235152529965,83170.51219511032,0.001,0.8509886,0.02003,218644,218644,0.0006498985210006401,0.15127873,1.6005754,0.0015538383
2.665054,8.61821398853339,1,-12.2,2.6834886,-7.618922650670714,0.0,1.0,-2.529827,-3.218041,0.7155815,1884998,-2.998399,0.059154924,22.651831475010198,83216.14091467857,0.001,0.85838485,0.03113,218722,218722,0.0006912531102018413,0.16179924,1.626964,0.0015757327
2.6602545,8.620242518979646,1,-13.89,2.6775482,-7.620950970578691,0.0,1.0,-2.5119162,-3.1954813,0.7155531,1885998,-2.9986813,0.0602319,22.65177353646377,83260.50041794777,0.001,0.86356413,0.10831,218787,218787,0.0006495544066372817,0.14493813,1.599806,0.0016084276
2.6695988,8.621563583696183,1,-12.17,2.6852307,-7.6222717698714755,0.0,1.0,-2.5183187,-3.19874,0.7155147,1886998,-2.9983745,0.0708431,22.6517995112887,83304.5515460968,0.001,0.8647967,0.0077,218869,218869,0.0006775034351975858,0.1259989,1.6255504,0.0016072207
2.656383,8.623162192899521,1,-11.53,2.675348,-7.62387013971673,0.0,1.0,-2.4817746,-3.1581564,0.71549743,1887998,-2.9986973,0.061616164,22.651759972865772,83348.84363341331,0.001,0.8663466,0.01022,218943,218943,0.0006545069675291587,0.1250887,1.6513563,0.0016398369
2.658657,8.62545605647566,1,-14.56,2.6763642,-7.626172961273442,0.0,0.98,-2.5075333,-3.1913958,0.7154583,1888998,-2.999054,0.06987271,22.651482620766995,83394.0114042759,0.001,0.86139536,0.10374,218997,218997,0.0007184454589787063,0.14776944,1.6247871,0.0016622996
2.6712797,8.626898849735257,1,-11.49,2.6883967,-7.6276154829286105,0.0,1.0,-2.4980068,-3.1892133,0.7154388,1889998,-2.9992683,0.06201925,22.651370790440414,83438.57056093216,0.001,0.8634418,0.00159,219080,219080,0.0006729915739226543,0.13324107,1.6449252,0.0016772543
2.6578572,8.628712622803455,1,-13.49,2.6787314,-7.629429023823756,0.0,1.0,-2.4584608,-3.136743,0.7154011,1890998,-2.9993865,0.06723717,22.651217800558175,83483.28185486794,0.001,0.8608299,0.03763,219151,219151,0.0006837789778494195,0.1476755,1.6103454,0.0016967462
2.6393282,8.629921044349265,1,-10.62,2.6586235,-7.630637164347259,0.0,1.0,-2.5141087,-3.1997418,0.7153692,1891998,-2.9993143,0.06246149,22.65121695924999,83527.43269395828,0.001,0.86387,0.04402,219237,219237,0.0006484002951043834,0.13998728,1.6348755,0.0017003239
2.6623805,8.631644224762548,1,-12.53,2.6758924,-7.632360116184162,0.0,1.0,-2.5090842,-3.2077656,0.7153275,1892998,-2.9991708,0.059418794,22.651059773201705,83572.16037368774,0.001,0.8678181,0.04736,219307,219307,0.0006442538031065698,0.12242508,1.6378211,0.0017237304
2.6599479,8.632907757453655,1,-10.84,2.6714056,-7.633623381299883,0.0,1.0,-2.510832,-3.2012467,0.71529806,1893998,-2.9995031,0.059560403,22.65086505350097,83617.02723169327,0.001,0.86603457,0.07554,219389,219389,0.0006496938838196211,0.13813442,1.5830449,0.0017444115
2.6709607,8.63377163008119,1,-9.5,2.685861,-7.63448693766345,0.0,1.0,-2.4506307,-3.1448312,0.7152673,1894998,-2.9993436,0.072626926,22.650770315386474,83661.52557349205,0.001,0.86241794,0.05077,219486,219486,0.0006522513000868132,0.16179715,1.622174,0.0017468171
2.6663704,8.634907043895685,1,-10.07,2.6901236,-7.635626645291166,0.0,0.99,-2.5002565,-3.189292,0.7152241,1895998,-2.9995792,0.057972703,22.650410856869616,83707.00257849693,0.001,0.8569018,0.00256,219566,219566,0.000665016736106747,0.16957486,1.5801622,0.0017743423
2.6732693,8.636472902097902,1,-12.3,2.6916018,-7.637192234848484,0.0,0.99,-2.492968,-3.1964889,0.7151953,1896998,-2.9996274,0.06197433,22.650267841759973,83751.68069767952,0.001,0.86435777,0.00226,219648,219648,0.0006596561989294618,0.13643281,1.6213892,0.0017978178
2.651687,8.638109628442956,1,-11.72,2.6688259,-7.638828712384628,0.0,1.0,-2.46756,-3.1518083,0.7151623,1897998,-2.9995804,0.060854796,22.650059862860637,83796.59972167015,0.001,0.86556894,0.00031,219724,219724,0.0006461138442994554,0.12280061,1.5891249,0.0018179441
2.6730092,8.639541390841465,1,-11.07,2.684392,-7.640260242498692,0.0,1.0,-2.4634218,-3.1532068,0.71513253,1898998,-2.9997735,0.06852833,22.650100499433023,83840.59929656982,0.001,0.86382663,0.00187,219795,219795,0.0006741700092977323,0.15291977,1.6178749,0.0018526036
2.6632886,8.641504714170711,1,-12.85,2.6730828,-7.642223323888316,0.0,1.0,-2.4381936,-3.1342602,0.7151064,1899998,-2.9998918,0.06385067,22.64987968626577,83885.56700158119,0.001,0.86313695,0.00565,219869,219869,0.0006690527391958287,0.14556731,1.6011124,0.0018580258
2.667612,8.641907679998546,1,-8.48,2.6840243,-7.642625946702792,0.0,1.0,-2.4471457,-3.1331034,0.71508807,1900998,-2.9997585,0.05924462,22.649543911458373,83930.96158719063,0.001,0.85936135,0.06435,219974,219974,0.0006354187841476032,0.1468339,1.6176779,0.0018854295
2.6770256,8.642964255527987,1,-9.77,2.689951,-7.643682235006498,0.0,1.0,-2.4678664,-3.1642065,0.71506536,1901998,-2.9996924,0.061651576,22.649252045715038,83976.19471764565,0.001,0.8624925,0.00146,220062,220062,0.0006518550690234035,0.13168348,1.5738109,0.0019108814
2.6709695,8.645257132473196,1,-12.74,2.690255,-7.6459749227693985,0.0,1.0,-2.4504414,-3.1425536,0.7150253,1902998,-2.9998446,0.06916137,22.64898450182099,84021.33878660202,0.001,0.8581804,0.02632,220120,220120,0.0006578483836900281,0.16954766,1.6052308,0.0019426707
2.673611,8.646687768790958,1,-11.15,2.682993,-7.647405301568127,0.0,1.0,-2.502538,-3.2050877,0.71499276,1903998,-2.999768,0.05926967,22.6488709543062,84065.91232919693,0.001,0.8632893,0.035,220199,220199,0.0006992062234774759,0.1501423,1.6096057,0.002000754
2.6746528,8.64745562667393,1,-9.38,2.6878276,-7.648172863044169,0.0,1.0,-2.4995155,-3.1970425,0.7149545,1904998,-2.9997106,0.061283976,22.64880964216711,84110.29233312607,0.001,0.85823905,0.03839,220290,220290,0.0006750455023280478,0.14900988,1.5909549,0.0020098658
2.679515,8.648972424026537,1,-11.49,2.6959958,-7.649689390261058,0.0,1.0,-2.5369797,-3.2221441,0.71492696,1905998,-2.9997907,0.06859053,22.648794320115478,84154.50169491768,0.001,0.8584238,0.00059,220373,220373,0.0006426859869608907,0.16050921,1.5901605,0.0020156854
2.6711261,8.649805412172398,1,-9.61,2.6899836,-7.650522075966363,0.0,1.0,-2.467682,-3.1574855,0.7148972,1906998,-2.9995644,0.061507005,22.64836114480907,84200.26454925537,0.001,0.86089224,0.02058,220466,220466,0.0006787503298136579,0.15547633,1.5989397,0.0020073047
2.6780088,8.651119030777881,1,-10.55,2.6868699,-7.6518354281154215,0.0,1.0,-2.4571462,-3.1552408,0.71485764,1907998,-2.9994485,0.06476999,22.64813647519989,84245.25355935097,0.001,0.8596772,0.00367,220548,220548,0.0006631918996063088,0.15589048,1.5709517,0.0020253155
2.7151062,8.652552283049141,1,-11.11,2.7151375,-7.653268427111945,0.0,1.0,-2.5357423,-3.2372353,0.71482503,1908998,-2.999494,0.058362506,22.648183000632,84289.23414945602,0.001,0.86421245,0.12123,220626,220626,0.000640713330053326,0.13842355,1.54579,0.0020436582
2.6964228,8.65430588405876,1,-12.01,2.7099197,-7.655021794488396,0.0,1.0,-2.466876,-3.1570094,0.71478176,1909998,-2.9994166,0.06308466,22.647955957600203,84334.23323392868,0.001,0.8608456,0.03086,220698,220698,0.0006330978262375156,0.15258254,1.6064935,0.0020728882
2.6763468,8.65567080351481,1,-11.12,2.6822963,-7.65638644804783,0.0,1.0,-2.4507523,-3.1446424,0.7147441,1910998,-2.999176,0.062150598,22.647710100863097,84379.30331540108,0.001,0.8564171,0.06169,220780,220780,0.0006716732013553411,0.16170095,1.606747,0.002055536
2.676423,8.656906512605042,1,-10.5,2.6910014,-7.657621884960881,0.0,1.0,-2.4573364,-3.162428,0.714712,1911998,-2.9990387,0.066340625,22.64748731020469,84424.28839063644,0.001,0.8634196,0.02649,220864,220864,0.000623274153500639,0.14090686,1.5994682,0.0020960178
2.7106512,8.658594874487404,1,-11.24,2.7252624,-7.659310020187024,0.0,1.0,-2.4080582,-3.109963,0.7146778,1912998,-2.9991024,0.059001617,22.64708930448625,84469.92786931992,0.001,0.8611583,0.02631,220934,220934,0.0006595821900604492,0.14475997,1.5847577,0.0021193165
2.6930683,8.65924401112946,1,-8.89,2.7105837,-7.65995883004954,0.0,1.0,-2.4738588,-3.172329,0.7146503,1913998,-2.9989736,0.061745096,22.646629923913082,84515.79799866676,0.001,0.86038107,0.00179,221035,221035,0.0006311315924558354,0.15353733,1.5885947,0.0021198667
2.7058,8.660511164479903,1,-10.77,2.7209885,-7.661225763558161,0.0,1.0,-2.5382917,-3.2350683,0.7146062,1914998,-2.9987934,0.05781133,22.64647708834137,84560.52535367012,0.001,0.8619911,0.00577,221103,221103,0.0006587472712978766,0.15435019,1.5386968,0.002160723
2.687615,8.662697013265333,1,-12.64,2.6975334,-7.663415891273092,0.0,0.99,-2.4262772,-3.1379642,0.7145708,1915998,-2.9986327,0.060378436,22.646251915119507,84605.52356219292,0.001,0.8629427,0.0756,221178,221178,0.0019646416823095145,0.15736373,1.560587,0.0021554246
2.6950638,8.664200421235321,1,-12.22,2.6962545,-7.6649190523109185,0.0,1.0,-2.427555,-3.1287787,0.71453965,1916998,-2.9988327,0.062324338,22.64612525526336,84650.15442562103,0.001,0.86132115,0.01114,221254,221254,0.0006591107165958988,0.16338633,1.5703921,0.0022003392
2.6984806,8.665517584125492,1,-11.93,2.702964,-7.66623594896447,0.0,1.0,-2.4689937,-3.1778357,0.71450466,1917998,-2.9988046,0.06014295,22.645667185639134,84696.02526068687,0.001,0.86855793,0.00205,221336,221336,0.0006398258073545493,0.13662677,1.5708818,0.0022283832
2.6859014,8.666892490018608,1,-12.02,2.6900754,-7.667610608277781,0.0,1.0,-2.446281,-3.1541076,0.71447134,1918998,-2.9987795,0.06260392,22.645650046293838,84740.24795389175,0.001,0.8629343,0.00789,221412,221412,0.0006628188292115199,0.14327131,1.5625024,0.0022386524
2.672418,8.668833924814203,1,-13.02,2.689052,-7.669556344196715,0.0,0.99,-2.4587886,-3.1510432,0.71443033,1919998,-2.9985125,0.06711291,22.6455467980723,84784.79310393333,0.001,0.8621184,0.00536,221478,221478,0.0007162316135353414,0.15629075,1.576165,0.0022432
2.6812372,8.670376739378675,1,-11.35,2.6968362,-7.671098894651086,0.0,1.0,-2.4567242,-3.1503723,0.71439487,1920998,-2.9985561,0.0626916,22.64539345737307,84829.52630591393,0.001,0.86263186,0.00088,221559,221559,0.000634136956536366,0.14710195,1.573754,0.0022684564
2.6843634,8.67250551622379,1,-13.67,2.6959333,-7.673227475983557,0.0,1.0,-2.4552767,-3.1647348,0.71435505,1921998,-2.9983897,0.058985,22.645331093679708,84873.91913366318,0.001,0.8628014,0.00123,221619,221619,0.0006557715509313055,0.15238874,1.6073096,0.0022862342
2.6978989,8.673608292062461,1,-11.97,2.706993,-7.674329968516865,0.0,1.0,-2.4757674,-3.181642,0.7143062,1922998,-2.9980018,0.05624421,22.644799499261254,84920.07182765007,0.001,0.85691243,0.00722,221706,221706,0.0006733294089752316,0.17071684,1.5548521,0.0023012413
2.703394,8.674328119998377,1,-9.62,2.7169461,-7.675049480845615,0.0,1.0,-2.519627,-3.2160785,0.7142891,1923998,-2.9980612,0.0624299,22.644324331155854,84966.01496529579,0.001,0.86706144,0.08995,221803,221803,0.0006398271322809403,0.15418325,1.5928553,0.0023120278
2.689102,8.675755581795729,1,-11.6,2.6988275,-7.6764766858059685,0.0,1.0,-2.4728284,-3.1728268,0.71425796,1924998,-2.9979327,0.06941277,22.64411498314525,85010.96207261086,0.001,0.8637194,0.07825,221882,221882,0.0006398499784632692,0.14911205,1.5732118,0.002323138
2.69829,8.677372992845429,1,-12.13,2.7050426,-7.678098361837481,0.0,0.99,-2.490623,-3.1961327,0.71422863,1925998,-2.9978347,0.06336511,22.64404745521337,85055.37730431557,0.001,0.8620547,0.06243,221956,221956,0.0007481971101545588,0.15244867,1.5741153,0.0023123664
2.7042596,8.679153248508051,1,-12.77,2.7142098,-7.679878392072965,0.0,1.0,-2.4754686,-3.1759028,0.71418256,1926998,-2.9975984,0.0607548,22.64384474799923,85100.30082988739,0.001,0.8593996,0.14043,222025,222025,0.0006474953918194716,0.14559281,1.5895714,0.0023329966
2.7182324,8.68043330466847,1,-10.49,2.7232647,-7.681158180516598,0.0,1.0,-2.5085359,-3.2187576,0.714146,1927998,-2.997357,0.059172936,22.643346428656155,85146.33674287796,0.001,0.8604909,0.00337,222107,222107,0.0006223454393304749,0.15515478,1.5907031,0.0023546272
2.696557,8.681984301299824,1,-12.07,2.7116203,-7.682708925935261,0.0,1.0,-2.536806,-3.230638,0.7141114,1928998,-2.997274,0.06084558,22.64303527096013,85191.67050337791,0.001,0.8649183,0.0437,222184,222184,0.0006610859889271456,0.13444658,1.5619031,0.0023902757
2.6695712,8.683178339564577,1,-10.7,2.6933346,-7.683902693607238,0.0,1.0,-2.511068,-3.195551,0.7140734,1929998,-2.9970062,0.061847486,22.642627865189237,85237.36783075333,0.001,0.8633041,0.00449,222267,222267,0.0006320865017938659,0.14288151,1.5518417,0.0024129157
2.700979,8.684191353388531,1,-10.8,2.7100992,-7.684915427271051,0.0,1.0,-2.4296296,-3.1358383,0.7140535,1930998,-2.9971297,0.06068494,22.642288178859935,85282.81173467636,0.001,0.86722517,0.09103,222353,222353,0.0006848632124127367,0.13068168,1.5907096,0.0024280727
2.686565,8.685228641815469,1,-9.99,2.707389,-7.6859524194853535,0.0,1.0,-2.4618485,-3.1435838,0.7140123,1931998,-2.9968276,0.05848065,22.642129901858635,85327.5733499527,0.001,0.8663558,0.00201,222444,222444,0.0006405208242393416,0.118638,1.5288376,0.0024208832
2.6787972,8.686611901530608,1,-11.08,2.6844814,-7.687335412491125,0.0,1.0,-2.4447691,-3.1391597,0.713996,1932998,-2.9969554,0.059855666,22.641615079103275,85373.67998027802,0.001,0.8642472,0.17601,222526,222526,0.0006884849908396025,0.12164811,1.5343485,0.0024448803
2.690882,8.687794798077356,1,-10.96,2.7099218,-7.688518036027133,0.0,1.0,-2.5033407,-3.1950245,0.7139659,1933998,-2.9967384,0.05954679,22.641544784736592,85418.11163449287,0.001,0.86324036,0.10132,222610,222610,0.0006708887249132935,0.12909289,1.5264245,0.0024511649
2.6792276,8.688987179775028,1,-10.48,2.6973004,-7.689710141673589,0.0,1.0,-2.5060182,-3.2022223,0.71394795,1934998,-2.9967782,0.056600805,22.64127223927201,85463.30698871613,0.001,0.86346483,0.02356,222695,222695,0.0006472054884362409,0.112566374,1.5718709,0.0024305882
2.703987,8.690993405429186,1,-12.79,2.7142522,-7.691716159616447,0.0,1.0,-2.4840271,-3.1978056,0.71390694,1935998,-2.9966981,0.057435874,22.641025035487697,85508.40772294998,0.001,0.8615513,0.08895,222759,222759,0.0006382155302384071,0.12957926,1.5134094,0.0024437956
2.7019885,8.691961821681947,1,-10.74,2.7024035,-7.692684283977043,0.0,1.0,-2.4593186,-3.1790223,0.71387696,1936998,-2.9964962,0.058451377,22.640616579804963,85554.11877465248,0.001,0.86513454,0.00164,222849,222849,0.0006773633795405551,0.13622202,1.5287863,0.0024587028
2.6762395,8.693181359421889,1,-10.76,2.6959085,-7.693903549496934,0.0,1.0,-2.5075002,-3.1889412,0.7138451,1937998,-2.9962714,0.057891928,22.640230761149972,85599.74588799477,0.001,0.86058265,0.10015,222933,222933,0.0006645564780396121,0.15322812,1.4888729,0.0024731467
2.700224,8.694377558661447,1,-11.02,2.710979,-7.695099476721506,0.0,1.0,-2.4511776,-3.151003,0.71382433,1938998,-2.996449,0.061376106,22.639942573376043,85645.00522542,0.001,0.86189586,0.07079,223017,223017,0.0006675807877743972,0.13891871,1.5082288,0.0024817956
2.7282348,8.69522345379654,1,-9.53,2.7285247,-7.695945067701727,0.0,1.0,-2.4743323,-3.1813865,0.71378917,1939998,-2.996194,0.05800039,22.63977699178396,85689.8016576767,0.001,0.8630738,0.00064,223111,223111,0.000673095108438005,0.13605379,1.5348455,0.002473667
2.697978,8.69686759296183,1,-12.19,2.7044008,-7.697588974070606,0.0,1.0,-2.482749,-3.1858974,0.7137517,1940998,-2.9961052,0.05813057,22.639645023257458,85734.4714550972,0.001,0.8653734,0.00161,223183,223183,0.0006811599138506668,0.11793041,1.5277879,0.0024842317
2.689743,8.698066897181862,1,-11.5,2.700977,-7.6987880036548,0.0,1.0,-2.5130363,-3.2060103,0.71372384,1941998,-2.995957,0.065134175,22.63960294890568,85778.80117344856,0.001,0.8663608,0.00067,223268,223268,0.0006683425533775371,0.111714184,1.5416673,0.0025059534
2.683791,8.698835527817947,1,-9.41,2.7016516,-7.699556327592305,0.0,1.0,-2.5080152,-3.20275,0.7137002,1942998,-2.9958782,0.06739266,22.63937450559723,85823.83755874634,0.001,0.8636141,0.00854,223363,223363,0.0006599846798048154,0.13744056,1.5478793,0.002530599
2.6763885,8.699897068695458,1,-10.07,2.6910987,-7.700617587827255,0.0,1.0,-2.507071,-3.1979754,0.71365935,1943998,-2.995645,0.06415534,22.639073873381,85869.14866185188,0.001,0.8632681,0.01707,223450,223450,0.0006867416267832754,0.12451359,1.4929699,0.0025277399
2.704538,8.700893356416554,1,-10.28,2.7215497,-7.701613588680275,0.0,1.0,-2.5014102,-3.204713,0.7136357,1944998,-2.995623,0.062536046,22.63887111883971,85914.08952283859,0.001,0.8591014,0.0582,223539,223539,0.0006498600913213025,0.14880444,1.527281,0.002532107
2.6925192,8.702288267097162,1,-11.19,2.700377,-7.703012713588738,0.0,0.99,-2.5177844,-3.2304072,0.7135962,1945998,-2.995987,0.057857666,22.638524959826896,85959.57569909096,0.001,0.86354893,0.11532,223619,223619,0.0006434351039279705,0.120700695,1.5194963,0.0025642607
2.6978214,8.703960838660647,1,-14.13,2.7158113,-7.704685055210335,0.0,0.99,-2.4823265,-3.177906,0.71357965,1946998,-2.996206,0.06372271,22.638259830920656,86004.75542473793,0.001,0.8634229,0.01276,223690,223690,0.0006478567350783146,0.14050563,1.5152411,0.0025856069
2.6733148,8.705275905832723,1,-12.41,2.696738,-7.705999856997301,0.0,1.0,-2.5128608,-3.1999063,0.71356004,1947998,-2.996317,0.05768883,22.637942562472638,86050.13439822197,0.001,0.86290956,0.02923,223772,223772,0.0006234019717211242,0.13933706,1.512861,0.0025761875
2.6587956,8.706328537159552,1,-10.5,2.677716,-7.707052206969566,0.0,1.0,-2.527414,-3.209029,0.7135321,1948998,-2.9962063,0.060031053,22.637708945237147,86095.19650220871,0.001,0.86189413,0.00243,223859,223859,0.0006819289685863496,0.14326312,1.5424134,0.0025969755
2.6956832,8.70758369391938,1,-10.94,2.711953,-7.708307098744759,0.0,1.0,-2.5429842,-3.2319596,0.7135077,1949998,-2.9963248,0.056491304,22.637700312067107,86139.40343403816,0.001,0.86298406,0.00231,223941,223941,0.0006879042310168948,0.13733347,1.5277597,0.0026180565
2.663026,8.709094804881751,1,-11.99,2.6898773,-7.709817961056701,0.0,1.0,-2.5574899,-3.2252936,0.71347487,1950998,-2.996386,0.056073617,22.63756060786819,86184.10940098763,0.001,0.85925144,0.02984,224018,224018,0.0007086322932161887,0.13209309,1.5219779,0.0026295478
2.661707,8.710379294957608,1,-13.27,2.6755958,-7.711102186523873,0.0,1.0,-2.4999294,-3.200282,0.71345466,1951998,-2.9964583,0.06645867,22.637263192633416,86229.41666531563,0.001,0.8632546,0.06674,224100,224100,0.000652204601626609,0.13322954,1.5629437,0.0026335525
2.6781216,8.712038077904467,1,-12.32,2.698852,-7.71276519815142,0.0,0.99,-2.5880709,-3.2684307,0.71343833,1952998,-2.9972703,0.05987527,22.636985419288656,86274.65026044846,0.001,0.86196494,0.01287,224172,224172,0.0006223015010075322,0.14504074,1.516024,0.0026168602
2.688134,8.713346086785908,1,-11.23,2.698521,-7.714072944397622,0.0,1.0,-2.5230355,-3.228839,0.71341324,1953998,-2.9973946,0.07152218,22.636917646268998,86319.08418512344,0.001,0.8633308,0.0444,224253,224253,0.0006282118506492281,0.14620805,1.5076762,0.0026097386
2.6690228,8.714786895915339,1,-11.59,2.6840136,-7.715513513754474,0.0,1.0,-2.4962602,-3.1988618,0.71338063,1954998,-2.9973762,0.060644846,22.636822707110614,86363.62201952934,0.001,0.86133206,0.00557,224327,224327,0.0006591630720314598,0.14761864,1.5364805,0.0026128653
2.6949494,8.71677176407674,1,-13.29,2.7122262,-7.717498161723746,0.0,1.0,-2.6054964,-3.2998638,0.7133394,1955998,-2.997465,0.06359248,22.636386542973565,86409.4627597332,0.001,0.85921586,0.00085,224395,224395,0.0006931333198626856,0.14543547,1.5281247,0.0026133112
2.6886797,8.718389422006005,1,-13.04,2.698602,-7.719115589888892,0.0,1.0,-2.562677,-3.2598433,0.71331376,1956998,-2.997577,0.06899507,22.636180372545862,86454.42684197426,0.001,0.86087227,0.00626,224466,224466,0.000691166897908666,0.13506731,1.5628405,0.0026278985
2.6870527,8.719536145141682,1,-11.35,2.7035513,-7.720262031680717,0.0,1.0,-2.4836416,-3.1774447,0.7132902,1957998,-2.9976249,0.05567336,22.63446068094632,86505.17578482628,0.001,0.86183935,0.01897,224553,224553,0.000661752667146528,0.1316762,1.5481749,0.0026406206
2.7122493,8.720971023331805,1,-12.11,2.7271304,-7.721696664277542,0.0,1.0,-2.5169027,-3.2238874,0.7132616,1958998,-2.9976435,0.06266096,22.634378252730528,86549.67139482498,0.001,0.8614926,0.0016,224629,224629,0.0006555355287440592,0.13566989,1.5522232,0.002665679
2.6721826,8.721844226002679,1,-9.42,2.68943,-7.722569563418075,0.0,1.0,-2.5431643,-3.2349544,0.71323985,1959998,-2.9974957,0.060056075,22.634247862163132,86594.3508234024,0.001,0.8590828,0.04135,224723,224723,0.0006224460818697819,0.15429132,1.5515486,0.0026727158
2.6727247,8.723256227758007,1,-11.98,2.68799,-7.723981316725979,0.0,1.0,-2.5419846,-3.235702,0.713212,1960998,-2.9974585,0.065999776,22.63383708716121,86640.10403752327,0.001,0.86014825,0.01936,224800,224800,0.0006513655323179567,0.14611213,1.5312632,0.002707842
2.6688788,8.724702837551195,1,-11.64,2.686658,-7.725432125117286,0.0,0.99,-2.5444202,-3.2338364,0.7131734,1961998,-2.9979756,0.05850129,22.63351784095423,86685.5083591938,0.001,0.86374265,0.05464,224877,224877,0.0006469733708432581,0.12742247,1.5092111,0.0027110076
2.6779408,8.726965567830707,1,-13.87,2.6992118,-7.7276991130771115,0.0,0.99,-2.5583162,-3.2425103,0.7131275,1962998,-2.9978492,0.063499674,22.633517802092946,86729.69076943398,0.001,0.86206806,0.00053,224935,224935,0.001479355912520425,0.12923999,1.5507771,0.002736872
2.6822689,8.728709078141527,1,-15.9,2.6926486,-7.729446849361339,0.0,0.98,-2.5345786,-3.2306104,0.7130907,1963998,-2.9978452,0.07535325,22.633423181935576,86774.23579335213,0.001,0.8579717,0.01999,225002,225002,0.0015342504106652713,0.14875482,1.5129858,0.002765654
2.6820812,8.730186021920998,1,-11.45,2.693141,-7.730923534194357,0.0,1.0,-2.4966626,-3.192283,0.7130627,1964998,-2.9979043,0.06216017,22.63301735027663,86819.97497677803,0.001,0.860911,0.11221,225081,225081,0.0006157509214038258,0.13528155,1.538082,0.0027785848
2.7026932,8.731352563675527,1,-10.48,2.7124038,-7.732089800812737,0.0,1.0,-2.470271,-3.1774426,0.71304065,1965998,-2.9978094,0.061290465,22.632800517276394,86864.99041509628,0.001,0.86192524,0.02962,225165,225165,0.0006416552374828388,0.11571621,1.5646602,0.0027584166
2.6666281,8.73185922420605,1,-8.89,2.6892688,-7.73259613079648,0.0,1.0,-2.556201,-3.2217236,0.7130169,1966998,-2.9978244,0.059339248,22.632655937314887,86909.72926235199,0.001,0.85888475,0.00336,225266,225266,0.0006617518801793677,0.13938873,1.573076,0.002756026
2.7058709,8.732999928999964,1,-10.45,2.7258668,-7.733736554368277,0.0,1.0,-2.5737102,-3.2584863,0.7129814,1967998,-2.9978938,0.061012797,22.63227713462743,86955.36857795715,0.001,0.8595004,0.25202,225352,225352,0.000658730370549546,0.13321404,1.5296545,0.002763107
2.6994543,8.735107270242933,1,-12.29,2.7041388,-7.735848135857895,0.0,0.99,-2.4979172,-3.202602,0.7129385,1968998,-2.9982326,0.06986817,22.631798142688403,87001.39456820488,0.001,0.86073613,0.20055,225412,225412,0.0006692323943360872,0.13275827,1.5338526,0.0027965952
2.667767,8.735986944799205,1,-10.34,2.689965,-7.7367275081595,0.0,1.0,-2.5587354,-3.2303672,0.7129224,1969998,-2.9982767,0.06473848,22.631514180211855,87046.67236638069,0.001,0.8596169,0.00066,225504,225504,0.0006319952599740323,0.13558473,1.5695181,0.0028008658
2.706352,8.736568219394245,1,-9.14,2.7193544,-7.7373084577776,0.0,1.0,-2.5831904,-3.2636807,0.7129037,1970998,-2.9981666,0.05825172,22.631045083327244,87092.6637609005,0.001,0.85710835,0.04023,225603,225603,0.000621566488088097,0.14845313,1.5900837,0.0028035105
2.6957352,8.737741818278494,1,-10.69,2.710531,-7.73848178442615,0.0,1.0,-2.531512,-3.2238579,0.7128859,1971998,-2.9981687,0.05734644,22.63069879491667,87138.18419265747,0.001,0.8623767,0.01488,225686,225686,0.0006461106750110002,0.11071845,1.5851971,0.0027990309
