train/loss_critic,errors,rollout/actions_std,rollout/episode_steps,rollout/return_history,reference_Q_std,total/epochs,train/loss_actor,rollout/return,reference_actor_Q_mean,success rate,rollout/goal_tolerance,total/steps_per_second,rollout/Q_mean,rollout/actions_mean,total/duration,reference_action_std,rollout/episodes,total/episodes,total/steps,reference_Q_mean,rollout/error,reference_actor_Q_std,reference_action_mean,train/param_noise_distance
0.17965148,0.0008430315363501039,0.72158873,10.671878758720231,-22.64,3.2073684,1,3.3105512,-9.67332210728891,-1.1799039,0.99,0.00107,23.93534178643706,-3.785558,0.003595071,61164.700009822845,0.8520412,137181,137181,1463998,-1.9486758,0.00865,3.3079848,0.048836004,0.0
0.16007137,0.0008292284178288986,0.72148955,10.676860287151083,-24.93,3.1886914,1,3.284695,-9.678310618759566,-1.2175333,0.99,0.00107,23.931186306975995,-3.7864547,0.0035912797,61217.1073012352,0.8554164,137210,137210,1464998,-2.0019383,0.0146,3.2812848,0.065766536,0.0
0.19837345,0.000852753342477043,0.72140706,10.680460440040799,-22.3,3.1758564,1,3.2402878,-9.681910243333819,-1.1417325,0.99,0.00107,23.932247947185772,-3.786865,0.003579054,61256.176320552826,0.8540976,137260,137260,1465998,-1.9347972,0.00099,3.2803273,0.025291478,0.0
0.15233484,0.0007968940483447325,0.7213284,10.683299833959627,-17.39,3.1875284,1,3.3264968,-9.684749045996096,-1.2254413,1.0,0.00107,23.933265274118654,-3.7875068,0.0035945722,61295.355364084244,0.85018796,137316,137316,1466998,-2.0390525,0.00284,3.2883987,0.05887833,0.0
0.18454632,0.0007985544147948917,0.7212539,10.686267943976938,-17.14,3.177882,1,3.3348742,-9.687716565238913,-1.1772645,1.0,0.00107,23.934378161767924,-3.7883487,0.0035706335,61334.28619194031,0.8490756,137372,137372,1467998,-1.981111,0.21428,3.2662797,0.034549583,0.0
0.15416467,0.0007769860673814221,0.72116774,10.690272248946592,-19.15,3.172498,1,3.38243,-9.691720459060774,-1.2308526,1.0,0.00106,23.934875081762808,-3.7886536,0.0035707066,61374.792848587036,0.8542799,137411,137411,1468998,-2.010867,0.00141,3.2841465,0.061575074,0.0
0.16620976,0.0007546007350557981,0.72108704,10.69406877687165,-21.74,3.146074,1,3.3033524,-9.695516481278053,-1.2117064,1.0,0.00106,23.935919463250162,-3.7890136,0.0035664288,61413.89313483238,0.8530377,137459,137459,1469998,-2.0174532,0.13482,3.2538612,0.044361215,0.0
0.18549818,0.0008130599566453617,0.7210118,10.697623341866418,-20.36,3.1613474,1,3.3442397,-9.699077845008146,-1.1937686,0.99,0.00106,23.93708116002139,-3.7899952,0.0035800284,61452.68882894516,0.8497768,137504,137504,1470998,-1.981,0.00363,3.2587576,0.05966727,0.0
0.17609815,0.0013405654656949246,0.7209039,10.702358620890227,-23.26,3.1373386,1,3.2942839,-9.703827305908185,-1.1788648,0.97,0.00106,23.937927220026133,-3.7915995,0.0036095364,61492.291561841965,0.85373116,137538,137538,1471998,-1.9601756,0.03203,3.2300644,0.047317494,0.0
0.17064106,0.0013674486202046546,0.720781,10.707362284285361,-27.71,3.1672266,1,3.344728,-9.70883793960717,-1.2178482,0.96,0.00106,23.93856644412291,-3.7919369,0.0036143684,61532.42314815521,0.85308826,137566,137566,1472998,-2.0211961,0.02749,3.2571132,0.050988566,0.0
0.15738738,0.000864774548470159,0.72069734,10.710897305467546,-24.29,3.1390672,1,3.3840725,-9.712379734325495,-1.1666615,0.97,0.00105,23.939529014525323,-3.792752,0.0035977182,61571.72094345093,0.8479244,137612,137612,1473998,-2.0097513,0.02682,3.246847,0.046487603,0.0
0.18684298,0.0018340268021190096,0.72060055,10.715593397651983,-26.42,3.1289184,1,3.404967,-9.7170899686156,-1.1875404,0.96,0.00105,23.94049826986692,-3.794465,0.0035720556,61610.998374938965,0.85221404,137648,137648,1474998,-1.989195,0.00297,3.227169,0.057910502,0.0
0.1558141,0.002895574592812511,0.7205104,10.719784729132018,-25.98,3.0893662,1,3.39631,-9.721288139039997,-1.1735516,0.96,0.00105,23.941240811708063,-3.7954416,0.0035735937,61650.85642838478,0.8522189,137687,137687,1475998,-1.9612548,0.01872,3.19354,0.027686765,0.0
0.17572623,0.00287673814433343,0.7204031,10.724047544709308,-26.84,3.1328313,1,3.359929,-9.725550561634586,-1.2266669,0.97,0.00105,23.94222613376816,-3.7955742,0.003586344,61690.086450099945,0.8529987,137723,137723,1476998,-2.0403426,0.00691,3.250562,0.054376055,0.0
0.17710672,0.0007903456290488833,0.7203182,10.727726078308967,-23.68,3.0870883,1,3.3245523,-9.72922866973476,-1.1800117,1.0,0.00104,23.9431919666523,-3.7962809,0.0036156045,61729.363489151,0.8539859,137762,137762,1477998,-1.9648869,0.00281,3.1965303,0.050524067,0.0
0.20692898,0.0014237149287879302,0.7202347,10.732375458074817,-23.63,3.06009,1,3.411837,-9.733892093900803,-1.1768761,0.98,0.00104,23.943676590074954,-3.7977834,0.0036388184,61769.87875843048,0.8425092,137805,137805,1478998,-1.9456642,0.00367,3.1669576,0.085077524,0.0
0.19908331,0.0014021905493092719,0.7201409,10.736787504624827,-23.88,3.0867107,1,3.3802316,-9.738303722350791,-1.2647554,0.98,0.00104,23.944143081743956,-3.7983632,0.0036302698,61810.439193725586,0.84668547,137843,137843,1479998,-2.0575469,0.02876,3.1848338,0.055501547,0.0
0.1846287,0.0008526692780602975,0.7200398,10.740769481814556,-24.19,3.0901313,1,3.3903928,-9.742292490118578,-1.2118586,0.98,0.00104,23.94463749271018,-3.7992363,0.0036397318,61850.92593073845,0.8484399,137885,137885,1480998,-2.0120258,0.0033,3.1887944,0.06891479,0.0
0.18640791,0.000780163646754084,0.7199641,10.743821544305817,-19.59,3.0886717,1,3.4317908,-9.745343956386519,-1.2249193,0.99,0.00104,23.9454811778551,-3.7998366,0.0036358796,61890.50823378563,0.84979343,137939,137939,1481998,-2.0274677,0.01501,3.1935353,0.048086185,0.0
0.1893525,0.0007500710707122971,0.7198743,10.747849341576014,-19.6,3.1023462,1,3.4070785,-9.749371290250107,-1.1886983,1.0,0.00103,23.9463344427315,-3.8009222,0.0036594616,61930.062972545624,0.84546936,137981,137981,1482998,-2.0108366,0.05531,3.2101407,0.040629406,0.0
0.16015702,0.0007514688265786934,0.71981,10.75145262486778,-22.5,3.0953543,1,3.394242,-9.752974077347746,-1.1930337,1.0,0.00103,23.947400266818896,-3.801881,0.003665812,61969.064844846725,0.8504143,138026,138026,1483998,-1.9750957,0.06657,3.1885931,0.056258593,0.0
0.1633551,0.0007741955482681189,0.7197451,10.754372496903946,-18.84,3.0967488,1,3.3751364,-9.755893365392275,-1.1863503,1.0,0.00103,23.947816049906162,-3.8024158,0.003671776,62009.74639630318,0.8482613,138079,138079,1484998,-1.9925725,0.00323,3.1866152,0.064406104,0.0
0.17415035,0.002868682155897642,0.7196381,10.75980594475218,-23.8,3.101437,1,3.4787743,-9.761348249520292,-1.2500825,0.97,0.00103,23.948487424222883,-3.8034775,0.0036692584,62049.7642993927,0.84898686,138105,138105,1485998,-2.0778704,0.00263,3.196146,0.03828494,0.0
0.19317232,0.00286562849164934,0.7195547,10.763432765597065,-24.4,3.0323281,1,3.4291983,-9.764974556825502,-1.2159305,0.97,0.00103,23.949051516836384,-3.8044896,0.0036609464,62090.05809497833,0.8479096,138151,138151,1486998,-2.026995,0.23568,3.1329558,0.0969838,0.0
0.16963655,0.0038128041969560365,0.7194526,10.768088463041495,-27.9,3.044026,1,3.5444562,-9.769651618879449,-1.3031247,0.94,0.00102,23.949653531322713,-3.8056755,0.0036739816,62130.25161528587,0.8497035,138182,138182,1487998,-2.0995276,0.00587,3.1202576,0.0575112,0.0
0.15145797,0.001706656435820946,0.71937084,10.771865731027997,-23.2,3.0347404,1,3.4552734,-9.773428344064241,-1.2324855,0.97,0.00102,23.95032931335486,-3.8063428,0.0036593722,62170.251628637314,0.84819156,138230,138230,1488998,-2.0363789,0.05893,3.1224787,0.044551164,0.0
0.19051401,0.0013864545783060286,0.71928346,10.775716548417194,-24.84,3.0717413,1,3.429104,-9.777278743301004,-1.270091,0.98,0.00102,23.95093757866247,-3.8071494,0.0036627348,62210.42475295067,0.84664035,138267,138267,1489998,-2.0754766,0.00699,3.1644552,0.038590692,0.0
0.17615426,0.0007752804386217077,0.71919715,10.7790991902834,-19.96,3.0397427,1,3.4709659,-9.780668016194332,-1.2404109,0.99,0.00102,23.951671026319534,-3.8075056,0.0036588002,62250.270486831665,0.85064113,138320,138320,1490998,-2.0217495,0.00315,3.125287,0.025447512,0.0
0.18265893,0.0007829260957986975,0.71911085,10.782878618147652,-19.83,3.0086844,1,3.423111,-9.784446933834424,-1.2497051,0.99,0.00102,23.95226904892165,-3.8084688,0.0036729064,62290.46596598625,0.84740007,138365,138365,1491998,-2.0209563,0.11343,3.0729442,0.0743669,0.0
0.19091082,0.0013676842104724473,0.71901304,10.787638371051186,-22.99,3.0254672,1,3.500642,-9.78922078672794,-1.2457609,0.98,0.00101,23.95308784648553,-3.8095167,0.0036728822,62330.08493804932,0.8516461,138396,138396,1492998,-2.0385003,0.00261,3.1209826,0.055047452,0.0
0.18063353,0.0019893480907481284,0.71892494,10.791528521175085,-24.44,2.9978757,1,3.4927285,-9.793117645784125,-1.2274204,0.97,0.00101,23.95381927418242,-3.810427,0.003672257,62369.92869067192,0.85183674,138441,138441,1493998,-2.0134852,0.00264,3.08482,0.047095586,0.0
0.183466,0.0020384752473160015,0.71883136,10.795142875712212,-24.93,3.043586,1,3.5037677,-9.796746030026647,-1.2373157,0.95,0.00101,23.954828699801705,-3.8121455,0.0036515982,62409.04573917389,0.8470347,138477,138477,1494998,-2.0122313,0.01057,3.1250315,0.056621354,0.0
0.17819093,0.0009983047797384635,0.71873105,10.80028302023017,-24.41,3.0029647,1,3.5242777,-9.801893058784456,-1.2610608,0.97,0.00101,23.95539402632902,-3.8136394,0.0036585073,62449.3171916008,0.84550834,138506,138506,1495998,-2.0626278,0.00213,3.0959535,0.06397759,0.0
0.17568402,0.0013168499125678068,0.7186288,10.805833862678293,-29.7,2.9942987,1,3.5146756,-9.807465207599469,-1.22795,0.94,0.00101,23.956192770604833,-3.8153949,0.0036689008,62488.97787451744,0.8475023,138536,138536,1496998,-2.003088,0.0018,3.067452,0.045514878,0.0
0.15949275,0.0010277310281485506,0.71856034,10.809051354023104,-24.94,3.000261,1,3.4818454,-9.810682098609538,-1.294045,0.97,0.001,23.957057914572744,-3.8160427,0.0036532846,62528.46260762215,0.84806585,138587,138587,1497998,-2.090263,0.03036,3.079744,0.05176586,0.0
0.20430537,0.002268406094895093,0.71846426,10.813754346477369,-24.36,3.0312178,1,3.4879045,-9.815399154510958,-1.2796843,0.96,0.001,23.957568033558783,-3.8169122,0.0036553068,62568.8716776371,0.842644,138618,138618,1498998,-2.101878,0.01689,3.1314666,0.070365675,0.0
0.16818218,0.002524925777786141,0.71838266,10.817804830555536,-23.95,3.0021257,1,3.4901395,-9.81945636417398,-1.3101159,0.97,0.001,23.95780723782873,-3.8180027,0.0036642365,62609.9870121479,0.84958476,138659,138659,1499998,-2.0968843,0.07104,3.091838,0.05195427,0.0
0.16258943,0.0030880302887151935,0.7182745,10.822368990280621,-27.94,2.9724333,1,3.5317822,-9.824034551380036,-1.2471864,0.95,0.001,23.95836219475488,-3.8185496,0.0036689274,62650.275832653046,0.84772515,138692,138692,1500998,-2.047068,0.00281,3.0694745,0.05175152,0.0
0.20951171,0.0017781651340093435,0.7181737,10.826762969530524,-26.2,2.999113,1,3.573545,-9.828428086413078,-1.2945676,0.97,0.001,23.958769555028105,-3.8191867,0.0036469596,62690.94898843765,0.84731245,138729,138729,1501998,-2.0963333,0.13119,3.0839581,0.045484427,0.0
0.21201336,0.0015981946502469822,0.7180836,10.831448770890537,-28.78,3.0536542,1,3.5184922,-9.833120734510915,-1.2939818,0.97,0.001,23.959815012667136,-3.8202977,0.0036422021,62729.950093746185,0.8494113,138759,138759,1502998,-2.1085992,0.00156,3.139231,0.053414624,0.0
0.17890479,0.0014489610724485891,0.7180047,10.835477874958574,-25.65,3.0128484,1,3.458279,-9.837156525122117,-1.3189019,0.98,0.001,23.96053266917771,-3.8209863,0.003644743,62769.80652999878,0.8468977,138802,138802,1503998,-2.1120863,0.01377,3.1114066,0.04877885,0.0
0.16868436,0.0015046790976790017,0.71790516,10.839119036644387,-22.44,2.9669342,1,3.5597258,-9.840804332795575,-1.2801862,0.97,0.001,23.961450634991486,-3.8217804,0.003660283,62809.13551211357,0.84581935,138848,138848,1504998,-2.0587108,0.06563,3.0553746,0.07051467,0.0
0.19085035,0.0009317142849999002,0.71780425,10.843836405529954,-23.63,2.994581,1,3.578679,-9.845528513824885,-1.2950556,0.98,0.001,23.961949660429514,-3.8227344,0.003666026,62849.56029629707,0.8534321,138880,138880,1505998,-2.0838885,0.05856,3.0842357,0.044902135,0.0
0.15508385,0.0013817817251056564,0.71771014,10.847702618072402,-24.81,2.9838703,1,3.5512927,-9.849401449765692,-1.2568963,0.98,0.001,23.962687372772823,-3.8235946,0.0036764431,62889.35696387291,0.84436846,138919,138919,1506998,-2.0519876,0.00634,3.0659368,0.053460643,0.0
0.17211382,0.0013853265827850113,0.71762186,10.851630638150889,-26.24,2.9720874,1,3.5284126,-9.853328919720216,-1.2453251,0.98,0.001,23.96345580949907,-3.8241963,0.0036634326,62929.07049751282,0.8485313,138964,138964,1507998,-2.052828,0.11024,3.069521,0.039655484,0.0
0.1495753,0.0006674189126409608,0.71754473,10.854757725729412,-19.59,2.9788249,1,3.519731,-9.856455372043506,-1.3476202,1.0,0.001,23.96421450706724,-3.824991,0.0036785898,62968.80707502365,0.84427303,139016,139016,1508998,-2.1797047,0.01192,3.081561,0.06963835,0.0
0.17732291,0.0006981873755324457,0.7174613,10.85916060178926,-21.83,3.0130048,1,3.5111387,-9.86086500014383,-1.3691199,0.99,0.001,23.965120594542366,-3.826449,0.0036790764,63008.15362238884,0.8487262,139052,139052,1509998,-2.16534,0.13643,3.1002867,0.08002135,0.0
0.18315029,0.0008204150314486612,0.7173983,10.86214953271028,-20.53,2.9710288,1,3.6319268,-9.863860531991373,-1.3487644,0.98,0.001,23.965669147093575,-3.8275628,0.0036592174,63048.43777680397,0.85159326,139100,139100,1510998,-2.1480942,0.08388,3.053475,0.06492417,0.0
0.18592261,0.0008390284308670917,0.71730494,10.866752910737386,-21.63,2.9514337,1,3.545399,-9.868463418140003,-1.353196,0.99,0.001,23.966472645863238,-3.828447,0.0036457502,63088.048973321915,0.84691477,139140,139140,1511998,-2.1398764,0.00085,3.014809,0.06377178,0.0
0.18502581,0.0008746639321071228,0.7172111,10.870750792179518,-23.96,2.9832675,1,3.5467825,-9.872475264598737,-1.2732334,0.97,0.001,23.967066803506818,-3.830014,0.0036565086,63128.208904504776,0.8483332,139173,139173,1512998,-2.0668888,0.00731,3.0620902,0.036762554,0.0
0.18906184,0.0008429046788987387,0.71714073,10.874555549968754,-25.46,2.9499955,1,3.619783,-9.876286660393486,-1.2737498,0.97,0.001,23.967774165593056,-3.8312187,0.0036793933,63168.06848812103,0.8493352,139217,139217,1513998,-2.0914745,0.00304,3.0431273,0.04003178,0.0
0.18486114,0.001343546753928504,0.71706825,10.87736858355293,-19.39,2.9586618,1,3.597956,-9.879106203014267,-1.3351046,0.98,0.001,23.968340853673077,-3.8322961,0.0036693607,63208.296696424484,0.8406047,139271,139271,1514998,-2.145318,0.00206,3.0542889,0.09473281,0.0
0.17591183,0.0012913257961995603,0.7169789,10.881827252302369,-21.2,2.9741333,1,3.6123006,-9.883571525988243,-1.3979676,0.98,0.001,23.96908914544544,-3.8328578,0.0036601417,63248.043795108795,0.84462595,139313,139313,1515998,-2.1799793,0.00515,3.0490465,0.06292948,0.0
0.13897924,0.0007357477454043733,0.7168805,10.886100566196152,-22.53,2.9757514,1,3.62232,-9.887844364231329,-1.3497751,0.99,0.001,23.969770174692915,-3.833122,0.0036803025,63287.96600651741,0.84606475,139351,139351,1516998,-2.1565824,0.04206,3.054253,0.050851434,0.0
0.15465121,0.0019647798590225578,0.7167903,10.890488797055594,-25.74,2.9681654,1,3.6515677,-9.892239369220063,-1.3694296,0.99,0.001,23.970395156687502,-3.8344698,0.003680713,63328.0340218544,0.85061735,139383,139383,1517998,-2.1606598,0.00169,3.03884,0.04310279,0.0
0.15772444,0.001997167669380391,0.7166884,10.895128319155345,-27.77,2.9545643,1,3.6410058,-9.89688562452481,-1.3371615,0.98,0.001,23.970917826870703,-3.8351686,0.0036820127,63368.370413303375,0.8478012,139418,139418,1518998,-2.1476684,0.03038,3.038149,0.077606775,0.0
0.18615533,0.0019886493766378146,0.71658635,10.899105791915556,-27.96,2.9782653,1,3.681015,-9.900862656235434,-1.3365064,0.98,0.001,23.971896069347412,-3.836275,0.0036735507,63407.499999284744,0.8448609,139453,139453,1519998,-2.1478744,0.00667,3.0537639,0.0675639,0.0
0.17667465,0.0007616946957393594,0.71649814,10.903694092176668,-25.78,2.921347,1,3.620923,-9.905457621529395,-1.3252482,0.98,0.001,23.972579532896297,-3.8373935,0.003656018,63447.40656352043,0.8522251,139493,139493,1520998,-2.1242275,0.00809,2.9997613,0.03406175,0.0
0.20104049,0.000765776571148637,0.7164056,10.908032796284617,-27.41,2.9365242,1,3.6561542,-9.909803050283815,-1.3584454,0.98,0.001,23.973352520116975,-3.8380117,0.003640472,63487.073771715164,0.8492837,139528,139528,1521998,-2.1892562,0.00191,3.0250971,0.069878034,0.0
0.18529074,0.000771101147311957,0.7163142,10.91132239043368,-23.12,2.935964,1,3.6676602,-9.913092073681872,-1.3553429,0.98,0.001,23.97381222914122,-3.8386462,0.003637819,63527.56855869293,0.84976876,139573,139573,1522998,-2.1789727,0.00234,3.0103872,0.043725472,0.0
0.17780623,0.0007975938142634467,0.71624583,10.915224616089846,-21.91,2.937423,1,3.6854641,-9.917000916800367,-1.3439307,0.99,0.001,23.974487245139294,-3.839705,0.0036408775,63567.49090886116,0.85105866,139616,139616,1523998,-2.1611733,0.00106,3.0307217,0.033964973,0.0
0.1927501,0.000794367547214505,0.71616304,10.92019878694136,-25.02,2.9175272,1,3.644877,-9.921974693333906,-1.3560758,0.99,0.001,23.974774654843166,-3.841133,0.003678472,63608.439368247986,0.848513,139647,139647,1524998,-2.150478,0.00335,2.9997718,0.06475718,0.0
0.17450501,0.0007303666635117563,0.71605325,10.924534110353024,-26.61,2.9210253,1,3.6836026,-9.92630960989125,-1.3363295,1.0,0.001,23.97461650846033,-3.841713,0.0036773765,63650.56973743439,0.8478916,139679,139679,1525998,-2.1719496,0.00245,3.0219996,0.05409183,0.0
0.18093318,0.0007362937862525174,0.7159482,10.929576053424569,-30.88,2.9105215,1,3.7214332,-9.931358303927393,-1.340583,0.99,0.001,23.97538081358057,-3.8426383,0.0036789835,63690.25008916855,0.84956175,139711,139711,1526998,-2.159759,0.01184,2.9961379,0.0673031,0.0
0.20012237,0.0014523099659553326,0.71585816,10.934037467977616,-29.38,2.888555,1,3.6715755,-9.935826427947848,-1.3160408,0.98,0.001,23.97654573602342,-3.8439581,0.0037093824,63728.863065719604,0.8466318,139746,139746,1527998,-2.12546,0.02332,2.9678555,0.06691557,0.0
0.18976179,0.0014902488108902506,0.71577483,10.938060251393251,-27.32,2.9179652,1,3.6753726,-9.9398559174709,-1.4366688,0.97,0.001,23.97762518969217,-3.844744,0.0037039786,63767.6995909214,0.85005265,139781,139781,1528998,-2.2556717,0.01058,3.010979,0.03912806,0.0
0.17577124,0.001474998692736727,0.71566916,10.942909865964781,-28.25,2.906949,1,3.7357736,-9.944712260574764,-1.4182649,0.97,0.001,23.97846967803482,-3.8457663,0.0037077703,63807.1578605175,0.8486418,139814,139814,1529998,-2.2116435,0.01454,2.9732573,0.052868817,0.0
0.17182294,0.0007477309443563143,0.715592,10.94687278785582,-26.82,2.8936398,1,3.6897292,-9.948674679842407,-1.4490821,0.98,0.001,23.9794625083548,-3.8464239,0.0036933012,63846.21838235855,0.8485591,139853,139853,1530998,-2.2263174,0.0014,2.949385,0.04273327,0.0
0.18494274,0.0014175700097053552,0.7155104,10.950634404374709,-24.78,2.8700902,1,3.737962,-9.952442903606276,-1.3442087,0.99,0.001,23.98027295101485,-3.8475177,0.0037087698,63885.76156449318,0.85062706,139895,139895,1531998,-2.1548686,0.06997,2.9541469,0.049321007,0.0
0.17011656,0.0014558767445192605,0.715428,10.9536681743803,-19.66,2.9282296,1,3.7558331,-9.955476001629188,-1.481143,0.99,0.001,23.980949873192007,-3.8483207,0.0037186178,63925.65799546242,0.8467467,139947,139947,1532998,-2.2757173,0.11999,2.9878561,0.04218627,0.0
0.22863653,0.0007907158224439373,0.71532834,10.957911279377099,-20.27,2.9057455,1,3.7676067,-9.959725694692478,-1.4394045,0.99,0.001,23.981825088850172,-3.8492692,0.003730583,63965.023275613785,0.8459176,139990,139990,1533998,-2.2371395,0.01726,2.9693766,0.067741975,0.0
0.16914994,0.000780059636110162,0.7152263,10.96219273563481,-23.74,2.8975725,1,3.760937,-9.964013826003741,-1.4260485,0.98,0.001,23.982605391488754,-3.8497257,0.0037277967,64004.638984918594,0.84602714,140026,140026,1534998,-2.2312927,0.02707,2.971601,0.035676364,0.0
0.18131663,0.0008186431446175357,0.71511495,10.967040342734737,-27.32,2.8833375,1,3.7714515,-9.96887540164227,-1.4313887,0.97,0.001,23.98327872458324,-3.8512027,0.0037286978,64044.537764787674,0.85126454,140050,140050,1535998,-2.2208824,0.15446,2.9674041,0.06399163,0.0
0.18456078,0.0008987513649778863,0.7150363,10.970356253167449,-25.88,2.9287462,1,3.8358483,-9.972197834357624,-1.470791,0.96,0.001,23.983607360702354,-3.85227,0.0037499294,64085.35533809662,0.85024154,140097,140097,1536998,-2.298656,0.00323,2.9995415,0.045525927,0.0
0.22362219,0.0008469024446874282,0.71494836,10.975102046641737,-26.43,2.8734114,1,3.7211926,-9.976943167870294,-1.507431,0.98,0.001,23.9843078670273,-3.8534606,0.003739056,64125.177533864975,0.8501943,140132,140132,1537998,-2.3019183,0.03556,2.935704,0.06260204,0.0
0.198499,0.0007257485401088523,0.71485966,10.97943939901977,-24.14,2.8804126,1,3.7524178,-9.981287142133537,-1.4426847,0.99,0.001,23.98483800738326,-3.8546236,0.0037759647,64165.45317196846,0.8500759,140171,140171,1538998,-2.2301893,0.07805,2.9531822,0.05061205,0.0
0.18399517,0.0008499811458922251,0.71477365,10.983610065046218,-24.05,2.8674276,1,3.765693,-9.985464452812964,-1.4815686,0.98,0.001,23.985581718215577,-3.8559837,0.0037796595,64205.15533423424,0.8485967,140208,140208,1539998,-2.304713,0.10433,2.9568458,0.032118235,0.0
0.16732419,0.0008611681039390656,0.71468204,10.987921051881008,-25.94,2.872328,1,3.7885787,-9.989774963634808,-1.4925164,0.99,0.001,23.9861560253324,-3.8567924,0.003792081,64245.30876779556,0.8503081,140244,140244,1540998,-2.3147762,0.00143,2.9511046,0.03881471,0.0
0.1759615,0.0007251187992429578,0.7145946,10.991567407280685,-22.99,2.9029286,1,3.828622,-9.993420724361853,-1.601876,1.0,0.001,23.98650489100145,-3.8575993,0.0037908994,64286.06447696686,0.8511756,140289,140289,1541998,-2.4302473,0.09868,2.9970803,0.05188665,0.0
0.17620695,0.0007270676409186444,0.71451795,10.994677212483968,-19.46,2.8478415,1,3.8403234,-9.996529856063844,-1.533019,1.0,0.001,23.98725426242546,-3.8583422,0.0037930277,64325.74496102333,0.84926796,140340,140340,1542998,-2.3467274,0.00291,2.936952,0.04370655,0.0
0.1876932,0.0009741000969975142,0.71442074,10.99900267141585,-20.65,2.8254395,1,3.8102267,-10.00086910062333,-1.5077701,0.98,0.001,23.987969520133916,-3.8596256,0.0037944054,64365.51450109482,0.8560404,140375,140375,1543998,-2.3314595,0.01157,2.9138775,0.039349142,0.0
0.1747572,0.0009893967438175198,0.71433926,11.003382974025882,-25.5,2.83044,1,3.814709,-10.005248951278052,-1.4971263,0.98,0.001,23.98876425692953,-3.8608742,0.0037864898,64405.06828331947,0.8499306,140409,140409,1544998,-2.3141801,0.00216,2.9071062,0.042580172,0.0
0.1818676,0.0009700844416935077,0.71424264,11.00741916879677,-27.44,2.8336568,1,3.9135206,-10.00928464118137,-1.522879,0.98,0.001,23.98936111776172,-3.8616042,0.003795343,64445.151015520096,0.8468817,140447,140447,1545998,-2.3479605,0.00161,2.9254384,0.059630487,0.0
0.15591893,0.0007876939530131673,0.7141557,11.011196287359512,-24.5,2.842254,1,3.8819678,-10.013075384538732,-1.5783974,0.98,0.001,23.989697776252303,-3.8627262,0.0037824407,64485.93118715286,0.8491556,140493,140493,1546998,-2.3965511,0.05298,2.9284565,0.050083686,0.0
0.19121027,0.0008019139861572548,0.7140787,11.015078309009272,-21.66,2.8264856,1,3.838369,-10.016956871339827,-1.5822396,0.98,0.001,23.990304911963882,-3.86325,0.003766925,64525.98271179199,0.8429755,140533,140533,1547998,-2.3771982,0.00122,2.9076781,0.055764753,0.0
0.17210831,0.0007896770899607235,0.71399117,11.018958930616716,-24.97,2.8330917,1,3.8593812,-10.02083703856524,-1.5456024,0.98,0.001,23.990931300645553,-3.8642747,0.003778879,64565.9803943634,0.84901875,140567,140567,1548998,-2.3464444,0.10534,2.9012022,0.06373792,0.0
0.22021335,0.0007995162038458048,0.71389925,11.023405329673064,-24.61,2.8281257,1,3.8550892,-10.025289988549808,-1.4773911,0.99,0.001,23.9913372189834,-3.8655374,0.0037820977,64606.56969022751,0.8457756,140609,140609,1549998,-2.2953496,0.15263,2.9072523,0.020235622,0.0
0.17446986,0.0011182762545092566,0.71379775,11.028463551295543,-28.69,2.8176508,1,3.9047823,-10.0303620694559,-1.5169812,0.97,0.001,23.991724173650777,-3.8665946,0.0037827415,64647.20871138573,0.84755313,140636,140636,1550998,-2.3152404,0.1303,2.9053593,0.095494084,0.0
0.18516007,0.0011222899367484393,0.7137205,11.032685964513194,-28.14,2.8438563,1,3.8343165,-10.034583996815286,-1.542567,0.97,0.001,23.992270259047046,-3.867657,0.0037673835,64687.417374134064,0.8506832,140672,140672,1551998,-2.3474734,0.0427,2.9215002,0.07496257,0.0
0.19014542,0.0010637024844686025,0.71362996,11.036749864968588,-29.0,2.8395998,1,3.857765,-10.038647411661028,-1.5641147,0.98,0.001,23.993076731585536,-3.8680966,0.0037975982,64726.92174386978,0.85207075,140708,140708,1552998,-2.39289,0.00198,2.9259396,0.06391461,0.0
0.18919536,0.0015628024182786845,0.7135579,11.040689165186501,-25.66,2.7813067,1,3.8379095,-10.04259325044405,-1.5873786,0.99,0.001,23.99356565946027,-3.8692183,0.003802476,64767.28061413765,0.8502494,140750,140750,1553998,-2.3794303,0.02505,2.8489854,0.03376245,0.0
0.17776617,0.0021229250209297136,0.7134654,11.045118122540593,-24.87,2.8318655,1,3.8434231,-10.047035926867729,-1.674072,0.97,0.001,23.99394288520466,-3.8704019,0.0038056776,64807.93954706192,0.847323,140786,140786,1554998,-2.4921231,0.02854,2.9118843,0.06968056,0.0
0.18021765,0.0015036554374960977,0.71339715,11.047912184662136,-21.25,2.8139427,1,3.809106,-10.049836340270234,-1.5639578,0.97,0.001,23.99424441971389,-3.8712952,0.0038047698,64848.801770210266,0.85192823,140841,140841,1555998,-2.3789535,0.09629,2.8682623,0.047753174,0.0
0.15157351,0.0009554839156588138,0.71331614,11.051923991510446,-20.21,2.8259835,1,3.8405106,-10.05384762810639,-1.6013877,0.99,0.001,23.9946044003755,-3.872522,0.0037975837,64889.50490784645,0.8508298,140879,140879,1556998,-2.4149413,0.02575,2.9147422,0.06428324,0.0
