train/loss_critic,total/steps,rollout/error,rollout/return_history,rollout/actions_std,rollout/Q_mean,reference_action_mean,train/loss_actor,errors,reference_action_std,total/epochs,rollout/actions_mean,rollout/return,total/duration,rollout/goal_tolerance,reference_Q_mean,total/steps_per_second,reference_Q_std,success rate,train/param_noise_distance,rollout/episode_steps,reference_actor_Q_mean,rollout/episodes,total/episodes,reference_actor_Q_std
0.1054229,865998,0.00833,-12.13,0.74597573,-3.6506505,-0.04732896,1.7770358,0.0023707723613984114,0.7982203,1,-0.0035758626,-9.146210612627387,36561.69736790657,0.00355,-2.74649,23.68593534610247,3.152486,1.0,0.0,10.14391472414197,-2.1571946,85370,85370,3.0915775
0.10276822,866998,0.13223,-12.75,0.7459202,-3.6510224,-0.043226454,1.7776123,0.0023331127263470372,0.80005604,1,-0.0035652728,-9.149317665784977,36603.8043551445,0.00354,-2.750221,23.686007923877106,3.122492,1.0,0.0,10.14702371199176,-2.1687415,85442,85442,3.0777953
0.111118294,867998,0.01843,-11.22,0.7458621,-3.6514907,-0.038724482,1.7677623,0.002304832509054847,0.7991489,1,-0.0035443264,-9.151147019619765,36645.92872214317,0.00353,-2.7569451,23.686069101463794,3.134139,1.0,0.0,10.148855318850408,-2.2094023,85526,85526,3.0711458
0.10388212,868998,0.0015,-12.65,0.7457978,-3.6523767,-0.04828942,1.7660702,0.0021308437497316386,0.80589473,1,-0.003551621,-9.154277503241861,36689.096311330795,0.00353,-2.82012,23.685456644284393,3.113409,1.0,0.0,10.151987756866319,-2.2523181,85599,85599,3.0691988
0.09984944,869998,0.01877,-11.8,0.74574715,-3.6530712,-0.033384044,1.7700802,0.002263845279638137,0.8010629,1,-0.0035322267,-9.156895243653342,36730.417248010635,0.00352,-2.810801,23.686036402080898,3.1150362,1.0,0.0,10.15460752845054,-2.2704163,85675,85675,3.0243518
0.1077261,870998,0.01549,-9.7,0.7456974,-3.6532319,-0.014715652,1.8116848,0.002346623409206092,0.7991823,1,-0.0035752552,-9.157683024939661,36772.66753578186,0.00351,-2.7291873,23.686016228016918,3.1641884,1.0,0.0,10.155397763708653,-2.158483,85767,85767,3.1029046
0.10525625,871998,0.05635,-11.18,0.74563015,-3.6532724,-0.036498208,1.8160151,0.0022832016092819455,0.8003834,1,-0.0036150573,-9.159510774606872,36815.323601961136,0.00351,-2.743987,23.685735033266123,3.113581,1.0,0.0,10.157227722772276,-2.168328,85850,85850,3.0622344
0.11682568,872998,0.09061,-11.32,0.7455448,-3.6536627,-0.026955018,1.7480878,0.0022434310711537367,0.7988213,1,-0.0035802936,-9.161218623811575,36857.06407952309,0.0035,-2.7993112,23.686042874071923,3.147524,1.0,0.0,10.15893777710542,-2.1859207,85933,85933,3.108455
0.11023411,873998,0.00475,-10.33,0.74547976,-3.6538553,-0.03845963,1.7833111,0.00233121487262507,0.79743904,1,-0.0036276104,-9.161981818604543,36898.1192843914,0.00349,-2.7943335,23.686789921829906,3.1598074,1.0,0.0,10.159703331705842,-2.1935163,86022,86022,3.1134508
0.11059503,874998,0.08151,-10.53,0.7454342,-3.6542935,-0.019776365,1.8479264,0.002212508585793186,0.8040595,1,-0.0035824918,-9.163687883961027,36940.16024041176,0.00348,-2.7597027,23.686903205221363,3.1316326,1.0,0.0,10.161411699125527,-2.2264562,86109,86109,3.036312
0.10757288,875998,0.00456,-9.92,0.74538255,-3.654583,-0.036480267,1.7858652,0.0022480690775853376,0.8009067,1,-0.0036340016,-9.164593967517401,36983.12899684906,0.00348,-2.7799952,23.686421991893507,3.1585362,1.0,0.0,10.162320185614849,-2.2029874,86200,86200,3.1024728
0.11122177,876998,0.00379,-13.08,0.74530333,-3.6548815,-0.045438986,1.8015933,0.0023528902690344274,0.80106515,1,-0.0036409465,-9.169151402735915,37025.66609978676,0.00347,-2.7862136,23.68621803147117,3.163312,0.99,0.0,10.166867609552515,-2.1593232,86260,86260,3.1374772
0.115608834,877998,0.0155,-10.51,0.7452503,-3.6548245,-0.03403272,1.795506,0.002336885600481834,0.79794174,1,-0.0036327862,-9.170123568309998,37068.53026986122,0.00346,-2.7553988,23.68580555010192,3.1555033,1.0,0.0,10.167842129034499,-2.1810365,86349,86349,3.0908008
0.109405145,878998,0.17282,-11.39,0.7451909,-3.6550393,-0.014062305,1.7886467,0.0022723182694862018,0.80419064,1,-0.0035655946,-9.17221830130393,37110.388058423996,0.00346,-2.772248,23.686036336137665,3.1106699,1.0,0.0,10.169939026506693,-2.1764717,86431,86431,3.0470488
0.12271688,879998,0.10264,-11.72,0.74513537,-3.6554933,-0.069869645,1.7868216,0.0022721213714632744,0.7972157,1,-0.0035947931,-9.17451363441954,37152.79418969154,0.00345,-2.747033,23.685917013589393,3.1442516,1.0,0.0,10.172236414708296,-2.1654105,86509,86509,3.0744586
0.1150555,880998,0.06751,-10.41,0.7450701,-3.655826,-0.023756633,1.7820923,0.002216473519886444,0.8035004,1,-0.0035727895,-9.175344395561252,37196.16073870659,0.00344,-2.7562938,23.68518638761627,3.145866,1.0,0.0,10.173069595039319,-2.189722,86601,86601,3.0733192
0.11723991,881998,0.0099,-10.93,0.7450105,-3.6561885,-0.028341671,1.79998,0.0022697701941874937,0.8028704,1,-0.0035752987,-9.177185838053598,37239.183712244034,0.00344,-2.8346434,23.68467598042446,3.1558151,1.0,0.0,10.174913189437376,-2.27796,86683,86683,3.0870144
0.11338087,882998,0.02024,-11.35,0.7449688,-3.6569245,-0.0031552415,1.7683403,0.0021486259571521327,0.79817843,1,-0.0036150275,-9.179212337056118,37281.641015291214,0.00343,-2.8466377,23.6845261086505,3.1895094,1.0,0.0,10.176941783940158,-2.2418995,86763,86763,3.12341
0.104362175,883998,0.00216,-12.07,0.74492615,-3.6575625,-0.017787019,1.78886,0.0022716835665506667,0.80157924,1,-0.0036715085,-9.181674765666383,37323.41327381134,0.00342,-2.7516584,23.684811287618047,3.1516008,1.0,0.0,10.179406278068216,-2.1999474,86842,86842,3.079949
0.11852386,884998,0.11554,-11.02,0.74487084,-3.6583169,-0.021972507,1.7817848,0.002218582536638392,0.80424714,1,-0.0036530935,-9.183868110122985,37364.918521642685,0.00342,-2.7265344,23.685265083272892,3.1316469,1.0,0.0,10.181601684288031,-2.1512957,86921,86921,3.075076
0.10712515,885998,0.04242,-10.34,0.74480784,-3.6585124,-0.0034705997,1.7859181,0.0022797027694949775,0.7981475,1,-0.0035937852,-9.185214982702542,37407.00735807419,0.00341,-2.7569914,23.68534834981286,3.1700237,1.0,0.0,10.182950797062306,-2.153101,87007,87007,3.1115828
0.11083362,886998,0.0055,-12.94,0.744728,-3.6588907,-0.0474755,1.8331434,0.0023371739203495944,0.7990364,1,-0.0035762915,-9.188949248314595,37448.72320604324,0.0034,-2.7734256,23.685667335565174,3.1469395,0.99,0.0,10.186675242043849,-2.1710799,87071,87071,3.091911
0.10572145,887998,0.04713,-11.32,0.74466646,-3.6589546,0.00941359,1.7867781,0.002128215837578189,0.80046314,1,-0.003530886,-9.190855372612013,37491.4189851284,0.00339,-2.74366,23.685366519529154,3.1485934,1.0,0.0,10.1885835580288,-2.188035,87155,87155,3.075641
0.10524156,888998,0.1083,-15.49,0.7445612,-3.660021,-0.016408026,1.8212658,0.002252566264611726,0.79738927,1,-0.0035406728,-9.196853283181579,37534.06858921051,0.00339,-2.7739205,23.685095525603373,3.1505635,0.99,0.0,10.19457122543061,-2.1951032,87202,87202,3.117397
0.11778435,889998,0.00743,-11.63,0.7445065,-3.6602037,-0.042132497,1.8769598,0.0022848506161493327,0.80344653,1,-0.003569744,-9.197656169452305,37575.81537556648,0.00338,-2.7178082,23.68539421179713,3.174274,0.99,0.0,10.195376490669355,-2.1527433,87293,87293,3.1039944
0.10803792,890998,0.1979,-10.87,0.7444437,-3.660453,-0.030978402,1.8843521,0.0023236956275689935,0.7991549,1,-0.0035254103,-9.198979183117611,37617.536162376404,0.00337,-2.7377322,23.685708605529076,3.1384187,1.0,0.0,10.196701800162506,-2.1733575,87381,87381,3.0688229
0.11519,891998,0.24486,-12.26,0.74438596,-3.6610975,-0.042013537,1.7913703,0.0021834627770539613,0.7957105,1,-0.0035600327,-9.202028518175478,37660.017513751984,0.00337,-2.7061,23.68554395053791,3.1397164,1.0,0.0,10.19975301018833,-2.1094537,87453,87453,3.0895565
0.11603234,892998,0.26224,-9.76,0.7443368,-3.6611834,-0.037357062,1.8145839,0.0022162872158439247,0.7980753,1,-0.003611794,-9.202496944498384,37702.887805223465,0.00336,-2.7585635,23.685135330039138,3.1520765,1.0,0.0,10.200223879744595,-2.183704,87547,87547,3.1078706
0.1249017,893998,0.07183,-12.28,0.7442518,-3.6615338,0.0023962855,1.866669,0.0022621843884162306,0.7972312,1,-0.0036134447,-9.20643762127611,37744.221398591995,0.00335,-2.7987947,23.685691925104848,3.1323445,1.0,0.0,10.204166191074078,-2.213218,87610,87610,3.0826533
0.10834094,894998,0.0041,-11.85,0.7441967,-3.6620486,0.007985443,1.8363189,0.0021800488664494412,0.80030656,1,-0.0035914278,-9.208632683316228,37786.51395535469,0.00335,-2.7362835,23.6856461820599,3.1847448,1.0,0.0,10.206363325350667,-2.154183,87690,87690,3.1465619
0.11986811,895998,0.0058,-12.43,0.7441649,-3.6629412,-0.014710744,1.8526757,0.0032386479128462837,0.80020684,1,-0.0035601284,-9.21220201467706,37829.362000226974,0.00334,-2.7700596,23.68525274083724,3.178175,0.99,0.0,10.209922968230092,-2.2293644,87756,87756,3.091121
0.113838844,896998,0.09875,-11.65,0.74409306,-3.6630845,-0.007265965,1.8555957,0.0022011837778748112,0.7992566,1,-0.0035928993,-9.213877504553734,37871.10208320618,0.00333,-2.7130816,23.685553117234765,3.1205218,1.0,0.0,10.21160063752277,-2.173121,87840,87840,3.0675929
0.112483524,897998,0.00638,-12.02,0.7440401,-3.6635673,-0.022603115,1.8598541,0.0022767816756746107,0.7962369,1,-0.0036024724,-9.21630382856753,37913.932210206985,0.00333,-2.7797937,23.685171852426475,3.1587274,1.0,0.0,10.21402898155099,-2.1694903,87918,87918,3.133707
0.12809294,898998,0.01118,-10.58,0.74398065,-3.6634877,-0.022354117,1.8036854,0.00231748773864957,0.7954053,1,-0.0036190078,-9.218241116376323,37957.04287028313,0.00332,-2.7782242,23.684616398392635,3.1429644,1.0,0.0,10.215968363276856,-2.167465,87999,87999,3.1030755
0.10232863,899998,0.00161,-11.51,0.74390286,-3.6648426,-0.019254088,1.876522,0.002329913734273805,0.804944,1,-0.003625999,-9.220845869997161,37999.28825521469,0.00331,-2.7027795,23.68460151030571,3.136384,0.99,0.0,10.218563724098779,-2.1896405,88075,88075,3.0606048
0.112558335,900998,0.02493,-11.16,0.7438599,-3.6657434,0.022995433,1.8992662,0.0029087825318448047,0.79269916,1,-0.00361144,-9.222798221334907,38042.38370156288,0.00331,-2.6991568,23.68405742048663,3.1639452,0.99,0.0,10.220506828803485,-2.1027203,88156,88156,3.1057196
0.11846515,901998,0.01927,-12.26,0.7438101,-3.6657584,-0.0017025968,1.8593659,0.0029498580379009286,0.7987241,1,-0.0035704328,-9.224272163733412,38084.584476947784,0.0033,-2.7695289,23.68407092759461,3.1353393,0.99,0.0,10.221982978434061,-2.1999514,88241,88241,3.0711248
0.11524384,902998,0.00314,-10.52,0.7437516,-3.666406,-0.019097546,1.8787901,0.0022416936956275706,0.8021696,1,-0.0035503595,-9.226008785833974,38127.23581910133,0.00329,-2.7519596,23.683804519277732,3.1376557,1.0,0.0,10.223721751732258,-2.2005563,88324,88324,3.0720162
0.1061857,903998,0.03169,-10.48,0.7436939,-3.6666837,0.017076036,1.9038736,0.0020757754488600366,0.79746866,1,-0.0036114682,-9.227823903354976,38168.02483201027,0.00329,-2.7788885,23.68469429525854,3.1529477,1.0,0.0,10.225538990566251,-2.1957874,88406,88406,3.0989714
0.10837208,904998,0.11342,-10.49,0.74363637,-3.6668797,-0.0158467,1.8389016,0.0020971396092663084,0.7988532,1,-0.003644742,-9.22950875250031,38209.627198934555,0.00328,-2.7348723,23.685077985404558,3.169483,1.0,0.0,10.227225982890529,-2.1806498,88489,88489,3.1053998
0.107730426,905998,0.04288,-11.66,0.74356484,-3.6674433,0.022426492,1.8598424,0.0022842980715010682,0.79280704,1,-0.0036666438,-9.232289243693684,38251.19204759598,0.00327,-2.7394805,23.68548407256606,3.135333,1.0,0.0,10.23000835572819,-2.1860197,88562,88562,3.0696409
0.116350316,906998,0.00465,-11.67,0.7435113,-3.6685753,0.025130937,1.8563827,0.0022889501176570183,0.7955852,1,-0.003698814,-9.234259541295788,38292.27008152008,0.00327,-2.7504954,23.68619040002329,3.1621633,1.0,0.0,10.231980686138469,-2.2065716,88641,88641,3.1153014
0.12479392,907998,0.00426,-13.7,0.7434197,-3.6694593,-0.014842729,1.9330689,0.00300332962142136,0.7946861,1,-0.0036943513,-9.238512355699855,38333.45995211601,0.00326,-2.721728,23.68682610790207,3.1399639,0.99,0.0,10.236223845598845,-2.1380005,88704,88704,3.1067753
0.11498905,908998,0.02156,-10.97,0.74336296,-3.669775,0.011633724,1.8755035,0.0022624011270015306,0.79652125,1,-0.0037113694,-9.240183821044806,38375.483684301376,0.00326,-2.7680967,23.686945745829192,3.1539314,1.0,0.0,10.23789732152914,-2.1656706,88782,88782,3.117002
0.11287156,909998,0.17736,-11.84,0.7433342,-3.6703494,0.010489613,1.8856256,0.0020621286133617775,0.80422896,1,-0.0036769568,-9.242156906873115,38416.94166326523,0.00325,-2.8241065,23.68741395336401,3.1314473,1.0,0.0,10.239872620065716,-2.2426472,88868,88868,3.0674334
0.10804676,910998,0.01217,-11.4,0.7432641,-3.6707397,0.0044772723,1.9165589,0.0022369883739324957,0.7982916,1,-0.0036092503,-9.244443195233009,38459.33243727684,0.00324,-2.7067828,23.687306624100735,3.1011171,1.0,0.0,10.24216088594075,-2.1727877,88945,88945,3.0348032
0.11176177,911998,0.00615,-11.18,0.7432004,-3.6715162,-0.011135449,1.8402019,0.0020916185537511113,0.79720175,1,-0.0035630392,-9.246571187868577,38501.66525006294,0.00324,-2.7574506,23.68723519039242,3.150959,1.0,0.0,10.24429092951418,-2.1688304,89025,89025,3.113217
0.11233647,912998,0.00741,-12.71,0.74312174,-3.6714997,-0.01671665,1.9321454,0.002143078142763468,0.80324376,1,-0.0035212666,-9.248757000639738,38543.85668230057,0.00323,-2.756865,23.68725079914618,3.1433237,1.0,0.0,10.246478636123863,-2.2182186,89099,89099,3.0643446
0.11710103,913998,0.07809,-14.16,0.74306005,-3.6720486,-0.01787289,1.8536954,0.0022221773828479357,0.7944442,1,-0.003511357,-9.252178398806787,38584.96584868431,0.00322,-2.736063,23.687930775534586,3.1125112,0.99,0.0,10.24989065951935,-2.1743994,89171,89171,3.0667472
0.12222005,914998,0.09762,-9.54,0.7430013,-3.6719964,0.03541975,1.9376265,0.0021713290170417027,0.7890738,1,-0.003507558,-9.252276877233468,38626.896976947784,0.00322,-2.8014524,23.688105222277194,3.1279604,1.0,0.0,10.24999159823899,-2.2413836,89267,89267,3.066232
0.1280929,915998,0.01943,-10.58,0.74295986,-3.6726937,0.04060505,1.9759334,0.00212399838035969,0.79254013,1,-0.0035458514,-9.25356447389037,38668.4041788578,0.00321,-2.75172,23.688538988139257,3.1258862,1.0,0.0,10.251281419970008,-2.186892,89354,89354,3.0469217
0.110645846,916998,0.08846,-11.2,0.7429031,-3.6727772,0.018793851,1.9308395,0.002109096231786471,0.7932743,1,-0.0036061397,-9.255104094456495,38710.311829566956,0.0032,-2.7273297,23.688726767103862,3.1471407,1.0,0.0,10.252823184776046,-2.1317635,89438,89438,3.1003487
0.113749705,917998,0.08282,-10.21,0.7428523,-3.6732244,0.0037361283,1.8657117,0.0020885693444833873,0.7947305,1,-0.0035570313,-9.256079171646542,38752.03288793564,0.0032,-2.745787,23.689028202847986,3.106769,1.0,0.0,10.253800529449217,-2.2152228,89527,89527,3.0579312
0.11876998,918998,0.00632,-11.61,0.7428073,-3.6742098,0.014110804,1.9068266,0.0020637710953271657,0.80022687,1,-0.0035739215,-9.25802671666276,38793.52377939224,0.00319,-2.7642758,23.68946954203183,3.1310859,1.0,0.0,10.255750108808463,-2.2082472,89607,89607,3.0661252
0.11045785,919998,0.00582,-12.84,0.74274033,-3.6752512,0.028470894,1.9264975,0.0020755543899170044,0.7996161,1,-0.003593618,-9.261254530248118,38836.200134038925,0.00318,-2.705408,23.68918681088075,3.1059825,1.0,0.0,10.25897964873153,-2.1513186,89675,89675,3.0403519
0.109868765,920998,0.02608,-9.9,0.74268925,-3.6752732,0.017884573,1.9435021,0.0019962960667201466,0.7940635,1,-0.0036325883,-9.261760741458632,38878.24603533745,0.00318,-2.7431636,23.6892888419627,3.1514857,1.0,0.0,10.259488242043467,-2.1448314,89769,89769,3.0900285
0.12301694,921998,0.00421,-11.14,0.74262935,-3.675159,0.01954957,1.9541724,0.002080965310737838,0.7965837,1,-0.0036774653,-9.263463657306934,38919.62624979019,0.00317,-2.7468882,23.689795839315654,3.1135693,1.0,0.0,10.261193282361189,-2.1349888,89853,89853,3.0877318
0.11544416,922998,0.11068,-11.62,0.74256766,-3.6753561,0.04585653,1.990794,0.0021319417122829826,0.79956955,1,-0.0036688899,-9.265636988357741,38961.63832092285,0.00317,-2.719677,23.689917564486485,3.142406,1.0,0.0,10.263368582579979,-2.198638,89931,89931,3.0423372
0.1297956,923998,0.00323,-11.17,0.7424927,-3.6750753,0.010112663,1.9230003,0.0021371420597889428,0.79666615,1,-0.0036346356,-9.267177692606788,39003.44597387314,0.00316,-2.7347846,23.69016318760526,3.1739295,1.0,0.0,10.264911403654946,-2.1696653,90015,90015,3.1179729
0.11826365,924998,0.23905,-11.9,0.74242604,-3.6756978,-0.0031110048,1.979811,0.0021091513945086723,0.7987826,1,-0.003572812,-9.26971916971917,39046.0318570137,0.00315,-2.6874,23.68993610893256,3.1042542,1.0,0.0,10.267454767454767,-2.0727892,90090,90090,3.0684364
0.12443046,925998,0.14352,-15.21,0.7423332,-3.6767695,0.012991548,1.9893727,0.0032113732435822546,0.7968631,1,-0.0035824806,-9.274568750346663,39089.12539219856,0.00315,-2.7304568,23.68940186583994,3.085632,0.99,0.0,10.272294636419103,-2.1910925,90145,90145,3.014372
0.12370987,926998,0.00371,-16.16,0.7422726,-3.6777825,0.01580908,1.9971993,0.004638120493022805,0.79958034,1,-0.00356747,-9.27844537069883,39131.36769914627,0.00314,-2.7122242,23.689384105534966,3.0744889,0.98,0.0,10.276161759489181,-2.1280434,90208,90208,3.0163877
0.11917777,927998,0.00627,-10.72,0.7422187,-3.6779706,-0.01118359,1.9636532,0.0020633460595648463,0.79809535,1,-0.0035373094,-9.279888806441253,39173.87774062157,0.00313,-2.753107,23.68920447815937,3.1219528,1.0,0.0,10.277607344976909,-2.1937745,90293,90293,3.0730448
0.121146,928998,0.17895,-9.99,0.74214655,-3.6776836,0.0063792267,1.9601326,0.0021039230095321244,0.7953867,1,-0.0035590644,-9.280613825455832,39215.62024021149,0.00313,-2.7648792,23.689488890128796,3.1174152,1.0,0.0,10.278334661001947,-2.1596885,90384,90384,3.090119
0.12685706,929998,0.21224,-10.25,0.74208367,-3.677604,0.020638207,1.9603124,0.0020682429192796425,0.80471736,1,-0.003540711,-9.28172563583911,39257.529346227646,0.00312,-2.713746,23.689672159395986,3.1167972,1.0,0.0,10.279448663107516,-2.1281793,90471,90471,3.0722704
0.12043135,930998,0.17165,-11.93,0.7420255,-3.6784039,0.00038432083,1.9880699,0.0020318674088952945,0.7955309,1,-0.00353848,-9.283967796441706,39300.85210061073,0.00312,-2.7150598,23.689002915678063,3.0858967,1.0,0.0,10.281692785121868,-2.0706625,90549,90549,3.085198
0.12107448,931998,0.00204,-12.78,0.7419494,-3.6791115,-0.0044649146,1.9926502,0.002486866013058915,0.79217833,1,-0.003487824,-9.286762596279049,39342.470453977585,0.00311,-2.7103262,23.689361375774347,3.114154,0.99,0.0,10.28447838273267,-2.10658,90622,90622,3.088897
0.11732143,932998,0.00397,-12.09,0.74187934,-3.6794538,0.009502183,1.9342456,0.0020778225820577696,0.7982334,1,-0.0035215227,-9.289382863065507,39385.19818639755,0.0031,-2.7271066,23.689051800232633,3.1028194,1.0,0.0,10.28710043774051,-2.146906,90693,90693,3.0318093
0.12887208,933998,0.00646,-14.48,0.74182576,-3.680193,-0.0014040172,1.9868926,0.0020193306562884803,0.7984857,1,-0.003593051,-9.293562818167795,39427.834814310074,0.0031,-2.7066226,23.68879763240287,3.1300042,1.0,0.0,10.291281926967406,-2.1602948,90754,90754,3.052466
0.12328227,934998,0.1121,-14.88,0.7417618,-3.681516,0.0005258918,2.0345876,0.0021543772192313716,0.8030322,1,-0.0035458538,-9.29750710211632,39468.94582939148,0.00309,-2.6872408,23.689459658781455,3.1359692,1.0,0.0,10.29522781827391,-2.091514,90818,90818,3.0839431
0.11977294,935998,0.0071,-12.99,0.74171036,-3.6818662,0.03526941,2.0008864,0.002167372149778826,0.80311406,1,-0.0035302234,-9.299635851568258,39511.00344538689,0.00308,-2.6612043,23.689552741776357,3.078359,1.0,0.0,10.297358548686976,-2.0944893,90897,90897,3.0169473
0.13525309,936998,0.01283,-13.44,0.7416515,-3.6827183,0.04148106,2.0493836,0.0030240055761912342,0.7938639,1,-0.0035976833,-9.30322885632304,39553.90391921997,0.00308,-2.7526026,23.68914082194287,3.1089637,0.99,0.0,10.300942162025484,-2.1567855,90961,90961,3.0648806
0.10797316,937998,0.00349,-10.97,0.74160147,-3.6830435,0.0014463961,1.9525163,0.0020276548790822903,0.79603624,1,-0.0036240136,-9.304731778041386,39596.91799783707,0.00307,-2.7603226,23.688661830984852,3.131496,1.0,0.0,10.302447168402091,-2.1549873,91044,91044,3.0602288
0.11210773,938998,0.00738,-13.59,0.7415194,-3.6832955,0.0020692449,1.9791157,0.0020428800618256747,0.79400176,1,-0.0035439054,-9.308396443859072,39639.29633831978,0.00307,-2.7140942,23.688563792497483,3.1315486,1.0,0.0,10.306113489188892,-2.1410646,91110,91110,3.063588
0.11925175,939998,0.00144,-12.67,0.7414358,-3.6832426,0.029428571,2.0079656,0.002371828140509177,0.79618454,1,-0.0035188934,-9.31111817862783,39683.57215976715,0.00306,-2.6703377,23.687333292868452,3.0835197,0.99,0.0,10.308826109843832,-2.0760195,91184,91184,3.008855
0.12241309,940998,0.19115,-10.87,0.74137706,-3.6837037,0.010272741,2.0113206,0.001974707925035436,0.7951037,1,-0.0034865679,-9.31225279119964,39727.050558805466,0.00305,-2.6719937,23.686580976030413,3.1147604,1.0,0.0,10.309962857048943,-2.0661187,91269,91269,3.0486908
0.123365365,941998,0.02983,-12.66,0.741339,-3.6851165,0.027471786,2.0044363,0.002109844824782745,0.7940296,1,-0.0034588366,-9.314981060191368,39768.98478579521,0.00305,-2.7024293,23.68674999057218,3.1037827,1.0,0.0,10.312692956142849,-2.0930414,91342,91342,3.0499043
0.1336788,942998,0.00688,-10.9,0.7412642,-3.68506,-0.014688839,1.9709802,0.0021083705092385823,0.8062096,1,-0.0034220396,-9.315870064530241,39812.143385887146,0.00304,-2.693831,23.686190187245224,3.1088226,1.0,0.0,10.313584162747457,-2.101048,91430,91430,3.066487
0.1255252,943998,0.21823,-11.91,0.74119014,-3.6856482,-0.01271828,1.9718877,0.0019644099167277548,0.8010905,1,-0.0034100176,-9.31920218579235,39854.20529413223,0.00304,-2.6495614,23.686283367918154,3.1036377,1.0,0.0,10.316918032786885,-2.0135167,91500,91500,3.0798156
0.11736679,944998,0.0102,-12.02,0.74112517,-3.6858273,0.03551333,1.9488878,0.0019492955507505094,0.7999257,1,-0.003396647,-9.321423501534229,39896.859387397766,0.00303,-2.674248,23.686024777641943,3.1227043,1.0,0.0,10.319141269095953,-2.051024,91577,91577,3.0791597
0.12997606,945998,0.00256,-13.07,0.7410596,-3.686302,0.0061758063,2.0236702,0.0019977823833777124,0.79940236,1,-0.0034093652,-9.324044473055395,39938.73056149483,0.00302,-2.6742063,23.686231051921375,3.127292,1.0,0.0,10.321764083316058,-2.0846987,91651,91651,3.0635781
0.1488675,946998,0.0081,-11.71,0.74099946,-3.6866677,0.0070184073,1.9843473,0.0020409937027940327,0.79737264,1,-0.003328288,-9.325473652081017,39980.88592219353,0.00302,-2.675624,23.68626852949044,3.1072586,1.0,0.0,10.323195325615366,-2.093583,91734,91734,3.0407999
0.12215525,947998,0.10771,-11.03,0.74094075,-3.686995,0.00014674664,1.9710908,0.0020119708157333186,0.7929908,1,-0.003297846,-9.32724143940054,40024.196370601654,0.00301,-2.71381,23.68562234759367,3.1345196,1.0,0.0,10.324965147686678,-2.0642438,91816,91816,3.091916
0.13368312,948998,0.11683,-9.91,0.7408772,-3.6868799,-0.015216191,2.0232995,0.001981972895742797,0.79689384,1,-0.0032512983,-9.327773425599512,40069.239736795425,0.00301,-2.6174662,23.683953232797148,3.1352394,1.0,0.0,10.325499412455935,-1.996578,91908,91908,3.0877187
0.13724619,949998,0.0153,-13.24,0.7408026,-3.6876287,0.04196334,1.9525164,0.0020382362851472068,0.7950727,1,-0.003260137,-9.33112258765969,40113.04393196106,0.003,-2.7580345,23.683019458991133,3.1323385,1.0,0.0,10.328850231041043,-2.1425788,91975,91975,3.0853472
0.13598077,950998,0.00376,-13.23,0.74071217,-3.688604,0.016261458,2.0249202,0.0021360118167234104,0.79709876,1,-0.0032291037,-9.333322469908312,40155.834156274796,0.00299,-2.6498897,23.682685716326876,3.1213806,0.99,0.0,10.331041150653979,-2.0836413,92052,92052,3.0454373
0.13168496,951998,0.00877,-10.47,0.7406509,-3.6887708,0.047714826,1.9722918,0.001998167515092812,0.79013777,1,-0.003231845,-9.334776851610663,40198.7107591629,0.00299,-2.6812985,23.68230179578586,3.1145341,1.0,0.0,10.332497612225406,-2.0973911,92136,92136,3.045441
0.1301439,952998,0.10484,-11.75,0.7405818,-3.689186,0.027186701,2.0292978,0.002001664842083763,0.7939458,1,-0.0031902373,-9.33673878856895,40240.547905921936,0.00298,-2.636326,23.682530422498388,3.0794053,1.0,0.0,10.334461254812645,-2.0653296,92205,92205,2.990794
0.12717378,953998,0.0456,-12.49,0.74052835,-3.6897967,0.0015164614,1.918629,0.002005593420428069,0.79919744,1,-0.003156594,-9.339943434868827,40283.09869885445,0.00298,-2.6524506,23.682339015968733,3.0995939,1.0,0.0,10.337667826143493,-2.0878887,92283,92283,3.0371857
0.12555666,954998,0.00054,-11.94,0.74047124,-3.6902833,0.023902396,2.0296617,0.0019038334620371377,0.79372525,1,-0.0031141967,-9.34247168626432,40325.28204894066,0.00297,-2.6516929,23.682363804448276,3.130721,1.0,0.0,10.340197925463956,-2.0595884,92358,92358,3.0821097
0.13014355,955998,0.002,-13.65,0.74039054,-3.6914527,0.021050125,1.9863479,0.0024046251298755605,0.7934052,1,-0.0030636813,-9.346364423285003,40367.94105839729,0.00296,-2.7004018,23.682109489236247,3.1809442,0.99,0.0,10.344081367669336,-2.0782359,92420,92420,3.1150544
0.12127491,956998,0.10956,-14.57,0.74030876,-3.6921673,0.025708685,2.0491111,0.0024019217388243975,0.79408115,1,-0.0030299344,-9.349782669809485,40409.7973279953,0.00296,-2.672461,23.682326150569583,3.1452782,0.99,0.0,10.347501243431438,-2.0634255,92486,92486,3.1027753
0.12889272,957998,0.00491,-15.14,0.7401946,-3.6930788,0.038023192,1.9903721,0.0019993989102647953,0.80003834,1,-0.002976026,-9.353520289620144,40452.42125725746,0.00295,-2.709217,23.682092943401457,3.1303413,1.0,0.0,10.351240071324364,-2.1139941,92535,92535,3.0729296
0.1292875,958998,0.02288,-15.74,0.7401122,-3.694153,0.036840055,2.024095,0.0027649760757108978,0.7969016,1,-0.0030034983,-9.35771593939983,40494.64766359329,0.00295,-2.6244764,23.682092704369595,3.150645,0.98,0.0,10.355415897286383,-2.0088634,92607,92607,3.1103704
