rollout/error,errors,rollout/return,reference_action_mean,rollout/episodes,rollout/return_history,train/loss_critic,reference_action_std,reference_actor_Q_mean,rollout/actions_mean,rollout/Q_mean,total/steps,train/loss_actor,reference_Q_mean,total/steps_per_second,train/param_noise_distance,reference_Q_std,success rate,rollout/goal_tolerance,rollout/actions_std,total/duration,total/episodes,reference_actor_Q_std,rollout/episode_steps,total/epochs
0.00339,0.0014299053356044166,-13.493073285895234,-0.24644099,150793,-21.94,0.0966096,0.7969148,-3.815164,0.0011236889,-4.08009,2184998,2.4616222,-4.240583,24.839888375730794,0.0,3.6594017,0.99,0.001,0.68065864,87963.27773094177,150793,3.630728,14.489903377477734,1
0.00129,0.0014320137495189883,-13.49575029502632,-0.20415044,150834,-22.11,0.10617705,0.8150979,-3.8469572,0.0011472446,-4.080996,2185998,2.5550196,-4.32038,24.839982866134275,0.0,3.6633992,0.99,0.001,0.68064004,88003.2007985115,150834,3.662867,14.492574618454725,1
0.04978,0.0014370456504358199,-13.49783937116422,-0.22482307,150882,-21.01,0.099046335,0.8154736,-3.8695285,0.0011581717,-4.0809865,2186998,2.5306957,-4.3190565,24.84019024438353,0.0,3.643778,0.99,0.001,0.6806106,88042.72344470024,150882,3.6076374,14.494664704868706,1
0.00868,0.00072620219337629,-13.500155712667059,-0.23851876,150919,-21.03,0.089862205,0.8061819,-3.9270973,0.0011864648,-4.081572,2187998,2.5381904,-4.377674,24.84049081510054,0.0,3.6656606,1.0,0.001,0.6805765,88081.91497850418,150919,3.6285536,14.496981824687415,1
0.00097,0.0008166628671471006,-13.502844954924521,-0.2636014,150969,-21.69,0.102938965,0.8016751,-3.9169295,0.0012031107,-4.081161,2188998,2.510781,-4.3924656,24.840429391182,0.0,3.674906,0.99,0.001,0.68054146,88122.38973522186,150969,3.6459985,14.49966549424054,1
0.04853,0.0008220007050979457,-13.505592381911011,-0.2500635,151009,-22.15,0.0906019,0.80341744,-3.8743382,0.0012263124,-4.0808997,2189998,2.4956074,-4.3409634,24.84042373423621,0.0,3.6468,0.99,0.001,0.6805094,88162.66676568985,151009,3.6188524,14.502413763418074,1
0.04253,0.0007378805274098517,-13.507632930833598,-0.23089878,151056,-20.85,0.09656808,0.8100651,-3.8717144,0.0012431478,-4.080709,2190998,2.5128832,-4.378823,24.840545557073234,0.0,3.6360955,1.0,0.001,0.6804822,88202.49116373062,151056,3.6253693,14.504455301345196,1
0.00523,0.0006975888713361963,-13.508549723391303,-0.22434919,151116,-18.0,0.11027435,0.8087148,-3.8933914,0.0012226328,-4.0806885,2191998,2.504657,-4.3586717,24.840675602681376,0.0,3.6913366,1.0,0.001,0.68047035,88242.28596115112,151116,3.672931,14.505373355567908,1
0.01148,0.0007002265202699919,-13.50974736883885,-0.20200013,151169,-16.1,0.08945435,0.80744505,-3.8825378,0.0012427592,-4.0805545,2192998,2.5291626,-4.4229026,24.840818458566517,0.0,3.7053936,1.0,0.001,0.6804356,88282.03481531143,151169,3.7091737,14.506572114653137,1
0.00718,0.0007370488261338956,-13.512661115924105,-0.22400993,151211,-19.77,0.09951646,0.8037572,-3.8027039,0.0012498245,-4.0803204,2193998,2.5402906,-4.322521,24.84082100136236,0.0,3.6972914,1.0,0.001,0.68039644,88322.2820968628,151211,3.681181,14.509486743689282,1
0.1159,0.0007404885781664046,-13.513452588714369,-0.23614608,151272,-18.4,0.09485902,0.8055377,-3.7586017,0.0012441435,-4.079989,2194998,2.4949965,-4.266905,24.84085991752909,0.0,3.6932225,1.0,0.001,0.68036705,88362.39998483658,151272,3.6789618,14.510279496536041,1
0.20551,0.0007261004465510802,-13.515679005002742,-0.2396562,151317,-17.96,0.08989691,0.81385374,-3.8279324,0.0012421563,-4.0799766,2195998,2.4869955,-4.327485,24.841025409429108,0.0,3.6883194,1.0,0.001,0.68033916,88402.0672981739,151317,3.6558373,14.512506856466887,1
0.14237,0.0007375011786597498,-13.51823467230444,-0.21227272,151360,-21.02,0.098494984,0.8172092,-3.9912338,0.0012625639,-4.079611,2196998,2.5372906,-4.484068,24.84105569697529,0.0,3.6901333,0.99,0.001,0.680293,88442.21545171738,151360,3.6594338,14.515056818181819,1
0.00436,0.0007452681685032206,-13.520951122853369,-0.21989143,151400,-22.06,0.096303664,0.8054965,-4.0098705,0.0012567324,-4.079601,2197998,2.533989,-4.490451,24.841189370867124,0.0,3.7117019,0.99,0.001,0.6802665,88481.99525332451,151400,3.7062376,14.517774108322325,1
0.03081,0.0006865688492175732,-13.522981637140386,-0.25436345,151447,-22.17,0.081800185,0.80266327,-3.914168,0.0012456925,-4.0796022,2198998,2.538802,-4.4108315,24.841230763494696,0.0,3.6536474,1.0,0.001,0.6802376,88522.10347127914,151447,3.638044,14.51980560856273,1
0.00044,0.0006828848465565768,-13.525010561334954,-0.23571493,151496,-19.86,0.085756,0.812762,-4.031661,0.0012524361,-4.079449,2199998,2.4734323,-4.5335827,24.839118912061625,0.0,3.710088,1.0,0.001,0.68021214,88569.8888027668,151496,3.6891763,14.521835560014786,1
0.01267,0.0019577382166107364,-13.527829105403478,-0.21946232,151532,-21.31,0.09300723,0.8104708,-3.925105,0.0012308664,-4.079992,2200998,2.4955978,-4.409726,24.839180704972303,0.0,3.68278,0.99,0.001,0.68017644,88609.92744255066,151532,3.666883,14.524648259113587,1
0.00158,0.0019610519678507636,-13.529722990045057,-0.233375,151583,-22.19,0.08777643,0.80713093,-3.9475932,0.0012230056,-4.079741,2201998,2.4665253,-4.3916926,24.83942474227835,0.0,3.6734252,0.99,0.001,0.6801428,88649.31546711922,151583,3.6523573,14.526543213948793,1
0.16841,0.0007234441423337396,-13.532706335492211,-0.22597332,151622,-21.49,0.09243598,0.80583537,-3.87501,0.0012215824,-4.0793962,2202998,2.4538348,-4.391988,24.83935047874381,0.0,3.7090447,1.0,0.001,0.68010646,88689.83920836449,151622,3.7134936,14.529527377293533,1
0.0257,0.0007944885594128721,-13.534911780995332,-0.23290193,151668,-21.46,0.094232194,0.82197577,-3.8641915,0.0012227093,-4.0794964,2203998,2.486944,-4.382585,24.83936103960508,0.0,3.7001722,0.99,0.001,0.6800695,88730.0601849556,151668,3.6921694,14.53172719360709,1
0.00162,0.0007952899662480635,-13.537651773825688,-0.23904699,151706,-23.29,0.118651934,0.8237503,-3.8441987,0.0012339712,-4.0795674,2204998,2.425553,-4.3583937,24.839500246695536,0.0,3.6895106,0.99,0.001,0.6800372,88769.82137727737,151706,3.697352,14.534467984127193,1
0.22201,0.0008228231112246498,-13.540537868952928,-0.24491906,151747,-23.82,0.09393886,0.81732273,-3.9830904,0.0012375183,-4.079929,2205998,2.4397645,-4.4526978,24.83965491000301,0.0,3.6999755,0.98,0.001,0.6800065,88809.52686309814,151747,3.6800933,14.53734834955551,1
0.00332,0.0007331425363458046,-13.542055890064427,-0.23938048,151798,-21.28,0.083145015,0.809458,-3.891036,0.0012216244,-4.0801377,2206998,2.4518633,-4.4222317,24.83963991101409,0.0,3.7119167,0.99,0.001,0.6799867,88849.83872175217,151798,3.7209654,14.538867442258791,1
0.10194,0.0009436556285664716,-13.544655264388407,-0.21991904,151841,-20.42,0.11011715,0.8217711,-4.02946,0.0012117762,-4.08043,2207998,2.4342241,-4.5297775,24.839385217889024,0.0,3.7424788,0.99,0.001,0.67995214,88891.00839781761,151841,3.7238264,14.541461133685894,1
0.04907,0.0016116659235817896,-13.547336401524879,-0.1980042,151881,-22.92,0.09302406,0.8214792,-3.9752111,0.0012212407,-4.080563,2208998,2.446007,-4.47421,24.83932596534635,0.0,3.7111275,0.98,0.001,0.67990786,88931.47918272018,151881,3.709774,14.544136527939637,1
0.00206,0.0013511827949096217,-13.548421066487647,-0.2300664,151938,-19.44,0.10019114,0.8067485,-4.029705,0.0012097391,-4.0804095,2209998,2.455249,-4.526579,24.839008851314073,0.0,3.7320783,0.99,0.001,0.67989147,88972.87380623817,151938,3.734845,14.545222393344654,1
0.00313,0.0007102022323559054,-13.551201152790846,-0.20812802,151979,-19.68,0.08713788,0.81378347,-3.9391413,0.0012370786,-4.0802827,2210998,2.500876,-4.4279118,24.838900234540368,0.0,3.734468,1.0,0.001,0.67985934,89013.52230262756,151979,3.7397523,14.548003342567066,1
0.10907,0.000828522809944296,-13.553806482169758,-0.22761934,152017,-22.67,0.08984108,0.8174667,-4.0803423,0.0012664117,-4.0812073,2211998,2.4730446,-4.58753,24.839156650770665,0.0,3.75795,0.99,0.001,0.6798352,89052.86242604256,152017,3.7704606,14.550602893097482,1
0.05185,0.0009873920823702607,-13.55679777977995,-0.21289794,152057,-24.66,0.11559361,0.81944066,-4.096114,0.0012599372,-4.081411,2212998,2.5339508,-4.5838976,24.839302548147327,0.0,3.7544215,0.98,0.001,0.67979586,89092.5981400013,152057,3.7786965,14.553588456960219,1
0.03443,0.0010237160454760338,-13.558546238708235,-0.23123686,152102,-23.99,0.096696116,0.8135377,-4.026398,0.0012640674,-4.0810933,2213998,2.4515486,-4.529501,24.83910630542334,0.0,3.7661786,0.98,0.001,0.67975956,89133.56111836433,152102,3.7765026,14.55533786537981,1
0.00727,0.0007388600522642062,-13.560985067564015,-0.23462068,152152,-20.28,0.099277794,0.8078437,-4.0342093,0.0012737489,-4.0812674,2214998,2.5114434,-4.5494165,24.83894231482281,0.0,3.7855296,1.0,0.001,0.6797352,89174.40895533562,152152,3.8066645,14.557777748567222,1
0.00776,0.0007285353875622769,-13.563652372754392,-0.2071234,152186,-22.71,0.08575661,0.8164649,-3.9825284,0.0012913084,-4.0809126,2215998,2.435634,-4.450624,24.839051917838116,0.0,3.7618456,1.0,0.001,0.67969054,89214.27465629578,152186,3.7639604,14.560445770307387,1
0.09563,0.0007148000788252186,-13.56704505143668,-0.22143054,152226,-24.65,0.08782117,0.8119568,-4.062116,0.0013086468,-4.081213,2216998,2.443299,-4.53992,24.839209665786893,0.0,3.782204,0.99,0.001,0.67965144,89253.9670073986,152226,3.812325,14.56383272239959,1
0.09461,0.0007441194629734561,-13.56942647551373,-0.20127897,152269,-24.97,0.086149015,0.81365323,-4.053376,0.0013062136,-4.081385,2217998,2.4530983,-4.5220084,24.83910133082036,0.0,3.8083205,0.99,0.001,0.6796291,89294.61539125443,152269,3.836277,14.566215053622209,1
0.08141,0.0007403353324116049,-13.571631159111053,-0.22238047,152315,-22.15,0.10278116,0.8213264,-4.0602293,0.0013163046,-4.081255,2218998,2.4940848,-4.5617604,24.839074422849848,0.0,3.7846055,1.0,0.001,0.6795957,89334.97127246857,152315,3.8206432,14.568420707087286,1
0.00238,0.0007159499538248179,-13.573214672468447,-0.23008712,152367,-19.61,0.08729122,0.81030434,-3.983996,0.0013073876,-4.081142,2219998,2.5052116,-4.454257,24.839244972879218,0.0,3.7479162,1.0,0.001,0.67957115,89374.6167576313,152367,3.7869318,14.570005316111757,1
0.01452,0.0018411794933748317,-13.57436590518429,-0.2290963,152422,-17.59,0.08570796,0.81554246,-4.1124797,0.0013052255,-4.0812345,2220998,2.4713397,-4.56892,24.83911550528023,0.0,3.802021,0.99,0.001,0.6795451,89415.3416826725,152422,3.8023822,14.571151146160004,1
0.00326,0.001845679603515392,-13.576350447306975,-0.21585007,152468,-18.35,0.081982195,0.81511736,-4.0484724,0.0013042503,-4.081484,2221998,2.4485512,-4.4969926,24.839176823282138,0.0,3.778236,0.99,0.001,0.67950183,89455.37993502617,152468,3.797536,14.573136658184012,1
0.04279,0.0008413752835528622,-13.579642768153384,-0.22680773,152506,-21.71,0.09596423,0.81162244,-4.1127415,0.0013075667,-4.081508,2222998,2.4047651,-4.5757914,24.839290186390386,0.0,3.773431,0.98,0.001,0.67946446,89495.23047232628,152506,3.8120015,14.576416665573813,1
0.0675,0.0008275861990401413,-13.581363031522644,-0.18629855,152557,-22.41,0.0795359,0.8240864,-4.152674,0.0013190003,-4.081491,2223998,2.4557295,-4.607869,24.839388545509742,0.0,3.7742631,0.98,0.001,0.6794425,89535.13472867012,152557,3.8074481,14.578138007433287,1
0.01059,0.0006945779192338229,-13.583722149410223,-0.20992947,152600,-20.33,0.088113315,0.8099384,-4.083005,0.0013096016,-4.0812135,2224998,2.4445696,-4.5605645,24.839461391029406,0.0,3.763707,1.0,0.001,0.6794085,89575.13067507744,152600,3.7959106,14.580498034076015,1
0.1019,0.0011655482564733265,-13.586103431558811,-0.22265172,152642,-21.97,0.07896095,0.80743515,-4.146767,0.0013229852,-4.081511,2225998,2.4336176,-4.6312084,24.83952157489185,0.0,3.7874894,0.98,0.001,0.679371,89615.17206716537,152642,3.8376057,14.582867100797946,1
0.06124,0.0011517662760670158,-13.58809622047141,-0.20033343,152691,-20.73,0.07888131,0.81393015,-4.036803,0.0013279044,-4.081126,2226998,2.4741697,-4.517655,24.83971587588578,0.0,3.7478116,0.98,0.001,0.6793364,89654.72918963432,152691,3.802844,14.58486092827999,1
0.18318,0.000682076275149285,-13.589755340670276,-0.20521557,152743,-18.83,0.08355174,0.81831664,-3.9237247,0.001318327,-4.081061,2227998,2.485844,-4.4570007,24.839914312080992,0.0,3.793425,1.0,0.001,0.6793165,89694.27076148987,152743,3.841648,14.586521149905396,1
0.01028,0.0006702757098735598,-13.59190245243378,-0.20151691,152787,-19.77,0.081362106,0.8216337,-4.0204234,0.0013553415,-4.081154,2228998,2.4275928,-4.491154,24.839794972181725,0.0,3.7804742,1.0,0.001,0.67929393,89734.9596683979,152787,3.835125,14.58866919305962,1
0.02978,0.0006881120456685096,-13.593828719485465,-0.18687467,152837,-20.31,0.11356857,0.82404983,-3.974042,0.0013426767,-4.0810213,2229998,2.4809365,-4.474363,24.83956801683144,0.0,3.802878,1.0,0.001,0.6792665,89776.03791213036,152837,3.8386645,14.590596517858895,1
0.01993,0.0007079818291243335,-13.595050133099619,-0.21625149,152893,-18.33,0.08797457,0.8176134,-3.9432247,0.0013402692,-4.080705,2230998,2.4119916,-4.4316316,24.839568363036335,0.0,3.7796955,1.0,0.001,0.6792396,89816.29500937462,152893,3.8103273,14.59181911532902,1
0.00173,0.0007107136374108456,-13.597251191651573,-0.21806133,152939,-18.75,0.09458473,0.82198966,-3.9115667,0.0013725244,-4.080666,2231998,2.4085305,-4.456726,24.839591996817003,0.0,3.778812,1.0,0.001,0.6792058,89856.4678633213,152939,3.8227036,14.594021145685534,1
0.08568,0.0006948750349539475,-13.598674362510867,-0.17215966,152983,-19.38,0.08389842,0.82190293,-3.9899294,0.0013647575,-4.0811305,2232998,2.4355755,-4.538309,24.839784783650305,0.0,3.7923079,1.0,0.001,0.67917997,89896.02846598625,152983,3.8478074,14.59544524555016,1
0.06224,0.0012378673255926665,-13.602327754651261,-0.16907424,153023,-22.97,0.0872767,0.836895,-3.9870195,0.0013865888,-4.081724,2233998,2.4516397,-4.5416384,24.840064275832,0.0,3.8205817,0.98,0.001,0.67914903,89935.27453041077,153023,3.8683698,14.599086411846585,1
0.00431,0.0012268291610853133,-13.60358388753152,-0.18427682,153074,-21.7,0.082769625,0.82723594,-4.03942,0.0013852922,-4.0815916,2234998,2.4504123,-4.5231066,24.84016096649008,0.0,3.7963314,0.98,0.001,0.67911303,89975.18184423447,153074,3.8144712,14.60034362465213,1
0.12801,0.0007124218042269382,-13.60594819816878,-0.19662607,153122,-19.15,0.08433719,0.8268071,-4.0492644,0.0013825737,-4.081419,2235998,2.4571052,-4.526669,24.84034309461803,0.0,3.7898407,1.0,0.001,0.6790828,90014.77924370766,153122,3.8246202,14.60270895103251,1
0.00141,0.0007250355342216954,-13.60917626472355,-0.17805152,153156,-23.34,0.08777527,0.83064634,-3.9292474,0.0014143154,-4.0815873,2236998,2.4327414,-4.427327,24.84050072133125,0.0,3.813009,1.0,0.001,0.6790503,90054.46488761902,153156,3.8396714,14.605937736686776,1
0.00363,0.0007341380652865016,-13.611637303602551,-0.18787432,153197,-23.69,0.088008195,0.82306176,-3.8685017,0.0014042017,-4.081751,2237998,2.490962,-4.3627644,24.840674703661154,0.0,3.7838342,1.0,0.001,0.6790157,90094.09070801735,153197,3.8117523,14.608399642290646,1
0.07263,0.0026348565311764176,-13.614163311385335,-0.1896183,153241,-23.38,0.10183001,0.8201479,-3.945541,0.0013723546,-4.08195,2238998,2.3836927,-4.4423494,24.840837120104936,0.0,3.8105826,0.98,0.001,0.67898566,90133.7579395771,153241,3.8358302,14.610913528363819,1
0.04997,0.0026146210650088504,-13.616722010920975,-0.21095522,153283,-22.16,0.09225304,0.81316346,-3.985604,0.001386763,-4.0822277,2239998,2.447123,-4.4560165,24.840916692327465,0.0,3.7986393,0.98,0.001,0.67896974,90173.72537994385,153283,3.8155036,14.613473118349718,1
0.01778,0.0021599122125353603,-13.618832706141696,-0.2001694,153329,-22.57,0.11265067,0.8253527,-3.9406755,0.0013824424,-4.082082,2240998,2.4140522,-4.4563565,24.840932228440472,0.0,3.7917037,0.99,0.001,0.6789362,90213.92512130737,153329,3.8135962,14.615584788265755,1
0.02299,0.0007075839849923997,-13.620660203289933,-0.17543052,153377,-19.98,0.097935446,0.8191946,-4.0287914,0.0013994896,-4.081936,2241998,2.4417567,-4.5156474,24.841133715802453,0.0,3.7918215,1.0,0.001,0.6789075,90253.44920444489,153377,3.8337002,14.617413301864035,1
0.00172,0.0007271204117876415,-13.622393711667439,-0.21537451,153427,-19.19,0.10111224,0.8138885,-4.0154676,0.0013860778,-4.0818806,2242998,2.4921975,-4.4959536,24.841401257662415,0.0,3.8157766,1.0,0.001,0.67888224,90292.73255300522,153427,3.8301528,14.619147868367367,1
0.05457,0.0007120797694093932,-13.625146610368285,-0.19126289,153468,-21.21,0.08395748,0.8186795,-4.0073996,0.0014073225,-4.0815754,2243998,2.3695161,-4.4320164,24.84096378565902,0.0,3.7873368,1.0,0.001,0.67884934,90334.57877731323,153468,3.8364134,14.621901634216906,1
0.00877,0.0007121293040879932,-13.627257981512725,-0.18321002,153511,-21.45,0.085801736,0.83058405,-4.0712814,0.0014172273,-4.0814066,2244998,2.401628,-4.4910097,24.84084683666364,0.0,3.8104038,1.0,0.001,0.6788215,90375.26034283638,153511,3.8204222,14.624013914312329,1
0.09268,0.0006996369071488778,-13.629586214980659,-0.2037927,153558,-21.97,0.09836297,0.8164171,-3.998496,0.0014244838,-4.081609,2245998,2.444223,-4.458987,24.840947481973405,0.0,3.7875845,1.0,0.001,0.67879397,90415.15029287338,153558,3.8264363,14.626343140702536,1
0.04963,0.0007229441392250884,-13.631620064451027,-0.19365062,153605,-20.5,0.09443811,0.8190339,-4.03938,0.0014131478,-4.0814786,2246998,2.3786051,-4.4829206,24.840966867790172,0.0,3.8181674,1.0,0.001,0.6787646,90455.33581519127,153605,3.8447776,14.62837798248755,1
0.09375,0.0007393089195432096,-13.633994585025512,-0.18075806,153648,-20.78,0.10265651,0.8138584,-4.0003476,0.0014080559,-4.081937,2247998,2.4705782,-4.4883904,24.841168307704447,0.0,3.7931705,0.99,0.001,0.6787325,90494.85805797577,153648,3.8322988,14.630746902009788,1
0.02497,0.0007546008132727559,-13.636192694574934,-0.18278866,153694,-21.0,0.094691426,0.8167289,-3.9995463,0.0013958196,-4.0821776,2248998,2.432785,-4.424197,24.84132880233596,0.0,3.791838,0.98,0.001,0.67870736,90534.52888512611,153694,3.7962403,14.632939477142894,1
0.1704,0.0007415057000662346,-13.638170689666387,-0.17434812,153741,-20.08,0.07617441,0.8203061,-4.1121526,0.0014015321,-4.0823917,2249998,2.4995403,-4.5719914,24.84143774409228,0.0,3.7900429,0.98,0.001,0.6786833,90574.38716626167,153741,3.8451173,14.63491196232625,1
0.001,0.0007178453092411835,-13.640766534662479,-0.19508179,153783,-20.7,0.08748152,0.8160405,-4.1049128,0.0014133112,-4.0820646,2250998,2.4669814,-4.514345,24.841309187806825,0.0,3.815167,0.99,0.001,0.6786487,90615.11142516136,153783,3.860973,14.63750869732025,1
0.00648,0.0006929456054730735,-13.642860857581194,-0.19936097,153828,-21.59,0.08946299,0.80619645,-4.0883656,0.0014261142,-4.0822253,2251998,2.4286394,-4.519786,24.841182554457205,0.0,3.7923117,1.0,0.001,0.67862636,90655.82908797264,153828,3.8291276,14.639603973268846,1
0.02185,0.0019321714683249315,-13.645598824966855,-0.16624166,153868,-22.45,0.08816756,0.8166763,-4.0225315,0.0014058872,-4.0827317,2252998,2.386571,-4.4789224,24.84144504353317,0.0,3.8004909,0.98,0.001,0.678593,90695.1264731884,153868,3.8526263,14.642329789169938,1
0.02931,0.0019199221904565697,-13.647004937629937,-0.18039472,153920,-19.99,0.08901348,0.8228098,-4.052844,0.00141718,-4.082692,2253998,2.4603624,-4.4568863,24.84156170536201,0.0,3.8014252,0.98,0.001,0.6785733,90734.95566558838,153920,3.8305202,14.643737006237005,1
0.04186,0.0006653549953939876,-13.64866988803159,-0.21169429,153972,-17.96,0.083916076,0.81371623,-4.046988,0.0014331988,-4.082589,2254998,2.4857814,-4.4707317,24.84159628482334,0.0,3.7978802,1.0,0.001,0.6785529,90775.08442473412,153972,3.8243895,14.645403060296678,1
0.15806,0.0006988033849676261,-13.650041875775026,-0.19369435,154027,-17.74,0.094233744,0.8233052,-4.089099,0.0014237326,-4.082488,2255998,2.4563262,-4.5108194,24.841313429336303,0.0,3.7994866,1.0,0.001,0.678532,90816.37355518341,154027,3.8390813,14.646776214559784,1
0.0614,0.0006910904965931183,-13.651438547757968,-0.19825594,154079,-17.22,0.100551985,0.819055,-4.102631,0.0014224057,-4.0825105,2256998,2.4660232,-4.526001,24.841094188178072,0.0,3.7880704,1.0,0.001,0.6785126,90857.43095302582,154079,3.8243732,14.64817398866815,1
0.00901,0.0006801843100373658,-13.653439393742781,-0.20877445,154126,-18.97,0.07765243,0.81791794,-4.007104,0.0014290547,-4.0822926,2257998,2.4508808,-4.4502087,24.841062489204898,0.0,3.7864437,1.0,0.001,0.6784841,90897.80282068253,154126,3.8273113,14.65017583016493,1
0.07603,0.0007025731477574351,-13.65543901980243,-0.20809086,154173,-20.17,0.08892736,0.81644875,-4.0796704,0.0014279981,-4.0820007,2258998,2.4243162,-4.5038414,24.840916702740603,0.0,3.8026276,1.0,0.001,0.67844576,90938.59244537354,154173,3.8345945,14.652176451129575,1
0.0027,0.0007141368913556481,-13.657530427114336,-0.17698383,154221,-20.1,0.094563425,0.8159965,-4.0711846,0.0014447466,-4.0819287,2259998,2.453756,-4.5101237,24.84099437276513,0.0,3.8067648,1.0,0.001,0.678423,90978.56414628029,154221,3.8124318,14.65426887388877,1
0.05948,0.000692144687348063,-13.66006313974368,-0.18010318,154261,-22.2,0.09007621,0.8210566,-4.087406,0.0014586912,-4.0821447,2260998,2.4410627,-4.4879894,24.841138881447225,0.0,3.744413,1.0,0.001,0.67839795,91018.29069876671,154261,3.7750368,14.656802432241461,1
0.00235,0.0006841735003622752,-13.662395904215677,-0.19827886,154305,-22.36,0.111269705,0.8171641,-4.089364,0.0014705121,-4.0819054,2261998,2.4044673,-4.498333,24.841415907927875,0.0,3.7871845,1.0,0.001,0.67837095,91057.53103542328,154305,3.795505,14.659136126502705,1
0.03779,0.000799137818864728,-13.665074994330881,-0.19726928,154345,-23.69,0.07935056,0.8210087,-4.133768,0.0014974785,-4.0823975,2262998,2.4274116,-4.522967,24.84148264275946,0.0,3.783565,0.98,0.001,0.6783345,91097.54166221619,154345,3.7910933,14.661803103437105,1
0.08054,0.0009714407955957355,-13.667847704425329,-0.2069925,154384,-23.6,0.08987346,0.81061244,-4.071263,0.001513572,-4.0826387,2263998,2.4247582,-4.4868364,24.84163771086546,0.0,3.8034055,0.97,0.001,0.67830235,91137.22800207138,154384,3.8208961,14.664570162711161,1
0.05176,0.0009970925190323791,-13.670552047919703,-0.19521606,154425,-26.29,0.075597025,0.8168613,-4.1202283,0.0015168823,-4.082813,2264998,2.4891617,-4.557219,24.84179634344967,0.0,3.8069155,0.97,0.001,0.6782723,91176.90076375008,154425,3.8459997,14.66727537639631,1
0.15038,0.0007494597907651264,-13.672251173329018,-0.179106,154475,-21.09,0.08302375,0.82095575,-4.1345215,0.0015316802,-4.0826774,2265998,2.4057786,-4.5853157,24.841983838862824,0.0,3.8303206,1.0,0.001,0.6782463,91216.4670381546,154475,3.8624594,14.668975562388736,1
0.00969,0.0007232890833432578,-13.674175845510671,-0.18491332,154522,-19.28,0.08629207,0.81851786,-4.0868034,0.0015447906,-4.0825033,2266998,2.4078689,-4.526839,24.842130543663327,0.0,3.8023422,1.0,0.001,0.6782143,91256.18255710602,154522,3.8284142,14.670901230892689,1
0.00067,0.0006864385444582686,-13.675952462590491,-0.17328274,154573,-19.33,0.11129277,0.81405544,-4.1388702,0.0015182918,-4.082498,2267998,2.424653,-4.5336237,24.842316397443874,0.0,3.8496463,1.0,0.001,0.67818993,91295.75373387337,154573,3.879497,14.67267892840276,1
0.05376,0.0006831871539085877,-13.677704551187112,-0.14168675,154619,-19.62,0.09692852,0.8321468,-4.193315,0.0015237662,-4.0820985,2268998,2.4284604,-4.5837646,24.842519581193592,0.0,3.8322985,1.0,0.001,0.6781555,91335.2606036663,154619,3.8731537,14.674431990893746,1
0.00401,0.0007263737230479128,-13.680468896489742,-0.18636751,154661,-20.75,0.07779437,0.82749426,-4.172531,0.0015444346,-4.082174,2269998,2.3753834,-4.6139083,24.842592901612203,0.0,3.8427026,1.0,0.001,0.67813027,91375.24448394775,154661,3.8910515,14.677197224898325,1
0.03221,0.002068546142994137,-13.683195325175662,-0.16467047,154701,-22.39,0.08777238,0.83508086,-4.128,0.0015682253,-4.082773,2270998,2.431635,-4.5289936,24.8425446892991,0.0,3.8293626,0.99,0.001,0.6781062,91415.67534255981,154701,3.8397658,14.6799180354361,1
0.12621,0.0020479271738407124,-13.684014965977603,-0.17323084,154751,-20.18,0.107485555,0.8368982,-4.175743,0.0015823446,-4.0826554,2271998,2.403459,-4.5407567,24.84239502848211,0.0,3.8358996,0.99,0.001,0.6780748,91456.47983598709,154751,3.8566988,14.680738735129337,1
0.02294,0.000716981043914312,-13.686127709053325,-0.21604447,154805,-18.18,0.08970978,0.82381654,-4.1131506,0.0015714862,-4.082415,2272998,2.375846,-4.5280323,24.842299098721462,0.0,3.8532186,1.0,0.001,0.6780481,91497.08692288399,154805,3.8684714,14.682852621039371,1
0.12883,0.000721523369577601,-13.688237801255392,-0.19722004,154852,-18.9,0.08323349,0.8192031,-4.1458406,0.0015676212,-4.0824714,2273998,2.4181948,-4.564907,24.842195105334056,0.0,3.8456173,1.0,0.001,0.67801106,91537.72403597832,154852,3.82248,14.684963707281792,1
0.09069,0.0018869169752858855,-13.690331702152385,-0.19380778,154898,-20.97,0.08999595,0.8210259,-4.153861,0.0015990736,-4.0826707,2274998,2.4028792,-4.570014,24.842038640518698,0.0,3.8332446,0.99,0.001,0.6779858,91578.55492138863,154898,3.8377712,14.687052124623946,1
0.00432,0.001876908794407095,-13.692871204053313,-0.16457601,154935,-23.15,0.099525176,0.8295635,-4.115846,0.0016064915,-4.082776,2275998,2.425786,-4.5031934,24.842045035723398,0.0,3.8013766,0.99,0.001,0.6779495,91618.78568077087,154935,3.825112,14.689592409720206,1
0.00442,0.0007326481082395778,-13.695116600203905,-0.16167967,154974,-22.87,0.104162835,0.8324462,-4.210243,0.001603646,-4.0832233,2276998,2.4117424,-4.6037927,24.841836049497346,0.0,3.7949657,0.99,0.001,0.677901,91659.81111311913,154974,3.8066206,14.691832178300876,1
0.00128,0.0015479449688197782,-13.698090568958843,-0.17925274,155020,-22.25,0.08474141,0.8304225,-4.132743,0.0016061486,-4.083045,2277998,2.4036512,-4.549197,24.839463838056,0.0,3.831392,0.98,0.001,0.6778676,91708.82330036163,155020,3.8728888,14.694800670881177,1
