rollout/goal_tolerance,rollout/return_history,rollout/error,total/steps,reference_actor_Q_std,rollout/episode_steps,total/epochs,rollout/return,rollout/actions_std,reference_Q_mean,reference_action_std,total/episodes,reference_Q_std,rollout/actions_mean,total/steps_per_second,rollout/Q_mean,total/duration,train/loss_actor,success rate,train/loss_critic,errors,train/param_noise_distance,rollout/episodes,reference_action_mean,reference_actor_Q_mean
0.00171,-12.24,0.16132,1230998,2.6331723,10.307487481787886,1,-9.30826620668866,0.74102587,-3.5669775,0.73360884,119426,2.596876,-0.012990761,24.87959943032602,-3.5071015,49478.208178043365,2.0891294,1.0,0.043743063,0.0011950748305045002,0.0,119426,-0.18733488,-2.9592705
0.00171,-13.33,0.18782,1231998,2.6188226,10.309617653704215,1,-9.310395902894586,0.7409785,-3.6055157,0.73380935,119499,2.5676222,-0.012975561,24.880353420060924,-3.5072734,49516.901114702225,2.0079324,1.0,0.04413654,0.001102843845638685,0.0,119499,-0.15748088,-2.9843092
0.0017,-12.68,0.03508,1232998,2.640797,10.311867525298988,1,-9.312645312369323,0.7409415,-3.4677339,0.7274566,119570,2.5803583,-0.01295307,24.880591717575015,-3.5071642,49556.618829488754,2.0169535,1.0,0.0433464,0.0010589253234890633,0.0,119570,-0.19657545,-2.8013363
0.0017,-13.49,0.00519,1233998,2.6354089,10.31402016014443,1,-9.314797479146119,0.7408921,-3.5260487,0.728201,119642,2.5771582,-0.012910346,24.880836666176357,-3.5070653,49596.32252550125,2.0498567,1.0,0.044557977,0.0011156715304352237,0.0,119642,-0.17518306,-2.8658385
0.0017,-13.18,0.07312,1234998,2.6392617,10.316331559646821,1,-9.31710841763217,0.7408435,-3.5480819,0.7347723,119713,2.5726852,-0.012865766,24.8808891389642,-3.507243,49636.409418582916,2.0560327,1.0,0.044373218,0.0011062800222367468,0.0,119713,-0.1849856,-2.8658137
0.00169,-12.76,0.03901,1235998,2.6309526,10.318281616536018,1,-9.319057994607094,0.7408069,-3.488356,0.71873975,119787,2.5722196,-0.012859324,24.881309820337542,-3.5072556,49675.760999917984,2.0462584,1.0,0.0377518,0.001228582095524215,0.0,119787,-0.21082665,-2.82202
0.00169,-13.3,0.04612,1236998,2.6336775,10.320582026915407,1,-9.32135795155894,0.7407549,-3.5370855,0.73385286,119857,2.565888,-0.012845982,24.88192496872348,-3.507294,49714.722697496414,2.0604165,1.0,0.042115618,0.0011796394674937014,0.0,119857,-0.16410129,-2.8563404
0.00169,-12.42,0.00107,1237998,2.6568742,10.322430023429748,1,-9.323205456379812,0.7407166,-3.4408,0.72287905,119933,2.5973055,-0.012878413,24.882269228811666,-3.5073626,49754.224127054214,2.0307326,1.0,0.043511912,0.0011105660408601726,0.0,119933,-0.21907292,-2.7723975
0.00168,-12.33,0.114,1238998,2.6407912,10.324347746381461,1,-9.325122701175765,0.7406789,-3.4777875,0.70980865,120007,2.5798864,-0.012869903,24.88262054115754,-3.5076864,49793.710350990295,2.0158513,1.0,0.041903686,0.0010438920737676988,0.0,120007,-0.21878801,-2.8063865
0.00168,-12.88,0.16462,1239998,2.6484563,10.326604373823681,1,-9.327378870400906,0.740629,-3.5136967,0.72022754,120078,2.5946422,-0.012855746,24.88289606435294,-3.5076802,49833.34724354744,2.0742793,1.0,0.04096254,0.0011541120943984377,0.0,120078,-0.19121854,-2.8407102
0.00168,-11.12,0.01649,1240998,2.6183183,10.327419193768517,1,-9.328193136047402,0.7405892,-3.4800653,0.7212571,120164,2.5730147,-0.012878247,24.88315641734615,-3.5075407,49873.01366376877,2.0430906,1.0,0.04590123,0.0010903919016251736,0.0,120164,-0.21796344,-2.8568673
0.00167,-12.49,0.03137,1241998,2.6219094,10.32951587281785,1,-9.330289345209877,0.74054945,-3.4690504,0.7194076,120237,2.5650926,-0.0128748,24.883642346770564,-3.507661,49912.226783037186,2.05684,1.0,0.045460243,0.0010800000906871531,0.0,120237,-0.24167989,-2.8020523
0.00167,-13.41,0.05746,1242998,2.6582923,10.331851014487935,1,-9.332624036839087,0.7404956,-3.32976,0.7207352,120307,2.606376,-0.012863199,24.88424602535826,-3.5075893,49951.202006816864,2.0300577,1.0,0.04171078,0.001125056811726714,0.0,120307,-0.18846162,-2.6662786
0.00167,-12.84,0.00414,1243998,2.6825001,10.333981340710649,1,-9.334753964891293,0.74043065,-3.4031725,0.71912646,120369,2.627347,-0.012829565,24.884678582058587,-3.507756,49990.51910185814,2.0645711,1.0,0.041151877,0.001097531005845617,0.0,120369,-0.19368345,-2.7744586
0.00166,-12.84,0.00768,1244998,2.6413527,10.336222498962226,1,-9.33700290577003,0.74037296,-3.4624782,0.7314567,120450,2.5933254,-0.012868594,24.884467239388922,-3.5073125,50031.1293797493,2.06103,0.99,0.042110868,0.0011656837720427729,0.0,120450,-0.16500191,-2.8250463
0.00166,-12.31,0.06554,1245998,2.6557555,10.33818441293363,1,-9.33896434705409,0.7403204,-3.3716726,0.72164,120523,2.6014237,-0.0128620295,24.884060559054547,-3.5071745,50072.13340616226,2.072407,1.0,0.04222803,0.0011826529192861181,0.0,120523,-0.21519004,-2.7193866
0.00166,-13.49,0.01957,1246998,2.6270037,10.34102632146352,1,-9.341805848108404,0.74025804,-3.4244986,0.72895426,120586,2.5795465,-0.012814406,24.88377571212274,-3.507223,50112.89341402054,2.0224013,1.0,0.04581279,0.0011549695393174683,0.0,120586,-0.21894379,-2.827907
0.00165,-13.08,0.00435,1247998,2.622973,10.342678843731353,1,-9.343457866472187,0.74021816,-3.4056573,0.72697276,120664,2.5766363,-0.01277045,24.884294347729817,-3.5071988,50152.03495669365,2.094892,1.0,0.04295928,0.0011599242061525001,0.0,120664,-0.18869968,-2.7752042
0.00165,-12.63,0.2285,1248998,2.6327512,10.344735621521336,1,-9.345514179697853,0.74017996,-3.471136,0.7283063,120736,2.5774033,-0.012740333,24.884520581016382,-3.507445,50191.764632701874,2.0619822,1.0,0.050239585,0.0010840780754124177,0.0,120736,-0.18006063,-2.8193865
0.00165,-13.72,0.06487,1249998,2.6480281,10.347245561028103,1,-9.348023674516783,0.7401269,-3.376482,0.72151536,120805,2.6054256,-0.012756811,24.884688789021354,-3.5075736,50231.61071443558,2.0657077,1.0,0.044565998,0.0010509818257620348,0.0,120805,-0.19660889,-2.739396
0.00164,-13.6,0.10544,1250998,2.6282873,10.349860595179985,1,-9.350638283790156,0.74008185,-3.3985434,0.7215489,120871,2.574319,-0.0127286855,24.88512666219374,-3.5079033,50270.911495923996,2.0641096,1.0,0.04477853,0.0010965378674270736,0.0,120871,-0.17968766,-2.7567272
0.00164,-13.99,0.08831,1251998,2.6390975,10.352464506313204,1,-9.353241770508612,0.7400277,-3.368359,0.71823055,120937,2.6018696,-0.012699236,24.885119407456678,-3.508049,50311.110808849335,2.0896075,1.0,0.044693556,0.0010421358798088135,0.0,120937,-0.21155655,-2.7318053
0.00164,-11.77,0.06903,1252998,2.6562982,10.353798608471466,1,-9.354575352426911,0.73997694,-3.3762677,0.73127544,121018,2.5993845,-0.0127368625,24.884893853074644,-3.5076776,50351.75184583664,2.0399835,1.0,0.04596078,0.001061808128955209,0.0,121018,-0.1571253,-2.73216
0.00163,-10.72,0.16949,1253998,2.654135,10.354711652794293,1,-9.355487845157882,0.73992765,-3.4001577,0.72396916,121104,2.5990388,-0.01274079,24.884857770271193,-3.507249,50392.00993537903,2.0764174,1.0,0.042286772,0.0009703429934181991,0.0,121104,-0.2115926,-2.7452397
0.00163,-12.06,0.067,1254998,2.6646025,10.356274034097472,1,-9.357049726857124,0.7398908,-3.399312,0.7190341,121182,2.6029086,-0.0127546415,24.88485833928103,-3.5072374,50432.19386219978,2.063963,1.0,0.046390038,0.0010141263417891985,0.0,121182,-0.19426812,-2.707995
0.00163,-11.68,0.00837,1255998,2.640168,10.358225572342812,1,-9.3590007917134,0.73983586,-3.3796685,0.7243237,121256,2.5837405,-0.01271732,24.885185106074054,-3.5070326,50471.71618962288,2.07054,1.0,0.043445505,0.001044883191961194,0.0,121256,-0.17698109,-2.7160807
0.00162,-12.65,0.01212,1256998,2.640374,10.360458599146103,1,-9.361233371247712,0.73978496,-3.3115616,0.7102012,121326,2.587617,-0.012674106,24.88545013911672,-3.507269,50511.36278319359,2.0504394,1.0,0.04775855,0.001096160982629288,0.0,121326,-0.21964802,-2.6555643
0.00162,-12.39,0.04252,1257998,2.6638012,10.362242796659034,1,-9.363017083738324,0.73974556,-3.3582292,0.71379936,121402,2.612879,-0.012691396,24.88595006298977,-3.5073287,50550.531396865845,2.0705836,1.0,0.04769629,0.001065532145704075,0.0,121402,-0.21135493,-2.7157679
0.00162,-11.17,0.01404,1258998,2.6508453,10.363064664822863,1,-9.363838403792967,0.7397115,-3.3654275,0.71662575,121488,2.5927851,-0.0126897935,24.88617629427407,-3.507316,50590.25481104851,2.0785606,1.0,0.043664087,0.0010208162013901883,0.0,121488,-0.22089688,-2.7341967
0.00161,-12.5,0.07047,1259998,2.6404526,10.365210595590655,1,-9.36598387627509,0.73967814,-3.421705,0.72351795,121560,2.566394,-0.0126608405,24.886487194255132,-3.5076995,50629.80524992943,2.0662217,1.0,0.046832886,0.001047233727026368,0.0,121560,-0.15975757,-2.726182
0.00161,-12.46,0.06545,1260998,2.673706,10.367261366439202,1,-9.368034202088301,0.739635,-3.3674312,0.72215134,121630,2.6003609,-0.012656562,24.887020317035645,-3.5081103,50668.902260541916,2.038688,1.0,0.047091514,0.0010917910326130242,0.0,121630,-0.19604455,-2.679183
0.00161,-12.61,0.00315,1261998,2.6853337,10.369660068528606,1,-9.370432453307696,0.7395859,-3.3899028,0.7194217,121701,2.609409,-0.012689694,24.88737395405842,-3.5078907,50708.36329817772,2.0398264,1.0,0.047415543,0.0010499288812269513,0.0,121701,-0.21356575,-2.6699429
0.00161,-12.87,0.00293,1262998,2.6730099,10.371488400739068,1,-9.372260316156847,0.7395428,-3.2930243,0.73219025,121775,2.6056664,-0.012694254,24.887965691237415,-3.5080106,50747.3377161026,2.0876853,1.0,0.045864195,0.0010280329455290725,0.0,121775,-0.13404548,-2.5967233
0.0016,-12.61,0.00629,1263998,2.6800191,10.373748399592921,1,-9.37451987787663,0.73947984,-3.2990847,0.71771115,121844,2.6089487,-0.012647723,24.888112372799778,-3.507917,50787.21845459938,2.0584524,1.0,0.044461027,0.0010818612275331745,0.0,121844,-0.19833106,-2.597147
0.0016,-11.91,0.12397,1264998,2.6795459,10.375132253434488,1,-9.375903219192127,0.73942816,-3.2572155,0.72925514,121925,2.6067874,-0.012671599,24.888377251959426,-3.507832,50826.85733962059,2.0760407,1.0,0.047819376,0.0010494794060335905,0.0,121925,-0.19188356,-2.5634208
0.0016,-13.11,0.06982,1265998,2.6657884,10.377261363170621,1,-9.378031886552728,0.7393923,-3.2980494,0.7207,121995,2.600615,-0.012684784,24.8888672766524,-3.508297,50866.035240888596,2.0816844,1.0,0.04521642,0.0010834867402566392,0.0,121995,-0.24394362,-2.613293
0.00159,-12.74,0.13954,1266998,2.6360197,10.379265994920948,1,-9.380036044892275,0.73934436,-3.3555396,0.71611387,122070,2.5795546,-0.012673095,24.889083930442467,-3.5081148,50905.770720243454,2.0252812,1.0,0.04664336,0.0011265554589929394,0.0,122070,-0.2278558,-2.664864
0.00159,-13.33,0.18893,1267998,2.664165,10.38209984197555,1,-9.382869494731153,0.73930144,-3.4091687,0.7257136,122133,2.5775104,-0.012708953,24.88936919550603,-3.5083797,50945.365068912506,2.134748,1.0,0.04462189,0.0010422890268866971,0.0,122133,-0.15568502,-2.6554575
0.00159,-12.61,0.02235,1268998,2.6653728,10.383538441396917,1,-9.384307596635354,0.73926646,-3.3616195,0.71634805,122212,2.5947118,-0.012719913,24.889541943552555,-3.5082884,50985.18899536133,2.1076891,1.0,0.045413405,0.0010290190571183597,0.0,122212,-0.19462813,-2.6503837
0.00158,-11.9,0.09363,1269998,2.618543,10.38539664886701,1,-9.386165332373842,0.73921657,-3.3733163,0.7067613,122287,2.5651114,-0.012750544,24.88973177938824,-3.5082283,51024.97733831406,2.0884066,1.0,0.04871447,0.0010647087982124865,0.0,122287,-0.19542652,-2.7026799
0.00158,-13.17,0.03753,1270998,2.666256,10.387670202854014,1,-9.388438465436357,0.7391641,-3.32715,0.724209,122354,2.5892515,-0.012776999,24.889952992961067,-3.5081403,51064.70069909096,2.074165,1.0,0.0473737,0.0010572992914265585,0.0,122354,-0.14185883,-2.6007123
0.00158,-12.71,0.00145,1271998,2.655198,10.389355810933326,1,-9.390123577793569,0.7391204,-3.3570077,0.71666205,122433,2.582819,-0.01279053,24.89008688426297,-3.5080476,51104.60264420509,2.0968215,1.0,0.046379272,0.0010376617475722357,0.0,122433,-0.18865174,-2.6404207
0.00157,-12.47,0.07864,1272998,2.6835983,10.391396269540019,1,-9.392163585159789,0.7390678,-3.27907,0.7109387,122505,2.6092286,-0.0127180265,24.88478752794183,-3.5079033,51155.67085194588,2.082832,1.0,0.050240003,0.0010498704574968057,0.0,122505,-0.1771423,-2.554455
0.00157,-11.54,0.14088,1273998,2.6908545,10.393188122042748,1,-9.393954968184042,0.739023,-3.3427048,0.71756196,122580,2.620708,-0.012714229,24.885188566742823,-3.5078893,51195.03099536896,2.0784,1.0,0.04763962,0.0011029911738889464,0.0,122580,-0.18744826,-2.626572
0.00157,-12.19,0.1554,1274998,2.6265078,10.394731693000049,1,-9.395498051492769,0.7389893,-3.3440192,0.71776354,122658,2.5666647,-0.012696479,24.885632108875075,-3.5080914,51234.302364587784,2.0546243,1.0,0.044809803,0.00101489699923678,0.0,122658,-0.17865099,-2.6935842
0.00156,-12.33,0.00134,1275998,2.6911614,10.39663657399863,1,-9.397402470423362,0.738949,-3.2798214,0.7137864,122732,2.6162927,-0.01270246,24.88563890399765,-3.5080466,51274.47219347954,2.1353862,1.0,0.0445347,0.0010074858258418582,0.0,122732,-0.17641072,-2.5559134
0.00156,-13.19,0.11815,1276998,2.7077034,10.399260568254924,1,-9.40002605926855,0.7388959,-3.1745095,0.71228766,122797,2.629444,-0.012705077,24.886346335886206,-3.5080907,51313.1973156929,2.0950494,1.0,0.046782576,0.0010802093319595232,0.0,122797,-0.20884459,-2.4482224
0.00156,-14.87,0.0163,1277998,2.6573353,10.401989272255188,1,-9.402754376968721,0.738837,-3.3497326,0.7150913,122859,2.5942948,-0.012706751,24.886947908532107,-3.5080948,51352.13866710663,2.1239638,1.0,0.051105876,0.0011188022699150028,0.0,122859,-0.16311617,-2.6280997
0.00155,-13.11,0.04151,1278998,2.7038221,10.403875250134218,1,-9.40463988807002,0.7387907,-3.188767,0.7188356,122934,2.6276684,-0.012721437,24.88730807926705,-3.5078263,51391.576619148254,2.1249914,1.0,0.044464435,0.0010214509068754098,0.0,122934,-0.17386477,-2.474378
0.00155,-11.52,0.14431,1279998,2.7067423,10.405287203082576,1,-9.406051343749493,0.738747,-3.1947718,0.71325606,123014,2.641673,-0.012760449,24.887982182185873,-3.507821,51430.36468887329,2.0837648,1.0,0.046883766,0.000984234849146054,0.0,123014,-0.1723262,-2.5021234
0.00155,-13.08,0.02862,1280998,2.7162485,10.407879556053885,1,-9.40864329937113,0.7386986,-3.1319554,0.7081496,123078,2.6328592,-0.0127194505,24.888633505424146,-3.5078688,51469.19776535034,2.1255827,1.0,0.049903356,0.0010134812848991825,0.0,123078,-0.21010582,-2.3779716
0.00155,-14.08,0.19887,1281998,2.6882918,10.410023629911732,1,-9.410786932902418,0.73865145,-3.2042775,0.71917653,123149,2.6101754,-0.012704168,24.889040605079856,-3.5081906,51508.53423166275,2.0915334,1.0,0.04489425,0.0010595801999194623,0.0,123149,-0.15522224,-2.4895318
0.00154,-11.91,0.06737,1282998,2.7095833,10.41154941692973,1,-9.412312236766294,0.7386018,-3.124178,0.7237472,123227,2.6431062,-0.012731313,24.889424977370624,-3.507966,51547.916481256485,2.0859194,1.0,0.046399627,0.0010509013973608484,0.0,123227,-0.13022952,-2.4198327
0.00154,-11.86,0.11985,1283998,2.6956263,10.413508406257856,1,-9.414270768282496,0.7385495,-3.2046356,0.7224003,123301,2.6197886,-0.012709292,24.889435406217324,-3.5078566,51588.07257151604,2.073013,1.0,0.045027327,0.001054699473331485,0.0,123301,-0.16154082,-2.4790773
0.00154,-13.61,0.046,1284998,2.7000427,10.415890539762826,1,-9.416652481579652,0.7384967,-3.1783109,0.71706575,123369,2.6255171,-0.012703977,24.889591506369758,-3.5077133,51627.92646360397,2.0815668,1.0,0.05095105,0.0010276700205627545,0.0,123369,-0.17852919,-2.4485748
0.00153,-12.24,0.00225,1285998,2.7208729,10.41755437644295,1,-9.418315849163594,0.7384379,-3.166096,0.7151029,123445,2.643352,-0.012684166,24.88999115614678,-3.507365,51667.27428436279,2.1137216,1.0,0.04899322,0.0009869612724107838,0.0,123445,-0.1657817,-2.4377825
0.00153,-11.42,0.04691,1286998,2.699434,10.419456431098553,1,-9.420217459944785,0.738396,-3.2080407,0.7174577,123517,2.6275897,-0.01268505,24.890253966141113,-3.5075672,51706.90511035919,2.0823467,1.0,0.046821702,0.0009971638552749714,0.0,123517,-0.18747692,-2.4994192
0.00153,-14.21,0.01769,1287998,2.6697876,10.422044924909374,1,-9.422805541170378,0.73832965,-3.21687,0.7127561,123584,2.596141,-0.012611019,24.890732966410273,-3.5070612,51746.08565115929,2.0962305,1.0,0.04595102,0.0011014049165472503,0.0,123584,-0.17540295,-2.504278
0.00152,-12.2,0.01519,1288998,2.7265115,10.42304737723079,1,-9.423807482998699,0.73828256,-3.1307518,0.71982914,123667,2.64109,-0.012646516,24.890815124146712,-3.5067523,51786.09031367302,2.0595691,1.0,0.045680713,0.001014764920988111,0.0,123667,-0.13971438,-2.3939955
0.00152,-13.04,0.04596,1289998,2.7570455,10.425666556213782,1,-9.426426256536251,0.738245,-3.099914,0.7200829,123733,2.675649,-0.012652185,24.891487028873,-3.5070376,51824.86681103706,2.107339,1.0,0.05161512,0.0009755456975098801,0.0,123733,-0.13762893,-2.3274097
0.00152,-13.69,0.22743,1290998,2.717725,10.427925235456616,1,-9.428684512366521,0.73820657,-3.1713166,0.7079136,123802,2.6233647,-0.012630296,24.892368719062016,-3.507129,51863.20412373543,2.0939744,1.0,0.053136267,0.0009501560813587864,0.0,123802,-0.18393563,-2.4169886
0.00151,-12.24,0.06676,1291998,2.7512128,10.429491681398785,1,-9.430250486361691,0.7381712,-3.1126456,0.7287474,123879,2.6587114,-0.012624448,24.892826687643122,-3.5071912,51902.42218017578,2.083508,1.0,0.048054114,0.0010102818709534802,0.0,123879,-0.12865464,-2.3320746
0.00151,-12.61,0.01592,1292998,2.6920855,10.431048113846849,1,-9.431806447449095,0.73811334,-3.1790142,0.7142424,123956,2.6073935,-0.012600305,24.893064509820338,-3.5068064,51942.0981490612,2.109484,1.0,0.054011807,0.0011121829850863948,0.0,123956,-0.13969986,-2.443349
0.00151,-13.95,0.00965,1293998,2.6859632,10.434165221948957,1,-9.434923194774825,0.7380482,-3.1500006,0.71519583,124015,2.608852,-0.0126015805,24.893251148110025,-3.5065873,51981.88024139404,2.0899804,1.0,0.046479445,0.0010670789544427006,0.0,124015,-0.15722659,-2.4415421
0.00151,-14.5,0.0643,1294998,2.727895,10.43650166825164,1,-9.437259231798327,0.7379969,-3.0778694,0.71303666,124082,2.6400852,-0.012596819,24.89388670294598,-3.506497,52020.7236199379,2.0810797,1.0,0.049191903,0.001054552607255701,0.0,124082,-0.16748591,-2.3407998
0.0015,-13.97,0.04985,1295998,2.6826322,10.43913715887489,1,-9.43989431968296,0.73794496,-3.2277808,0.72512025,124148,2.6051195,-0.012608163,24.894478057884488,-3.5063546,52059.65744638443,2.0590324,1.0,0.049075857,0.0010255120533749437,0.0,124148,-0.15022652,-2.510163
0.0015,-13.61,0.00209,1296998,2.720974,10.440883586511138,1,-9.441640302364334,0.73790604,-3.1343231,0.7274212,124221,2.6159968,-0.012577163,24.895253798314553,-3.5066001,52098.2035574913,2.0992932,1.0,0.04890321,0.0010079354445933764,0.0,124221,-0.123782516,-2.3608255
0.0015,-13.55,0.0122,1297998,2.727204,10.443533463141463,1,-9.444289783241878,0.73786455,-3.145581,0.7126865,124286,2.6237876,-0.012544745,24.89560469900799,-3.5067616,52137.63697218895,2.0965912,1.0,0.04918291,0.0009715316379030563,0.0,124286,-0.17576377,-2.338764
0.00149,-12.67,0.00076,1298998,2.706886,10.445144897237142,1,-9.445900742980283,0.73781675,-3.0807798,0.7315775,124364,2.6385102,-0.012564044,24.8960378806456,-3.50648,52176.896831035614,2.0897093,1.0,0.05350332,0.0009426220258260844,0.0,124364,-0.10885731,-2.3492332
0.00149,-12.97,0.02888,1299998,2.7142475,10.44770109861849,1,-9.4484565495182,0.7377663,-3.1638136,0.73290735,124429,2.6211522,-0.012585601,24.896655338753458,-3.5064623,52215.76883769035,2.0924447,1.0,0.047968574,0.0009562991489152074,0.0,124429,-0.091043405,-2.403861
0.00149,-13.08,0.00175,1300998,2.6916375,10.44968313507522,1,-9.450438149091172,0.7377271,-3.1185899,0.7220163,124501,2.6211917,-0.012583038,24.89717007887425,-3.5064757,52254.85450267792,2.1082358,1.0,0.047507774,0.0009682725548236992,0.0,124501,-0.14587201,-2.41901
0.00149,-14.21,0.07825,1301998,2.7213538,10.45194669663643,1,-9.452701292446013,0.7376947,-3.1737223,0.7211804,124570,2.628813,-0.012620576,24.89762780234248,-3.5066082,52294.05830693245,2.1250658,1.0,0.049102448,0.0010077427062103155,0.0,124570,-0.16208942,-2.419012
0.00148,-13.25,0.03365,1302998,2.7511363,10.454119497107646,1,-9.454873675173902,0.7376452,-3.1106026,0.7232963,124639,2.6421113,-0.012621731,24.898339239074,-3.5065389,52332.727395534515,2.0882766,1.0,0.04952625,0.000985028351031381,0.0,124639,-0.16502011,-2.3213744
0.00148,-14.26,0.00286,1303998,2.7182992,10.456873185674649,1,-9.45762698272682,0.73757833,-3.1910007,0.7250074,124702,2.6141706,-0.012633512,24.899409780272833,-3.506288,52370.638963222504,2.057782,1.0,0.050489012,0.0009999075047257445,0.0,124702,-0.17086332,-2.3985753
0.00148,-15.74,0.09798,1304998,2.7008164,10.46030282869899,1,-9.461056293434437,0.7375086,-3.1227427,0.7253517,124757,2.5946221,-0.012586167,24.900329869465992,-3.5062146,52408.86393237114,2.063932,1.0,0.048778545,0.0010443404487551363,0.0,124757,-0.1490268,-2.3275783
0.00147,-12.8,0.0999,1305998,2.735376,10.461885383789673,1,-9.462638383773651,0.73745495,-3.0299034,0.7169994,124834,2.6340408,-0.012617685,24.90113829130512,-3.5058508,52447.32127189636,2.0722,1.0,0.04845817,0.001017588937842446,0.0,124834,-0.17093086,-2.2747307
0.00147,-13.3,0.06857,1306998,2.7934823,10.4642193755004,1,-9.464971977582065,0.7374084,-3.0685005,0.7143508,124900,2.6713376,-0.012622942,24.90175256748824,-3.5058174,52486.185317993164,2.0952485,1.0,0.0509094,0.0010166973919800589,0.0,124900,-0.18419929,-2.2457314
0.00147,-11.41,0.15122,1307998,2.7381704,10.465331562439992,1,-9.466083658708314,0.7373684,-3.0676568,0.72042406,124984,2.6358428,-0.012655321,24.90241349526118,-3.5057998,52524.94904756546,2.0756981,1.0,0.050780535,0.001012346318254354,0.0,124984,-0.17844029,-2.2976294
0.00146,-14.19,0.07835,1308998,2.7060773,10.46869751595515,1,-9.469449287416625,0.73732376,-3.1259534,0.72047406,125038,2.6132853,-0.012688584,24.902751160348902,-3.506474,52564.39304924011,2.0614524,1.0,0.04552688,0.000984410352260343,0.0,125038,-0.16146141,-2.3735259
0.00146,-16.14,0.02434,1309998,2.6743717,10.471734160418231,1,-9.472485571312092,0.7372726,-3.0777109,0.7229372,125098,2.5988688,-0.0127051985,24.90338004404437,-3.5065799,52603.22083520889,2.0263655,1.0,0.05290152,0.0009863453683008234,0.0,125098,-0.15006618,-2.3542223
0.00146,-13.02,0.02975,1310998,2.7110662,10.473480278978357,1,-9.474231251647746,0.737225,-3.1011415,0.7103653,125171,2.6322255,-0.012762875,24.904074655506378,-3.5064797,52641.90772533417,2.0654318,1.0,0.051521193,0.0010087905228426857,0.0,125171,-0.1884114,-2.3806345
0.00146,-13.36,0.00797,1311998,2.697326,10.475846374960076,1,-9.476596933886936,0.73717266,-3.133,0.7303474,125240,2.6140118,-0.012766374,24.904471231899592,-3.5063345,52681.22289299965,2.0769234,1.0,0.05211299,0.0010048445266275705,0.0,125240,-0.12714498,-2.378912
0.00145,-13.07,0.0451,1312998,2.7127147,10.477990583353284,1,-9.478740723006943,0.737132,-3.1648078,0.71869546,125310,2.6206918,-0.012753553,24.905287583351278,-3.5065553,52719.64821147919,2.0924006,1.0,0.05252338,0.001010262118801432,0.0,125310,-0.17501998,-2.4111037
0.00145,-13.27,0.0022,1313998,2.6972733,10.479877494377183,1,-9.480627203266817,0.7370931,-3.1183257,0.7204346,125382,2.6107152,-0.012777062,24.90599934412564,-3.5065665,52758.29256415367,2.0897796,1.0,0.052097745,0.0009969285898936645,0.0,125382,-0.18317704,-2.3581235
0.00145,-13.21,0.0026,1314998,2.726535,10.481933473093509,1,-9.482682757686145,0.7370408,-3.0877876,0.72537524,125453,2.6245377,-0.012789445,24.90661131578399,-3.5064301,52797.14624071121,2.115861,1.0,0.051053915,0.001023089928195999,0.0,125453,-0.15602611,-2.3090563
0.00144,-13.06,0.0966,1315998,2.7346473,10.483995092571938,1,-9.484743953347566,0.7369944,-3.1399658,0.73350495,125524,2.6316824,-0.012793255,24.906975052003784,-3.5063791,52836.52459812164,2.0760882,1.0,0.049979206,0.0010139080612255823,0.0,125524,-0.1791764,-2.3402324
0.00144,-14.26,0.00775,1316998,2.6910167,10.486650688367426,1,-9.487399173481332,0.73695546,-3.082038,0.7322947,125587,2.6261075,-0.012776548,24.907581300141075,-3.506702,52875.38698077202,2.0662498,1.0,0.04981209,0.000991775141595428,0.0,125587,-0.14094143,-2.372195
0.00144,-14.05,0.03029,1317998,2.7338512,10.488981735704906,1,-9.48972981576539,0.73691046,-3.0996175,0.72628736,125655,2.6518674,-0.012752583,24.908086491188847,-3.5066912,52914.4621553421,2.099282,1.0,0.04693985,0.0009875497478204322,0.0,125655,-0.16591443,-2.3557754
0.00144,-11.74,0.02043,1318998,2.7025928,10.49038836264147,1,-9.491135978621365,0.73686266,-3.1283755,0.72802037,125733,2.6045127,-0.012773108,24.908455428785953,-3.5067127,52953.8254096508,2.1074653,1.0,0.049852643,0.0009263316714749188,0.0,125733,-0.16166496,-2.3760457
0.00143,-13.33,0.14077,1319998,2.7200754,10.492996709009683,1,-9.493743938695369,0.7368069,-3.073165,0.728495,125798,2.6334817,-0.012746958,24.908878177851655,-3.5066826,52993.073014974594,2.1380448,1.0,0.054744,0.000929003615202175,0.0,125798,-0.15565501,-2.3060727
0.00143,-14.49,0.01234,1320998,2.676503,10.495479175605027,1,-9.49622602532933,0.7367489,-3.1187325,0.7379955,125862,2.6124942,-0.012780561,24.90964337767677,-3.5067558,53031.59021472931,2.1123807,1.0,0.051693317,0.0009844653757994253,0.0,125862,-0.09717098,-2.4245925
0.00143,-12.87,0.0106,1321998,2.7176387,10.496665184526456,1,-9.497411547989582,0.73669577,-3.1295934,0.7310244,125944,2.6176915,-0.012757022,24.910327085834023,-3.506463,53070.278661727905,2.0911279,1.0,0.050850436,0.0009562226035429623,0.0,125944,-0.1449217,-2.3558555
0.00142,-14.11,0.00828,1322998,2.7198644,10.499246067647572,1,-9.499992063869975,0.7366365,-3.0605826,0.73471665,126006,2.6418557,-0.012749641,24.910431462374717,-3.506423,53110.2001183033,2.0521612,1.0,0.049645044,0.0009808911351613626,0.0,126006,-0.14078246,-2.3341331
