success rate,train/loss_actor,rollout/actions_std,train/param_noise_distance,total/episodes,total/steps_per_second,rollout/return_history,errors,reference_action_std,rollout/actions_mean,reference_Q_mean,total/steps,reference_actor_Q_mean,rollout/return,rollout/episodes,reference_action_mean,rollout/Q_mean,reference_actor_Q_std,rollout/error,reference_Q_std,rollout/goal_tolerance,rollout/episode_steps,total/duration,train/loss_critic,total/epochs
1.0,1.3283161,0.76416487,0.0,22783,29.477074598562123,-10.32,0.006000398938198648,0.8200811,0.0071233283,-2.370411,235998,-1.7304863,-9.362287670631611,22783,-0.23091574,-3.4785988,3.4566462,0.01149,3.5098429,0.00986,10.35789843304218,8006.154043912888,0.04138461,1
1.0,1.1777855,0.7640773,0.0,22894,29.474641368375732,-8.05,0.005787242096633831,0.8115938,0.006792014,-2.3640265,236998,-1.7268898,-9.356337905127981,22894,-0.22512479,-3.4769397,3.450114,0.12453,3.5214984,0.00983,10.35196994845811,8040.7424483299255,0.04506822,1
1.0,0.980068,0.7639965,0.0,23000,29.474729848903614,-8.48,0.006073746983636244,0.8162395,0.0067770868,-2.393857,237998,-1.7431021,-9.352130434782609,23000,-0.22164305,-3.4762142,3.4548857,0.02136,3.5292718,0.0098,10.347782608695653,8074.645678520203,0.0427385,1
1.0,1.1376289,0.763912,0.0,23093,29.476396272892863,-9.44,0.005831387993398984,0.81744915,0.006719721,-2.3879213,238998,-1.7523134,-9.353743558654138,23093,-0.19428264,-3.476904,3.478236,0.19394,3.5417047,0.00977,10.349413242107998,8108.114634752274,0.04532303,1
1.0,1.2150811,0.7638372,0.0,23187,29.47201759058159,-9.6,0.005694220253119486,0.82864547,0.0068600075,-2.3869941,239998,-1.7370737,-9.35485401302454,23187,-0.17001474,-3.478594,3.483626,0.13439,3.5370667,0.00975,10.350541251563376,8143.249754190445,0.04239305,1
1.0,1.2953007,0.763761,0.0,23278,29.472128110434546,-9.93,0.006247600900819845,0.83885914,0.0067770532,-2.4186468,240998,-1.7685953,-9.357204227167282,23278,-0.17827542,-3.478788,3.4892724,0.06994,3.5343053,0.00972,10.352908325457513,8177.149580001831,0.045895692,1
1.0,1.2058222,0.76374006,0.0,23386,29.471365597422853,-8.3,0.005564039876629668,0.8255702,0.006504519,-2.3921628,241998,-1.7432224,-9.351877191482084,23386,-0.19725579,-3.4791055,3.4739544,0.03028,3.5333495,0.00969,10.347601128880527,8211.29238820076,0.043529574,1
1.0,1.1076837,0.7636945,0.0,23498,29.468003867381228,-7.81,0.005521480802397024,0.81889784,0.006439011,-2.3762934,242998,-1.7074995,-9.345391097114648,23498,-0.21752654,-3.4782178,3.5001054,0.03439,3.534973,0.00966,10.341135415780066,8246.164249658585,0.039855298,1
1.0,1.0714502,0.7636359,0.0,23603,29.445242500419067,-8.69,0.006098681461751453,0.81531024,0.006334575,-2.3552375,243998,-1.6981199,-9.341482014998093,23603,-0.25181302,-3.4784155,3.4857821,0.09751,3.5274887,0.00963,10.33724526543236,8286.49993276596,0.042616118,1
1.0,1.0731864,0.76359713,0.0,23716,29.443178593108904,-7.87,0.0059232829924091325,0.8348444,0.0064714723,-2.3685334,244998,-1.703491,-9.334710743801653,23716,-0.21344696,-3.4780636,3.487996,0.0594,3.5461082,0.0096,10.330494181143532,8321.044523954391,0.04628537,1
1.0,1.0792886,0.7635228,0.0,23816,29.43946591102391,-9.02,0.0056835913272242754,0.8282299,0.0065194345,-2.3372157,245998,-1.6790385,-9.333389318105475,23816,-0.21286123,-3.478057,3.4863966,0.00677,3.5558186,0.00957,10.329190460194827,8356.061918497086,0.045113735,1
1.0,1.141462,0.7634956,0.0,23925,29.43779068073865,-7.87,0.006239381142567593,0.830068,0.00650101,-2.3719845,246998,-1.7140734,-9.327983281086729,23925,-0.197419,-3.4776514,3.4804602,0.03362,3.5389888,0.00954,10.32380355276907,8390.507381439209,0.040682845,1
1.0,1.0929327,0.76340985,0.0,24024,29.43635960782716,-9.21,0.0057800159266755535,0.82662725,0.0065825693,-2.3734188,247998,-1.7128863,-9.327172827172827,24024,-0.20129137,-3.4772263,3.5024424,0.00441,3.5536807,0.00951,10.323010323010323,8424.88688492775,0.041139156,1
1.0,1.166686,0.7633766,0.0,24123,29.430444825218824,-9.15,0.006146359531588847,0.8247984,0.006505575,-2.3531585,248998,-1.691859,-9.326244662769971,24123,-0.18336761,-3.478112,3.5231109,0.00843,3.5739036,0.00949,10.322099241387887,8460.558495759964,0.041914407,1
1.0,1.1833669,0.7633219,0.0,24219,29.425051603913495,-9.27,0.0057284902987776495,0.82646865,0.0065029208,-2.352807,249998,-1.7016602,-9.325859862091747,24219,-0.18570513,-3.478839,3.5040028,0.03727,3.5649638,0.00946,10.321730872455511,8496.093851089478,0.043434516,1
1.0,1.0427556,0.76324093,0.0,24321,29.420200890158196,-8.81,0.005810333564569447,0.8273326,0.0062736287,-2.342104,250998,-1.6870122,-9.324287652645861,24321,-0.20570712,-3.4780445,3.493463,0.05009,3.5593562,0.00943,10.320175979606102,8531.48491191864,0.04365509,1
1.0,1.1083074,0.7631664,0.0,24430,29.418058385701052,-8.24,0.006020355347862815,0.8373824,0.006216126,-2.3482056,251998,-1.7050667,-9.319156774457634,24430,-0.17402823,-3.4783454,3.4886053,0.02337,3.5586948,0.0094,10.315063446582071,8566.098982334137,0.04212207,1
1.0,1.2406703,0.76310545,0.0,24525,29.41729178539356,-9.55,0.005672657490857234,0.82766634,0.0062399483,-2.3590057,252998,-1.6995345,-9.320040774719674,24525,-0.1686331,-3.4789803,3.4885743,0.15763,3.5419438,0.00937,10.315963302752294,8600.315822601318,0.045144,1
1.0,1.3076522,0.7630678,0.0,24616,29.41310622587507,-10.24,0.0056061195856891574,0.8377325,0.0062078875,-2.3859587,253998,-1.7318087,-9.322554436139097,24616,-0.15292065,-3.481057,3.499411,0.00912,3.5398953,0.00934,10.318492037699057,8635.538118600845,0.04357128,1
1.0,1.4243443,0.76295614,0.0,24708,29.415446384185106,-9.56,0.005651151682265689,0.8341175,0.0066803475,-2.3505335,254998,-1.6993046,-9.323984134693216,24708,-0.16711074,-3.4821556,3.5131423,0.10175,3.5505288,0.00932,10.319936862554638,8668.84685921669,0.043427218,1
1.0,1.2516972,0.76288193,0.0,24811,29.415487059693536,-8.82,0.005877361198612434,0.8381053,0.0069544925,-2.358511,255998,-1.7023513,-9.321953972028536,24811,-0.14001666,-3.4828804,3.5299065,0.09421,3.5814905,0.00929,10.317923501672645,8702.830569505692,0.04370684,1
1.0,1.1763256,0.7628453,0.0,24906,29.416205739329108,-9.47,0.005766811954391312,0.8193111,0.006942385,-2.3739367,256998,-1.7247796,-9.322733477876817,24906,-0.18932843,-3.4840322,3.5058312,0.05878,3.576948,0.00926,10.318718381112985,8736.612813949585,0.035986993,1
1.0,1.207867,0.76274997,0.0,24999,29.418112016225702,-9.4,0.005708080571831333,0.82396865,0.0068206037,-2.3613691,257998,-1.705869,-9.324052962118484,24999,-0.16836,-3.4841125,3.5111775,0.02679,3.5715902,0.00923,10.320052802112084,8770.039350509644,0.037337273,1
1.0,1.103666,0.76268697,0.0,25093,29.418310770796573,-9.67,0.0052320293502740025,0.83535516,0.0067299125,-2.3798285,258998,-1.7170166,-9.325588809628183,25093,-0.15464859,-3.4843354,3.4882576,0.00569,3.5398617,0.00921,10.321603634479736,8803.972533226013,0.038499538,1
1.0,1.1574244,0.76262003,0.0,25191,29.416850402022853,-9.23,0.005519343624933632,0.8322252,0.007029879,-2.404756,259998,-1.7522713,-9.324798539160811,25191,-0.13942678,-3.4850776,3.505496,0.19163,3.5563817,0.00918,10.320828867452661,8838.403719186783,0.041065477,1
1.0,1.2115403,0.762575,0.0,25289,29.415754880008645,-9.3,0.005592984945755256,0.8184711,0.0068990625,-2.3919482,260998,-1.7412026,-9.324251650915418,25289,-0.15041728,-3.485804,3.507352,0.05648,3.5590808,0.00915,10.32029736248962,8872.728273153305,0.042251073,1
1.0,1.1870658,0.76251674,0.0,25390,29.41571425023101,-8.81,0.005900808075376533,0.80922765,0.006768982,-2.3773377,261998,-1.751975,-9.322725482473414,25390,-0.17131524,-3.4867957,3.468488,0.18058,3.5265753,0.00912,10.31878692398582,8906.735963344574,0.042330995,1
1.0,1.2176087,0.7624575,0.0,25482,29.41925046552619,-9.9,0.005611041137575978,0.81736207,0.0066929623,-2.3838463,262998,-1.7675278,-9.324896005023154,25482,-0.122647606,-3.4879525,3.450002,0.08554,3.5033493,0.0091,10.320971666274232,8939.656715869904,0.046908718,1
1.0,1.0356886,0.7624027,0.0,25603,29.420038413458578,-7.59,0.005711937165906146,0.8338195,0.0065072803,-2.4315662,263998,-1.7984415,-9.315158379877358,25603,-0.122549176,-3.4860446,3.4687529,0.10026,3.514093,0.00907,10.311252587587392,8973.407726049423,0.04366466,1
1.0,0.9671551,0.76236004,0.0,25704,29.42239067904076,-8.84,0.005512895534658277,0.8420822,0.006460198,-2.4117806,264998,-1.7636119,-9.313453159041394,25704,-0.08927807,-3.4860775,3.465329,0.01815,3.5046318,0.00904,10.30956271397448,9006.678039550781,0.044854727,1
1.0,1.0614238,0.76228595,0.0,25805,29.42214791107791,-8.94,0.005640393757091969,0.8307603,0.006306632,-2.4202633,265998,-1.7810904,-9.31180003875218,25805,-0.13607492,-3.4862368,3.47642,0.11469,3.5147333,0.00901,10.307924820771168,9040.740356683731,0.043738678,1
1.0,1.1288565,0.76222295,0.0,25909,29.422577317541986,-8.61,0.0054554230300437,0.83705235,0.0064825816,-2.476619,266998,-1.8263471,-9.308811609865298,25909,-0.1685917,-3.486548,3.4562488,0.08579,3.5054479,0.00899,10.304951947199815,9074.595917224884,0.04340047,1
1.0,1.0764486,0.76217437,0.0,26009,29.42220558779126,-9.03,0.0053753666706862595,0.8295011,0.0064241854,-2.4479742,267998,-1.7951856,-9.307739628590104,26009,-0.19029777,-3.485899,3.4548352,0.08199,3.4947095,0.00896,10.3038948056442,9108.698503255844,0.042469975,1
1.0,1.1989625,0.7621345,0.0,26094,29.424152684877708,-10.23,0.005219908900994151,0.82149273,0.0062146992,-2.480279,268998,-1.8150816,-9.312179044991186,26094,-0.1903593,-3.4877865,3.4502478,0.01031,3.4949393,0.00893,10.308346746378477,9142.081434965134,0.03794904,1
1.0,1.3403717,0.7620782,0.0,26185,29.423818777769284,-10.18,0.005563451320997059,0.8200813,0.0063219527,-2.4999917,269998,-1.8253853,-9.314722169180829,26185,-0.18096589,-3.489415,3.4963212,0.07736,3.526785,0.00891,10.310903188848577,9176.171252250671,0.036114126,1
1.0,1.1020509,0.7620115,0.0,26287,29.42185419969367,-8.78,0.005497116754378771,0.8288616,0.0062466557,-2.513884,270998,-1.8463924,-9.312930345798303,26287,-0.1363769,-3.487945,3.4845815,0.01717,3.516257,0.00888,10.309126184045345,9210.772310972214,0.044371083,1
1.0,0.9864466,0.7619418,0.0,26387,29.420127792794073,-8.98,0.005545163230726287,0.84157974,0.006420396,-2.4787903,271998,-1.815104,-9.311668624701557,26387,-0.1259482,-3.4872112,3.471241,0.02237,3.5054579,0.00885,10.307878879751392,9245.303144693375,0.047570538,1
1.0,1.1835128,0.7619084,0.0,26480,29.41886964459542,-9.61,0.005265497514392842,0.8256908,0.0061619254,-2.483986,272998,-1.8333689,-9.313179758308157,26480,-0.15204124,-3.4889946,3.4542665,0.04537,3.492638,0.00883,10.30940332326284,9279.690324544907,0.042517923,1
1.0,1.2554458,0.76186633,0.0,26578,29.41891996680571,-9.23,0.005180734958909778,0.81625056,0.0059884996,-2.4961631,273998,-1.845068,-9.31292798555196,26578,-0.19751394,-3.4890273,3.426769,0.11652,3.4800198,0.0088,10.309165475205058,9313.66618180275,0.041277755,1
1.0,1.0880634,0.76181227,0.0,26672,29.41692440572165,-9.35,0.00535556080106399,0.8183921,0.0061028893,-2.5216353,274998,-1.8497756,-9.31362477504499,26672,-0.19185047,-3.488793,3.4489536,0.02022,3.482563,0.00878,10.309875524895022,9348.292031049728,0.044803806,1
1.0,1.0925425,0.7617927,0.0,26770,29.419054389071675,-9.25,0.005474416014088299,0.81480145,0.006010775,-2.5190296,275998,-1.8297178,-9.31367202091894,26770,-0.17565125,-3.490049,3.4746487,0.05503,3.4960742,0.00875,10.309936496077698,9381.60677599907,0.04287684,1
1.0,1.1445316,0.76177186,0.0,26876,29.417247157362702,-8.67,0.005267625231753829,0.8116795,0.0060762973,-2.5270448,276998,-1.8509579,-9.310276826908765,26876,-0.16125445,-3.4896774,3.480935,0.17005,3.5101292,0.00872,10.306556035124274,9416.17679309845,0.046772514,1
1.0,1.2277855,0.7616892,0.0,26965,29.41849138387222,-9.99,0.005365089599403153,0.82527304,0.0063144406,-2.4989343,277998,-1.8200488,-9.31333209716299,26965,-0.13845085,-3.4911985,3.4841247,0.24401,3.5177884,0.0087,10.309623586130169,9449.770770788193,0.047287945,1
1.0,1.1378171,0.76160973,0.0,27070,29.4196595738668,-8.37,0.005423086879870405,0.8199999,0.0063219606,-2.505703,278998,-1.8230376,-9.310121906169192,27070,-0.13106857,-3.4904933,3.508934,0.10193,3.5367913,0.00867,10.30642777983007,9483.386417150497,0.042587623,1
1.0,0.8140866,0.76151067,0.0,27185,29.415756493795023,-8.12,0.005252154724483368,0.824076,0.006355606,-2.528183,279998,-1.8384018,-9.30336582674269,27185,-0.12903915,-3.4887662,3.5220354,0.13058,3.539466,0.00864,10.299687327570352,9518.640122652054,0.050996136,1
1.0,0.99606735,0.7614685,0.0,27277,29.413838612440024,-9.68,0.005068720262157727,0.8183731,0.0062978533,-2.510308,280998,-1.8215302,-9.305275506837262,27277,-0.13100559,-3.4899578,3.4835413,0.03381,3.5127742,0.00862,10.301609414525057,9553.25837278366,0.048452586,1
1.0,1.108594,0.7613643,0.0,27372,29.413135775813174,-9.28,0.005421779874031121,0.80537534,0.0062777894,-2.528131,281998,-1.8505591,-9.306042671342977,27372,-0.1798084,-3.48936,3.5083456,0.09464,3.5350175,0.00859,10.302389302937309,9587.48506617546,0.04468189,1
1.0,0.97839713,0.7613126,0.0,27479,29.415067600081173,-8.43,0.0051070152240870635,0.8076277,0.006346206,-2.5347087,282998,-1.8411375,-9.302121620146293,27479,-0.17430724,-3.488591,3.5198681,0.11042,3.5437799,0.00857,10.298482477528294,9620.851593732834,0.04497596,1
1.0,1.0761014,0.7612798,0.0,27573,29.416277694908295,-9.63,0.0050895228241627,0.81283826,0.0063694934,-2.4963484,283998,-1.8181069,-9.303557828310304,27573,-0.17945535,-3.4897983,3.505648,0.00222,3.5233817,0.00854,10.2999310920103,9654.450605392456,0.038979933,1
1.0,1.0498319,0.7611787,0.0,27672,29.415775239706125,-9.0,0.0051983298618086485,0.80800354,0.006256859,-2.4945073,284998,-1.8316615,-9.302688638334779,27672,-0.21069922,-3.4890554,3.4854002,0.01718,3.5043516,0.00852,10.299074877132119,9688.610878944397,0.044797678,1
1.0,0.9796557,0.7611175,0.0,27776,29.418351389947144,-8.55,0.005307972964235092,0.8123512,0.006170177,-2.5046253,285998,-1.8482552,-9.30000720046083,27776,-0.19699319,-3.4885879,3.4686565,0.02626,3.5136156,0.00849,10.296406970046084,9721.754839658737,0.04387185,1
1.0,0.99697137,0.7610598,0.0,27876,29.417754096533862,-9.01,0.005097105008904015,0.8196889,0.0059492164,-2.535602,286998,-1.8741302,-9.29896685320706,27876,-0.19217257,-3.4882548,3.485378,0.07826,3.522331,0.00847,10.295379537953796,9755.945306301117,0.043124534,1
1.0,0.96040624,0.76100254,0.0,27982,29.416873356258048,-8.42,0.005318278544454522,0.8118701,0.0059002703,-2.5981264,287998,-1.9214605,-9.295833035522836,27982,-0.20712404,-3.487702,3.459305,0.06885,3.4861374,0.00844,10.292259309556144,9790.231494426727,0.04361112,1
1.0,0.8930182,0.76095706,0.0,28081,29.41658074339041,-8.88,0.004974120298072178,0.81585234,0.0055675893,-2.6155016,288998,-1.9599912,-9.294540792706812,28081,-0.19143732,-3.4877717,3.4746027,0.11232,3.4876635,0.00841,10.290979665966312,9824.323313474655,0.04591419,1
1.0,1.0635021,0.7609395,0.0,28180,29.416042769444488,-9.24,0.005175515558315426,0.8210874,0.005571983,-2.5991466,289998,-1.9347973,-9.2944286728176,28180,-0.14972211,-3.4885993,3.4631784,0.07444,3.4926136,0.00839,10.290880056777857,9858.498040437698,0.047010962,1
1.0,1.1351938,0.76089436,0.0,28279,29.416378988278296,-9.01,0.005364191472473302,0.83288085,0.005524307,-2.6557775,290998,-1.984966,-9.293680823225715,28279,-0.1114833,-3.4889355,3.473557,0.01116,3.5213182,0.00836,10.290144630291028,9892.380028009415,0.05240459,1
1.0,0.96814156,0.7608595,0.0,28378,29.418321998870688,-8.75,0.0052319213345611605,0.8278971,0.0054684733,-2.6383784,291998,-1.978112,-9.291881034604272,28378,-0.15021664,-3.4893057,3.4500446,0.0185,3.497938,0.00834,10.288357178095708,9925.719081163406,0.053539142,1
1.0,0.9795551,0.76076233,0.0,28469,29.419109401783132,-10.13,0.004968194876868887,0.8204048,0.0051988317,-2.675719,292998,-2.0375247,-9.295233411781236,28469,-0.15783735,-3.4883456,3.4596746,0.07169,3.4854536,0.00831,10.291720819136605,9959.444930791855,0.055248875,1
1.0,1.011574,0.760697,0.0,28560,29.418352248159803,-11.09,0.005062025037977742,0.8254569,0.005253699,-2.642408,293998,-1.9936149,-9.297233893557422,28560,-0.16979529,-3.4886045,3.461275,0.08121,3.4888577,0.00829,10.293732492997199,9993.6936480999,0.046754546,1
1.0,0.98823076,0.7606012,0.0,28644,29.41690046916084,-10.7,0.004910075533169696,0.8153588,0.005133765,-2.604646,294998,-1.9465125,-9.302052785923754,28644,-0.2079864,-3.4881322,3.4667885,0.01598,3.4802213,0.00826,10.298561653400363,10028.180919647217,0.045937125,1
1.0,1.1539874,0.76055485,0.0,28741,29.41617300197103,-9.34,0.004763644036329074,0.8176427,0.004802323,-2.5876546,295998,-1.9319154,-9.302320726488292,28741,-0.19174726,-3.4897203,3.4812732,0.08588,3.5007133,0.00824,10.298841376430882,10062.42382311821,0.046674978,1
1.0,1.2337501,0.7605246,0.0,28832,29.415284190857722,-9.6,0.004619487797257811,0.8146849,0.0047054808,-2.5871594,296998,-1.9207623,-9.304279966703662,28832,-0.19777702,-3.490047,3.4729125,0.01534,3.4861686,0.00822,10.300811598224195,10096.723800897598,0.04072185,1
1.0,1.0705028,0.7604573,0.0,28934,29.416942434148936,-8.86,0.005298885807448227,0.809806,0.004755393,-2.6094298,297998,-1.947794,-9.302654316720814,28934,-0.18601453,-3.4905775,3.4666371,0.17305,3.4883518,0.00819,10.299198175157255,10130.14866065979,0.042379443,1
1.0,1.0215756,0.7603383,0.0,29040,29.418369496020752,-8.45,0.004903822950188371,0.8102558,0.004719374,-2.626401,298998,-1.9838157,-9.299517906336089,29040,-0.20157452,-3.48918,3.441497,0.05868,3.4685757,0.00817,10.296074380165289,10163.649621725082,0.050910648,1
1.0,1.0189862,0.76028776,0.0,29138,29.41657938639998,-9.07,0.005149520678823816,0.8100281,0.004656209,-2.6669996,299998,-2.0229466,-9.299265563868488,29138,-0.1963799,-3.4895804,3.4248822,0.00118,3.4556391,0.00814,10.295833619328711,10198.262553215027,0.05433023,1
1.0,1.0828788,0.7602286,0.0,29233,29.414402673188814,-9.92,0.004845002250893339,0.819476,0.0044731325,-2.6274366,300998,-1.9826795,-9.299832381213013,29233,-0.1928155,-3.4894235,3.4439335,0.06359,3.4761298,0.00812,10.296411589641844,10233.014191865921,0.046569873,1
1.0,1.3337722,0.76021296,0.0,29320,29.41639968145426,-10.46,0.0046701260012821265,0.81419754,0.0042689475,-2.6592155,301998,-2.013062,-9.303342428376535,29320,-0.21893829,-3.4914577,3.4513164,0.08984,3.4740918,0.00809,10.29993178717599,10266.314140081406,0.04284087,1
1.0,1.28306,0.7601878,0.0,29429,29.416646257852072,-8.17,0.0052364356699833815,0.8137309,0.004053624,-2.6737256,302998,-2.0336924,-9.299092731659247,29429,-0.18896961,-3.4913173,3.4781435,0.10066,3.4829395,0.00807,10.295694722892385,10300.222443580627,0.042697154,1
1.0,1.1200508,0.760125,0.0,29523,29.416071137635626,-9.34,0.0050492349890372615,0.80840856,0.0040286,-2.6307778,303998,-1.9884121,-9.300172746672086,29523,-0.18425255,-3.4917896,3.4524543,0.11384,3.464081,0.00804,10.296785557023338,10334.41884803772,0.0403852,1
1.0,1.1958835,0.7600683,0.0,29610,29.418075188379838,-10.75,0.004829247007923394,0.80105996,0.0038099475,-2.6619613,304998,-2.0318396,-9.30385005065856,29610,-0.21067071,-3.4925063,3.4426835,0.06709,3.4598129,0.00802,10.300472813238772,10367.707541942596,0.045033894,1
1.0,1.1540062,0.760017,0.0,29702,29.41570777263092,-10.4,0.004768524091318132,0.8037245,0.0038210799,-2.6205904,305998,-1.987127,-9.305501313042893,29702,-0.20798945,-3.492322,3.475019,0.10845,3.4783275,0.008,10.302134536394856,10402.537391424179,0.04248602,1
1.0,1.1841555,0.75997096,0.0,29786,29.41663903862779,-10.47,0.005108733773355149,0.7995514,0.0039606965,-2.5986023,306998,-1.9700875,-9.309172094272476,29786,-0.22757506,-3.4935317,3.4593756,0.02019,3.472723,0.00797,10.30581481232794,10436.202436208725,0.04371601,1
1.0,1.2423476,0.7598955,0.0,29878,29.414403004451387,-9.88,0.0046674230029344985,0.8008566,0.003964921,-2.6671898,307998,-2.0378056,-9.311801325389919,29878,-0.22461803,-3.4947321,3.470827,0.06142,3.4835253,0.00795,10.30845438115001,10470.99272942543,0.041948605,1
1.0,1.1894126,0.7598282,0.0,29980,29.416380953446332,-8.87,0.0048691371708121465,0.78361505,0.003864429,-2.70586,308998,-2.0619724,-9.309973315543695,29980,-0.2563497,-3.494357,3.4719028,0.02279,3.4840395,0.00793,10.306637758505671,10504.28332734108,0.042582378,1
1.0,1.158478,0.7597765,0.0,30074,29.415257367432606,-9.7,0.004702101748975427,0.8027132,0.003752655,-2.7303264,309998,-2.0961525,-9.311199042362173,30074,-0.24882035,-3.4949975,3.466012,0.16992,3.4789972,0.0079,10.307873911019485,10538.68052649498,0.047628265,1
1.0,1.2315301,0.75972867,0.0,30171,29.415671409784526,-9.26,0.00471931268427135,0.7996199,0.0036677625,-2.6927745,310998,-2.044907,-9.311060289682144,30171,-0.21807076,-3.495614,3.4650629,0.04198,3.4726577,0.00788,10.307745848662623,10572.527673006058,0.043156516,1
1.0,1.113244,0.75966346,0.0,30266,29.415030559257787,-9.39,0.004546354306464006,0.7995168,0.003637165,-2.6605783,311998,-2.0246122,-9.31183506244631,30266,-0.22332577,-3.4951475,3.4665494,0.04606,3.4704792,0.00785,10.308531024912442,10606.754236459732,0.04456971,1
1.0,1.2774761,0.75958765,0.0,30347,29.415334934011156,-11.47,0.0044696402888371855,0.8007359,0.003516575,-2.6652887,312998,-2.029141,-9.317197746070452,30347,-0.2397296,-3.4976318,3.4734406,0.25034,3.4811156,0.00783,10.313902527432695,10640.64035654068,0.04143137,1
1.0,1.3492619,0.75950915,0.0,30439,29.41509934240168,-9.67,0.004666510354135449,0.79882276,0.003501318,-2.689477,313998,-2.0489264,-9.318670127139525,30439,-0.24784847,-3.4981651,3.4874632,0.02141,3.505753,0.00781,10.31538486809685,10674.721725225449,0.04705657,1
1.0,1.0781666,0.75943077,0.0,30527,29.415097504409307,-10.63,0.004754910950035092,0.7956615,0.0034642445,-2.7107944,314998,-2.086253,-9.322010023913258,30527,-0.26421353,-3.4987571,3.4629896,0.00575,3.4884236,0.00778,10.31873423526714,10708.718539953232,0.051428314,1
1.0,1.0421854,0.759348,0.0,30627,29.416248190447956,-8.81,0.004640774987725435,0.7974473,0.003508426,-2.6849627,315998,-2.0349615,-9.3203382636236,30627,-0.2594163,-3.49796,3.4575577,0.0323,3.4780402,0.00776,10.317073170731707,10742.294461011887,0.046600327,1
1.0,1.1629387,0.75921214,0.0,30707,29.41724076800864,-10.57,0.004535975821735756,0.80151594,0.0033157212,-2.7129562,316998,-2.066186,-9.326570488813626,30707,-0.23345758,-3.4989238,3.4467866,0.0761,3.458511,0.00774,10.323313902367538,10775.92567229271,0.05091737,1
1.0,1.1308583,0.7591442,0.0,30807,29.413560670076944,-8.9,0.005131450867129428,0.8078649,0.0032704559,-2.6763434,317998,-2.0259364,-9.325185834388288,30807,-0.19699307,-3.4984984,3.4482927,0.14173,3.46082,0.00771,10.321939818872334,10811.271833658218,0.053569492,1
1.0,1.0356685,0.7590894,0.0,30900,29.414317560043628,-9.76,0.005027853314773999,0.81007385,0.0034212694,-2.7008805,318998,-2.0619636,-9.32673139158576,30900,-0.2233119,-3.4989047,3.4642882,0.07916,3.476366,0.00769,10.323495145631068,10844.990686893463,0.04813902,1
1.0,1.1595141,0.759044,0.0,30993,29.414649501899998,-9.81,0.0047380092475930915,0.8066191,0.0033774083,-2.710837,319998,-2.078391,-9.32800955054367,30993,-0.23122807,-3.4994442,3.4726267,0.06842,3.4836905,0.00767,10.324783015519634,10878.86496758461,0.046820994,1
1.0,1.1294317,0.75898916,0.0,31094,29.41393187423764,-8.87,0.004771335765958874,0.7928564,0.0031602161,-2.7430625,320998,-2.1040864,-9.326493857335821,31094,-0.24221778,-3.4996681,3.4456935,0.02929,3.4575198,0.00765,10.323277802791536,10913.127880096436,0.04583685,1
1.0,1.1159345,0.75893754,0.0,31188,29.413512616955053,-9.67,0.004822552323929557,0.8053182,0.0030244747,-2.7300315,321998,-2.084374,-9.327112992176477,31188,-0.20408495,-3.5005987,3.4286711,0.0637,3.437447,0.00762,10.323906630755419,10947.281414270401,0.039208062,1
1.0,1.1461846,0.7588625,0.0,31283,29.416032159678853,-9.58,0.004320354741197478,0.8058008,0.002958113,-2.773282,322998,-2.1280923,-9.328261356008056,31283,-0.20958894,-3.5006957,3.4480157,0.23649,3.4560378,0.0076,10.325064731643385,10980.338824987411,0.043164827,1
1.0,1.086095,0.7588024,0.0,31368,29.417785393375663,-10.34,0.0045047466746118,0.7928916,0.0027785287,-2.7409945,323998,-2.0916014,-9.33186687069625,31368,-0.23184884,-3.501597,3.4434214,0.19014,3.442953,0.00758,10.328678908441724,11013.677463054657,0.04713481,1
1.0,1.103061,0.7587363,0.0,31466,29.41734227141295,-9.17,0.0045696162579435705,0.80156016,0.0026027868,-2.7241693,324998,-2.1046355,-9.331659569058667,31466,-0.22615485,-3.5020893,3.418326,0.01493,3.4295368,0.00755,10.328481535625755,11047.836918830872,0.04255528,1
1.0,1.2708862,0.758675,0.0,31549,29.41822440908048,-10.93,0.004849330887691201,0.8014562,0.0025252127,-2.777471,325998,-2.1707656,-9.336143776347903,31549,-0.23847456,-3.5043921,3.430386,0.15132,3.4374764,0.00753,10.33297410377508,11081.498171567917,0.04386389,1
1.0,1.3632295,0.7586054,0.0,31634,29.415174355469205,-10.93,0.005043835872770178,0.8036945,0.0028395948,-2.7892225,326998,-2.1735272,-9.339508124170196,31634,-0.20227975,-3.5052722,3.4044092,0.06816,3.433383,0.00751,10.336346968451666,11116.643268823624,0.043214634,1
1.0,1.4233601,0.7585488,0.0,31720,29.414702404863238,-10.71,0.0048294393621869805,0.7958336,0.0026614806,-2.7715583,327998,-2.153441,-9.343568726355612,31720,-0.23683023,-3.5075662,3.424014,0.18796,3.4496415,0.00749,10.340416141235814,11150.818236589432,0.04315167,1
1.0,1.4987369,0.75845104,0.0,31797,29.416085657224503,-11.76,0.004727195275698131,0.79336387,0.0028052593,-2.7685015,328998,-2.145568,-9.350033021983206,31797,-0.26200733,-3.5090077,3.4133077,0.00346,3.4292037,0.00746,10.346888071201686,11184.288889884949,0.047954213,1
1.0,1.272738,0.7583607,0.0,31894,29.413338570582074,-9.09,0.004347303480805017,0.8012895,0.0027572,-2.8044739,329998,-2.1679983,-9.349564181350724,31894,-0.21321607,-3.508475,3.432105,0.06493,3.447144,0.00744,10.346428795384712,11219.331637859344,0.049075652,1
