rollout/goal_tolerance,total/steps_per_second,total/epochs,rollout/return,train/loss_critic,reference_action_mean,total/episodes,errors,reference_action_std,reference_actor_Q_std,rollout/Q_mean,rollout/return_history,reference_actor_Q_mean,train/loss_actor,success rate,rollout/actions_std,total/steps,rollout/error,reference_Q_mean,train/param_noise_distance,rollout/episodes,rollout/actions_mean,reference_Q_std,total/duration,rollout/episode_steps
0.001,25.865229918084587,1,-14.749144564022629,0.120268315,-0.1894946,161029,0.0007932534239390107,0.77771854,2.4717445,-3.9873397,-23.37,-3.0096345,2.2485833,0.99,0.6742895,2534998,0.01267,-3.5692072,0.0,161029,0.015272994,2.57425,98007.94379281998,15.742412857311416
0.001,25.86496464111766,1,-14.752173103191357,0.12458584,-0.19734927,161060,0.0012342819902749604,0.7801744,2.464858,-3.9876735,-24.41,-2.924262,2.2011652,0.97,0.674264,2535998,0.00363,-3.5119843,0.0,161060,0.015292584,2.5785825,98047.61132240295,15.74543027443189
0.001,25.864569763750147,1,-14.753458924304026,0.11181199,-0.19368862,161105,0.0011913893309389461,0.77964395,2.427522,-3.9876678,-23.2,-3.045368,2.2736838,0.97,0.6742402,2536998,0.00741,-3.5875692,0.0,161105,0.015308025,2.5606906,98087.7711546421,15.746711771825828
0.001,25.864132035719255,1,-14.755839207704527,0.10713898,-0.19012056,161152,0.001150954415641411,0.7825239,2.4607446,-3.9875047,-22.26,-2.9306269,2.2625425,0.98,0.67422026,2537998,0.10965,-3.4790273,0.0,161152,0.015318941,2.582349,98128.09478759766,15.749094023034154
0.001,25.8638161770066,1,-14.757228553172746,0.11863161,-0.22663109,161201,0.0006931110298303614,0.7765193,2.4126809,-3.987609,-20.65,-2.9637766,2.2558897,1.0,0.67420644,2538998,0.23708,-3.5178556,0.0,161201,0.015329665,2.5383985,98167.95721960068,15.750485418824946
0.001,25.863472897550896,1,-14.758748999981394,0.114071846,-0.19185078,161247,0.0009392958021120014,0.77862215,2.4611356,-3.9877083,-19.34,-2.9528332,2.2629693,0.99,0.6741787,2539998,0.00572,-3.5367792,0.0,161247,0.0153441895,2.5774689,98207.92474627495,15.752001587626436
0.001,25.86316514272507,1,-14.760262125148019,0.12258833,-0.19317348,161297,0.0009367832649972478,0.7766948,2.4506917,-3.987643,-19.62,-2.9817605,2.2794359,0.99,0.67416096,2540998,0.0142,-3.5720177,0.0,161297,0.015380159,2.5585694,98247.75838446617,15.753516804404297
0.001,25.86274927527255,1,-14.762089226611794,0.12390198,-0.1991406,161342,0.0007046585823875047,0.77479076,2.461472,-3.9874225,-20.22,-2.9475317,2.2381248,1.0,0.67413497,2541998,0.19194,-3.5395665,0.0,161342,0.015393518,2.5766304,98288.0038368702,15.755345787209778
0.001,25.862453839132094,1,-14.763578908234711,0.11541997,-0.19024193,161390,0.0006853493762002154,0.7764299,2.4492953,-3.9873943,-21.22,-2.9304776,2.2577932,1.0,0.6741217,2542998,0.07999,-3.4981427,0.0,161390,0.015375087,2.5851114,98327.79270744324,15.756837474440795
0.001,25.862248784114787,1,-14.765707949526423,0.10655069,-0.15377569,161431,0.0017533236234090893,0.77759343,2.4339538,-3.9871163,-20.21,-2.990345,2.2591364,0.98,0.6741058,2543998,0.06829,-3.5674458,0.0,161431,0.015382442,2.556502,98367.23872065544,15.75895583871747
0.001,25.861890868195673,1,-14.765615034521193,0.13433991,-0.17336702,161495,0.0017614400615079578,0.78346217,2.4506116,-3.9868224,-17.65,-2.9546957,2.221125,0.98,0.67408913,2544998,0.00259,-3.5224469,0.0,161495,0.015380389,2.5693913,98407.26700806618,15.758865599554166
0.001,25.861385564743394,1,-14.767112178633997,0.11185581,-0.18465734,161537,0.000708449559603434,0.7773475,2.4151862,-3.9871655,-16.82,-2.9833736,2.2206109,1.0,0.6740716,2545998,0.00686,-3.5618515,0.0,161537,0.01539864,2.5395086,98447.85746788979,15.760364498535939
0.001,25.860965693718864,1,-14.769062722406163,0.11750331,-0.18273656,161585,0.0022064442867250796,0.77991796,2.4710972,-3.987415,-20.02,-2.8856392,2.2957973,0.99,0.6740575,2546998,0.10001,-3.4834118,0.0,161585,0.015397386,2.6052618,98488.12415456772,15.762310858062321
0.001,25.860735573364728,1,-14.770777007170565,0.11620161,-0.19261576,161633,0.0023898636796435154,0.78002405,2.389775,-3.9876208,-20.73,-2.935699,2.294024,0.98,0.67404306,2547998,0.04864,-3.4786139,0.0,161633,0.015394789,2.5285077,98527.66920614243,15.76402096106612
0.001,25.86045033280314,1,-14.77269831451987,0.119859904,-0.17944503,161675,0.0009015397016726252,0.7814873,2.4143443,-3.9874115,-21.73,-2.9369917,2.3061728,0.99,0.67403924,2548998,0.01022,-3.5016327,0.0,161675,0.015404216,2.555331,98567.4250524044,15.765944023503943
0.001,25.86002074432508,1,-14.774240222600092,0.12871115,-0.17013204,161725,0.0007090519265106312,0.77281773,2.4295082,-3.987026,-20.22,-2.9206445,2.3003051,1.0,0.67401505,2549998,0.21859,-3.511559,0.0,161725,0.015421778,2.5561047,98607.73219060898,15.767488019786676
0.001,25.859615019560373,1,-14.776763249485352,0.13025296,-0.15482487,161761,0.0011154653986307549,0.77900016,2.441657,-3.9874666,-22.59,-2.9510493,2.2919173,0.99,0.6740091,2550998,0.01874,-3.5456874,0.0,161761,0.0154420175,2.5540714,98647.94963383675,15.770006367418599
0.001,25.859269907648407,1,-14.777722845701291,0.12866737,-0.15775864,161816,0.001751050291583123,0.7747134,2.4291584,-3.9874792,-20.6,-2.864075,2.3018763,0.98,0.6739845,2551998,0.0024,-3.4743843,0.0,161816,0.015454848,2.5536566,98687.93701887131,15.770962080387601
0.001,25.859010482888973,1,-14.780410498480093,0.124284476,-0.15775202,161852,0.0014057156843882291,0.77220404,2.4404411,-3.9876957,-21.78,-2.978559,2.2202058,0.98,0.6739599,2552998,0.16949,-3.5651999,0.0,161852,0.01547619,2.5505874,98727.5983235836,15.773645058448459
0.001,25.85873261942518,1,-14.782286159015664,0.1170831,-0.13849929,161896,0.0014577036990215642,0.7867113,2.4663043,-3.9874706,-23.36,-2.9137588,2.2589312,0.98,0.6739435,2553998,0.04913,-3.5252361,0.0,161896,0.015483203,2.5841105,98767.3308506012,15.775522557691357
0.001,25.85828170822703,1,-14.783478545450055,0.10918046,-0.16961609,161947,0.0007397692095275506,0.78116226,2.4179437,-3.9874055,-20.12,-2.9235225,2.2849987,1.0,0.6739244,2554998,0.03066,-3.4894269,0.0,161947,0.015513422,2.5565906,98807.7254641056,15.776717074104491
0.001,25.857977547490833,1,-14.784670181113347,0.1230478,-0.15569665,161998,0.0007082483399852104,0.78391975,2.4391613,-3.9871795,-18.73,-2.8556228,2.3011603,1.0,0.673909,2555998,0.00246,-3.4398646,0.0,161998,0.0155053865,2.5658002,98847.56049871445,15.777910838405413
0.001,25.857704282904955,1,-14.787026179690683,0.12716806,-0.1744319,162034,0.0011576870197852736,0.7760032,2.4300668,-3.9874873,-20.44,-2.9485512,2.2113163,0.98,0.6738904,2556998,0.00126,-3.5516546,0.0,162034,0.015528584,2.5449214,98887.27831459045,15.780255995655233
0.001,25.85744881655005,1,-14.789406139133117,0.123230934,-0.1741525,162075,0.0012022597911568254,0.780735,2.4225237,-3.9875426,-23.32,-2.9848309,2.29962,0.97,0.6738775,2557998,0.00722,-3.546629,0.0,162075,0.01555005,2.5389755,98926.9288764,15.782631497763381
0.001,25.857004051157944,1,-14.791417362661765,0.1320523,-0.16976996,162118,0.001197216208021876,0.769133,2.4312327,-3.9871922,-24.45,-2.8721757,2.2515066,0.96,0.67385256,2558998,0.17196,-3.4906793,0.0,162118,0.015553859,2.5481803,98967.30475568771,15.784638349843942
0.001,25.856483435125966,1,-14.793464519829058,0.1268166,-0.1820242,162161,0.0008891228039733794,0.7665027,2.3969584,-3.987084,-21.26,-2.9968526,2.3333662,0.98,0.6738389,2559998,0.00243,-3.576592,0.0,162161,0.015560473,2.5118687,99007.97246551514,15.786681137881487
0.001,25.856006659841075,1,-14.795442775763853,0.11660797,-0.18681474,162204,0.0010883927543045868,0.7674063,2.441123,-3.9871094,-23.19,-2.966766,2.3359034,0.97,0.67381895,2560998,0.02546,-3.5530386,0.0,162204,0.015561807,2.5491877,99048.4738688469,15.788655027003033
0.001,25.855847368039218,1,-14.798190301842366,0.13972346,-0.18600059,162237,0.0010570307939217875,0.77656096,2.4151614,-3.987135,-24.01,-2.925929,2.2902424,0.97,0.67378867,2561998,0.00338,-3.4966516,0.0,162237,0.015582792,2.538712,99087.76005411148,15.791397769929178
0.001,25.855608319123327,1,-14.80015158704239,0.14166653,-0.1729147,162283,0.0007889733239670222,0.7772738,2.4041116,-3.986913,-23.81,-2.8306441,2.3215253,0.98,0.67376745,2562998,0.09795,-3.4252944,0.0,162283,0.01559884,2.5189126,99127.3525018692,15.793354818434464
0.001,25.854909235709133,1,-14.80174835514157,0.11753277,-0.19565462,162324,0.0007691994453192731,0.7738907,2.4175801,-3.98667,-21.47,-2.8222666,2.3462892,0.99,0.6737465,2563998,0.00228,-3.3941298,0.0,162324,0.015602136,2.533908,99168.71015191078,15.794953303270002
0.001,25.85443709149359,1,-14.804609452950814,0.12006153,-0.18874721,162362,0.0015389554188417294,0.7673576,2.4200938,-3.9864838,-24.36,-2.8785732,2.2516947,0.97,0.67373884,2564998,0.00795,-3.455446,0.0,162362,0.015605648,2.5386877,99209.1992149353,15.797803673273302
0.001,25.85392989890546,1,-14.806073442849051,0.12572557,-0.18347013,162412,0.0014655242384982092,0.77494425,2.4182253,-3.9862902,-22.35,-2.8424947,2.307424,0.98,0.6737224,2565998,0.02238,-3.444769,0.0,162412,0.015618782,2.5271344,99249.82430267334,15.799269758392237
0.001,25.853452241682742,1,-14.807381463859018,0.15577002,-0.20465744,162461,0.0007107593608640142,0.7726211,2.384523,-3.9861968,-19.63,-3.0306637,2.283435,1.0,0.6737005,2566998,0.17914,-3.5731096,0.0,162461,0.015608689,2.518162,99290.33755350113,15.800579831467244
0.001,25.852902374342662,1,-14.807900566084173,0.14531913,-0.1845315,162520,0.0007135945389850053,0.7773821,2.4045007,-3.985959,-17.51,-2.8792295,2.236052,1.0,0.67369175,2567998,0.01699,-3.4543805,0.0,162520,0.015594927,2.5321763,99331.12974381447,15.801101402904258
0.001,25.852134410131725,1,-14.809072119288404,0.11002514,-0.20912558,162564,0.0006934526335018742,0.77317095,2.4048998,-3.9858696,-16.79,-2.877383,2.2538724,1.0,0.6736677,2568998,0.0197,-3.4450364,0.0,162564,0.015602436,2.516,99372.76200270653,15.802274796387884
0.001,25.85166306546942,1,-14.811632883990947,0.11985891,-0.2144507,162608,0.000739552529369136,0.7596811,2.3987834,-3.9859304,-20.96,-2.769824,2.287753,0.99,0.6736528,2569998,0.00213,-3.3574905,0.0,162608,0.015607433,2.4986396,99413.25606369972,15.804831250614976
0.001,25.851321586806993,1,-14.812458887392953,0.1311347,-0.18738437,162663,0.0007753770924465351,0.77086294,2.3940005,-3.9858472,-20.76,-2.8980358,2.3296683,0.99,0.6736424,2570998,0.00767,-3.4764216,0.0,162663,0.015584578,2.5215905,99453.25198817253,15.805659553801418
0.001,25.85078152847521,1,-14.813883596582878,0.13474661,-0.20456643,162710,0.0007110535021783637,0.76780266,2.3844922,-3.9858503,-18.25,-2.8304846,2.299588,0.99,0.673629,2571998,0.00723,-3.4178274,0.0,162710,0.015617588,2.4985037,99494.01325321198,15.80708008112593
0.001,25.850184959650054,1,-14.815906214286592,0.121222585,-0.17603652,162754,0.0007112051651388243,0.7668907,2.386936,-3.9857743,-20.38,-2.8962822,2.2781882,0.99,0.6736107,2572998,0.10167,-3.4922876,0.0,162754,0.015608686,2.5122943,99534.9938120842,15.809104538137312
0.001,25.84963118154303,1,-14.817888645912676,0.13238773,-0.16384472,162796,0.0007271708675031817,0.77293205,2.3709757,-3.9856465,-21.63,-2.8043962,2.2901692,0.99,0.67358917,2573998,0.00199,-3.3981097,0.0,162796,0.0156107675,2.491074,99575.81142735481,15.81108258188162
0.001,25.849239471784138,1,-14.820265913347868,0.1136371,-0.18123214,162835,0.0017210212082610795,0.76837945,2.3722203,-3.9855926,-22.79,-2.742437,2.2903206,0.98,0.67357296,2574998,0.00163,-3.352324,0.0,162835,0.015631795,2.4940221,99616.00621986389,15.813455338225811
0.001,25.848781169918315,1,-14.821894511944302,0.10649891,-0.20392282,162881,0.0016875347150597853,0.7640072,2.3817084,-3.9853926,-21.7,-2.745388,2.2392032,0.99,0.6735538,2575998,0.00501,-3.318161,0.0,162881,0.015636327,2.5163906,99656.45896673203,15.815085860229248
0.001,25.84851763764671,1,-14.823615339290976,0.10427301,-0.17519581,162928,0.0012634020584046959,0.7748904,2.4134269,-3.9851913,-20.51,-2.768116,2.232784,0.99,0.6735387,2576998,0.00074,-3.3619163,0.0,162928,0.015643207,2.5150979,99696.16192793846,15.816802513993911
0.001,25.848380131935812,1,-14.825970902084471,0.11585374,-0.1658841,162967,0.0015043983896592937,0.7764303,2.382722,-3.9850888,-22.74,-2.8116524,2.2738357,0.98,0.6735123,2577998,0.0008,-3.3901181,0.0,162967,0.015653651,2.5041072,99735.37942576408,15.819153570968355
0.001,25.848127894289323,1,-14.826559279615271,0.11164984,-0.18514091,163024,0.0009547169645579484,0.767791,2.39146,-3.9849293,-19.47,-2.8080072,2.2680075,0.99,0.6735007,2578998,0.12695,-3.4183736,0.0,163024,0.015656872,2.500951,99775.0402097702,15.819744332122877
0.001,25.847673905478462,1,-14.828311941570746,0.11045517,-0.19014443,163069,0.0006991919438733395,0.7726606,2.4173312,-3.9849305,-18.64,-2.715124,2.252499,1.0,0.6734824,2579998,0.01635,-3.323125,0.0,163069,0.015690979,2.5230134,99815.48086047173,15.821498874709478
0.001,25.84713786727218,1,-14.830142293992509,0.1052505,-0.22920483,163113,0.000701898935486982,0.7593737,2.384359,-3.9849675,-20.35,-2.7733977,2.2517903,1.0,0.67346936,2580998,0.15415,-3.339518,0.0,163113,0.015720582,2.5010037,99856.23991537094,15.823331064967231
0.001,25.8467334099852,1,-14.83194204390836,0.12690094,-0.2241114,163158,0.0007840033562877087,0.7540593,2.4074128,-3.9849844,-22.09,-2.8160574,2.2936862,0.99,0.6734521,2581998,0.16831,-3.3972251,0.0,163158,0.01574743,2.5158308,99896.49210381508,15.825126564434475
0.001,25.846251935298188,1,-14.832401002383417,0.13337678,-0.20807683,163211,0.0007587618647982729,0.7670235,2.3998127,-3.9847434,-18.63,-2.7679358,2.2277427,0.99,0.6734371,2582998,0.02327,-3.3307896,0.0,163211,0.01573497,2.5162005,99937.04334640503,15.825587736120728
0.001,25.845895949619212,1,-14.834331740781575,0.12734614,-0.20686676,163260,0.0009543238846080298,0.7723639,2.3820639,-3.9846816,-18.51,-2.793801,2.2639503,0.99,0.6734206,2583998,0.00096,-3.3646731,0.0,163260,0.015720028,2.5008333,99977.11068081856,15.827514394217813
0.001,25.845264509275072,1,-14.836921908681168,0.110493325,-0.17463702,163296,0.0023412242349250133,0.7735981,2.3623028,-3.9849803,-22.24,-2.7900944,2.2466497,0.96,0.67341,2584998,0.00104,-3.3483217,0.0,163296,0.01573049,2.4920557,100018.24508595467,15.830087693513619
0.001,25.84478003781598,1,-14.838602441503104,0.1276516,-0.19211954,163342,0.0020839546038119053,0.77014613,2.3850136,-3.9849412,-22.81,-2.741141,2.264089,0.97,0.67339385,2585998,0.1019,-3.3085983,0.0,163342,0.015734656,2.494473,100058.81250357628,15.83177015097158
0.001,25.84461932479276,1,-14.840254613336597,0.119744025,-0.15764649,163385,0.0011258902012167913,0.77530223,2.3775797,-3.9848783,-21.2,-2.7247453,2.319165,0.98,0.6733879,2586998,0.1473,-3.3428366,0.0,163385,0.015735308,2.4990346,100098.12748599052,15.833418000428436
0.001,25.84381454423704,1,-14.843147453509648,0.12728581,-0.19792628,163421,0.0011676405973486432,0.76047057,2.3675241,-3.985049,-22.77,-2.8233447,2.2379746,0.98,0.6733709,2587998,0.05905,-3.3898058,0.0,163421,0.015772738,2.4912086,100139.93853616714,15.836306227473825
0.001,25.8434197943695,1,-14.844795311620622,0.12520444,-0.16404533,163468,0.0007776498081173001,0.77584434,2.376604,-3.9847953,-22.48,-2.7143059,2.260343,0.98,0.6733504,2588998,0.08722,-3.3446364,0.0,163468,0.015798882,2.4685745,100180.16271066666,15.837949935155505
0.001,25.8431029036967,1,-14.84540495584746,0.11680561,-0.18281573,163524,0.0008100150538859216,0.7728777,2.3677704,-3.9849274,-18.58,-2.7899647,2.2027273,0.98,0.67334145,2589998,0.00159,-3.382024,0.0,163524,0.015809825,2.4784398,100220.0861735344,15.838555808321715
0.001,25.84283585935067,1,-14.846548393407346,0.141318,-0.15650024,163576,0.0006844881326671621,0.78988576,2.398917,-3.9847155,-16.34,-2.7393842,2.2471583,1.0,0.67332256,2590998,0.0805,-3.3419383,0.0,163576,0.01582421,2.4910808,100259.8172314167,15.839701423191666
0.001,25.84258204882666,1,-14.847629989977266,0.13533373,-0.17414613,163628,0.0007042600794715987,0.777634,2.3694382,-3.9843786,-18.43,-2.794807,2.243917,1.0,0.6733008,2591998,0.10634,-3.4092388,0.0,163628,0.015821544,2.478935,100299.49774765968,15.84078519568778
0.001,25.842351034011134,1,-14.84938872019209,0.12654883,-0.15630619,163673,0.0007071041163926301,0.78394455,2.4152067,-3.9841766,-19.6,-2.6916592,2.2561347,1.0,0.6732857,2592998,0.03553,-3.3060904,0.0,163673,0.015841505,2.5266137,100339.09053349495,15.842545807799699
0.001,25.841739788159735,1,-14.851666340891322,0.117575586,-0.16074738,163712,0.0007207810246848423,0.77698696,2.3776326,-3.984226,-21.88,-2.6939974,2.2596765,0.99,0.6732686,2593998,0.05833,-3.3019564,0.0,163712,0.01585671,2.4828522,100380.16098237038,15.844818950351838
0.001,25.84129403704884,1,-14.852673037584344,0.13687783,-0.1568702,163765,0.000727752959552219,0.7778647,2.372401,-3.9840782,-20.61,-2.7596283,2.2553687,0.99,0.67325103,2594998,0.00304,-3.3791032,0.0,163765,0.015873265,2.4701781,100420.59024906158,15.84582786309651
0.001,25.840581421537728,1,-14.853699927967085,0.12267991,-0.17695886,163814,0.0009086648091965634,0.7739298,2.423496,-3.9842284,-18.2,-2.6936903,2.235579,0.99,0.67323685,2595998,0.00509,-3.2676353,0.0,163814,0.015872004,2.5088878,100462.05840539932,15.846850696521665
0.001,25.839841915879987,1,-14.856321558479603,0.13368332,-0.17897491,163852,0.0009582137705009147,0.7722765,2.3889515,-3.9842577,-20.9,-2.751062,2.2624557,0.98,0.6732111,2596998,0.03235,-3.3521361,0.0,163852,0.015897295,2.492707,100503.63343763351,15.849467812416083
0.001,25.839335927968055,1,-14.858765887083488,0.10789836,-0.16562004,163891,0.0009531541876792881,0.78187144,2.3766978,-3.9840205,-24.74,-2.8349965,2.19505,0.98,0.67319125,2597998,0.00267,-3.4351645,0.0,163891,0.015906114,2.4957838,100544.30219268799,15.851913771958191
0.001,25.838979298261343,1,-14.859956570006466,0.11036596,-0.15740335,163942,0.0006895391382500157,0.77358615,2.400343,-3.983876,-22.13,-2.7352028,2.2121973,1.0,0.6731827,2598998,0.00334,-3.3448076,0.0,163942,0.01592119,2.4943354,100584.39112472534,15.853106586475706
0.001,25.836736880360807,1,-14.859490274983234,0.12491844,-0.18341209,164010,0.0007274390241362415,0.78373325,2.377698,-3.983596,-15.53,-2.7972665,2.2277024,1.0,0.6731734,2599998,0.0145,-3.3781877,0.0,164010,0.015932992,2.500406,100631.82560706139,15.852643131516372
0.001,25.83615744497158,1,-14.861893237913526,0.11894106,-0.16333745,164047,0.0007530052147674811,0.78197855,2.4159527,-3.98369,-17.93,-2.7428174,2.2287817,1.0,0.67316,2600998,0.01514,-3.3265138,0.0,164047,0.015939174,2.5292504,100672.7879538536,15.855047638786445
0.001,25.835580171695106,1,-14.864267126585288,0.15197441,-0.18065052,164087,0.0007283890920640607,0.77062005,2.3728335,-3.9835937,-22.04,-2.7410774,2.2199166,1.0,0.6731364,2601998,0.13834,-3.3280444,0.0,164087,0.015950458,2.4794943,100713.74370956421,15.857423196231268
0.001,25.834205002791048,1,-14.866469258561967,0.129032,-0.15455541,164127,0.000717948824373336,0.78152627,2.3892822,-3.983826,-25.4,-2.7649722,2.2322195,1.0,0.67311513,2602998,0.01169,-3.366275,0.0,164127,0.015976211,2.4896045,100757.8131287098,15.859626996167602
0.001,25.83397610703888,1,-14.868145188307457,0.11462044,-0.16133624,164173,0.0006801853459242505,0.77586997,2.3789947,-3.9835773,-23.35,-2.84751,2.2250946,1.0,0.6731023,2603998,0.09533,-3.4098191,0.0,164173,0.0159565,2.4947283,100797.4145834446,15.861304843061893
0.001,25.833759245900787,1,-14.868859147039482,0.10747372,-0.16198082,164228,0.0006495518566531543,0.78159434,2.343446,-3.9834948,-18.83,-2.8095944,2.2241962,1.0,0.6730815,2604998,0.01949,-3.3982298,0.0,164228,0.015954202,2.4560137,100836.96976518631,15.862021092627323
0.001,25.833458055994885,1,-14.869367258118514,0.13464707,-0.14611785,164285,0.0007218646066637663,0.7806832,2.3538022,-3.9833837,-16.78,-2.8716676,2.2483933,1.0,0.67307353,2605998,0.00238,-3.4408803,0.0,164285,0.015923794,2.4687076,100876.85490465164,15.862531576224244
0.001,25.83300507584753,1,-14.871711547238704,0.1248817,-0.14796656,164325,0.0007320917208626009,0.78385353,2.3375459,-3.983178,-19.43,-2.789579,2.2569494,1.0,0.6730452,2606998,0.00726,-3.3871124,0.0,164325,0.015940603,2.4555008,100917.333943367,15.864877529286474
0.001,25.832511700217317,1,-14.872689776004089,0.1208438,-0.16184433,164378,0.0006950311070625353,0.77886724,2.3424547,-3.9830108,-20.32,-2.7389827,2.2356944,1.0,0.67303276,2607998,0.05612,-3.3314915,0.0,164378,0.015950408,2.4515574,100957.97227406502,15.865857961527698
0.001,25.832152225394584,1,-14.873846752662276,0.115046985,-0.15876317,164427,0.0008681927969686288,0.7838802,2.3736742,-3.9828916,-18.21,-2.8301046,2.2923744,0.99,0.6730146,2608998,0.00364,-3.469992,0.0,164427,0.015974358,2.4659932,100998.08863139153,15.86701089237169
0.001,25.831857911279283,1,-14.876761805158639,0.123437375,-0.1401734,164462,0.001562433492054214,0.7809259,2.36337,-3.9830499,-21.61,-2.7636333,2.240794,0.97,0.6729986,2609998,0.09921,-3.35918,0.0,164462,0.015996454,2.4686267,101037.95123696327,15.869915238778562
0.001,25.831663160951422,1,-14.878460360108447,0.12048955,-0.14735246,164506,0.0014212939290908333,0.7933108,2.346813,-3.9831774,-22.52,-2.80292,2.2492347,0.97,0.6729747,2610998,0.00365,-3.3925292,0.0,164506,0.015980715,2.4588416,101077.42516350746,15.871609546156371
0.001,25.831474977681875,1,-14.880600189610327,0.11174252,-0.15137735,164548,0.0021059402744246906,0.78125787,2.341446,-3.982982,-24.9,-2.8827598,2.2270546,0.96,0.67295605,2611998,0.00244,-3.482216,0.0,164548,0.015993947,2.446249,101116.8739786148,15.873745047037946
0.001,25.83129122525218,1,-14.881827239699145,0.114153,-0.152161,164598,0.001396161974122699,0.7810185,2.3700652,-3.98278,-21.12,-2.7855263,2.2477572,0.99,0.67293787,2612998,0.05359,-3.414227,0.0,164598,0.015994998,2.4634476,101156.30601716042,15.874974179516155
0.001,25.831031134278234,1,-14.883825315840623,0.12078349,-0.16625053,164640,0.0014077128415110132,0.77963895,2.3607306,-3.982661,-21.19,-2.8173172,2.2056255,0.99,0.6729221,2613998,0.07853,-3.4256506,0.0,164640,0.016020194,2.4529917,101196.03768086433,15.87697400388727
0.001,25.83080659821288,1,-14.88547625119928,0.120444335,-0.14688589,164682,0.0007129299707469318,0.78694475,2.3478684,-3.9826899,-20.95,-2.8383374,2.2441945,1.0,0.672914,2614998,0.15605,-3.4246557,0.0,164682,0.016036462,2.452617,101235.63079833984,15.878626686583841
0.001,25.830354240525928,1,-14.887866977489619,0.10202827,-0.13472791,164724,0.0015068704386742029,0.78570414,2.3492095,-3.9833322,-24.19,-2.7727728,2.2329786,0.98,0.67289984,2615998,0.00249,-3.3800201,0.0,164724,0.01604577,2.4472969,101276.11784338951,15.88100701779947
0.001,25.83020672697446,1,-14.88911478752716,0.11927707,-0.13457263,164774,0.001518666418516705,0.7856498,2.3268433,-3.9834616,-21.1,-2.8782067,2.223764,0.97,0.6728793,2616998,0.01235,-3.479235,0.0,164774,0.016074967,2.4394965,101315.4105834961,15.882250840545233
0.001,25.830063451251416,1,-14.8913684517092,0.13762024,-0.15647916,164814,0.0007233855653649865,0.7810948,2.3475678,-3.9833972,-20.61,-2.8425589,2.2525024,0.99,0.67286295,2617998,0.01345,-3.4313233,0.0,164814,0.016090283,2.4633176,101354.68714356422,15.884506170592305
0.001,25.829607115171108,1,-14.892554514299578,0.13120975,-0.16214995,164865,0.0007036023076582937,0.7826023,2.360293,-3.983184,-20.26,-2.8269644,2.2970307,1.0,0.67284673,2618998,0.13734,-3.4224844,0.0,164865,0.016094161,2.47843,101395.19305586815,15.885694355988234
0.001,25.829174568170952,1,-14.894756311286029,0.12507218,-0.15168355,164903,0.0010566088602127724,0.77844787,2.340491,-3.983455,-20.46,-2.8720603,2.2438712,0.99,0.67282736,2619998,0.00925,-3.4568934,0.0,164903,0.01611021,2.4633012,101435.60697555542,15.887891669648218
0.001,25.828851697783907,1,-14.89588612582902,0.11028513,-0.14112747,164954,0.001057549099368358,0.7842989,2.3475115,-3.9832716,-21.13,-2.9143186,2.216686,0.99,0.6728133,2620998,0.00377,-3.5042424,0.0,164954,0.016106114,2.4640665,101475.5913529396,15.88902360658123
0.001,25.82862286993973,1,-14.898770774993636,0.11513529,-0.15021469,164982,0.0017131570210864274,0.7896466,2.3422098,-3.9834313,-23.47,-2.736435,2.247507,0.97,0.6727941,2621998,0.02966,-3.3677216,0.0,164982,0.016124567,2.439168,101515.20710968971,15.891897297887041
0.001,25.828418678052866,1,-14.901727658904019,0.124399565,-0.13843131,165021,0.0017116166021189075,0.8003226,2.362461,-3.983975,-25.77,-2.811676,2.2308927,0.97,0.672782,2622998,0.03071,-3.4338036,0.0,165021,0.016162844,2.470778,101554.72670221329,15.894849746395913
0.001,25.82795988321733,1,-14.90240312096779,0.11794009,-0.12897612,165077,0.0015494583130237444,0.7947445,2.3231204,-3.9836948,-22.46,-2.8267312,2.2361815,0.98,0.672765,2623998,0.00105,-3.3949375,0.0,165077,0.016143609,2.4485784,101595.24839997292,15.895527541692665
0.001,25.82770449689026,1,-14.903126570703614,0.12350375,-0.15449847,165133,0.0007407017271919365,0.7845249,2.3386734,-3.983347,-16.55,-2.8151536,2.2158997,1.0,0.67274785,2624998,0.09599,-3.4483938,0.0,165133,0.016143521,2.4474523,101634.97109532356,15.896253323078973
0.001,25.827576955782575,1,-14.904432686370185,0.10640383,-0.1540076,165182,0.0007372829298233037,0.79530716,2.3312702,-3.9832852,-17.97,-2.8564003,2.2629275,1.0,0.6727415,2625998,0.00121,-3.4565768,0.0,165182,0.016139636,2.4401233,101674.19129157066,15.897561477642842
0.001,25.827380392607218,1,-14.905124155001603,0.11409726,-0.16920573,165237,0.0007068505579778836,0.7822231,2.3727124,-3.983168,-17.83,-2.7996652,2.1831489,1.0,0.67272925,2626998,0.001,-3.4317198,0.0,165237,0.016126567,2.4614556,101713.68369793892,15.898255233392037
0.001,25.827147208333816,1,-14.906529446642708,0.113663256,-0.1653549,165282,0.0006958606699791095,0.7894962,2.3449674,-3.9827988,-18.37,-2.825304,2.252356,1.0,0.6727018,2627998,0.03432,-3.4208603,0.0,165282,0.016138066,2.451319,101753.32098436356,15.89966239517915
