total/steps_per_second,rollout/return_history,total/steps,rollout/episodes,rollout/error,reference_action_std,rollout/actions_std,rollout/goal_tolerance,reference_actor_Q_mean,train/loss_critic,rollout/return,total/duration,reference_Q_std,success rate,rollout/actions_mean,reference_actor_Q_std,errors,reference_action_mean,total/epochs,rollout/episode_steps,reference_Q_mean,train/loss_actor,train/param_noise_distance,total/episodes,rollout/Q_mean
23.71856624955854,-21.83,1788998,133657,0.07717,0.78062236,0.69492805,0.001,-4.2711973,0.101109944,-12.38672123420397,75426.05995559692,3.8084905,0.99,-0.0010894586,3.8856616,0.0012707402925160984,-0.007845785,1,13.384940556798371,-4.9217515,2.3012435,0.0,133657,-3.9768429
23.71839906659145,-17.49,1789998,133709,0.00145,0.78100747,0.6948826,0.001,-4.278308,0.1222382,-12.389023925091056,75468.75296998024,3.8177445,1.0,-0.0010943582,3.8741057,0.0007018402843506132,-0.0076787337,1,13.387243940198491,-4.8617406,2.3375714,0.0,133709,-3.976795
23.71817360286143,-19.98,1790998,133752,0.00195,0.7768899,0.69482905,0.001,-4.1876783,0.102315836,-12.392203481069442,75511.63213443756,3.816356,1.0,-0.0010882565,3.8939064,0.0007298268173264,0.0053321123,1,13.390424068425146,-4.826145,2.3118827,0.0,133752,-3.9767287
23.71743153692185,-20.84,1791998,133801,0.00029,0.77856493,0.6947943,0.001,-4.176995,0.089651205,-12.394802729426537,75556.157807827,3.8427978,1.0,-0.0011011144,3.9027727,0.000695362835375361,0.011576141,1,13.393023968430729,-4.79356,2.3328009,0.0,133801,-3.976807
23.71672588595435,-22.25,1792998,133837,0.00036,0.7766612,0.6947236,0.001,-4.2727003,0.09648115,-12.398678990114842,75600.5701892376,3.835199,0.99,-0.001086021,3.8775141,0.0006938522599450216,0.01635032,1,13.396893235801759,-4.8688803,2.3379831,0.0,133837,-3.9767652
23.71603751840604,-21.63,1793998,133890,0.15013,0.7808962,0.6946751,0.001,-4.2831154,0.110600986,-12.400784225857047,75644.93008613586,3.8541489,0.99,-0.0010949357,3.9002283,0.0007334117020566859,0.024585167,1,13.398999178430055,-4.8710613,2.2901208,0.0,133890,-3.9765499
23.715691782078437,-20.22,1794998,133932,0.00258,0.7775201,0.69462657,0.001,-4.2440586,0.108666725,-12.403652599826778,75688.19904112816,3.8147032,1.0,-0.001086512,3.8687224,0.0007119005168489067,0.030452112,1,13.401868112176329,-4.841666,2.3505993,0.0,133932,-3.976585
23.715147170774767,-18.94,1795998,133987,0.00511,0.78621066,0.69458514,0.001,-4.2728205,0.1189267,-12.405606514064797,75732.10434103012,3.8682303,1.0,-0.0010789258,3.9197323,0.0006912124988333238,0.022416616,1,13.403822758924374,-4.8744087,2.2914405,0.0,133987,-3.9765172
23.714815159841848,-18.11,1796998,134039,0.00157,0.7798478,0.6945305,0.001,-4.274567,0.08400702,-12.408276695588597,75775.33233499527,3.8261235,1.0,-0.0010700008,3.8866265,0.0007234162732098203,0.021002417,1,13.406493632450257,-4.9051275,2.3043392,0.0,134039,-3.976449
23.714550671131725,-19.83,1797998,134085,0.01115,0.7789428,0.69447637,0.001,-4.324107,0.09247259,-12.411157101838386,75818.34566187859,3.8672135,1.0,-0.0010375375,3.899017,0.0007149983511745676,0.003939599,1,13.409374650408322,-4.8803806,2.3267164,0.0,134085,-3.9763525
23.714210088656877,-19.26,1798998,134136,0.03995,0.7725022,0.6944415,0.001,-4.3695717,0.11605156,-12.413520605952169,75861.60337090492,3.871317,1.0,-0.0010337351,3.8976507,0.0007011707403295864,0.025156008,1,13.411738832229975,-4.908676,2.3206758,0.0,134136,-3.976572
23.711337075595523,-20.62,1799998,134179,0.00582,0.78098637,0.6943923,0.001,-4.339741,0.09998377,-12.41667474045864,75912.96915316582,3.8082232,1.0,-0.0010184752,3.8589976,0.0006717040353271118,-0.0076298863,1,13.414893537736903,-4.9398594,2.3010747,0.0,134179,-3.976977
23.71103826593465,-21.5,1800998,134224,0.00136,0.7843154,0.6943296,0.001,-4.2582664,0.092821434,-12.419589641196806,75956.10026860237,3.8193538,1.0,-0.0010251927,3.8461967,0.000649132217507981,0.021890974,1,13.417809035641913,-4.8118763,2.3363934,0.0,134224,-3.9766672
23.710627527917442,-20.89,1801998,134273,0.01028,0.77830786,0.69428194,0.001,-4.2396135,0.11984747,-12.422139968571493,75999.59123301506,3.8486102,1.0,-0.0010246707,3.888221,0.0006746986576988989,0.015940474,1,13.420360012809724,-4.830632,2.3552587,0.0,134273,-3.9765425
23.71036199116305,-18.95,1802998,134323,0.00522,0.7730114,0.6942284,0.001,-4.3737316,0.11469326,-12.42442470760778,76042.61801958084,3.8404715,1.0,-0.0010275333,3.868221,0.0006812809778473322,0.018276151,1,13.42264541441153,-4.8725567,2.3403895,0.0,134323,-3.9760818
23.70981880875478,-20.42,1803998,134366,0.02095,0.779406,0.6941828,0.001,-4.294196,0.09577381,-12.427623059404908,76086.53674459457,3.8650215,0.99,-0.0010419578,3.9080727,0.002747879876640108,0.033502344,1,13.425836893261689,-4.8694515,2.2517686,0.0,134366,-3.9763806
23.70927254431442,-21.51,1804998,134411,0.0477,0.7780823,0.6941273,0.001,-4.380472,0.086861916,-12.430708796155077,76130.46737837791,3.8616517,0.98,-0.0010233351,3.8781817,0.0028154479100864238,0.0064895903,1,13.428915788142339,-4.8899555,2.2598274,0.0,134411,-3.9763029
23.708883264159446,-20.47,1805998,134459,0.00042,0.7802016,0.69407845,0.001,-4.3695903,0.08674979,-12.433396053815661,76173.89566087723,3.820821,0.99,-0.0009930981,3.8467796,0.0007644393952496496,-0.0064974823,1,13.431603685881942,-4.893688,2.2737782,0.0,134459,-3.9764175
23.708435167109883,-18.98,1806998,134511,0.00444,0.78166384,0.69403595,0.001,-4.3796635,0.09370787,-12.435577759439749,76217.51445269585,3.8318112,1.0,-0.0009881506,3.8670256,0.0007112969364299793,0.023320137,1,13.433786084409453,-4.9157157,2.2999883,0.0,134511,-3.9767005
23.708255913925825,-19.37,1807998,134555,0.00198,0.7751278,0.693994,0.001,-4.2606964,0.10095663,-12.438422949723162,76260.27011704445,3.8444238,1.0,-0.000980326,3.8750072,0.0007104976205232295,-0.012821796,1,13.436631860577458,-4.800702,2.2830424,0.0,134555,-3.9770253
23.707771291710827,-21.71,1808998,134596,0.02495,0.78120446,0.6939425,0.001,-4.248414,0.08793893,-12.441937353264585,76304.00925254822,3.8357997,1.0,-0.0009813117,3.871505,0.0007119302056297126,-0.037444334,1,13.440146809712028,-4.8026104,2.266462,0.0,134596,-3.977059
23.70721277572577,-23.61,1809998,134638,0.00055,0.78923935,0.6938895,0.001,-4.2450013,0.12589511,-12.445253197462826,76347.98814702034,3.9065382,0.99,-0.0009856804,3.926165,0.0007407280242123321,0.022629581,1,13.443455785142381,-4.756191,2.2641823,0.0,134638,-3.9772084
23.70691983124079,-20.96,1810998,134684,0.00214,0.77957624,0.6938297,0.001,-4.3031363,0.099917755,-12.447989367705146,76391.11334967613,3.8531032,0.98,-0.0009767863,3.887494,0.001691778653588997,-0.0005388583,1,13.446185144486353,-4.835064,2.2320435,0.0,134684,-3.9768896
23.70659023000956,-21.32,1811998,134723,0.00128,0.77965564,0.693769,0.001,-4.3711023,0.09491478,-12.450954922322097,76434.35780596733,3.885614,0.98,-0.0009695783,3.9024646,0.0016902403428409709,0.0029267396,1,13.44914379875745,-4.885336,2.294482,0.0,134723,-3.9771698
23.705978374097864,-18.94,1812998,134785,0.12872,0.78908443,0.6937296,0.001,-4.3607774,0.09156101,-12.45282486923619,76478.51404356956,3.8546805,0.99,-0.000959681,3.8654604,0.0007506377080408927,-0.005491095,1,13.451014578773602,-4.8645086,2.2530825,0.0,134785,-3.977215
23.70547375809184,-19.31,1813998,134822,0.00177,0.78259194,0.6936784,0.001,-4.3498363,0.0878988,-12.456060583584282,76522.32638382912,3.8899825,1.0,-0.0009782916,3.892841,0.0007085381737183682,-0.017400814,1,13.454250789930427,-4.8395376,2.2435791,0.0,134822,-3.9771962
23.705063391155083,-20.22,1814998,134879,0.00153,0.7801309,0.6936424,0.001,-4.4616146,0.089723736,-12.458210692546652,76565.8361697197,3.8792243,1.0,-0.0009933054,3.878992,0.0007017967937840503,0.008531103,1,13.456401663713402,-4.9387846,2.25307,0.0,134879,-3.9772828
23.704500541332187,-16.8,1815998,134932,0.05689,0.7794644,0.69359225,0.001,-4.3244004,0.09345037,-12.460305931876798,76609.84026360512,3.8686507,1.0,-0.0009782125,3.876584,0.0007245136275352306,-0.010768515,1,13.458497613612783,-4.8244734,2.2774596,0.0,134932,-3.9771647
23.70399339756413,-18.69,1816998,134975,0.00113,0.7807168,0.6935213,0.001,-4.298798,0.08888564,-12.462737543989627,76653.66630530357,3.8511634,0.99,-0.00096350897,3.8617156,0.0007663843222094188,-0.015023053,1,13.460922393035748,-4.8164725,2.2644334,0.0,134975,-3.9768379
23.70334731183497,-22.26,1817998,135015,0.06565,0.7769477,0.69345903,0.001,-4.3947763,0.108195916,-12.46694071029145,76697.94380021095,3.8883965,0.98,-0.0009521463,3.8882291,0.0007406651190808225,0.0039411583,1,13.465118690515869,-4.885773,2.2602303,0.0,135015,-3.9769797
23.702888297300525,-20.43,1818998,135072,0.08648,0.77512723,0.693411,0.001,-4.4124947,0.09426119,-12.468698175787727,76741.61803340912,3.870899,0.99,-0.00095917424,3.8752973,0.0007108192944112145,0.0040870546,1,13.466876924899314,-4.8908587,2.2662241,0.0,135072,-3.9767387
23.70224600357272,-18.16,1819998,135120,0.0031,0.7756155,0.6933681,0.001,-4.478987,0.09385249,-12.471107164002369,76785.8877055645,3.8869953,1.0,-0.00094980944,3.881385,0.0006783143172144983,-0.026051352,1,13.46928656009473,-4.9519253,2.2625723,0.0,135120,-3.9766881
23.70183951369516,-19.69,1820998,135169,0.00238,0.78464794,0.6933191,0.001,-4.49321,0.09194276,-12.473777271415782,76829.39541244507,3.8643174,1.0,-0.00095018797,3.8614511,0.0006737214888534385,-0.02432821,1,13.47195732749373,-4.986253,2.2204545,0.0,135169,-3.9765053
23.70134074603517,-21.36,1821998,135212,0.03357,0.7753431,0.6932555,0.001,-4.430724,0.091570914,-12.476851167056179,76873.20390534401,3.9012787,1.0,-0.0009361202,3.901634,0.0007022770781494598,-0.019258117,1,13.475031801911072,-4.8947077,2.2320368,0.0,135212,-3.9766827
23.70071543961213,-21.02,1822998,135256,0.05192,0.77321553,0.6932136,0.001,-4.510497,0.09506859,-12.479505530253741,76917.42490410805,3.8859546,1.0,-0.0009509161,3.8785927,0.0007245932976522813,-0.00624088,1,13.477686756964571,-4.988926,2.1893115,0.0,135256,-3.9766595
23.70010601298675,-20.8,1823998,135303,0.0009,0.77305305,0.69315994,0.001,-4.4406757,0.097841084,-12.482672224562648,76961.59666967392,3.9152987,1.0,-0.00093541166,3.90502,0.0007165419339013207,-0.033063494,1,13.480854083058025,-4.8666897,2.236125,0.0,135303,-3.9767814
23.699366047324403,-20.31,1824998,135349,0.14054,0.78219694,0.6931135,0.001,-4.50681,0.094170615,-12.48535268084729,77006.19486427307,3.8838508,1.0,-0.0009306514,3.8706324,0.0007386068556810177,0.031219685,1,13.48353515726012,-4.92153,2.2186494,0.0,135349,-3.9767087
23.698842145168594,-19.17,1825998,135401,0.08038,0.7740625,0.6930756,0.001,-4.4502554,0.12387316,-12.48764041624508,77050.09336805344,3.9171197,1.0,-0.0009237452,3.905799,0.0007557287520249995,-0.038347572,1,13.48582359066772,-4.936434,2.2582996,0.0,135401,-3.9768436
23.69848079789295,-20.51,1826998,135443,0.10568,0.7743473,0.69302434,0.001,-4.582221,0.09386113,-12.490782100219281,77093.46500229836,3.895803,1.0,-0.0009101604,3.854346,0.0007640126328193164,0.03160098,1,13.488965838027806,-4.9305763,2.213124,0.0,135443,-3.97678
23.698010886370582,-20.04,1827998,135494,0.00091,0.7684748,0.6929894,0.001,-4.6198945,0.09224217,-12.493187890238682,77137.19133496284,3.879195,1.0,-0.00095309207,3.8575692,0.0007092256372683531,0.018928396,1,13.491372311689078,-5.011778,2.1889544,0.0,135494,-3.9768558
23.697156176164317,-22.68,1828998,135531,0.00105,0.7805578,0.6929402,0.001,-4.513418,0.090016514,-12.496860496860497,77182.17267942429,3.8742065,0.99,-0.000958369,3.8703296,0.0006919281018806571,-0.0129400045,1,13.495038035578576,-4.9464955,2.18082,0.0,135531,-3.9774964
23.69650526564616,-23.26,1829998,135568,0.00713,0.78250027,0.69288987,0.001,-4.56374,0.09398959,-12.500236043904167,77226.49308347702,3.8930137,0.99,-0.00093046395,3.9027896,0.0007022505574912089,-0.012267749,1,13.498414080018884,-5.0130825,2.2612462,0.0,135568,-3.977577
23.695975761552585,-22.12,1830998,135618,0.00136,0.7722019,0.69284433,0.001,-4.5660973,0.10212097,-12.50294208733354,77270.42002511024,3.875219,1.0,-0.00092399266,3.8668764,0.0007360542885969685,-0.0025165442,1,13.501120795174682,-5.0269547,2.2189183,0.0,135618,-3.977469
23.695577128239638,-19.47,1831998,135661,0.00353,0.7851146,0.6927905,0.001,-4.4359355,0.09130764,-12.505030922667531,77313.9219224453,3.8886607,1.0,-0.00093558466,3.9039342,0.0007730025657156057,-0.020767981,1,13.503210207797377,-4.9524384,2.2548018,0.0,135661,-3.9776359
23.6950449571684,-21.47,1832998,135704,0.09414,0.7796902,0.692737,0.001,-4.476364,0.098648064,-12.509108058716029,77357.86124539375,3.8897884,0.99,-0.0009273981,3.8979502,0.0007531947356105817,-0.051522207,1,13.507280551789188,-4.97545,2.2573457,0.0,135704,-3.9778063
23.694689021597974,-23.08,1833998,135750,0.06931,0.78044075,0.69270074,0.001,-4.334526,0.08437504,-12.51190423572744,77401.22684574127,3.899174,0.99,-0.00095396384,3.9226913,0.0007190799766152007,-0.005955223,1,13.510077348066298,-4.8697853,2.2117581,0.0,135750,-3.9781718
23.694168247618045,-20.04,1834998,135800,0.00137,0.77590746,0.69264454,0.001,-4.4826775,0.091255285,-12.514293078055964,77445.13252472878,3.8720574,1.0,-0.0009473048,3.882951,0.0007091089083875799,-0.003957841,1,13.512466863033874,-4.979682,2.1988876,0.0,135800,-3.9780924
23.693522481312904,-18.92,1835998,135851,0.00046,0.7776697,0.6926075,0.001,-4.4262166,0.0943889,-12.516639553628607,77489.44891786575,3.8818579,0.99,-0.00094113924,3.912856,0.00070969676105351,-0.022796705,1,13.514806663182457,-4.959013,2.2456896,0.0,135851,-3.9781396
23.69304281803099,-18.8,1836998,135895,0.00143,0.7785062,0.6925509,0.001,-4.4817934,0.112271205,-12.519047794252916,77533.2241666317,3.8909338,0.99,-0.0009401048,3.8931375,0.0007046455780197976,0.00855516,1,13.517215497258913,-4.941548,2.2197094,0.0,135895,-3.9782987
23.692583631746388,-23.69,1837998,135930,0.0469,0.7774475,0.6924944,0.001,-4.4231744,0.09628341,-12.523026557787096,77576.93413972855,3.9086933,0.98,-0.0009319533,3.9166167,0.0007865426070842104,0.008257539,1,13.52118737585522,-4.9253235,2.243483,0.0,135930,-3.9791214
23.69211384212342,-22.61,1838998,135985,0.007,0.7768962,0.6924582,0.001,-4.5533504,0.08738973,-12.525263815862044,77620.6805460453,3.887093,0.99,-0.00093449926,3.921843,0.0007658823041650117,-0.029448146,1,13.523425377799022,-5.095271,2.2758026,0.0,135985,-3.9792378
23.691300009733293,-18.33,1839998,136031,0.06663,0.78081304,0.69241184,0.001,-4.409131,0.10478827,-12.52801199726533,77665.5565226078,3.9058862,1.0,-0.00091733894,3.9250536,0.0006855643145619754,-0.009036821,1,13.52617418088524,-4.9338555,2.2819116,0.0,136031,-3.9790835
23.69079014562582,-19.5,1840998,136081,0.00395,0.7790368,0.69237226,0.001,-4.364586,0.094064824,-12.530456125395904,77709.43850684166,3.9160037,1.0,-0.0009178707,3.9538612,0.0006948986585396161,-0.003643959,1,13.52861898428142,-4.9055686,2.219829,0.0,136081,-3.9789402
23.69018150844993,-19.61,1841998,136127,0.17111,0.768945,0.69231814,0.001,-4.37985,0.08887377,-12.533281421025954,77753.64656209946,3.9148033,1.0,-0.000900845,3.9384696,0.000716178474344331,0.031109659,1,13.531444900717712,-4.935534,2.2520173,0.0,136127,-3.978974
23.68973505622213,-19.06,1842998,136179,0.00129,0.7731276,0.6922834,0.001,-4.4061484,0.08952863,-12.535266083610543,77797.32426834106,3.9189508,1.0,-0.0008900798,3.954763,0.0006994338624778366,-0.0074600554,1,13.53343026457824,-4.968937,2.2210476,0.0,136179,-3.9790897
23.689346342829854,-20.06,1843998,136222,0.00059,0.76453054,0.69223195,0.001,-4.4042597,0.09138591,-12.538562053119174,77840.81389641762,3.9208694,1.0,-0.0008949054,3.9585297,0.0006959234896267433,-0.027920077,1,13.536726813583709,-5.0134516,2.236792,0.0,136222,-3.9795558
23.688839532995413,-21.03,1844998,136267,0.00092,0.78120524,0.69218063,0.001,-4.4230385,0.085252926,-12.541429693175898,77884.69322991371,3.9140105,1.0,-0.0008959277,3.949696,0.0007217480295732804,-0.03599185,1,13.539595059698973,-4.9835362,2.2442358,0.0,136267,-3.9792745
23.688394499840467,-22.76,1845998,136307,0.06828,0.77029246,0.6921383,0.001,-4.3674154,0.09237912,-12.544623533640973,77928.37121200562,3.9302027,1.0,-0.00092711597,3.9510496,0.0007027750686366327,-0.024743943,1,13.54278943854681,-4.893716,2.237484,0.0,136307,-3.9793494
23.68784720521815,-22.54,1846998,136351,0.27947,0.7691885,0.69209504,0.001,-4.2874184,0.08771053,-12.547755425336081,77972.38744401932,3.9456444,0.99,-0.00093746843,3.9862473,0.0007207609510304272,-0.006654689,1,13.545914588085163,-4.876073,2.2737064,0.0,136351,-3.9800215
23.686678852039822,-20.73,1847998,136400,0.13056,0.77864444,0.6920484,0.001,-4.37113,0.09055798,-12.550102639296188,78018.45127987862,3.9356208,0.99,-0.00094962865,4.0036397,0.0007338188662499988,-0.05530746,1,13.548262463343109,-4.9862404,2.201997,0.0,136400,-3.9801269
23.686447158775984,-21.17,1848998,136446,0.14568,0.7838957,0.6920175,0.001,-4.422493,0.08872353,-12.552973337437521,78061.43266677856,3.9331625,0.98,-0.0009645859,3.9577892,0.0012684502092990685,0.0054805935,1,13.551126452955748,-4.974092,2.2510931,0.0,136446,-3.9810643
23.686154953941237,-17.55,1849998,136505,0.0044,0.77941567,0.6919786,0.001,-4.3532515,0.09663374,-12.554389949086113,78104.6144297123,3.918631,0.99,-0.00096208067,3.9581196,0.0012470585529434446,-0.0073083662,1,13.552543862862166,-4.9379334,2.25333,0.0,136505,-3.981026
23.685652738192374,-19.06,1850998,136544,0.11872,0.77817017,0.6919243,0.001,-4.333843,0.105430506,-12.557798218889149,78148.49016237259,3.932374,1.0,-0.0009222953,3.9765363,0.0007017563032009127,-0.03166462,1,13.555952659948442,-4.9038577,2.311796,0.0,136544,-3.9812865
23.685141965079318,-21.41,1851998,136593,0.03428,0.7793102,0.69187737,0.001,-4.4604363,0.0971558,-12.560233686938568,78192.39600634575,3.9525652,1.0,-0.0009343189,3.960887,0.0007034473654923219,-0.007811345,1,13.558388790055128,-4.9882164,2.2393584,0.0,136593,-3.9810429
23.684542490231,-18.45,1852998,136646,0.04663,0.77039087,0.6918431,0.001,-4.367804,0.09437232,-12.562328937546653,78236.59674930573,3.9422257,1.0,-0.00094369287,3.9608498,0.0007052992751203232,0.0084749935,1,13.56048475623143,-4.878741,2.231657,0.0,136646,-3.9811416
23.683908983570753,-18.68,1853998,136695,0.01598,0.7676228,0.69179636,0.001,-4.322446,0.08912997,-12.564717070851165,78280.91221284866,3.9566681,1.0,-0.0009760683,3.9784482,0.0006908898094240211,-0.021610871,1,13.562873550605362,-4.8594513,2.2730691,0.0,136695,-3.9811351
23.68339861297556,-20.28,1854998,136740,0.02234,0.77394366,0.69175005,0.001,-4.371847,0.09966662,-12.56771244697967,78324.82281422615,3.966565,0.99,-0.00096626236,4.003455,0.002089095848514567,-0.0034306583,1,13.565862220272049,-4.960557,2.2647343,0.0,136740,-3.9813457
23.682878408613753,-22.75,1855998,136777,0.00224,0.77353305,0.69169676,0.001,-4.2837853,0.09690264,-12.571097479839446,78368.7678489685,3.936306,0.99,-0.00095327967,3.966855,0.002113109069900206,0.0024164587,1,13.569247753642792,-4.832967,2.2339606,0.0,136777,-3.9812858
23.68224448101201,-21.9,1856998,136825,0.00567,0.7884413,0.69165784,0.001,-4.338234,0.09336608,-12.57392289420793,78413.09135580063,3.9611049,1.0,-0.00097599014,4.005284,0.0007059838524568592,-0.007311633,1,13.572073816919422,-4.8991137,2.2244327,0.0,136825,-3.9810967
23.681750183465756,-18.81,1857998,136878,0.02276,0.774876,0.6916196,0.001,-4.392578,0.12134778,-12.575885094755915,78456.95464253426,3.9694228,1.0,-0.0009867202,4.003092,0.0006841908090355625,0.003920791,1,13.574036733441458,-4.956401,2.2341416,0.0,136878,-3.9811003
23.68122401100802,-19.49,1858998,136921,0.00157,0.7959831,0.6915744,0.001,-4.249113,0.09557578,-12.57885934224845,78500.92542243004,3.9348953,1.0,-0.0010034416,3.9880269,0.0007117860471204914,-0.0069586174,1,13.577011561411325,-4.8500633,2.2289789,0.0,136921,-3.9809895
23.680599255954313,-19.94,1859998,136969,0.00165,0.79208183,0.69153273,0.001,-4.2590685,0.094151646,-12.581474640247063,78545.22513961792,3.961116,1.0,-0.0009962055,4.010049,0.0007322905190755838,-0.00073669245,1,13.579627506954129,-4.8723288,2.2415528,0.0,136969,-3.9812167
23.679996505551884,-23.14,1860998,137001,0.05974,0.7781463,0.6914828,0.001,-4.336011,0.09570488,-12.585586966518493,78589.45416498184,3.9723015,0.99,-0.000983017,4.0114574,0.0007484762639765488,-0.003196779,1,13.583732965452807,-4.9209657,2.19046,0.0,137001,-3.9817195
23.679461292838923,-23.84,1861998,137046,0.11545,0.77767986,0.6914414,0.001,-4.4081154,0.098871924,-12.588525020795936,78633.461165905,3.9594796,0.99,-0.00096850184,3.988943,0.0007305256988371515,-0.037006542,1,13.586671628504298,-4.96262,2.243817,0.0,137046,-3.9816892
23.67891993180935,-20.57,1862998,137094,0.00186,0.7841353,0.69139874,0.001,-4.308861,0.09744217,-12.590886544998323,78677.49058508873,3.9498107,1.0,-0.0009535093,3.9887683,0.0007194110202456269,-0.008341502,1,13.589033801625162,-4.885152,2.2558596,0.0,137094,-3.9818199
23.678592411056954,-18.88,1863998,137145,0.02975,0.782435,0.69136345,0.001,-4.394101,0.093623124,-12.593167815086222,78720.8110871315,3.9529576,1.0,-0.0009473539,3.9654007,0.0007261542340502138,0.027854407,1,13.59131576069124,-4.944402,2.2154388,0.0,137145,-3.9818635
23.678052770473254,-19.3,1864998,137192,0.00198,0.7824746,0.6913258,0.001,-4.312994,0.09420948,-12.595778179485684,78764.83839607239,3.9317226,1.0,-0.0009590639,3.9695065,0.0007096141791657893,-0.021709658,1,13.593926759577817,-4.890271,2.261119,0.0,137192,-3.981872
23.677234405326633,-18.25,1865998,137247,0.00197,0.78747654,0.691285,0.001,-4.304489,0.088729054,-12.59759411863283,78809.79543709755,3.9567962,1.0,-0.00095759105,3.9882646,0.0006942297741162284,-0.03612392,1,13.595743440658083,-4.8728166,2.2207355,0.0,137247,-3.9818466
23.676519617448164,-18.21,1866998,137297,0.00287,0.7784485,0.6912424,0.001,-4.45668,0.16039091,-12.599983976343255,78854.41062140465,3.9098763,1.0,-0.00095299294,3.9421911,0.0006828541825107442,0.043494623,1,13.598133972337342,-4.985996,2.2143266,0.0,137297,-3.9818583
23.676118132966064,-21.92,1867998,137331,0.01955,0.7893126,0.69119126,0.001,-4.343872,0.09629816,-12.603752976385522,78897.98443770409,3.98718,1.0,-0.00094350654,3.9956613,0.000703539094780313,-0.013217662,1,13.601903430398089,-4.88734,2.1798491,0.0,137331,-3.9816587
23.675711556202067,-23.07,1868998,137381,0.00211,0.78112316,0.6911549,0.001,-4.369255,0.08662358,-12.606313827967478,78941.57671093941,3.9628055,1.0,-0.00094155845,4.001011,0.0007719241837592744,-0.013392218,1,13.604464955124799,-4.9485755,2.2337742,0.0,137381,-3.9816957
23.675256262916736,-20.67,1869998,137426,0.02567,0.7666556,0.69110066,0.001,-4.3469143,0.085740045,-12.609047778440761,78985.3330090046,3.9770167,1.0,-0.00094076834,4.031138,0.0007493195835001085,-0.019978205,1,13.607199511009561,-4.939315,2.1804442,0.0,137426,-3.9814885
23.674681012069815,-19.2,1870998,137479,0.00283,0.7784181,0.69107616,0.001,-4.310002,0.08915815,-12.611024229154998,79029.49142360687,3.9294086,1.0,-0.0009381702,3.9749775,0.0006917041513460585,-0.0053484165,1,13.609176674255705,-4.913144,2.2741919,0.0,137479,-3.9817467
23.674460113545514,-17.82,1871998,137532,0.05556,0.78005093,0.69103724,0.001,-4.4107566,0.10631089,-12.613151848297123,79072.46843314171,3.9394953,1.0,-0.00093087537,3.9607832,0.0007190342801760845,-0.011412944,1,13.611305005380565,-5.0003343,2.217731,0.0,137532,-3.9816566
23.673851451362435,-18.02,1872998,137586,0.01449,0.78199357,0.6909949,0.001,-4.3788996,0.09923237,-12.615040774497405,79116.74210882187,3.9445972,1.0,-0.0009157371,3.9862754,0.0006952821059863595,-0.028186051,1,13.613194656433068,-4.986215,2.2260854,0.0,137586,-3.9812977
23.673202240433543,-20.94,1873998,137626,0.163,0.7660126,0.6909598,0.001,-4.315307,0.08538756,-12.618422391117956,79161.15365242958,3.9444416,1.0,-0.00091624225,3.9726567,0.0006868687945070605,0.025317593,1,13.616576809614463,-4.898768,2.2321098,0.0,137626,-3.9818377
23.672877539792314,-21.36,1874998,137675,0.00133,0.7839701,0.69092053,0.001,-4.356105,0.09398454,-12.620628291265662,79204.48187375069,3.9561,1.0,-0.00091127836,4.0061965,0.0007320257501758077,-0.013371601,1,13.618783366624296,-4.948557,2.2159002,0.0,137675,-3.9816985
23.672602150409283,-19.7,1875998,137723,0.01752,0.784691,0.6908832,0.001,-4.4501815,0.08287386,-12.623243757397095,79247.64620637894,3.951615,1.0,-0.00090031,3.9859612,0.0007198445686492888,-0.04692158,1,13.621399475759315,-4.9898167,2.1724567,0.0,137723,-3.9815419
23.67186089028761,-18.69,1876998,137777,0.07181,0.7770534,0.69085515,0.001,-4.3072157,0.0860097,-12.625133367688367,79292.37201499939,3.9768593,0.99,-0.00091830624,4.0129857,0.0007870085060411518,0.008447799,1,13.623282550788593,-4.916439,2.213998,0.0,137777,-3.9817424
23.671369738259916,-19.52,1877998,137821,0.00401,0.77603877,0.69080794,0.001,-4.3069644,0.10103123,-12.628162616727494,79336.26236104965,3.9341674,0.99,-0.0009024565,3.9874058,0.0007801437296983835,-0.030172927,1,13.626312390709689,-4.9344354,2.2155037,0.0,137821,-3.981559
23.670876100974645,-23.21,1878998,137859,0.00439,0.7769854,0.6907533,0.001,-4.2446322,0.08033303,-12.631282687383486,79380.16286277771,3.974148,0.98,-0.0009085494,4.004076,0.0008286419164293927,-0.023049222,1,13.629425717581007,-4.8254085,2.181001,0.0,137859,-3.9814389
23.670532333864745,-21.86,1879998,137908,0.00202,0.7795048,0.69070154,0.001,-4.2441025,0.09531386,-12.634038634451953,79423.56232142448,3.9467187,0.99,-0.00090533204,4.002812,0.0007526914515599268,-0.0005649428,1,13.632182324448182,-4.896756,2.168656,0.0,137908,-3.981227
23.670037231510747,-18.56,1880998,137960,0.00497,0.79056543,0.6906562,0.001,-4.2090044,0.09731104,-12.63601768628588,79467.47111558914,3.9713912,1.0,-0.00087966525,4.033707,0.0007084345175815495,-0.028010814,1,13.634162075964047,-4.880367,2.2083955,0.0,137960,-3.981008
23.669567982222887,-20.78,1881998,138004,0.04506,0.78002536,0.69060856,0.001,-4.3249187,0.092443556,-12.639104663632938,79511.29490041733,3.9588869,0.99,-0.0008725528,4.0103188,0.0007454117317890577,-0.039423313,1,13.63724239877105,-4.93952,2.1650536,0.0,138004,-3.9812732
