rollout/return_history,reference_Q_mean,total/episodes,reference_action_std,rollout/error,success rate,total/steps,rollout/episodes,train/loss_critic,reference_action_mean,rollout/actions_mean,train/loss_actor,rollout/Q_mean,rollout/episode_steps,rollout/return,total/steps_per_second,errors,reference_Q_std,rollout/actions_std,reference_actor_Q_mean,rollout/goal_tolerance,total/duration,train/param_noise_distance,reference_actor_Q_std,total/epochs
-20.12,-3.5654278,139926,0.8638581,0.01405,1.0,1696998,139926,0.10979134,0.07698845,0.004154293,2.2486465,-3.8835235,12.127824707345312,-11.129018195331819,24.671597438218164,0.0006719388584981123,3.3922474,0.7176648,-2.888918,0.001,68783.46666646004,0.0,3.43795,1
-17.52,-3.5881324,139984,0.8684785,0.02289,1.0,1697998,139984,0.096283704,0.096932314,0.004172582,2.2120485,-3.8834963,12.129950565778946,-11.131143559263917,24.671672443423525,0.0006963809764735195,3.4009328,0.71761477,-2.9284906,0.001,68823.78987050056,0.0,3.4298382,1
-16.39,-3.5903335,140042,0.86324686,0.06229,1.0,1698998,140042,0.10424021,0.10504004,0.004169898,2.2619247,-3.8831794,12.131710486853944,-11.132902986246982,24.671846642250095,0.000726859167416242,3.4199686,0.717559,-2.8867934,0.001,68863.83595991135,0.0,3.4677331,1
-18.68,-3.5654747,140087,0.8649036,0.07487,1.0,1699998,140087,0.100370206,0.10655709,0.0041909344,2.2210386,-3.883111,12.135294495563471,-11.136486611891183,24.672047405616325,0.0007307273807619987,3.4019632,0.7174924,-2.8722796,0.001,68903.80729460716,0.0,3.4483168,1
-20.18,-3.5541325,140136,0.86773956,0.02342,1.0,1700998,140136,0.11011751,0.078431286,0.0041969116,2.1360452,-3.8830712,12.138137238111549,-11.139328937603471,24.672432236988676,0.0007294981597789077,3.418041,0.71743095,-2.8675392,0.001,68943.2636256218,0.0,3.465867,1
-17.42,-3.5960984,140193,0.8628348,0.00125,1.0,1701998,140193,0.10271066,0.0857051,0.0041864375,2.2677126,-3.8833601,12.14037790759881,-11.141569122566747,24.672504289813045,0.0006934952995291118,3.3785574,0.7173975,-2.8984299,0.001,68983.59323430061,0.0,3.4403198,1
-16.82,-3.5883546,140247,0.8673623,0.00229,1.0,1702998,140247,0.10526847,0.09587461,0.0042025447,2.229066,-3.883311,12.142662588148053,-11.143853344456566,24.672730526519373,0.0006891490938852378,3.3991544,0.7173464,-2.9041994,0.001,69023.49126577377,0.0,3.4485698,1
-18.37,-3.5649686,140297,0.8674059,0.11458,1.0,1703998,140297,0.10645117,0.061251793,0.004184535,2.190396,-3.8838785,12.145641032951524,-11.146831364890197,24.67310385137382,0.000709669689732636,3.3965273,0.71730894,-2.8727522,0.001,69062.97684574127,0.0,3.44593,1
-18.52,-3.5403395,140349,0.85820603,0.05123,1.0,1704998,140349,0.11262067,0.09422499,0.004176384,2.25687,-3.884238,12.148244732773302,-11.149434623688093,24.673288788920356,0.0007246636899378121,3.387658,0.7172739,-2.8452659,0.001,69102.98884701729,0.0,3.4357123,1
-20.96,-3.58747,140388,0.85603404,0.01606,0.98,1705998,140388,0.10699041,0.12508422,0.0041733724,2.2400749,-3.884271,12.152028663418525,-11.153232470011682,24.673701098696988,0.0019090625521558898,3.3942487,0.71719885,-2.8943014,0.001,69142.36308431625,0.0,3.4525032,1
-19.76,-3.5281916,140446,0.8577629,0.0091,0.98,1706998,140446,0.09784253,0.11178148,0.0041526468,2.2204602,-3.8842857,12.154109052589607,-11.155312362046622,24.67403771923178,0.0019139853395287322,3.3806345,0.7171559,-2.8371093,0.001,69181.94822525978,0.0,3.4267685,1
-17.22,-3.5480309,140498,0.8667214,0.04356,1.0,1707998,140498,0.09923354,0.07109331,0.00415103,2.2047274,-3.8841708,12.156614329029594,-11.157817193127304,24.674306749746048,0.0007283934970710551,3.38556,0.71710175,-2.8651161,0.001,69221.72190380096,0.0,3.4249098,1
-17.28,-3.5677361,140556,0.8665643,0.00054,1.0,1708998,140556,0.101125516,0.08848566,0.0041517434,2.1777432,-3.884058,12.158854833660605,-11.160057201400154,24.67432594581539,0.0007390861972501186,3.4010036,0.71704906,-2.891393,0.001,69262.19600701332,0.0,3.4402852,1
-17.59,-3.5503287,140607,0.86824894,0.03304,1.0,1709998,140607,0.106205456,0.07676899,0.0041419044,2.2164025,-3.8841178,12.161514007126245,-11.16271593875127,24.674614065330022,0.000726392119534345,3.4049628,0.71700656,-2.860716,0.001,69301.91473197937,0.0,3.4557798,1
-19.94,-3.5578885,140646,0.8616116,0.00272,0.98,1710998,140646,0.100483105,0.1057896,0.0041691526,2.2459762,-3.8854113,12.164647412653045,-11.165863231090825,24.674970868788563,0.0019343343361491203,3.4007142,0.7169365,-2.8614914,0.001,69341.43951368332,0.0,3.4452538,1
-18.86,-3.5686524,140709,0.86424565,0.01597,0.98,1711998,140709,0.11166263,0.09192076,0.0041871136,2.2497735,-3.885592,12.166926067273593,-11.168141341349878,24.6751178302926,0.0019153688441901934,3.4331539,0.71689177,-2.882647,0.001,69381.55318140984,0.0,3.473715,1
-16.34,-3.5466728,140761,0.86422634,0.06702,1.0,1712998,140761,0.11489882,0.08968755,0.0042026564,2.2198465,-3.8858342,12.169251426176285,-11.170466251305404,24.67518377107413,0.000704426752986666,3.3902545,0.71684283,-2.8483691,0.001,69421.89431667328,0.0,3.4295557,1
-18.7,-3.58265,140810,0.86461,0.0011,1.0,1713998,140810,0.095512725,0.069798976,0.004198042,2.2511187,-3.8859992,12.172253391094383,-11.173467793480576,24.67555414436256,0.0007188984664066242,3.412328,0.7167957,-2.8864503,0.001,69461.37825202942,0.0,3.4578526,1
-18.57,-3.5617874,140864,0.86668855,0.01157,1.0,1714998,140864,0.113684475,0.06259649,0.004197268,2.2204335,-3.886247,12.174856599273058,-11.176070536119946,24.675929385293216,0.000750881804867186,3.3965456,0.71674514,-2.8694162,0.001,69500.84729218483,0.0,3.4455066,1
-18.97,-3.569606,140911,0.8656223,0.07463,0.99,1715998,140911,0.10516184,0.068386294,0.004198169,2.1812632,-3.8863547,12.177892428554193,-11.179113057177934,24.675709016099518,0.0007753932839881377,3.384233,0.7166883,-2.8935611,0.001,69541.9936618805,0.0,3.4245386,1
-19.35,-3.6009095,140961,0.86331815,0.003,0.99,1716998,140961,0.11093644,0.080286376,0.004195222,2.1929266,-3.886804,12.180496733138954,-11.181716928795908,24.675764323068023,0.0007331805409242737,3.4001844,0.71663946,-2.9066918,0.001,69582.3633878231,0.0,3.4475274,1
-19.66,-3.5579882,141004,0.8709714,0.14127,0.99,1717998,141004,0.105010375,0.05157971,0.004199261,2.226226,-3.8874757,12.18395932030297,-11.185186235851464,24.67593637303469,0.0007398689701681261,3.4280744,0.7165893,-2.8806667,0.001,69622.40354442596,0.0,3.4662282,1
-19.56,-3.612586,141059,0.866538,0.04122,0.99,1718998,141059,0.09965246,0.06892508,0.0041761454,2.2156086,-3.8876565,12.186347556696134,-11.187573993860726,24.676176126170134,0.0007386300385349705,3.4171438,0.7165437,-2.9454088,0.001,69662.25201225281,0.0,3.4563215,1
-18.05,-3.5711815,141108,0.8685175,0.05396,1.0,1719998,141108,0.10242451,0.0683887,0.0041877176,2.2283332,-3.8879426,12.189195509822264,-11.190421521104403,24.676678756213533,0.0007334841829513277,3.4089646,0.716489,-2.869239,0.001,69701.35717988014,0.0,3.4541025,1
-19.83,-3.603202,141151,0.86754936,0.00458,0.99,1720998,141151,0.10668538,0.083554715,0.0041700993,2.2197883,-3.8877525,12.192453471813874,-11.19368619421754,24.67696271191606,0.00075495766422318,3.4169164,0.7164195,-2.9295864,0.001,69741.07875800133,0.0,3.451353,1
-21.57,-3.564538,141192,0.86682206,0.0211,0.98,1721998,141192,0.101753816,0.060823206,0.0041631763,2.219838,-3.8883417,12.196130092356507,-11.197369539350671,24.677137908044763,0.0008287983529715131,3.4203925,0.71635896,-2.8743548,0.001,69781.10696697235,0.0,3.4544523,1
-23.96,-3.565386,141239,0.86789095,0.03506,0.98,1722998,141239,0.095477365,0.10929761,0.0041565136,2.1978824,-3.8885837,12.199116391364992,-11.200355425909274,24.677394765966774,0.000802655585459678,3.3995495,0.7163129,-2.8906004,0.001,69820.90355730057,0.0,3.4381974,1
-18.56,-3.4845026,141295,0.8665403,0.04391,1.0,1723998,141295,0.13157491,0.09821678,0.0041476884,2.2938285,-3.8888392,12.201337626950705,-11.202576170423582,24.677553119867753,0.0006851559084458437,3.4247355,0.7162676,-2.8079662,0.001,69860.97817826271,0.0,3.4540951,1
-18.06,-3.5267148,141345,0.87066483,0.0932,1.0,1724998,141345,0.09546543,0.06033735,0.004160197,2.209713,-3.888662,12.204167108847146,-11.205405214192226,24.677716474172612,0.0006804120819391625,3.405415,0.7162172,-2.8439932,0.001,69901.03812098503,0.0,3.435936,1
-19.25,-3.518838,141394,0.86642355,0.06113,1.0,1725998,141394,0.10972436,0.07527297,0.004146647,2.2409036,-3.8887105,12.207003126016662,-11.208240802297126,24.677803988713606,0.0006925867083486313,3.4070315,0.716171,-2.8354454,0.001,69941.31247615814,0.0,3.4580681,1
-17.92,-3.510103,141448,0.86550903,0.00124,1.0,1726998,141448,0.08899944,0.07962646,0.004140729,2.2001073,-3.8890457,12.209334879248912,-11.210572083026978,24.67808890287103,0.000716118157249194,3.4139376,0.71613765,-2.8142312,0.001,69981.02676415443,0.0,3.4591124,1
-16.93,-3.4541686,141503,0.8689098,0.03538,1.0,1727998,141503,0.11879482,0.09173151,0.004135451,2.2517986,-3.8888826,12.211684557924567,-11.2129212808209,24.678478412141388,0.0007389753250045341,3.3994782,0.7160951,-2.7765431,0.001,70020.44336533546,0.0,3.4322515,1
-14.95,-3.525401,141566,0.86128426,0.00147,1.0,1728998,141566,0.10873191,0.118741095,0.004074806,2.118869,-3.8890393,12.213102016020796,-11.214338188548098,24.67871067458438,0.0007340035857375136,3.4176986,0.7160681,-2.8236158,0.001,70060.30512690544,0.0,3.47395,1
-17.23,-3.5099673,141611,0.86790836,0.00326,0.99,1729998,141611,0.09690667,0.07869155,0.00408818,2.2263212,-3.889711,12.216494481360911,-11.217737322665613,24.678908005232266,0.0007609161398890472,3.4121156,0.7160054,-2.8415334,0.001,70100.26536154747,0.0,3.439183,1
-19.41,-3.4668872,141665,0.864268,0.02631,0.99,1730998,141665,0.11004975,0.0991714,0.0040909224,2.1988225,-3.889874,12.218868457275969,-11.220110824833233,24.67916613644964,0.0007679913722472,3.4060116,0.71596324,-2.7923493,0.001,70140.0521569252,0.0,3.4414616,1
-17.89,-3.5402555,141713,0.8653095,0.00596,1.0,1731998,141713,0.11710982,0.10345688,0.0040794592,2.1848204,-3.8897693,12.221193539054285,-11.22243548580582,24.67920345666804,0.0007452239540258129,3.406845,0.71590835,-2.8466914,0.001,70180.46603655815,0.0,3.4510312,1
-19.59,-3.5016732,141762,0.86333233,0.08537,1.0,1732998,141762,0.08976737,0.096226476,0.0040884763,2.2196963,-3.889581,12.224707608526968,-11.225949125999916,24.67913778250707,0.0007475584492679613,3.4189692,0.71585387,-2.8205602,0.001,70221.17284941673,0.0,3.4556668,1
-19.98,-3.5394714,141813,0.8606321,0.00071,1.0,1733998,141813,0.0960649,0.11513715,0.004100724,2.2151017,-3.8894343,12.227369846205919,-11.22861091719377,24.679072967274603,0.0007232167511133865,3.3957288,0.71580243,-2.8580923,0.001,70261.87743353844,0.0,3.429623,1
-19.5,-3.5081894,141860,0.8646533,0.00114,1.0,1734998,141860,0.109870404,0.091689914,0.004079936,2.2176745,-3.8893223,12.230290427181728,-11.23153108698717,24.67890645861286,0.0007149403846332516,3.4369876,0.7157474,-2.842205,0.001,70302.87192463875,0.0,3.4540427,1
-19.88,-3.485482,141905,0.8695816,0.02081,1.0,1735998,141905,0.11455521,0.048921477,0.0040891697,2.1811652,-3.889241,12.233515380007752,-11.234755646383144,24.67921880158427,0.000722983499007562,3.41097,0.7156816,-2.7830236,0.001,70342.50208473206,0.0,3.450471,1
-19.03,-3.5201926,141957,0.861655,0.01817,1.0,1736998,141957,0.10817297,0.080787845,0.0041250717,2.1780062,-3.8893485,12.235930598702424,-11.237170410758187,24.679495060455242,0.0007389897267147499,3.4220314,0.7156463,-2.8538227,0.001,70382.23414802551,0.0,3.4467833,1
-17.52,-3.482847,142014,0.8654161,0.07008,1.0,1737998,142014,0.096672885,0.067528926,0.0041054124,2.2232711,-3.8893673,12.238215950540088,-11.239455264973875,24.679968842976805,0.0007184861613447489,3.411649,0.71560556,-2.801556,0.001,70421.40170669556,0.0,3.4401035,1
-17.15,-3.5181394,142068,0.86160976,0.10045,1.0,1738998,142068,0.10506277,0.074973665,0.0041074664,2.1854532,-3.889982,12.24046935270434,-11.24170819607512,24.680061570013503,0.0006949347672908511,3.4168751,0.7155674,-2.8198166,0.001,70461.65565943718,0.0,3.4571035,1
-18.38,-3.4887652,142119,0.86464834,0.00096,0.99,1739998,142119,0.1012471,0.08431524,0.004115781,2.210647,-3.8906815,12.243260929221286,-11.244506364384776,24.67991769968867,0.0013202834524855607,3.4199193,0.71552217,-2.7988477,0.001,70502.58518576622,0.0,3.4564226,1
-16.73,-3.4950833,142178,0.86182386,0.02079,0.99,1740998,142178,0.11250897,0.07563968,0.0040952587,2.205785,-3.890353,12.245066043973047,-11.246310962314844,24.680099318735067,0.001336045560363364,3.4112086,0.71547157,-2.8033826,0.001,70542.58483791351,0.0,3.4362142,1
-17.73,-3.513989,142224,0.8594539,0.12009,1.0,1741998,142224,0.108064,0.07929987,0.004105887,2.201553,-3.8907921,12.248263302958714,-11.249507818652267,24.680092340123956,0.0007288555699393517,3.415947,0.71541446,-2.8238473,0.001,70583.12327170372,0.0,3.4504204,1
-17.78,-3.4772162,142283,0.86264086,0.13591,1.0,1742998,142283,0.091965444,0.08042567,0.0040485878,2.1972926,-3.8910694,12.250156378485132,-11.251400378119662,24.680108686964257,0.0006908901224245052,3.4050143,0.7153876,-2.7839332,0.001,70623.59498119354,0.0,3.436341,1
-18.42,-3.4741569,142326,0.862174,0.07945,1.0,1743998,142326,0.10772005,0.056608602,0.00402499,2.209384,-3.8909016,12.253495496255077,-11.25473912004834,24.680279570339174,0.0006967148114732196,3.3947625,0.71533525,-2.775576,0.001,70663.62417125702,0.0,3.4333365,1
-18.67,-3.4746945,142384,0.86715835,0.08608,1.0,1744998,142384,0.1222038,0.059161678,0.004031308,2.1973314,-3.890542,12.255520283177885,-11.256763400382065,24.680475774057054,0.0007204817419417278,3.3996935,0.7152791,-2.7798903,0.001,70703.58027029037,0.0,3.4391155,1
-17.69,-3.423457,142435,0.8648717,0.13936,1.0,1745998,142435,0.09537561,0.07458117,0.0040094224,2.213849,-3.890677,12.258216028363815,-11.25945870045986,24.680745089638382,0.0007157166501247668,3.4298277,0.71522665,-2.743266,0.001,70743.32617020607,0.0,3.4525554,1
-16.49,-3.4778924,142498,0.86036414,0.08988,1.0,1746998,142498,0.10094762,0.07198305,0.0040187426,2.1976104,-3.8905594,12.259729961122261,-11.26097208381872,24.68085743721264,0.0007273499193182307,3.4146137,0.7151844,-2.7898188,0.001,70783.5213766098,0.0,3.4532197,1
-16.83,-3.5167472,142542,0.8595177,0.00699,1.0,1747998,142542,0.1111738,0.08877742,0.00403641,2.187761,-3.891115,12.262441946934938,-11.263683686211783,24.681114906977232,0.0006997374617066747,3.403566,0.71514404,-2.814345,0.001,70823.2997815609,0.0,3.4520254,1
-19.71,-3.4843094,142590,0.8643653,0.06415,0.99,1748998,142590,0.09175693,0.077057995,0.00405111,2.1965706,-3.891292,12.265804053580196,-11.267052387965496,24.68114509230566,0.001210044373646246,3.429714,0.71509796,-2.7878838,0.001,70863.72992253304,0.0,3.470226,1
-17.09,-3.501703,142647,0.86066186,0.046,0.99,1749998,142647,0.10720341,0.09753308,0.004064198,2.2283695,-3.8920891,12.267906089858181,-11.269160935736469,24.68116108725565,0.000802541649516483,3.4484282,0.715049,-2.8009,0.001,70904.20073080063,0.0,3.4918613,1
-17.76,-3.4361143,142699,0.87300575,0.00787,0.99,1750998,142699,0.11910717,0.057799254,0.0040764,2.230925,-3.8917632,12.270310233428406,-11.271564622036594,24.681429589668674,0.00082160583806725,3.3754985,0.714985,-2.74014,0.001,70943.94567537308,0.0,3.4180152,1
-17.44,-3.3900404,142758,0.8659397,0.0082,1.0,1751998,142758,0.0969359,0.079643525,0.0040755314,2.1910937,-3.8921826,12.27250311716331,-11.27375698734922,24.68171543668057,0.0007075206068478456,3.4189382,0.71495044,-2.7051716,0.001,70983.63987278938,0.0,3.452188,1
-17.74,-3.4528518,142807,0.86160946,0.0025,1.0,1752998,142807,0.101991884,0.10847192,0.004056347,2.1922905,-3.8919284,12.275210598920221,-11.276464038877647,24.681947413615593,0.0006830964013664083,3.4487016,0.71489567,-2.74673,0.001,71023.48816418648,0.0,3.4950364,1
-17.33,-3.4627423,142864,0.8627816,0.11933,1.0,1753998,142864,0.10561407,0.08592087,0.004044971,2.1859248,-3.891978,12.277235692686752,-11.278488632545638,24.681920356692277,0.00067203595181623,3.4438667,0.7148504,-2.7516136,0.001,71064.08150792122,0.0,3.481108,1
-17.06,-3.4615269,142918,0.86128825,0.00179,1.0,1754998,142918,0.099925935,0.075125016,0.0040300637,2.230523,-3.8922145,12.279579898963041,-11.280832365412333,24.6820294097688,0.0006887892829256556,3.4141142,0.7148134,-2.7539847,0.001,71104.28283119202,0.0,3.451887,1
-18.38,-3.4378905,142965,0.86640114,0.16278,1.0,1755998,142965,0.11235901,0.052537274,0.0040418524,2.228769,-3.8926265,12.28242576854475,-11.283677823243451,24.68211616287118,0.0006940475396863193,3.426482,0.7147671,-2.7448888,0.001,71144.5480773449,0.0,3.4610019,1
-17.81,-3.4728994,143026,0.86544186,0.02828,1.0,1756998,143026,0.088046655,0.06548189,0.004049712,2.2287028,-3.8928127,12.284416819319564,-11.285668340022093,24.681816399943145,0.000716862038303774,3.4177945,0.71472627,-2.7549276,0.001,71185.92779111862,0.0,3.4675426,1
-16.49,-3.5017111,143075,0.86631113,0.01302,1.0,1757998,143075,0.09556403,0.060471755,0.004035272,2.235783,-3.892528,12.287219989515988,-11.288471081600559,24.681657627700858,0.0007180521067495697,3.4307086,0.71467716,-2.7855992,0.001,71226.90163350105,0.0,3.4726684,1
-17.82,-3.4314103,143133,0.86864686,0.07042,1.0,1758998,143133,0.114857905,0.05029426,0.004038325,2.229778,-3.892517,12.289255447730433,-11.290506032850566,24.68190343994449,0.0006968565590653156,3.4243214,0.71463054,-2.7334642,0.001,71266.70778369904,0.0,3.462391,1
-16.95,-3.49648,143187,0.86623216,0.00397,1.0,1759998,143187,0.09428596,0.06824083,0.0040300176,2.1500742,-3.8929129,12.291171684580304,-11.29242179806826,24.681747171351194,0.0007232934724039309,3.4220548,0.71458846,-2.8058782,0.001,71307.67476797104,0.0,3.4576068,1
-18.14,-3.4217157,143238,0.86632985,0.01235,0.99,1760998,143238,0.112442195,0.06702852,0.0040374813,2.1740408,-3.893028,12.294174730169368,-11.295431379941077,24.681266648363394,0.0007533454150155132,3.4192562,0.7145412,-2.728641,0.001,71349.57962608337,0.0,3.4553726,1
-20.17,-3.4032829,143282,0.86216617,0.00129,0.98,1761998,143282,0.10338946,0.091470994,0.0040501193,2.1623528,-3.8935616,12.297239011180748,-11.298502254295725,24.681317705666107,0.0010681923411196114,3.3837087,0.7144966,-2.72052,0.001,71389.94850325584,0.0,3.4194934,1
-20.29,-3.5296264,143332,0.8625671,0.10022,0.99,1762998,143332,0.112987556,0.07503126,0.0040266817,2.1890683,-3.8934739,12.30009348924176,-11.301356291686433,24.68137174981156,0.0010332118668883116,3.4164002,0.71445256,-2.8434305,0.001,71430.30856919289,0.0,3.4515445,1
-18.18,-3.41568,143387,0.8687163,0.00555,1.0,1763998,143387,0.083396785,0.05159298,0.0040182485,2.1609964,-3.8933368,12.302349585387796,-11.303611903450104,24.681528658046922,0.0007008817971875975,3.442985,0.71440774,-2.706003,0.001,71470.3705933094,0.0,3.4897768,1
-17.16,-3.459342,143441,0.8671842,0.04276,1.0,1764998,143441,0.11142685,0.06661224,0.004020066,2.1796796,-3.8932147,12.304668818538632,-11.305930661386911,24.681220211345835,0.0007045905359665223,3.41862,0.7143599,-2.7604778,0.001,71511.78040981293,0.0,3.4520485,1
-17.01,-3.4585042,143493,0.86582047,0.10888,1.0,1765998,143493,0.092105284,0.066877075,0.0040312917,2.1584923,-3.893087,12.307206623319605,-11.30846800889242,24.680902670382544,0.0007017222982802723,3.430715,0.71431017,-2.750101,0.001,71553.21762681007,0.0,3.4689267,1
-15.41,-3.4454863,143555,0.8638125,0.12688,1.0,1766998,143555,0.106126934,0.05146717,0.0040355497,2.1208165,-3.8928988,12.308787572707324,-11.310048413500052,24.680662181183497,0.0006911443072934958,3.4160624,0.7142728,-2.7614264,0.001,71594.4323952198,0.0,3.4569092,1
-17.23,-3.4342847,143607,0.8691441,0.00233,0.99,1767998,143607,0.1079962,0.044389803,0.0040244046,2.2266695,-3.893596,12.311294017701087,-11.312561365393051,24.680486617571084,0.0011789743713005677,3.4178972,0.7142295,-2.7545736,0.001,71635.45951890945,0.0,3.4458067,1
-16.33,-3.4605465,143665,0.8675332,0.06775,1.0,1768998,143665,0.102168284,0.046561252,0.0040076976,2.2503192,-3.8937871,12.313326140674485,-11.314592976716668,24.6801969493992,0.000713430398488794,3.4473493,0.71419597,-2.7625215,0.001,71676.81860995293,0.0,3.4939432,1
-17.09,-3.4254172,143716,0.8677948,0.01816,0.99,1769998,143716,0.09249961,0.064430796,0.004021247,2.216693,-3.8941443,12.315866013526678,-11.31713935817863,24.679931980624882,0.0010358211403807662,3.4094145,0.71414465,-2.720451,0.001,71718.10689711571,0.0,3.4568295,1
-17.69,-3.4246612,143773,0.8639259,0.00083,0.99,1770998,143773,0.110454015,0.04412417,0.003992771,2.1787658,-3.8941598,12.318029115341545,-11.319301955165434,24.679494155075734,0.0009898844647310138,3.422235,0.7141126,-2.7363565,0.001,71759.89867830276,0.0,3.4620311,1
-16.71,-3.433243,143830,0.8688245,0.0421,1.0,1771998,143830,0.09800543,0.040765837,0.0040070945,2.205238,-3.894615,12.319940207189042,-11.321212542584997,24.67940085036183,0.0006500495981284355,3.4375038,0.71407884,-2.7373476,0.001,71800.68960118294,0.0,3.4664,1
-17.61,-3.3781896,143883,0.8683383,0.0075,1.0,1772998,143883,0.10998756,0.0713237,0.003990978,2.224735,-3.8944535,12.322428639936614,-11.323700506661663,24.67939162222204,0.0006963274798075575,3.4099238,0.7140382,-2.682548,0.001,71841.23608636856,0.0,3.4402199,1
-18.39,-3.418027,143932,0.8668399,0.07787,1.0,1773998,143932,0.100287415,0.019153088,0.003956075,2.2119055,-3.8945966,12.325243865158548,-11.326515298891144,24.679661068006133,0.000742418778216657,3.4355235,0.71398944,-2.7126951,0.001,71880.97093844414,0.0,3.4852808,1
-17.74,-3.4241703,143986,0.8633029,0.00103,1.0,1774998,143986,0.09448548,0.06361048,0.003951337,2.2095635,-3.894834,12.327413776339366,-11.328684733237953,24.679544418877267,0.0007296654350644527,3.433871,0.71395826,-2.7389421,0.001,71921.83007407188,0.0,3.4647634,1
-17.41,-3.3825302,144040,0.8654026,0.01962,1.0,1775998,144040,0.097564764,0.07728396,0.003939155,2.207012,-3.8948205,12.329755623437935,-11.331026103860038,24.679673692086784,0.000694784775740565,3.417423,0.71391773,-2.6910377,0.001,71961.97251868248,0.0,3.4467833,1
-16.9,-3.423808,144099,0.86572015,0.12404,1.0,1776998,144099,0.10507591,0.059870884,0.00392915,2.2369375,-3.8950071,12.331764967140646,-11.333034927376318,24.67937762796867,0.0007094814212899253,3.4332137,0.7138787,-2.7073705,0.001,72003.3554649353,0.0,3.4768887,1
-15.53,-3.4417934,144160,0.8673512,0.02449,1.0,1777998,144160,0.10474322,0.058934152,0.003931931,2.1787176,-3.8953018,12.333442008879024,-11.334711431742509,24.679289118832255,0.0007186547872254616,3.434246,0.7138539,-2.7386017,0.001,72044.1335015297,0.0,3.463497,1
-14.94,-3.4469578,144222,0.8624618,0.00433,1.0,1778998,144222,0.100397386,0.080628656,0.0039351685,2.1518655,-3.8954504,12.335101440834269,-11.336370317982,24.679282715754752,0.0007523995044713595,3.4420154,0.7138238,-2.7461474,0.001,72084.6720097065,0.0,3.4760778,1
-16.85,-3.3794653,144266,0.8667528,0.00171,1.0,1779998,144266,0.110965125,0.065906934,0.003929737,2.2238588,-3.8957899,12.337529286179695,-11.338797776329836,24.679312582300465,0.0007481332574151772,3.4547064,0.7137662,-2.690549,0.001,72125.10454106331,0.0,3.484788,1
-18.93,-3.3937607,144320,0.864189,0.05742,1.0,1780998,144320,0.10415548,0.070709825,0.003919114,2.2145102,-3.8955941,12.340340909090909,-11.341608924611974,24.679401678061424,0.0006906914579849864,3.4108489,0.71372217,-2.6833282,0.001,72165.36378121376,0.0,3.4535022,1
-18.16,-3.3866704,144372,0.8632781,0.00634,0.99,1781998,144372,0.10472898,0.082646415,0.003947957,2.2104163,-3.8960369,12.343072063835093,-11.344346549192364,24.67899743560465,0.0007270944917454945,3.422713,0.7136818,-2.680575,0.001,72207.06613588333,0.0,3.4626281,1
-15.87,-3.4237928,144438,0.86770314,0.00132,0.99,1782998,144438,0.10609678,0.08035091,0.003946093,2.2069085,-3.8960617,12.344286129688863,-11.345560032678382,24.67857556596767,0.0007263699743536042,3.4470787,0.71364725,-2.719025,0.001,72248.82146191597,0.0,3.484393,1
-16.92,-3.3863692,144491,0.8579621,0.00185,1.0,1783998,144491,0.10187964,0.106117725,0.0039443127,2.190823,-3.8960147,12.346644427680618,-11.347917863396336,24.67833585353077,0.0006853320891021916,3.4753726,0.7136041,-2.689124,0.001,72290.04462003708,0.0,3.5193732,1
-19.06,-3.4578824,144536,0.86743397,0.00248,1.0,1784998,144536,0.11739355,0.063735254,0.0039649797,2.2122116,-3.8961205,12.34973293850667,-11.351005977749487,24.678248079574185,0.0006897129777937121,3.4399798,0.71354675,-2.7523165,0.001,72330.82325148582,0.0,3.4797573,1
-20.06,-3.3902931,144589,0.86938876,0.08326,1.0,1785998,144589,0.10272395,0.06688606,0.003955547,2.2089732,-3.896046,12.352219048475334,-11.353491621077675,24.678190481830153,0.0007132862109735589,3.4282212,0.71350634,-2.678876,0.001,72371.51367783546,0.0,3.4722638,1
-19.92,-3.3399534,144631,0.87103647,0.00483,1.0,1786998,144631,0.1037131,0.036068704,0.003926862,2.2495756,-3.8960795,12.35539407181033,-11.356666274865,24.678182711320478,0.0007272007416971202,3.4089668,0.713448,-2.6309521,0.001,72412.0580880642,0.0,3.4481778,1
-20.39,-3.3789625,144682,0.86511755,0.0063,1.0,1787998,144682,0.12155866,0.07089045,0.0039099874,2.190285,-3.8960233,12.358088774000912,-11.359360528607567,24.678396817529848,0.0007479389026872379,3.4140046,0.7134047,-2.692934,0.001,72451.95112228394,0.0,3.4379132,1
-16.69,-3.3705468,144743,0.86824757,0.00479,1.0,1788998,144743,0.09636123,0.0908699,0.0038984953,2.1876125,-3.8957129,12.359782511071348,-11.361053729714046,24.678358379163022,0.0007370242280958867,3.426399,0.71335995,-2.6783442,0.001,72492.58530545235,0.0,3.4617875,1
-17.16,-3.3819745,144794,0.864481,0.05343,0.99,1789998,144794,0.13197035,0.08003679,0.0039028667,2.1351414,-3.895825,12.362307830434963,-11.363585507686782,24.678334821784965,0.0007159454267701619,3.452547,0.71330017,-2.6783438,0.001,72533.17587780952,0.0,3.4983435,1
-18.33,-3.4234302,144847,0.8605877,0.06498,0.99,1790998,144847,0.102146566,0.08483318,0.003866215,2.217747,-3.8958187,12.364646834245791,-11.365924043991246,24.678299451197457,0.0006888122435271285,3.4388478,0.7132563,-2.746069,0.001,72573.80126786232,0.0,3.4685502,1
