reference_actor_Q_std,total/epochs,total/duration,success rate,reference_action_mean,total/steps_per_second,rollout/error,rollout/return_history,total/episodes,reference_Q_mean,errors,total/steps,reference_actor_Q_mean,reference_Q_std,rollout/goal_tolerance,train/loss_critic,train/loss_actor,rollout/Q_mean,rollout/episode_steps,rollout/actions_mean,rollout/actions_std,rollout/episodes,reference_action_std,rollout/return,train/param_noise_distance
3.6156223,1,60793.4622426033,0.99,-0.019714722,23.801868599383074,0.00112,-21.7,118804,-3.8510177,0.0008015714778119562,1446998,-3.0591903,3.5254726,0.00111,0.118566856,2.7182815,-3.9916587,12.179530992222483,-0.0032268914,0.73375356,118804,0.8751103,-11.180339045823374,0.0
3.6412036,1,60834.00939178467,1.0,0.005004585,23.80244232588005,0.0017,-20.48,118855,-3.8969476,0.0007934861061059553,1447998,-3.0866494,3.5290399,0.00111,0.11245933,2.6301043,-3.991905,12.182718438433385,-0.0032359967,0.7336961,118855,0.8748922,-11.1835261453031,0.0
3.6278188,1,60874.47945213318,1.0,-0.013560787,23.803045431203664,0.03421,-18.35,118906,-3.8557024,0.000815275103560427,1448998,-3.0479167,3.5139296,0.00111,0.11250213,2.6569102,-3.9922388,12.185751770305956,-0.0032031436,0.7336475,118906,0.8737639,-11.18655913074193,0.0
3.612571,1,60915.41087055206,1.0,-0.0057080537,23.80346745228904,0.20239,-18.12,118961,-3.830185,0.0008106185645066682,1449998,-3.0329976,3.5063848,0.00111,0.10938256,2.6863356,-3.991951,12.18885180857592,-0.0032095676,0.73357224,118961,0.8765596,-11.18965879573978,0.0
3.6299622,1,60956.13838720322,1.0,-0.008271624,23.803968531979944,0.02151,-20.31,119000,-3.8903174,0.0008138747366339402,1450998,-3.0918584,3.520538,0.0011,0.11173766,2.6854103,-3.99194,12.193176470588236,-0.0032166913,0.73348904,119000,0.874312,-11.193983193277312,0.0
3.629852,1,60996.14364814758,1.0,-0.00082655746,23.804750811391603,0.00081,-20.58,119050,-3.8701825,0.0007803536033784476,1451998,-3.0761843,3.527206,0.0011,0.10979626,2.669849,-3.9922082,12.196556068878623,-0.003222168,0.7334324,119050,0.87176335,-11.197362452750944,0.0
3.650372,1,61036.54977655411,1.0,-0.027311021,23.805375718634384,0.00341,-18.91,119100,-3.8811376,0.0007747533912425747,1452998,-3.089788,3.538001,0.0011,0.11532114,2.6323166,-3.9925225,12.199655751469354,-0.0032364167,0.73338026,119100,0.8757923,-11.200461796809403,0.0
3.612149,1,61077.054990291595,1.0,0.0046793767,23.80596117856563,0.0103,-20.44,119140,-3.8951464,0.0008013606502808227,1453998,-3.110605,3.5205524,0.0011,0.11023351,2.6861753,-3.9931445,12.20402887359409,-0.0032182632,0.7333262,119140,0.87693775,-11.204834648312909,0.0
3.598882,1,61117.75640320778,1.0,-0.015797988,23.806469439111055,0.02059,-22.35,119181,-3.8836644,0.0008018741059539154,1454998,-3.103339,3.5082357,0.00109,0.09626592,2.678641,-3.9931786,12.208204327871053,-0.0032369816,0.7332386,119181,0.87819713,-11.20900982539163,0.0
3.6236434,1,61159.50952100754,1.0,0.007836957,23.806567636058013,0.0214,-20.52,119234,-3.8897142,0.0007830100801924694,1455998,-3.0895207,3.523763,0.00109,0.10937082,2.7300687,-3.9931633,12.211265243135347,-0.0032592306,0.73317444,119234,0.8738828,-11.212070382608987,0.0
3.619077,1,61200.6219227314,1.0,0.006311769,23.806914933634612,0.05269,-19.48,119275,-3.835205,0.0007841070466060247,1456998,-3.0448964,3.5184543,0.00109,0.111475065,2.7251065,-3.9936306,12.215216935652903,-0.0032530918,0.7331054,119275,0.8761912,-11.216021798365123,0.0
3.6387343,1,61241.79285144806,1.0,-0.0052458197,23.80723901301537,0.16825,-21.73,119321,-3.9101162,0.0007897041919763403,1457998,-3.096716,3.5290756,0.00109,0.11259935,2.6811032,-3.9936378,12.219106443962085,-0.0032259359,0.7330399,119321,0.87233937,-11.219910996387895,0.0
3.6068015,1,61283.74714875221,1.0,-0.009535477,23.807258333251355,0.00926,-18.72,119377,-3.868922,0.0007791049478085957,1458998,-3.0683537,3.5033731,0.00109,0.10371464,2.7165613,-3.993856,12.221726128148639,-0.003216281,0.7329938,119377,0.8792274,-11.222530303157225,0.0
3.6218321,1,61324.28942608833,1.0,0.004097601,23.80782580056922,0.02284,-20.1,119414,-3.8429074,0.0007887593364254793,1459998,-3.0464787,3.5234873,0.00108,0.110945664,2.6804168,-3.9938836,12.22620463262264,-0.003227176,0.7329082,119414,0.87646747,-11.227008558460483,0.0
3.6161435,1,61365.549713134766,1.0,-0.016122395,23.80811394715309,0.00443,-20.58,119461,-3.896367,0.0007680482378827182,1460998,-3.0871756,3.5191073,0.00108,0.11543293,2.7036028,-3.9941604,12.228710625224968,-0.0032044456,0.73283815,119461,0.88139343,-11.22951423477118,0.0
3.6233685,1,61406.66842150688,0.99,0.009613265,23.808456598957164,0.00613,-19.17,119514,-3.903151,0.0008004883960453735,1461998,-3.0831828,3.5154471,0.00108,0.11863656,2.6999366,-3.9942763,12.23284301420754,-0.0032324402,0.7327778,119514,0.8769496,-11.233654634603477,0.0
3.6161427,1,61447.99119782448,0.99,-0.015042002,23.80871972348213,0.00112,-20.78,119559,-3.8747134,0.0007909218965564727,1462998,-3.067348,3.5152535,0.00108,0.107549906,2.6280048,-3.9949808,12.236602848802683,-0.0032135246,0.7327184,119559,0.87940174,-11.23741416371833,0.0
3.6476548,1,61487.68988776207,0.99,-0.0028529912,23.809611365662647,0.00248,-22.17,119599,-3.9492514,0.0008297810237927124,1463998,-3.1341426,3.540469,0.00107,0.10446832,2.7467506,-3.995478,12.240871579193806,-0.003192462,0.73264736,119599,0.87996167,-11.241690984038328,0.0
3.624397,1,61528.42701458931,0.99,0.013209075,23.810099999023656,0.05886,-21.9,119647,-3.9040728,0.0008179313156406111,1464998,-3.11801,3.5225494,0.00107,0.11002502,2.6975327,-3.9958892,12.244093040360394,-0.0031611987,0.7325844,119647,0.8789357,-11.244912116475966,0.0
3.5954325,1,61570.643800497055,1.0,-0.0162023,23.810015772291877,0.00694,-19.74,119695,-3.855723,0.0007616853381730884,1465998,-3.0601473,3.4940143,0.00107,0.109838426,2.7343888,-3.995807,12.247771419023351,-0.0031548212,0.7325186,119695,0.8795459,-11.24859016667363,0.0
3.5827208,1,61613.75063896179,1.0,-0.018305453,23.809587710317636,0.05302,-20.04,119742,-3.9187222,0.0007602410075497227,1466998,-3.1259978,3.4797113,0.00107,0.11331484,2.730717,-3.9961503,12.251215112491858,-0.0031312283,0.7324458,119742,0.8782938,-11.252033538775033,0.0
3.5874324,1,61654.941005945206,1.0,-0.012665972,23.80990032669799,0.09063,-19.17,119794,-3.818944,0.0007484757075829728,1467998,-3.034707,3.4937513,0.00107,0.11553332,2.7538757,-3.996039,12.25434495884602,-0.0031416975,0.7323696,119794,0.87749094,-11.25516302986794,0.0
3.6091933,1,61694.50282263756,1.0,-0.0070683807,23.810841044025413,0.00186,-18.73,119844,-3.9192321,0.0007393961668416114,1468998,-3.1276217,3.508648,0.00106,0.11493493,2.7050695,-3.9962502,12.257551483595341,-0.0031256808,0.73229957,119844,0.8752169,-11.258369213310637,0.0
3.58093,1,61734.0884578228,1.0,-0.01604259,23.811771368493016,0.15634,-20.72,119889,-3.8698897,0.0007564007023470979,1469998,-3.0706153,3.4780536,0.00106,0.11733183,2.7239187,-3.996634,12.261283353768903,-0.0030877239,0.7322445,119889,0.88092,-11.262100776551643,0.0
3.5940428,1,61774.073868989944,1.0,-0.009275262,23.812546394781783,0.00941,-20.77,119935,-3.8930435,0.0007855835356361956,1470998,-3.111044,3.4878504,0.00106,0.10611626,2.7303224,-3.9970343,12.26473506482678,-0.0030654783,0.7321933,119935,0.87681973,-11.265552174094301,0.0
3.6311142,1,61814.41101026535,0.99,-0.0028653939,23.81318491824745,0.00216,-21.56,119977,-3.9421508,0.0008117412267234968,1471998,-3.1406856,3.5260286,0.00106,0.10409971,2.7743814,-3.9975126,12.2689515490469,-0.0030424534,0.7321123,119977,0.8830011,-11.269776707202213,0.0
3.6071455,1,61854.91826272011,0.99,0.013099228,23.81375711699508,0.0182,-21.31,120027,-3.8630986,0.0008179778614443629,1472998,-3.073052,3.5074732,0.00106,0.10773811,2.7511334,-3.9978049,12.272063785648228,-0.0030236044,0.7320466,120027,0.88238156,-11.272888600064986,0.0
3.5735493,1,61895.30792474747,1.0,-0.006513911,23.814373809919356,0.04276,-18.96,120077,-3.873956,0.0007610158688803573,1473998,-3.083723,3.4653614,0.00105,0.101817995,2.7686138,-3.9980357,12.275356646152053,-0.003012231,0.731997,120077,0.8775005,-11.276181117116517,0.0
3.5900102,1,61935.26052951813,1.0,-0.000898699,23.815157753264334,0.02991,-19.14,120126,-3.8791695,0.0007635020591317802,1474998,-3.0572898,3.480814,0.00105,0.1022437,2.7094774,-3.9983242,12.278674058904816,-0.003008563,0.7319426,120126,0.8804315,-11.279498193563425,0.0
3.595629,1,61975.21971797943,1.0,-0.019039512,23.81593815587237,0.00072,-20.15,120172,-3.943252,0.0007874794921008822,1475998,-3.1323435,3.478102,0.00105,0.122509584,2.8115203,-3.998395,12.282395233498653,-0.0030304554,0.73188245,120172,0.87759054,-11.283219052691143,0.0
3.5699272,1,62016.044883966446,1.0,-0.013625394,23.816384981717228,0.03554,-20.91,120213,-3.86602,0.0007753028791589768,1476998,-3.0711665,3.4642057,0.00105,0.119743824,2.7599826,-3.9986496,12.286308469133953,-0.0029916686,0.73181486,120213,0.87675697,-11.287132007353614,0.0
3.6026616,1,62057.32719898224,0.99,-0.014060135,23.816655771540216,0.18002,-22.42,120259,-3.9173083,0.0009497183006895746,1477998,-3.101382,3.4865751,0.00104,0.108318225,2.7511811,-3.9987154,12.29003234685138,-0.0029757912,0.73172903,120259,0.87941843,-11.290863885447243,0.0
3.568445,1,62097.35833859444,0.99,-0.032545716,23.817406079266025,0.06377,-19.29,120312,-3.916914,0.0009259419739537445,1478998,-3.12572,3.453634,0.00104,0.11470018,2.7324412,-3.998913,12.2929051133719,-0.0029694573,0.73166275,120312,0.8846544,-11.29373628565729,0.0
3.5771794,1,62138.389390707016,1.0,-0.02166046,23.817772145560923,0.00186,-20.69,120353,-3.8908787,0.0007422219985532234,1479998,-3.0871587,3.4631054,0.00104,0.11198152,2.7403903,-3.9991474,12.297026247787757,-0.0029689642,0.73160356,120353,0.8805554,-11.29785713692222,0.0
3.5890472,1,62178.5968105793,1.0,0.006713604,23.818453229359744,0.04839,-22.15,120396,-3.8937798,0.000738567462130527,1480998,-3.0787425,3.4855154,0.00104,0.12168976,2.7788095,-3.9993567,12.30089870095352,-0.002946032,0.73153096,120396,0.8800947,-11.301729293332004,0.0
3.6209002,1,62219.83674740791,1.0,-0.014091949,23.818738162499923,0.08331,-24.02,120433,-3.9264603,0.0007087811199514378,1481998,-3.1298847,3.5043406,0.00104,0.12450781,2.7622335,-3.999611,12.305580696320776,-0.0029171251,0.73144364,120433,0.88053316,-11.306411033520712,0.0
3.5960648,1,62270.74650502205,1.0,0.0028785616,23.815323939956272,0.03612,-22.94,120484,-3.947194,0.0007556184803957562,1482998,-3.1457758,3.4880562,0.00103,0.11637312,2.795672,-3.9996254,12.308630191560706,-0.002901136,0.7313686,120484,0.87695163,-11.30946017728495,0.0
3.6130025,1,62311.476876974106,1.0,-0.0047476836,23.81580527981965,0.05268,-20.69,120526,-3.9583268,0.00079022943742636,1483998,-3.1427693,3.4902542,0.00103,0.11213122,2.75676,-3.9997783,12.31263793704263,-0.0028676803,0.73130316,120526,0.8780527,-11.313467633539652,0.0
3.5967138,1,62351.61836743355,1.0,0.013084625,23.81651092436791,0.05524,-21.93,120573,-3.9823565,0.0007535026202518436,1484998,-3.172673,3.483837,0.00103,0.101841815,2.736178,-3.9999475,12.316082373333996,-0.002848338,0.7312357,120573,0.87732226,-11.316911746410888,0.0
3.5730696,1,62392.38533258438,1.0,-0.011150082,23.816976896761446,0.00412,-19.03,120622,-3.916465,0.0007179391483727545,1485998,-3.1276755,3.466323,0.00103,0.12696782,2.7676606,-3.9995556,12.318797565949827,-0.0028398721,0.7311513,120622,0.8802243,-11.319626602112384,0.0
3.5529625,1,62432.96560549736,0.99,0.0012542903,23.81751348151667,0.08836,-19.67,120669,-3.882276,0.0007557648414442829,1486998,-3.0808878,3.4484732,0.00103,0.119413525,2.7932172,-4.0000863,12.322858397765788,-0.0028447038,0.7310914,120669,0.8799977,-11.323695398155284,0.0
3.5755847,1,62473.26529598236,0.99,-0.035507146,23.818156341760684,0.16413,-21.79,120713,-3.9863853,0.0007788488825512878,1487998,-3.1622758,3.4565887,0.00102,0.106659986,2.8089938,-4.0004845,12.32675022574205,-0.0028167632,0.73102903,120713,0.88018733,-11.32758692104413,0.0
3.6039984,1,62514.266094207764,1.0,-0.043701604,23.81853124143071,0.00129,-19.36,120765,-3.940142,0.00075507670447807,1488998,-3.1384785,3.503486,0.00102,0.13352652,2.7935402,-4.000404,12.329507721608081,-0.002816998,0.73096365,120765,0.8801341,-11.330344056638927,0.0
3.58243,1,62554.96820187569,1.0,-0.014069885,23.819019381346642,0.00408,-21.78,120798,-3.9364371,0.0007621054330450623,1489998,-3.1294723,3.469904,0.00102,0.11656631,2.8146224,-4.000707,12.334508849484264,-0.0028116205,0.7308829,120798,0.88059795,-11.335344956042318,0.0
3.5849411,1,62596.27070116997,1.0,-0.006121347,23.81927842183947,0.01973,-23.26,120845,-3.9447627,0.0007680549651810985,1490998,-3.1317582,3.467065,0.00102,0.13123193,2.7777886,-4.0009956,12.338044602590095,-0.002829192,0.73082274,120845,0.8802988,-11.338880383962927,0.0
3.6024816,1,62636.76650285721,1.0,-0.019328972,23.819843892036506,0.00181,-22.59,120880,-3.9743857,0.000771480230909485,1491998,-3.1622944,3.4865181,0.00102,0.10404726,2.8009262,-4.0006638,12.342488418266049,-0.002832191,0.73073536,120880,0.88138366,-11.343323957643944,0.0
3.561376,1,62677.57589507103,1.0,-0.025503164,23.820289452474015,0.00138,-23.14,120923,-3.9367037,0.0007689043377898766,1492998,-3.1274626,3.4522843,0.00101,0.110750735,2.794209,-4.000362,12.346112815593393,-0.0028223982,0.7306469,120923,0.879593,-11.346948057854998,0.0
3.5968056,1,62718.917932748795,1.0,-0.004720976,23.82053213357347,0.10036,-23.1,120970,-3.995399,0.0007260404917574694,1493998,-3.1772342,3.4779487,0.00101,0.109758005,2.8270423,-4.0004992,12.350095064892121,-0.0028490603,0.730585,120970,0.88479054,-11.350929982640324,0.0
3.5591192,1,62759.25502586365,1.0,-0.024955995,23.821155929653692,0.00152,-21.33,121014,-3.891911,0.0007178596443175862,1494998,-3.0848925,3.4502797,0.00101,0.13431925,2.806364,-4.0010138,12.35378551242005,-0.0028260122,0.73052746,121014,0.87921923,-11.354620126596922,0.0
3.5484273,1,62799.4843878746,1.0,-0.0086796135,23.82181979011358,0.00362,-21.38,121060,-3.8864484,0.0007308877741557696,1495998,-3.0937185,3.4432514,0.00101,0.11395166,2.8048077,-4.0010996,12.357401288617215,-0.00279379,0.7304532,121060,0.8800813,-11.358235585660003,0.0
3.5937407,1,62840.03636598587,1.0,-0.007068882,23.822360497714428,0.06319,-22.41,121096,-3.967073,0.000739848361191451,1496998,-3.1533608,3.4772367,0.00101,0.12329136,2.8151376,-4.0013566,12.36205159542842,-0.0027769278,0.73037964,121096,0.884216,-11.362885644447381,0.0
3.6065152,1,62880.84349656105,0.99,-0.02695036,23.822803841394485,0.16173,-24.32,121137,-3.9628,0.000806901613819961,1497998,-3.1521287,3.4959183,0.001,0.10410228,2.8201754,-4.002094,12.366064868702379,-0.0027414148,0.73031515,121137,0.8777218,-11.366906890545415,0.0
3.580579,1,62921.70927095413,0.99,-0.011571442,23.823224406460398,0.00164,-19.52,121192,-3.9284315,0.0007635143694645888,1498998,-3.1156359,3.469259,0.001,0.11471734,2.7879412,-4.002074,12.368621691200739,-0.0027096127,0.7302518,121192,0.87967485,-11.369463330912932,0.0
3.6186244,1,62963.25053739548,1.0,-0.013986111,23.823388837098125,0.00251,-19.22,121236,-3.94727,0.0006893352659336913,1499998,-3.1150544,3.4983475,0.001,0.12034208,2.811054,-4.0023794,12.37245537629087,-0.002664286,0.73018926,121236,0.87971634,-11.373296710548022,0.0
3.583127,1,63003.62035036087,1.0,-0.008611639,23.823996012499027,0.00087,-19.46,121289,-3.916667,0.0007186104349079991,1500998,-3.1099277,3.4703352,0.001,0.10397278,2.8339455,-4.0023823,12.37540090197792,-0.0026581949,0.7301255,121289,0.88236195,-11.376241868594844,0.0
3.580831,1,63043.39481449127,1.0,-0.01647685,23.824827397377845,0.01932,-19.35,121334,-3.9234502,0.0007250203847644954,1501998,-3.1210394,3.4741426,0.001,0.111250676,2.8439636,-4.0023823,12.378920994939588,-0.00266578,0.73006266,121334,0.87987155,-11.379761649661265,0.0
3.578626,1,63084.48202562332,1.0,-0.019076591,23.825161937440022,0.0014,-20.64,121378,-3.9529972,0.0007371868393147668,1502998,-3.1383634,3.4681273,0.001,0.12530117,2.809467,-4.0025477,12.382425151180609,-0.0026613725,0.72999644,121378,0.87727064,-11.38326550116166,0.0
3.5948741,1,63125.558443546295,1.0,-0.028332299,23.825500115694624,0.0019,-23.1,121416,-3.9434721,0.0007187119369998144,1503998,-3.133564,3.4778697,0.001,0.11857286,2.8516748,-4.0025477,12.386942412861567,-0.0026503983,0.72991675,121416,0.8784606,-11.387782499835277,0.0
3.5518186,1,63165.94344210625,0.99,-0.005665332,23.826098653610426,0.00633,-23.57,121459,-3.8664541,0.0007272380571074607,1504998,-3.068573,3.4513028,0.001,0.116711885,2.7929292,-4.0024767,12.390905573074042,-0.0026282396,0.72983235,121459,0.87783796,-11.391753595863625,0.0
3.572101,1,63206.51052260399,0.99,-0.012318745,23.82662778799382,0.00262,-22.03,121503,-3.8931515,0.0007259156454977074,1505998,-3.1049476,3.4623294,0.001,0.10915505,2.78155,-4.002707,12.394681612799683,-0.0025964207,0.7297713,121503,0.8779563,-11.395529328493947,0.0
3.597961,1,63246.96014332771,1.0,-0.01604271,23.827200494456996,0.0018,-19.81,121551,-3.9611597,0.0007261545380369177,1506998,-3.154455,3.4848456,0.001,0.1157561,2.8385322,-4.0030894,12.397915278360523,-0.0025868886,0.72971445,121551,0.8792788,-11.398762659295276,0.0
3.5754292,1,63287.781229019165,0.99,-0.008165449,23.827632612731602,0.16464,-24.41,121583,-3.8700907,0.0007321624995992519,1507998,-3.080154,3.4611425,0.001,0.099603325,2.853884,-4.0032883,12.40292639595996,-0.0025890372,0.7296158,121583,0.87426794,-11.403781778702614,0.0
3.57846,1,63328.71511697769,0.99,-0.03320628,23.82802173094232,0.00442,-24.03,121627,-3.9291859,0.0007319834943890876,1508998,-3.125495,3.4701574,0.001,0.12701906,2.8589487,-4.003355,12.406414694105749,-0.0025995628,0.7295485,121627,0.88114166,-11.40726976740362,0.0
3.582792,1,63368.839082956314,1.0,-0.019776389,23.828714899183456,0.01039,-21.14,121672,-3.9305143,0.0007287295100784309,1509998,-3.1289062,3.4774747,0.001,0.12768638,2.786513,-4.0035458,12.410192977842067,-0.002579301,0.72948265,121672,0.88026035,-11.411047734893813,0.0
3.5771203,1,63409.62206816673,1.0,-0.02317212,23.829159530010195,0.08129,-22.66,121713,-3.914929,0.000727850835755456,1510998,-3.1236668,3.4651532,0.001,0.11944577,2.804597,-4.00405,12.414392875042108,-0.0025945983,0.72942096,121713,0.8787814,-11.415247344162086,0.0
3.5724573,1,63450.329813718796,0.99,-0.036635056,23.829631846501233,0.00369,-22.71,121750,-3.8735888,0.0007356650275036238,1511998,-3.0812397,3.4740212,0.001,0.109116495,2.8432577,-4.00395,12.418365503080082,-0.0025806937,0.7293464,121750,0.8844941,-11.41922792607803,0.0
3.5661097,1,63490.891424655914,0.99,-0.0039822212,23.830158406193767,0.03043,-22.93,121797,-3.9220424,0.0007137754636499765,1512998,-3.1221302,3.4649181,0.001,0.13230304,2.8559885,-4.0042706,12.422251779600483,-0.0025636356,0.7292888,121797,0.8791907,-11.42311386979975,0.0
3.5813198,1,63532.49774837494,1.0,-0.023015419,23.830292427606086,0.00314,-21.38,121837,-3.9474432,0.0006834912003740996,1513998,-3.1436677,3.4672446,0.001,0.10471481,2.8367562,-4.0043516,12.425978971905087,-0.0025646335,0.7292199,121837,0.8810525,-11.42684077907368,0.0
3.5786169,1,63575.141369342804,1.0,-0.018373648,23.830037454396635,0.05381,-22.92,121880,-3.9248989,0.0006856103492857472,1514998,-3.1368363,3.485051,0.001,0.10874427,2.8592942,-4.0046334,12.430234657039712,-0.0025444366,0.7291511,121880,0.8771767,-11.431096160157532,0.0
3.5761504,1,63616.557540893555,1.0,-0.014612486,23.830242606659386,0.00092,-24.19,121918,-3.90547,0.0007378474853702484,1515998,-3.125443,3.4740992,0.001,0.110984676,2.8423853,-4.0048404,12.434587181548254,-0.0025395327,0.7290835,121918,0.8800954,-11.435448416148558,0.0
3.5551896,1,63659.08497929573,1.0,-0.012975611,23.830031495007876,0.09326,-23.5,121959,-3.8591542,0.0007656942267235167,1516998,-3.0808682,3.4551287,0.001,0.10332331,2.866935,-4.004821,12.438565419526235,-0.002521513,0.7290095,121959,0.87807715,-11.439426364597939,0.0
3.6049786,1,63700.46108174324,0.99,-0.01489373,23.8302513705833,0.00267,-25.08,121997,-3.9791532,0.0007405886268427354,1517998,-3.1607325,3.491456,0.001,0.11413786,2.8507428,-4.0052295,12.442846955252998,-0.0025258039,0.7289267,121997,0.8753117,-11.443715829077764,0.0
3.5722733,1,63742.541675806046,0.99,-0.017803049,23.830207582960988,0.16792,-20.28,122053,-3.8767724,0.0007329766573940007,1518998,-3.0936975,3.4773393,0.001,0.10539752,2.858092,-4.0054274,12.445380285613627,-0.0025154476,0.72886604,122053,0.87659574,-11.446248760784249,0.0
3.5929213,1,63784.370042324066,1.0,-0.014773901,23.83025808660345,0.00228,-19.19,122095,-3.9261453,0.0007232729771173579,1519998,-3.1360557,3.4922838,0.001,0.11172993,2.8695123,-4.0057173,12.44917482288382,-0.0025102904,0.72879314,122095,0.87709093,-11.45004299930382,0.0
3.6009398,1,63825.98006653786,1.0,-0.014217456,23.830390045156797,0.00561,-21.41,122137,-3.9421566,0.0007154335923150188,1520998,-3.1373315,3.4848335,0.001,0.108746745,2.875846,-4.0064206,12.45275387474721,-0.0025358605,0.72873074,122137,0.8750375,-11.453621752622055,0.0
3.6052377,1,63867.91322517395,1.0,-0.03425503,23.83040126321357,0.00134,-22.05,122188,-3.9220746,0.0006998038912807081,1521998,-3.1213448,3.501976,0.001,0.1185522,2.868028,-4.006621,12.4561413559433,-0.0025204956,0.72867996,122188,0.87636477,-11.457008871574951,0.0
3.5846713,1,63910.21695399284,0.99,-0.013164058,23.830274290828385,0.03005,-21.16,122230,-3.9071522,0.0020445728820380825,1522998,-3.120862,3.4869344,0.001,0.11510887,2.8809435,-4.007399,12.46010799312771,-0.0025167873,0.72861904,122230,0.8762876,-11.460983391965966,0.0
3.5937722,1,63951.9361371994,0.99,-0.016642725,23.830365303256624,0.00423,-22.32,122271,-3.9566875,0.002078135749235793,1523998,-3.1670651,3.491842,0.001,0.12703325,2.847218,-4.007607,12.464067522143436,-0.0024822627,0.7285506,122271,0.8763418,-11.464942627442321,0.0
3.595103,1,63993.268818855286,0.99,-0.04133954,23.830600126347463,0.00446,-24.09,122308,-3.9299161,0.0007824270252999633,1524998,-3.1376338,3.4955225,0.001,0.11475001,2.864026,-4.007922,12.46844033096772,-0.0024991788,0.72847986,122308,0.8761179,-11.46932334761422,0.0
3.6076536,1,64035.03194832802,0.99,-0.0007846852,23.830674453811127,0.04997,-20.85,122359,-3.9233286,0.0007723960057203495,1525998,-3.1226888,3.5021522,0.001,0.12680808,2.8807828,-4.0079203,12.471416078915324,-0.0024812066,0.7284124,122359,0.8785487,-11.472298727514936,0.0
3.5968232,1,64075.754769325256,1.0,-0.032879036,23.83113559094608,0.03982,-20.28,122402,-3.8649058,0.0007441895409848574,1526998,-3.0881224,3.4873562,0.001,0.1264764,2.8770077,-4.008071,12.475261842126763,-0.0024801516,0.72835547,122402,0.8810732,-11.476144180650643,0.0
3.5904217,1,64116.390077114105,1.0,-0.007264212,23.831628670332893,0.02083,-22.49,122438,-3.9322145,0.0007223839596736928,1527998,-3.118403,3.4764726,0.001,0.114074975,2.8408625,-4.0080967,12.479753017853934,-0.0024788387,0.728274,122438,0.87724966,-11.480635096947026,0.0
3.5982077,1,64157.16585731506,1.0,-0.04250327,23.832068944573972,0.01248,-25.07,122477,-3.9268496,0.000714888893216169,1528998,-3.131608,3.4874048,0.001,0.11454456,2.8332846,-4.0089707,12.483894935375622,-0.0024971815,0.72821516,122477,0.87946963,-11.484776733590797,0.0
3.5709658,1,64198.10479140282,1.0,-0.031844046,23.832448091285272,0.00217,-24.82,122517,-3.8503468,0.0007153161474869847,1529998,-3.0621755,3.4696336,0.001,0.11556524,2.8696995,-4.0094595,12.487067100892121,-0.0025301122,0.7281525,122517,0.8789278,-11.487948611213138,0.0
3.5565698,1,64238.590230464935,1.0,-0.026266227,23.832995003584767,0.00171,-20.81,122566,-3.866606,0.0007150263995523456,1530998,-3.080566,3.4559736,0.001,0.10784292,2.8926454,-4.0099406,12.49104156128127,-0.0024999378,0.7280985,122566,0.8770692,-11.491922719188029,0.0
3.5850086,1,64279.84948515892,1.0,-0.0137892915,23.833254313293175,0.05832,-19.86,122615,-3.9105647,0.0006947962568211209,1531998,-3.1223571,3.4753737,0.001,0.11673117,2.8584366,-4.0099597,12.493887371039433,-0.0025220357,0.7280323,122615,0.8780206,-11.494768176813604,0.0
3.5820441,1,64320.974761009216,1.0,-0.029393464,23.833562934890242,0.07704,-21.04,122653,-3.8819146,0.0006839561871038796,1532998,-3.090549,3.4789927,0.001,0.10078876,2.8425586,-4.0100517,12.498022877548857,-0.0025096373,0.7279554,122653,0.8773465,-11.498903410434314,0.0
3.6187675,1,64361.87957382202,1.0,-0.019694919,23.83395280183714,0.00228,-21.22,122708,-3.94071,0.000740745745447766,1533998,-3.154727,3.517486,0.001,0.12063158,2.8470957,-4.01041,12.500945333637578,-0.002536051,0.72790647,122708,0.8783199,-11.501825471851877,0.0
3.5768158,1,64402.603815078735,1.0,-0.022291541,23.834409000100198,0.00201,-19.56,122753,-3.888363,0.0007492933666664457,1534998,-3.0886493,3.4671729,0.001,0.121066,2.8245928,-4.0103703,12.504590519172648,-0.0025298002,0.72783715,122753,0.8775919,-11.505470334737236,0.0
3.58611,1,64443.45554637909,1.0,-0.023252895,23.834817468696457,0.04461,-20.52,122797,-3.8882036,0.0007424761823410251,1535998,-3.0944285,3.4853399,0.001,0.108438395,2.8634784,-4.0106883,12.508172023746509,-0.0024777874,0.72777903,122797,0.87419236,-11.509051524060034,0.0
3.579282,1,64484.76883506775,1.0,0.00082439184,23.835054816295756,0.00168,-21.73,122839,-3.8334277,0.00074122603805376,1536998,-3.039546,3.4698393,0.001,0.115629576,2.9088595,-4.0109487,12.51206864269491,-0.0024598292,0.727716,122839,0.8794187,-11.512947842297642,0.0
3.6095958,1,64525.85030388832,1.0,-0.012757425,23.83537749222532,0.12388,-22.48,122879,-3.903367,0.0007539925714205984,1537998,-3.1221664,3.501527,0.001,0.13773079,2.8756692,-4.01164,12.516272105078981,-0.002472827,0.7276406,122879,0.8783749,-11.517151018481595,0.0
3.5902436,1,64567.530091524124,1.0,-0.041098937,23.835478882628447,0.05364,-24.31,122920,-3.899271,0.0007305857885540742,1538998,-3.1179743,3.4933746,0.001,0.10887614,2.8894033,-4.0119524,12.520191994793361,-0.0024837465,0.7275722,122920,0.8814242,-11.52107061503417,0.0
