train/loss_actor,reference_action_std,total/steps_per_second,train/loss_critic,total/steps,rollout/goal_tolerance,success rate,rollout/return_history,rollout/return,reference_Q_mean,rollout/Q_mean,errors,reference_Q_std,reference_actor_Q_std,rollout/actions_std,rollout/episode_steps,reference_action_mean,total/episodes,total/epochs,reference_actor_Q_mean,train/param_noise_distance,rollout/episodes,total/duration,rollout/error,rollout/actions_mean
2.1510344,0.8481397,23.161369771618986,0.10782832,1379998,0.00127,1.0,-14.17,-8.54311477450316,-2.4258573,-3.5853534,0.0008938761604169182,3.2252734,3.2031906,0.7268122,9.542603067476177,-0.120154776,144614,1,-1.6938381,0.0,144614,59581.88197016716,0.02338,0.0027796854
2.1852186,0.8523346,23.162209511279617,0.097570986,1380998,0.00127,1.0,-12.42,-8.544944363812288,-2.360775,-3.5855885,0.000848264407029257,3.1853418,3.1657958,0.72676295,9.544432925565001,-0.088259734,144690,1,-1.6466608,0.0,144690,59622.89561915398,0.06376,0.002775914
2.1580493,0.84689415,23.163085591980856,0.097680666,1381998,0.00127,1.0,-13.72,-8.547510655788667,-2.3864338,-3.5860755,0.0008676179172431447,3.1980357,3.1811574,0.72670877,9.546999454257826,-0.10402837,144757,1,-1.6641583,0.0,144757,59663.81268644333,0.06427,0.002770012
2.2104194,0.84510326,23.163864108573605,0.09726474,1382998,0.00126,0.98,-16.15,-8.55104760852451,-2.3774981,-3.5868714,0.0017383706260475213,3.1720972,3.1627963,0.7266185,9.550522768393575,-0.11364627,144806,1,-1.6417584,0.0,144806,59704.97812962532,0.00209,0.0027990509
2.2210257,0.8460533,23.16451348745058,0.11015382,1383998,0.00126,0.98,-15.74,-8.553141263683926,-2.3893664,-3.5872288,0.0017630225040412453,3.1918025,3.1834512,0.72656053,9.552616684382722,-0.09275633,144878,1,-1.6629435,0.0,144878,59746.47387909889,0.15067,0.0027923356
2.1894684,0.8505478,23.165024743918764,0.114717446,1384998,0.00126,1.0,-12.08,-8.555623779726382,-2.3848836,-3.5875454,0.0009025068062579631,3.1763601,3.1584275,0.72650486,9.555099450143846,-0.0861352,144947,1,-1.6646955,0.0,144947,59788.32379031181,0.07917,0.0028038376
2.2108746,0.8475467,23.1655633096233,0.10811843,1385998,0.00126,1.0,-13.88,-8.558175298255293,-2.390021,-3.5879369,0.0009113167248759109,3.1740804,3.1598482,0.7264467,9.557651196469209,-0.07983311,145010,1,-1.6520802,0.0,145010,59830.10132217407,0.00177,0.002831772
2.2027485,0.8428981,23.166285443126256,0.11134999,1386998,0.00125,1.0,-14.59,-8.56102016198518,-2.4399917,-3.588544,0.0008377584240750765,3.1762753,3.1617937,0.7263976,9.560496295019817,-0.12550455,145075,1,-1.7100209,0.0,145075,59871.40249156952,0.04565,0.0028616588
2.2297852,0.84414387,23.166977027393486,0.10345538,1387998,0.00125,1.0,-12.37,-8.562899581128748,-2.3947873,-3.5888581,0.0008140666816815913,3.197462,3.1870604,0.72634184,9.562375992063492,-0.10765645,145152,1,-1.6595031,0.0,145152,59912.78009033203,0.1621,0.002870106
2.267277,0.84173214,23.16751659868807,0.12065043,1388998,0.00125,0.98,-15.44,-8.566306713313683,-2.4659877,-3.5901296,0.0009104432934892012,3.1941748,3.1681805,0.72625935,9.565769538029256,-0.110927105,145204,1,-1.7399578,0.0,145204,59954.5486061573,0.00693,0.0029006794
2.2306204,0.8447861,23.168330303505805,0.10406362,1389998,0.00125,0.99,-15.76,-8.569374169609604,-2.4268005,-3.590049,0.0008978903217517733,3.213529,3.1934674,0.72618794,9.568837212504217,-0.13220888,145263,1,-1.6990848,0.0,145263,59995.605284929276,0.05822,0.0029299834
2.2360797,0.8470608,23.168860234161652,0.12495072,1390998,0.00124,1.0,-14.85,-8.571881730418568,-2.3856602,-3.590211,0.0008676420634578564,3.2050767,3.1918142,0.7261228,9.571345017167943,-0.10617766,145329,1,-1.6458055,0.0,145329,60037.39441394806,0.00142,0.0029422862
2.1925635,0.84685117,23.169686687491605,0.103893325,1391998,0.00124,1.0,-15.12,-8.57418170063208,-2.4172115,-3.589973,0.0008783759333723821,3.1782522,3.1687613,0.72604483,9.57364522363525,-0.10621079,145393,1,-1.6897898,0.0,145393,60078.41274571419,0.02285,0.0029591105
2.230669,0.8415857,23.16982443175468,0.1115736,1392998,0.00124,0.99,-17.08,-8.578164641818445,-2.3906274,-3.5907423,0.0009223135679922996,3.1969156,3.1784673,0.7259638,9.577621473704475,-0.1113171,145443,1,-1.651844,0.0,145443,60121.215165138245,0.09578,0.0029545708
2.1751394,0.8483622,23.170567311287204,0.122530796,1393998,0.00124,0.97,-19.48,-8.581695213482528,-2.4307318,-3.591053,0.0022535111261796008,3.1794214,3.1672096,0.72588676,9.581138481840926,-0.07441343,145492,1,-1.6998801,0.0,145492,60162.44579911232,0.00265,0.002965692
2.2651985,0.84527224,23.17163942830509,0.12308103,1394998,0.00123,0.99,-13.74,-8.583672235656188,-2.414557,-3.5910316,0.0017689977779892232,3.200449,3.1752212,0.7258397,9.583115794680149,-0.121697575,145568,1,-1.6758354,0.0,145568,60202.818377017975,0.0038,0.002976382
2.2597077,0.842561,23.172714356183654,0.09315129,1395998,0.00123,1.0,-12.02,-8.58551673944687,-2.4196322,-3.5911536,0.0008096036712767384,3.1756501,3.1737478,0.7257831,9.584960588833045,-0.1273813,145644,1,-1.681439,0.0,145644,60243.179911613464,0.06209,0.002976715
2.236838,0.84491086,23.173426264435662,0.11415126,1396998,0.00123,1.0,-14.06,-8.588018502758942,-2.4264166,-3.591738,0.0008521031889835699,3.1760023,3.1603744,0.72573644,9.587462596425729,-0.12681116,145708,1,-1.7077205,0.0,145708,60284.48206400871,0.04831,0.0029506895
2.2197437,0.8418868,23.174239620674207,0.108326346,1397998,0.00123,1.0,-14.77,-8.590907531779735,-2.458472,-3.5922437,0.0008601680705331476,3.1765268,3.1687956,0.72567713,9.59035185807682,-0.104976736,145769,1,-1.7248578,0.0,145769,60325.517595529556,0.00218,0.0029287233
2.2867897,0.83872765,23.1750114560269,0.11412863,1398998,0.00122,1.0,-15.04,-8.593435832727572,-2.4047532,-3.5927572,0.0009014592326625369,3.158422,3.1382477,0.72560275,9.592880360988055,-0.12716901,145822,1,-1.6920284,0.0,145822,60366.658400774,0.00167,0.0029502546
2.236105,0.83761615,23.17192112635869,0.10641629,1399998,0.00122,0.99,-16.93,-8.59729096118781,-2.4195323,-3.5935736,0.000937160304702918,3.1766703,3.1493094,0.7255518,9.5967288630537,-0.108272515,145882,1,-1.676611,0.0,145882,60417.864896297455,0.09346,0.0029462632
2.2308326,0.84357494,23.172290554530043,0.10355357,1400998,0.00122,1.0,-12.33,-8.598888751866925,-2.3851314,-3.594026,0.0008736503350391804,3.195934,3.1782527,0.7255036,9.598326961811978,-0.111206114,145962,1,-1.6497277,0.0,145962,60460.05666565895,0.03899,0.0029269634
2.272748,0.83962464,23.173137962198798,0.11322029,1401998,0.00122,1.0,-15.03,-8.601990151966525,-2.4441528,-3.5945642,0.0008464054747947496,3.1608517,3.1412013,0.725423,9.601428581212033,-0.10999886,146019,1,-1.7296214,0.0,146019,60500.999143362045,0.01783,0.002917447
2.2811131,0.83506596,23.1740321012638,0.10330312,1402998,0.00121,0.99,-16.67,-8.605209652575732,-2.4874158,-3.5957541,0.0008723015511658297,3.206554,3.1975503,0.7253441,9.60464145130926,-0.13414668,146075,1,-1.7500095,0.0,146075,60541.816541433334,0.00625,0.0028899112
2.291358,0.84628266,23.174707519429074,0.10060797,1403998,0.00121,0.99,-15.62,-8.60772815294818,-2.4320765,-3.5961454,0.0009024047242924971,3.1895607,3.1558146,0.72530097,9.607160208291992,-0.100612976,146141,1,-1.7013657,0.0,146141,60583.202563524246,0.00073,0.002892605
2.2856014,0.83672756,23.175279735686566,0.10440244,1404998,0.00121,1.0,-13.99,-8.609892552543926,-2.4477324,-3.596114,0.0008505199778166992,3.1717346,3.1478484,0.7252419,9.609324879797006,-0.13150717,146211,1,-1.717538,0.0,146211,60624.856140851974,0.12685,0.0028870276
2.292571,0.8435431,23.17623518981791,0.11697797,1405998,0.00121,1.0,-14.37,-8.612402411845936,-2.4644556,-3.596377,0.0008400500535970963,3.1942627,3.1772218,0.72518957,9.61183499911128,-0.11956816,146278,1,-1.7263508,0.0,146278,60665.50449132919,0.00081,0.002849156
2.314694,0.84866995,23.17692991157645,0.10017253,1406998,0.0012,1.0,-14.75,-8.615063447700917,-2.4353914,-3.5965796,0.0008480475672159017,3.1493404,3.1320875,0.72512925,9.614496279238217,-0.08500916,146341,1,-1.6900221,0.0,146341,60706.83241343498,0.18339,0.0028883137
2.2947118,0.8376776,23.17727144658347,0.11773287,1407998,0.0012,1.0,-12.78,-8.616979134651505,-2.430557,-3.596814,0.0008239780604795467,3.1831665,3.1576686,0.7250759,9.616412252842947,-0.12743218,146415,1,-1.7042134,0.0,146415,60749.083568573,0.0049,0.0029167633
2.3227382,0.8418588,23.17773182423098,0.11617392,1408998,0.0012,1.0,-12.88,-8.619237464586817,-2.467733,-3.597142,0.0008231427023725997,3.1873028,3.168496,0.7250204,9.618670853671023,-0.12619005,146485,1,-1.74213,0.0,146485,60791.02177405357,0.09711,0.0028873798
2.3158042,0.8510137,23.178279358302202,0.14632569,1409998,0.0012,1.0,-15.16,-8.622118652163826,-2.4558158,-3.5976045,0.000810573255814231,3.1581938,3.1421697,0.7249657,9.621552277100706,-0.08254617,146546,1,-1.7296262,0.0,146546,60832.72956562042,0.0008,0.0028780615
2.364174,0.84168446,23.17876786851973,0.1070357,1410998,0.00119,0.99,-14.4,-8.624528520663242,-2.4885404,-3.59793,0.0008358751588712822,3.1474445,3.1461482,0.72491217,9.623955583747689,-0.10781679,146613,1,-1.7516775,0.0,146613,60874.59040117264,0.10536,0.0028418219
2.330462,0.84635335,23.179727503249122,0.115428016,1411998,0.00119,0.99,-12.71,-8.626684755561312,-2.4751964,-3.59821,0.0012913655156146409,3.1607974,3.1322844,0.72484976,9.626105274639869,-0.087394126,146683,1,-1.7385249,0.0,146683,60915.211354494095,0.00274,0.0028123388
2.324115,0.8488695,23.18032158262514,0.10102077,1412998,0.00119,1.0,-14.91,-8.629742198840134,-2.4776516,-3.5983012,0.00084618803655209,3.148785,3.1378415,0.72477114,9.629162946960973,-0.07601993,146741,1,-1.7303495,0.0,146741,60956.79022240639,0.05265,0.0028302697
2.3050783,0.8423128,23.180885442828487,0.116510004,1413998,0.00119,1.0,-15.31,-8.63221099811317,-2.4859319,-3.598878,0.0008642535599394928,3.1700106,3.1375854,0.72471994,9.631632006648184,-0.09641454,146807,1,-1.7526631,0.0,146807,60998.44647812843,0.05064,0.0027958269
2.3001206,0.84517515,23.18152412388346,0.09243917,1414998,0.00119,1.0,-16.15,-8.63540602742711,-2.5173416,-3.599289,0.0008330031415289884,3.1737418,3.1376083,0.72465247,9.63482725279514,-0.12692209,146862,1,-1.7950649,0.0,146862,61039.90369391441,0.06389,0.0027855968
2.2846384,0.849341,23.182079681304298,0.103323184,1415998,0.00118,1.0,-13.52,-8.637182776526314,-2.445429,-3.5994074,0.0007640844825114907,3.1434302,3.1200535,0.7246095,9.636604305187866,-0.080605395,146939,1,-1.7217422,0.0,146939,61081.57764387131,0.00124,0.0027884198
2.2902372,0.8468616,23.182883329472013,0.1084076,1416998,0.00118,1.0,-12.47,-8.639574986225146,-2.5013828,-3.5995622,0.000798754002224451,3.1712036,3.134572,0.72454596,9.63899678246614,-0.11196727,147007,1,-1.7837877,0.0,147007,61122.59548830986,0.00077,0.0027757948
2.3425317,0.8441468,23.18380148357155,0.12758869,1417998,0.00118,1.0,-13.8,-8.64159833557704,-2.5319886,-3.5998607,0.0007900038523159319,3.147865,3.119221,0.72448957,9.641020410938413,-0.10471184,147078,1,-1.8123248,0.0,147078,61163.30839896202,0.18146,0.0027676334
2.367341,0.84344554,23.184007314037903,0.115714595,1418998,0.00118,1.0,-13.26,-8.644216850274903,-2.5170946,-3.6001105,0.0008009458879311911,3.171522,3.1641405,0.72442794,9.643639180932833,-0.14642918,147143,1,-1.7774496,0.0,147143,61205.89856529236,0.01379,0.0027488149
2.3592386,0.84086126,23.184183624375876,0.12348437,1419998,0.00117,1.0,-13.62,-8.646069400288036,-2.4978733,-3.6006281,0.000827369063030131,3.1899426,3.1588326,0.7243766,9.645491970326892,-0.11815623,147204,1,-1.7663863,0.0,147204,61248.565962314606,0.0056,0.0027200435
2.345122,0.8411331,23.18458481740486,0.10802262,1420998,0.00117,0.99,-13.38,-8.64875985361316,-2.4826488,-3.6009545,0.0009300532221006504,3.1719613,3.1599185,0.7243232,9.6481759357962,-0.12581708,147281,1,-1.7289767,0.0,147281,61290.6382060051,0.05854,0.002725627
2.3380158,0.84262574,23.185352632203905,0.10842607,1421998,0.00117,1.0,-13.93,-8.651493454049396,-2.4966292,-3.6011772,0.0008600971425281193,3.1595833,3.1633341,0.72425604,9.650909781937385,-0.119667985,147343,1,-1.7384812,0.0,147343,61331.739161252975,0.02205,0.0027454547
2.3357155,0.8447371,23.186215703291644,0.11695335,1422998,0.00117,1.0,-15.43,-8.654179612770172,-2.5451329,-3.6015038,0.0008524828832280197,3.183797,3.173865,0.72420144,9.653596190114378,-0.115553,147406,1,-1.8079115,0.0,147406,61372.585255384445,0.1111,0.0027374104
2.327355,0.8457934,23.18670019291769,0.1087881,1423998,0.00116,0.99,-15.82,-8.657339906822822,-2.497712,-3.6025155,0.0008459906535243963,3.1717906,3.141299,0.72414035,9.656749920317914,-0.10958781,147461,1,-1.769239,0.0,147461,61414.43103814125,0.1209,0.0027365338
2.2942328,0.8446161,23.18731545652363,0.11788025,1424998,0.00116,1.0,-12.83,-8.65942534890499,-2.4748843,-3.602907,0.0007971482611701477,3.138065,3.1127448,0.72409064,9.65883565032908,-0.09384043,147533,1,-1.7563994,0.0,147533,61455.92846536636,0.08188,0.0027574175
2.4026597,0.84569466,23.188165800223523,0.11250243,1425998,0.00116,1.0,-12.93,-8.661840527374848,-2.5001926,-3.6030595,0.0008318769849246089,3.132035,3.118804,0.7240344,9.661251092487076,-0.11815119,147599,1,-1.7703851,0.0,147599,61496.800233602524,0.00372,0.0027554275
2.3412993,0.84531486,23.18860189206477,0.10771442,1426998,0.00116,1.0,-14.44,-8.664707196987655,-2.5089502,-3.6032488,0.000820708095334236,3.152857,3.1177409,0.7239658,9.664118001611822,-0.09590187,147659,1,-1.7946851,0.0,147659,61538.76834154129,0.00706,0.0027576704
2.3336408,0.8437357,23.189305612288976,0.11060112,1427998,0.00115,1.0,-13.73,-8.667034462217469,-2.5177722,-3.6034489,0.0007982327194611725,3.149445,3.129083,0.72390693,9.666445538053301,-0.118157625,147727,1,-1.7832931,0.0,147727,61580.02416610718,0.0031,0.0027398432
2.3359978,0.85146046,23.189721155204754,0.124635085,1428998,0.00115,1.0,-12.73,-8.669197198822694,-2.533836,-3.6032586,0.0008099696698094258,3.1565857,3.119969,0.7238316,9.668608545620623,-0.07972055,147795,1,-1.815731,0.0,147795,61622.04325079918,0.00682,0.002729817
2.348734,0.8410998,23.190460581217017,0.11874658,1429998,0.00115,1.0,-15.28,-8.67254649983091,-2.5536194,-3.60339,0.0008414066085307723,3.1798174,3.169785,0.72375596,9.671958065607035,-0.14693062,147850,1,-1.819045,0.0,147850,61663.199615716934,0.01539,0.0027184624
2.3217885,0.84790367,23.19130142001673,0.11287461,1430998,0.00115,1.0,-15.49,-8.67472958355868,-2.5877328,-3.6038954,0.0008224583232650353,3.1582596,3.1235921,0.7236978,9.67414142779881,-0.10414457,147920,1,-1.8515928,0.0,147920,61704.083530426025,0.00947,0.0027121517
2.3727007,0.8401614,23.192087458950684,0.10635924,1431998,0.00115,1.0,-15.44,-8.67760072443201,-2.5468197,-3.604059,0.0008149966484946903,3.1527712,3.130076,0.7236292,9.67701279919988,-0.12294272,147978,1,-1.8069456,0.0,147978,61745.110375881195,0.07511,0.0026738492
2.3472958,0.8494024,23.19252401920876,0.101401135,1432998,0.00114,1.0,-15.17,-8.680205617324813,-2.521522,-3.6045423,0.0008108107391028931,3.1461546,3.1243598,0.7235843,9.679617946258494,-0.094426595,148042,1,-1.7907708,0.0,148042,61787.06547045708,0.00211,0.0026550582
2.3657212,0.8474933,23.192892138432015,0.112997554,1433998,0.00114,1.0,-14.7,-8.682788003186907,-2.5580323,-3.6051319,0.0008201828927152317,3.1443264,3.1232648,0.72353226,9.682200586066736,-0.10662124,148106,1,-1.8288383,0.0,148106,61829.20143985748,0.0794,0.002637811
2.3877938,0.84662026,23.193364108129103,0.10799548,1434998,0.00114,1.0,-13.93,-8.685309541003301,-2.5152082,-3.6055787,0.0008076041530370142,3.1671796,3.1370406,0.7234734,9.684722381572643,-0.111351706,148171,1,-1.805804,0.0,148171,61871.05903697014,0.02618,0.0026719037
2.3833935,0.84271383,23.193856886963644,0.12473846,1435998,0.00114,1.0,-12.92,-8.687069552840867,-2.5067399,-3.6056643,0.0007947585378642919,3.1389441,3.1109815,0.72341084,9.686482694422146,-0.13427795,148247,1,-1.7916651,0.0,148247,61912.85938334465,0.09226,0.0026745347
2.395804,0.83819157,23.19395717094727,0.12658076,1436998,0.00113,1.0,-14.6,-8.68998347999056,-2.5318568,-3.6059036,0.0007786452452298296,3.1644835,3.140248,0.7233421,9.689396851083915,-0.13619608,148305,1,-1.7961754,0.0,148305,61955.70636820793,0.00288,0.0026648943
2.3069322,0.84514374,23.19492605833164,0.11816635,1437998,0.00113,1.0,-14.94,-8.692631210023658,-2.5661073,-3.6060045,0.0008215950796951357,3.159522,3.1301527,0.72327155,9.69204483416347,-0.124682106,148369,1,-1.8496705,0.0,148369,61996.23126125336,0.15138,0.0026276633
2.327522,0.8403529,23.195655062243304,0.09862756,1438998,0.00113,0.99,-16.67,-8.695527677464561,-2.497833,-3.6065288,0.0008478069781013406,3.116015,3.089096,0.72318697,9.694934781436965,-0.12765938,148424,1,-1.7780831,0.0,148424,62037.39433693886,0.00394,0.0026239199
2.3772025,0.8453874,23.196280901568166,0.12204171,1439998,0.00113,0.99,-16.25,-8.69802413598039,-2.5823367,-3.6067035,0.0008389811304272465,3.140845,3.1200757,0.7231282,9.697431511461897,-0.112665795,148492,1,-1.8491302,0.0,148492,62078.8309173584,0.00177,0.0026211205
2.3567498,0.84596527,23.196495417994242,0.110191815,1440998,0.00113,1.0,-16.03,-8.701205679010684,-2.4886148,-3.6068962,0.0007955751590583521,3.1332974,3.1005938,0.72305536,9.700613273913307,-0.12512162,148547,1,-1.7596136,0.0,148547,62121.366785526276,0.03192,0.0026078657
2.4252596,0.84234154,23.19742475298727,0.11799592,1441998,0.00112,1.0,-16.51,-8.703525263604126,-2.5137274,-3.607191,0.0008261977456665393,3.1435213,3.1224656,0.72299325,9.702933121597706,-0.1222262,148613,1,-1.7720003,0.0,148613,62161.98631334305,0.02551,0.002619593
2.375914,0.8437566,23.198170233191533,0.11139332,1442998,0.00112,1.0,-15.04,-8.706652317212619,-2.5580413,-3.6074913,0.0008109449574141768,3.1504636,3.1263962,0.72291625,9.706060402233133,-0.12687798,148670,1,-1.8263364,0.0,148670,62203.09556722641,0.0006,0.0026348643
2.3612826,0.849111,23.199090131170088,0.11629728,1443998,0.00112,1.0,-13.66,-8.708937863894903,-2.5495043,-3.6078465,0.0008223456960799631,3.1957219,3.1485121,0.7228598,9.708346219526954,-0.100115694,148738,1,-1.8341548,0.0,148738,62243.73420834541,0.00075,0.0026257266
2.362446,0.8426512,23.199637439566313,0.13612613,1444998,0.00112,1.0,-15.17,-8.712004516311142,-2.517377,-3.6078691,0.0008119868264730855,3.1489632,3.1117501,0.72277975,9.71141309461403,-0.13157351,148794,1,-1.8061787,0.0,148794,62285.36992287636,0.0004,0.00264233
2.3788347,0.8470912,23.200213065368814,0.12630612,1445998,0.00111,1.0,-16.91,-8.714927779643936,-2.5132253,-3.6081605,0.0008089588954011779,3.1687448,3.137772,0.7227216,9.714336580450118,-0.12712024,148850,1,-1.7838174,0.0,148850,62326.92759871483,0.02201,0.0026450376
2.3224895,0.8415402,23.20081041762016,0.11285816,1446998,0.00111,1.0,-15.43,-8.717647374853934,-2.5303798,-3.6082034,0.0008151708565880727,3.1754818,3.1533027,0.72265726,9.717056397996052,-0.12128725,148906,1,-1.7993375,0.0,148906,62368.424807310104,0.00373,0.0026437314
2.3734565,0.84437835,23.201402453829097,0.107397035,1447998,0.00111,0.99,-17.23,-8.720992991595285,-2.5250592,-3.608366,0.0008283185910361038,3.181039,3.148515,0.72257817,9.720395531806343,-0.1290905,148964,1,-1.7900965,0.0,148964,62409.93417882919,0.0738,0.0026294163
2.4077027,0.8457502,23.20211873981954,0.12516207,1448998,0.00111,0.98,-15.98,-8.723560160239419,-2.5636895,-3.60884,0.0008071237329281442,3.1759825,3.1369724,0.7225056,9.72295624282848,-0.09990916,149027,1,-1.8440962,0.0,149027,62451.106997966766,0.13312,0.002617613
2.3456326,0.84910166,23.20294496711912,0.10961748,1449998,0.00111,1.0,-12.04,-8.72497233493176,-2.5706308,-3.6087203,0.0007697140570616841,3.1797106,3.1408658,0.72245026,9.724368733442876,-0.100322895,149105,1,-1.8559213,0.0,149105,62491.981171131134,0.03315,0.002651004
2.369179,0.8441104,23.203734822362446,0.12645945,1450998,0.0011,1.0,-12.92,-8.727375724868434,-2.5693212,-3.6088815,0.0007822824290694088,3.1443024,3.1073897,0.7223819,9.726772366171689,-0.089998245,149165,1,-1.8599,0.0,149165,62532.95045423508,0.00286,0.0026623514
2.3756728,0.8441177,23.204596756695217,0.110258445,1451998,0.0011,1.0,-13.86,-8.729759248463894,-2.51202,-3.6093667,0.0007784573269252629,3.1722696,3.1364324,0.7223353,9.729156197023606,-0.10690554,149241,1,-1.7974925,0.0,149241,62573.72257852554,0.15289,0.002683498
2.4054177,0.85105056,23.205339001581457,0.118112296,1452998,0.0011,1.0,-12.65,-8.731741130928063,-2.5945544,-3.6094508,0.0007816938054208214,3.1697912,3.1230962,0.7222855,9.73113836221042,-0.09204926,149311,1,-1.8908793,0.0,149311,62614.81462955475,0.0016,0.0027058104
2.3273964,0.84300953,23.206173146261115,0.11832636,1453998,0.0011,1.0,-14.66,-8.734538808628008,-2.5572882,-3.609768,0.000781249125887385,3.1635103,3.1211872,0.7222127,9.733936294134187,-0.09896598,149374,1,-1.8388706,0.0,149374,62655.655925512314,0.08325,0.0027349736
2.3903906,0.8467115,23.206959523173694,0.14004439,1454998,0.00109,1.0,-14.1,-8.736916066087167,-2.557652,-3.6105907,0.0007483918899358905,3.1527452,3.1134422,0.7221572,9.7363138136631,-0.10111899,149439,1,-1.8297864,0.0,149439,62696.62333607674,0.00564,0.0027734814
2.3833146,0.8456905,23.207753325014306,0.1342604,1455998,0.00109,0.99,-13.55,-8.739672240802676,-2.6210263,-3.6105835,0.000797326448922813,3.1496694,3.133579,0.72207946,9.739063545150502,-0.11146107,149500,1,-1.8862209,0.0,149500,62737.56789851189,0.19491,0.0027637836
2.370713,0.84673893,23.208584249389002,0.12111556,1456998,0.00109,0.99,-17.27,-8.742617557374418,-2.6166224,-3.6107252,0.0008216591248817213,3.1422358,3.1131792,0.72199345,9.742009040817418,-0.09096092,149544,1,-1.9030485,0.0,149544,62778.40924477577,0.00917,0.0027822345
2.3438036,0.8493214,23.209591131281343,0.11950489,1457998,0.00109,1.0,-19.65,-8.746858204764834,-2.601252,-3.6104102,0.0008002842147293428,3.1658432,3.1252062,0.7218983,9.74624989972994,-0.11109512,149596,1,-1.8609343,0.0,149596,62818.77141880989,0.00092,0.0027927137
2.420637,0.8475256,23.21053576043122,0.12235765,1458998,0.00109,1.0,-15.91,-8.749513888424865,-2.5929155,-3.6110976,0.0007660507988467564,3.1332998,3.0901742,0.7218354,9.748905831334318,-0.105091006,149657,1,-1.8871484,0.0,149657,62859.298684835434,0.012,0.0027733764
2.4236681,0.84785634,23.211367301536406,0.11025095,1459998,0.00108,1.0,-16.39,-8.752845539316537,-2.5687938,-3.6116047,0.000774434363368255,3.1148994,3.097893,0.7217575,9.752237689368638,-0.105383664,149708,1,-1.8459146,0.0,149708,62900.12910628319,0.05296,0.00277871
2.4509552,0.8514919,23.212490976836744,0.11376092,1460998,0.00108,1.0,-15.12,-8.755226172592222,-2.556152,-3.6118658,0.0008109455712081297,3.1427197,3.1213953,0.7217048,9.754618594558504,-0.095973104,149775,1,-1.8165061,0.0,149775,62940.16447687149,0.10931,0.002804668
2.4529564,0.8507345,23.213465800714033,0.10246641,1461998,0.00108,0.99,-14.55,-8.757589711761133,-2.636583,-3.6121645,0.0012369589341082322,3.1391156,3.124338,0.72164863,9.756975727604594,-0.09762456,149841,1,-1.9211061,0.0,149841,62980.59981870651,0.00587,0.002778641
2.3549416,0.8464748,23.21441511646321,0.12425093,1462998,0.00108,0.99,-16.8,-8.760974568355882,-2.6091394,-3.6123004,0.0012262518204753977,3.1573265,3.1230152,0.72156763,9.760360793104368,-0.13201787,149892,1,-1.8892884,0.0,149892,63021.10101246834,0.00075,0.0027919968
2.4266512,0.8505524,23.214872921293676,0.12535924,1463998,0.00107,1.0,-14.2,-8.762724635748341,-2.5989256,-3.6125987,0.0007428609688472671,3.150315,3.1276698,0.7215048,9.762111159270496,-0.11514228,149965,1,-1.8646963,0.0,149965,63062.934049367905,0.0021,0.0028233205
2.4478714,0.8465814,23.215711020444694,0.13956048,1464998,0.00107,0.99,-15.84,-8.766060274776185,-2.6202564,-3.613384,0.0007552687129107191,3.1544232,3.1222613,0.72142947,9.765440328504862,-0.11470127,150013,1,-1.890455,0.0,150013,63103.73172330856,0.00217,0.0028256944
2.374372,0.85226923,23.215379996529975,0.12268209,1465998,0.00107,0.98,-19.37,-8.769704925898283,-2.5699606,-3.613751,0.001259168997945696,3.150209,3.103959,0.7213541,9.769078526495361,-0.11617812,150064,1,-1.8555938,0.0,150064,63147.70640063286,0.02593,0.002814422
2.4502048,0.8501951,23.216222517174195,0.12368311,1466998,0.00107,1.0,-17.74,-8.772878668780558,-2.6168404,-3.614046,0.0007460162684832446,3.1449442,3.1171477,0.7212882,9.772252494704166,-0.113373406,150118,1,-1.887879,0.0,150118,63188.488089084625,0.00268,0.002834496
2.5120203,0.8484453,23.217041306653908,0.122486204,1467998,0.00107,1.0,-14.33,-8.775280824061312,-2.6448436,-3.614175,0.0007312359201283446,3.126026,3.1051552,0.7212277,9.774654920996385,-0.12051121,150183,1,-1.9298857,0.0,150183,63229.33144712448,0.05141,0.0028122456
2.436201,0.8514418,23.21806183680321,0.12544629,1468998,0.00106,1.0,-13.29,-8.777459051853231,-2.5978603,-3.614157,0.000782870262523335,3.1682796,3.148083,0.72116464,9.776833432057025,-0.13185962,150251,1,-1.8727934,0.0,150251,63269.62217283249,0.00558,0.0028297387
2.4434018,0.8541712,23.21888905848855,0.115649946,1469998,0.00106,0.99,-18.03,-8.781558565991537,-2.633996,-3.6143923,0.0008644004617372658,3.149322,3.1170304,0.7210741,9.780926463151731,-0.11466229,150292,1,-1.9148504,0.0,150292,63310.43644237518,0.10284,0.0028158347
2.45854,0.85078174,23.219786582734365,0.12715344,1470998,0.00106,0.99,-17.46,-8.78381542104248,-2.6153293,-3.6149037,0.0008464809190434958,3.1482503,3.114724,0.7210183,9.783183574654313,-0.12144194,150353,1,-1.9187293,0.0,150353,63351.05599522591,0.01843,0.0028724691
2.450332,0.84677356,23.220398239603522,0.13095595,1471998,0.00106,1.0,-15.33,-8.786979848816259,-2.6916823,-3.6152205,0.0007681960985647091,3.1527824,3.1307676,0.7209646,9.786348254472685,-0.12287319,150413,1,-1.9743518,0.0,150413,63392.45282578468,0.05265,0.002904503
