rollout/goal_tolerance,reference_actor_Q_mean,rollout/Q_mean,rollout/return,rollout/actions_mean,rollout/error,total/episodes,success rate,total/duration,train/loss_critic,rollout/episodes,reference_action_std,reference_Q_std,reference_actor_Q_std,reference_Q_mean,rollout/return_history,train/param_noise_distance,rollout/episode_steps,train/loss_actor,reference_action_mean,total/steps_per_second,errors,total/epochs,total/steps,rollout/actions_std
0.001,-2.3007991,-3.352387,-8.217046166701483,0.008963575,0.00083,201054,1.0,82517.21166539192,0.07492548,201054,0.8177804,5.467268,5.589151,-2.936542,-13.98,0.0,9.216429416972554,1.7730966,-0.11825562,22.455896928678644,0.0007252188035975128,1,1852998,0.70690155
0.001,-2.2538211,-3.3523881,-8.218898076282438,0.008967281,0.01818,201121,1.0,82562.52619314194,0.085503444,201121,0.8153772,5.4598107,5.5804534,-2.8695636,-15.0,0.0,9.218281532013068,1.7847823,-0.1280839,22.45568401895632,0.0007049337722690037,1,1853998,0.7068717
0.001,-2.3145165,-3.3526485,-8.220120972351307,0.008948976,0.03603,201203,1.0,82607.26716685295,0.07016281,201203,0.81927484,5.440003,5.5815687,-2.9840822,-11.17,0.0,9.219504679353687,1.76877,-0.09368777,22.455627254357807,0.0006457962399307404,1,1854998,0.7068399
0.001,-2.2306595,-3.353234,-8.221866709063267,0.008957654,0.10102,201274,0.99,82652.25780248642,0.0818263,201274,0.8190489,5.443167,5.5611124,-2.9067943,-11.62,0.0,9.221245665113228,1.8215703,-0.11375911,22.455502721235597,0.0007340692428532467,1,1855998,0.7067987
0.001,-2.3396332,-3.3535328,-8.223952875030422,0.0089719575,0.11506,201337,0.99,82696.99453759193,0.06718198,201337,0.8187205,5.470782,5.5805845,-2.9951296,-13.25,0.0,9.22332705861317,1.8237957,-0.1290202,22.455447267262613,0.000689326258632032,1,1856998,0.7067561
0.001,-2.2968297,-3.3538465,-8.22505709462814,0.008979454,0.03813,201420,1.0,82743.09598517418,0.07978462,201420,0.824299,5.4611564,5.5883403,-2.9602146,-10.85,0.0,9.224431536093734,1.8373927,-0.12470263,22.4550215081741,0.0006671223745968908,1,1857998,0.70672035
0.001,-2.2885828,-3.353741,-8.226463786241055,0.008974109,0.00332,201498,1.0,82788.18242502213,0.07100973,201498,0.8220084,5.483528,5.6090546,-2.931838,-10.86,0.0,9.225838469860744,1.813246,-0.109918326,22.454871523283153,0.0006868545468384213,1,1858998,0.70668596
0.001,-2.2784712,-3.3537054,-8.227776702930365,0.008979954,0.00085,201579,1.0,82833.24870634079,0.07614583,201579,0.82662827,5.484429,5.5937185,-2.9396982,-11.15,0.0,9.227151637819416,1.7776785,-0.09798614,22.454727166310203,0.0006917096636385237,1,1859998,0.70665616
0.001,-2.342579,-3.353801,-8.229032466019031,0.009005432,0.00165,201657,1.0,82878.63672232628,0.07610631,201657,0.829014,5.480664,5.595313,-2.9546032,-11.99,0.0,9.228407642680393,1.8378253,-0.13025682,22.454495797693,0.0006784187782305103,1,1860998,0.7066293
0.001,-2.3497224,-3.3537614,-8.230768849452238,0.009006414,0.0443,201730,1.0,82922.74587583542,0.07234778,201730,0.82184017,5.488697,5.5946164,-2.9938564,-12.57,0.0,9.230144252218311,1.7937549,-0.12020045,22.4546109795745,0.0006469554896441402,1,1861998,0.7065887
0.001,-2.2396994,-3.3536212,-8.232054903126704,0.0090221455,0.01851,201810,1.0,82967.8952229023,0.072938345,201810,0.8172931,5.502359,5.6689534,-2.9006467,-12.81,0.0,9.231430553490908,1.8248165,-0.09358286,22.45444451730218,0.000661777380279358,1,1862998,0.7065587
0.001,-2.3001757,-3.3534565,-8.233798463436019,0.009029932,0.00418,201879,1.0,83013.40796542168,0.071656406,201879,0.833129,5.476774,5.6888046,-2.996018,-12.98,0.0,9.233174327195993,1.8102179,-0.09677752,22.454179941346677,0.0006731993531561167,1,1863998,0.70651454
0.001,-2.316335,-3.3537707,-8.23555335479079,0.0090291165,0.04669,201950,1.0,83058.29373931885,0.07203936,201950,0.826747,5.3829823,5.679382,-3.099512,-13.83,0.0,9.234929437979698,1.8812103,-0.11182303,22.454085149562026,0.0006795281749858418,1,1864998,0.7064894
0.001,-2.2422557,-3.3541367,-8.2376244975546,0.009050901,0.00459,202012,1.0,83103.39114236832,0.08325345,202012,0.8319002,5.3892107,5.6925745,-3.0200315,-14.6,0.0,9.237000772231353,1.8757902,-0.07971269,22.453933279368485,0.0006749278247958401,1,1865998,0.7064375
0.001,-2.2080889,-3.3544998,-8.23953998188827,0.009054266,0.03233,202079,1.0,83148.16275143623,0.10353151,202079,0.8297759,5.4831977,5.7725215,-2.9377117,-14.09,0.0,9.238916463363338,1.9160666,-0.1154477,22.453869553091852,0.000677453352306826,1,1866998,0.70640266
0.001,-2.224424,-3.35431,-8.241398415972851,0.009072209,0.00257,202143,1.0,83193.46793293953,0.07431921,202143,0.8187027,5.4631815,5.763641,-3.0002651,-12.67,0.0,9.24077509485859,1.880851,-0.12918049,22.453661884918095,0.0006809426383238994,1,1867998,0.7063575
0.001,-2.2344656,-3.3542643,-8.24342515206963,0.00905789,0.00603,202210,1.0,83237.77355384827,0.07670431,202210,0.822282,5.544642,5.8571534,-3.0254703,-15.55,0.0,9.242802037485783,1.8936167,-0.110223465,22.45372407505477,0.0006930505277621492,1,1868998,0.7063218
0.001,-2.1549308,-3.354294,-8.245459129695364,0.00906083,0.00239,202274,1.0,83284.14198565483,0.07350348,202274,0.81871563,5.519976,5.830055,-2.945901,-14.09,0.0,9.244836212266529,1.8594105,-0.123140156,22.453230055754137,0.0006929593280034914,1,1869998,0.7062836
0.001,-2.19984,-3.354144,-8.246592672392493,0.009084389,0.01134,202358,1.0,83329.19016838074,0.077565536,202358,0.8288285,5.5599585,5.816033,-2.9091036,-11.74,0.0,9.24597001354036,1.8571043,-0.089993276,22.45309232238225,0.0006657329793543553,1,1870998,0.70625025
0.001,-2.125531,-3.3541338,-8.248356197542819,0.009126719,0.10617,202427,1.0,83373.70059227943,0.06755035,202427,0.8283936,5.590156,5.8864136,-2.8728242,-12.51,0.0,9.247733750932435,1.880698,-0.09877936,22.453099558991514,0.0006902076974547879,1,1871998,0.7062125
0.001,-2.1257234,-3.3540902,-8.250301246468997,0.009139309,0.00172,202492,1.0,83418.94822669029,0.081072904,202492,0.82118994,5.601291,5.890802,-2.9037137,-14.54,0.0,9.249678999664184,1.9229159,-0.10317415,22.452908359742725,0.0007137406993271886,1,1872998,0.7061699
0.001,-2.1477723,-3.3541372,-8.251785811254436,0.009156547,0.00162,202569,1.0,83464.23503804207,0.06857171,202569,0.82085264,5.6397576,5.969216,-2.9345558,-12.33,0.0,9.251163800976457,1.8643767,-0.08829621,22.4527068288094,0.000705433472087717,1,1873998,0.70613855
0.001,-2.0957003,-3.3541584,-8.252937315878036,0.00915436,0.00248,202651,1.0,83509.181204319,0.06581194,202651,0.82008934,5.689818,5.995975,-2.8661637,-11.11,0.0,9.252315557288146,1.8649163,-0.10385933,22.452597103215606,0.0006876565628404569,1,1874998,0.70611155
0.001,-2.2213612,-3.354209,-8.254694876209173,0.009149092,0.01605,202721,1.0,83554.94359254837,0.075451195,202721,0.81492907,5.6836576,5.9741883,-2.963441,-12.8,0.0,9.25407333231387,1.9137894,-0.10382504,22.4522681643855,0.0007047886623912272,1,1875998,0.7060772
0.001,-2.1565502,-3.3542771,-8.256979273001642,0.009150159,0.07227,202779,1.0,83599.53362941742,0.07123391,202779,0.81952316,5.674602,5.9573717,-2.9264998,-15.15,0.0,9.25635790688385,1.8967786,-0.108198844,22.45225443864812,0.0006934677642489916,1,1876998,0.70603085
0.001,-2.0454893,-3.3545022,-8.258709680599855,0.009173919,0.01234,202849,1.0,83643.94154429436,0.0709773,202849,0.8247836,5.7039003,5.9496684,-2.8084493,-12.91,0.0,9.258088528905738,1.877814,-0.101483665,22.4522896138926,0.000637950751680213,1,1877998,0.7059964
0.001,-2.1549864,-3.3548505,-8.26098913284542,0.009157534,0.0038,202905,1.0,83688.6174223423,0.07252019,202905,0.81795794,5.6898737,5.9769588,-2.9053092,-15.34,0.0,9.260368152583721,1.8605592,-0.10288921,22.45225286155062,0.000683496202477655,1,1878998,0.7059671
0.001,-2.2066016,-3.3547978,-8.262456769565775,0.009164248,0.02186,202982,1.0,83734.28971672058,0.081886895,202982,0.81573766,5.7277746,6.0633426,-2.9470067,-13.29,0.0,9.2618360248692,1.7916505,-0.07826838,22.45194897287808,0.0006523340829680902,1,1879998,0.70593536
0.001,-2.1838627,-3.355052,-8.263595400487528,0.009133262,0.00196,203065,1.0,83779.05429267883,0.071461245,203065,0.8222811,5.7407727,6.0597043,-2.8906603,-10.79,0.0,9.262974909511733,1.8623346,-0.08632397,22.45188867170555,0.0006689517820548072,1,1880998,0.70591867
0.001,-2.0844102,-3.3551552,-8.265648922605832,0.009127558,0.0224,203129,1.0,83823.57847476006,0.0709444,203129,0.8218659,5.727183,5.9851317,-2.8054361,-13.52,0.0,9.265028627128574,1.8545029,-0.10302222,22.451892823529175,0.0006532239705521318,1,1881998,0.70587265
0.001,-2.2193165,-3.3555162,-8.267601405553314,0.009123021,0.00701,203194,1.0,83868.00625395775,0.07728071,203194,0.81703055,5.748838,5.988658,-2.9329295,-14.02,0.0,9.266981308503205,1.8655276,-0.113379754,22.451922778492673,0.0006567260647500068,1,1882998,0.7058436
0.001,-2.1499152,-3.3552966,-8.269027741564134,0.009142032,0.03032,203269,1.0,83913.32116317749,0.07576392,203269,0.8210067,5.7768173,6.039171,-2.8583875,-13.04,0.0,9.268407873310736,1.8870947,-0.118545294,22.451715340123236,0.0006730488973907977,1,1883998,0.70579696
0.001,-2.1691723,-3.3553636,-8.270860689397404,0.00915658,0.12359,203337,1.0,83957.89355063438,0.06698437,203337,0.8233959,5.753204,6.0005164,-2.8923094,-13.98,0.0,9.27024102844047,1.860581,-0.09938377,22.451706686318563,0.0006900175319467948,1,1884998,0.70576644
0.001,-2.1928728,-3.355228,-8.272223150815577,0.0091888355,0.04604,203414,1.0,84002.77801394463,0.07779387,203414,0.83730173,5.7464366,6.018791,-2.9294891,-11.01,0.0,9.27160372442408,1.8645092,-0.08144141,22.451614632160386,0.000660264679738684,1,1885998,0.7057279
0.001,-2.1028438,-3.3551457,-8.274237383094896,0.009192964,0.05706,203477,1.0,84047.44478154182,0.070918925,203477,0.82487553,5.751587,5.985959,-2.863925,-12.96,0.0,9.273618148488527,1.8968006,-0.092479415,22.451580829193933,0.000698396910249186,1,1886998,0.705694
0.001,-2.032339,-3.3550725,-8.275606952318258,0.009215382,0.29557,203558,1.0,84092.25234150887,0.06906571,203558,0.81164753,5.7476006,6.005326,-2.7776709,-12.16,0.0,9.274987964118335,1.8531345,-0.12256124,22.451509472390043,0.0006739204539006642,1,1887998,0.7056651
0.001,-2.1595035,-3.3552792,-8.276924134612079,0.009225259,0.0672,203637,1.0,84137.2015030384,0.07820335,203637,0.8178849,5.7799606,6.0527625,-2.8996527,-11.53,0.0,9.276305386545667,1.8799808,-0.118871234,22.45140040617804,0.0006624475184601356,1,1888998,0.7056427
0.001,-2.1890404,-3.3551192,-8.278150571626325,0.009215445,0.00228,203717,1.0,84182.69260835648,0.06864637,203717,0.8218899,5.7883263,6.0617986,-2.9401336,-11.6,0.0,9.277532066543293,1.8488322,-0.097453736,22.45114692152752,0.0006578978193860956,1,1889998,0.70561534
0.001,-2.197511,-3.3547292,-8.279189012811518,0.009221299,0.00193,203801,1.0,84227.43004870415,0.070487544,203801,0.8239553,5.7916594,6.0594115,-2.9258242,-10.32,0.0,9.278570762655727,1.8663375,-0.09123222,22.451094600732073,0.0006675123912379254,1,1890998,0.7055722
0.001,-2.1544476,-3.3543694,-8.280221693601785,0.009222702,0.00495,203885,1.0,84273.03584194183,0.07412082,203885,0.82139164,5.7904754,6.0340056,-2.9077945,-10.21,0.0,9.27960369816318,1.8331622,-0.12452304,22.450810999007253,0.0006716591288757509,1,1891998,0.70554096
0.001,-2.2039325,-3.3547742,-8.281794692018416,0.009214132,0.00886,203957,1.0,84317.60167050362,0.068906166,203957,0.8275461,5.795488,6.0615616,-2.9277725,-12.1,0.0,9.281176914741833,1.8435689,-0.1352479,22.45080460658095,0.0006867091557802625,1,1892998,0.7055041
0.001,-2.2072337,-3.3549619,-8.28391685169664,0.009217378,0.03579,204021,1.0,84362.08435750008,0.06872377,204021,0.8264526,5.7753215,6.027945,-2.9427311,-13.48,0.0,9.283299268212586,1.8306665,-0.10482804,22.450820346896954,0.0006813098419758458,1,1893998,0.70546836
0.001,-2.1586547,-3.3550231,-8.28569398644709,0.009214453,0.00158,204089,1.0,84407.37435364723,0.07878794,204089,0.8264046,5.8134346,6.0541506,-2.9145303,-14.02,0.0,9.285076608734425,1.8336782,-0.11214041,22.450621340979048,0.0007084211094930983,1,1894998,0.7054308
0.001,-2.2031882,-3.355509,-8.287923467288438,0.00924593,0.02782,204148,1.0,84452.32948613167,0.08599808,204148,0.81465423,5.8296943,6.0724225,-2.9230013,-15.28,0.0,9.287306268001647,1.8761053,-0.12569173,22.45051156713624,0.0006917539978348349,1,1895998,0.7054017
0.001,-2.189359,-3.3556025,-8.28907604171767,0.009264489,0.00105,204230,1.0,84497.8774254322,0.08169298,204230,0.8248123,5.8385444,6.0922627,-2.9317632,-11.51,0.0,9.288459090241394,1.8279338,-0.10416326,22.450244406128014,0.0006494708780056469,1,1896998,0.70537186
0.001,-2.233159,-3.3557127,-8.290315791534516,0.009270192,0.015,204312,1.0,84543.3445160389,0.073159665,204312,0.81762326,5.802279,6.0684223,-2.9590244,-11.52,0.0,9.289699087669838,1.8340663,-0.13190301,22.449999001872072,0.0006654956013244079,1,1897998,0.7053465
0.001,-2.163159,-3.3554597,-8.291537829269247,0.009285962,0.00233,204392,1.0,84588.84001255035,0.07890447,204392,0.8286653,5.810276,6.067826,-2.8897717,-12.0,0.0,9.290921366785392,1.8072597,-0.10056748,22.44974632254382,0.0006363127799758012,1,1898998,0.70531213
0.001,-2.1828547,-3.355489,-8.293207083922274,0.009314812,0.18785,204463,1.0,84634.1802740097,0.070824906,204463,0.81497896,5.8788223,6.1340227,-2.89896,-12.53,0.0,9.29259083550569,1.8457893,-0.115148306,22.449535091479703,0.0006390249131404701,1,1899998,0.7052772
0.001,-2.1364996,-3.3555655,-8.29466896126881,0.009325923,0.0025,204538,0.99,84678.91466760635,0.0747475,204538,0.8172204,5.836236,6.0930023,-2.8541307,-13.64,0.0,9.294048049751147,1.8384066,-0.14343302,22.449484708939245,0.0007414303725448232,1,1900998,0.70524013
0.001,-2.2134838,-3.3554432,-8.296210858653739,0.009334553,0.00596,204611,1.0,84723.42270493507,0.0804657,204611,0.823159,5.8401747,6.0901647,-2.9422681,-11.22,0.0,9.295590168661509,1.830422,-0.111334,22.449494357942296,0.0006557721748657979,1,1901998,0.70520514
0.001,-2.205401,-3.355705,-8.298086271674183,0.009307113,0.07343,204679,1.0,84769.21106100082,0.072223835,204679,0.8256733,5.869414,6.137097,-2.9509587,-13.34,0.0,9.29746578789226,1.8265347,-0.12662323,22.449164928886532,0.0006636933352901611,1,1902998,0.70517117
0.001,-2.1564841,-3.355787,-8.299265973500813,0.009306475,0.00071,204761,1.0,84814.53876066208,0.06994747,204761,0.8250952,5.8669467,6.137298,-2.889985,-12.19,0.0,9.298645738202099,1.8384482,-0.10323598,22.44895778273212,0.0006904382345317861,1,1903998,0.7051423
0.001,-2.2207654,-3.3558664,-8.30101500290489,0.00929602,0.03853,204827,1.0,84859.22315454483,0.065726765,204827,0.8235457,5.850712,6.107526,-2.932849,-13.55,0.0,9.300394967460345,1.7831547,-0.10083281,22.448921038678794,0.0006503262553504668,1,1904998,0.7051132
0.001,-2.1453438,-3.3556747,-8.302622717201395,0.0092982175,0.0091,204902,1.0,84903.97215652466,0.068270154,204902,0.8232357,5.8851123,6.1424394,-2.8915195,-12.67,0.0,9.302002908707577,1.7664576,-0.110703714,22.448867250712354,0.0006751195146171548,1,1905998,0.70507264
0.001,-2.236899,-3.3558083,-8.30425470671747,0.009304947,0.01695,204973,1.0,84950.05568146706,0.07259154,204973,0.82766753,5.862633,6.1080647,-2.9752226,-13.26,0.0,9.303635112917311,1.8124045,-0.114449434,22.448460859761816,0.0006743637474094605,1,1906998,0.70504737
0.001,-2.2731934,-3.3559747,-8.306413695556747,0.009309947,0.00202,205030,1.0,84994.51158833504,0.06898944,205030,0.82785016,5.8376374,6.0836983,-2.9668303,-15.78,0.0,9.305794274008681,1.8337867,-0.10438437,22.448484782655786,0.0006841979747465386,1,1907998,0.70500606
0.001,-2.237376,-3.3558583,-8.307774814612575,0.009322866,0.00091,205111,1.0,85039.44343400002,0.07371188,205111,0.8264956,5.8123474,6.095457,-2.9611201,-11.82,0.0,9.307155637679111,1.8107705,-0.098930575,22.448383043353203,0.0006426007501575719,1,1908998,0.70498174
0.001,-2.3008082,-3.3556461,-8.308873553807617,0.009312918,0.04968,205194,1.0,85085.14554905891,0.06405642,205194,0.8260313,5.8384724,6.112004,-3.0268033,-11.17,0.0,9.308254627328285,1.7786539,-0.0916945,22.448078188909268,0.0006673335725415298,1,1909998,0.7049458
0.001,-2.2448292,-3.3555512,-8.310083108430684,0.009301693,0.00412,205274,1.0,85129.33875465393,0.07832571,205274,0.8299368,5.8161263,6.068827,-2.9573994,-11.65,0.0,9.309464423161238,1.7835491,-0.088668615,22.448171546446176,0.0006683626449283074,1,1910998,0.7049137
0.001,-2.2558408,-3.3553329,-8.311512052593134,0.009306825,0.07937,205350,1.0,85174.59615206718,0.07612005,205350,0.8286649,5.8146477,6.0446925,-2.9771554,-12.35,0.0,9.310893596299001,1.7906296,-0.08383729,22.447984333103243,0.0006504822047820612,1,1911998,0.70487475
0.001,-2.3066835,-3.3554337,-8.31298497726631,0.00931421,0.08092,205422,1.0,85220.75747418404,0.068643525,205422,0.83670616,5.82257,6.108288,-3.043033,-12.31,0.0,9.312366737739872,1.8162224,-0.07642978,22.447559217946466,0.000646671912791687,1,1912998,0.70484424
0.001,-2.1828618,-3.3555772,-8.313910204319964,0.009305501,0.00514,205511,1.0,85266.18973588943,0.07168145,205511,0.8281453,5.8036046,6.0709367,-2.9278498,-10.53,0.0,9.313292232532564,1.7994114,-0.08669654,22.44732649516269,0.0006675851620049034,1,1913998,0.7048223
0.001,-2.2527924,-3.3553095,-8.315048104516668,0.009291424,0.03699,205594,1.0,85310.54075860977,0.07172453,205594,0.82435805,5.8097434,6.083175,-2.9899902,-10.79,0.0,9.314430382209597,1.7712343,-0.100943625,22.447378518190124,0.0006960136013559594,1,1914998,0.7047834
0.001,-2.156307,-3.3555272,-8.316511887975883,0.009298024,0.00064,205670,1.0,85354.8961777687,0.0698215,205670,0.83524853,5.8120365,6.063107,-2.8970647,-12.48,0.0,9.315894393932027,1.7796324,-0.073840335,22.447429330937847,0.0007142578046621828,1,1915998,0.7047633
0.001,-2.2507613,-3.3557572,-8.3183448691527,0.009290448,0.00616,205736,1.0,85399.99161958694,0.0705814,205736,0.83173937,5.7895665,6.065378,-2.9958339,-13.34,0.0,9.317727573200607,1.7834368,-0.10999399,22.447285575146665,0.0006679472286978906,1,1916998,0.7047422
0.001,-2.2362514,-3.355921,-8.319484393827496,0.009276809,0.00247,205816,1.0,85445.8983130455,0.08013327,205816,0.8354426,5.7857847,6.063695,-2.9773326,-11.91,0.0,9.318867337816302,1.777005,-0.07373134,22.446928850500115,0.0006818889645781201,1,1917998,0.70472
0.001,-2.2111802,-3.3559349,-8.321497959976686,0.009283132,0.00248,205880,1.0,85491.41636157036,0.07213101,205880,0.8286326,5.789262,6.058221,-2.9299345,-13.31,0.0,9.320881095783951,1.7908555,-0.09763485,22.446674551325103,0.000699965694168934,1,1918998,0.7046862
0.001,-2.2000926,-3.355983,-8.323389027274008,0.009290235,0.08761,205947,1.0,85537.2306573391,0.063281916,205947,0.8274048,5.7899528,6.063073,-2.9479265,-13.66,0.0,9.322772363763493,1.7889862,-0.10220024,22.44634278249531,0.000691556234383785,1,1919998,0.7046433
0.001,-2.1640353,-3.3555508,-8.324386503067485,0.009307529,0.00971,206032,1.0,85581.76037812233,0.06712906,206032,0.8244053,5.7747264,6.0288715,-2.9138954,-11.74,0.0,9.323770093965987,1.7866774,-0.08518291,22.4463482816027,0.0006419615171273611,1,1920998,0.704605
0.001,-2.185201,-3.3553824,-8.32551719453501,0.009308937,0.00363,206112,1.0,85627.10640645027,0.06920567,206112,0.8270918,5.7867846,6.0814185,-2.9376898,-12.38,0.0,9.324901024685607,1.7114584,-0.08975888,22.446139787519623,0.0006594710364130922,1,1921998,0.7045688
0.001,-2.293305,-3.3565185,-8.327559948781623,0.009319644,0.08334,206176,0.99,85672.3347890377,0.07305196,206176,0.8286729,5.793456,6.070413,-3.0145533,-14.01,0.0,9.326939119975167,1.8153882,-0.07628853,22.44596233702807,0.0014971360906343087,1,1922998,0.7045469
0.001,-2.1437957,-3.356595,-8.329066666666666,0.009306277,0.0014,206250,0.99,85717.1779255867,0.075728625,206250,0.83532524,5.771651,6.0496335,-2.8953023,-14.79,0.0,9.32844606060606,1.7772685,-0.060140233,22.445885953808144,0.0015008901998000165,1,1923998,0.7045139
0.001,-2.2893214,-3.3565013,-8.33067889356876,0.009330626,0.00425,206321,1.0,85763.34319972992,0.0658056,206321,0.8280355,5.7988276,6.088078,-3.0507693,-12.48,0.0,9.33005850107357,1.7660766,-0.08532872,22.44546362327515,0.0006726246513385315,1,1924998,0.7044743
0.001,-2.2645302,-3.3569252,-8.332167273114882,0.009355082,0.00277,206393,1.0,85808.32831859589,0.07081992,206393,0.83877814,5.786546,6.0276184,-2.9876323,-12.22,0.0,9.33154709704302,1.7670692,-0.0904892,22.445350442546832,0.0007176822087682895,1,1925998,0.70444864
0.001,-2.198566,-3.3572435,-8.3340614737821,0.009340386,0.00099,206462,0.99,85853.0752043724,0.06728771,206462,0.83825666,5.8223543,6.058215,-2.9310856,-13.66,0.0,9.33343666146797,1.7537822,-0.09120944,22.445299663556607,0.0017444172868914495,1,1926998,0.70440215
0.001,-2.2360039,-3.3572829,-8.335332936317728,0.009329894,0.00033,206541,1.0,85898.88305234909,0.0767705,206541,0.831899,5.8433146,6.094279,-2.9590266,-10.56,0.0,9.334708362988462,1.755695,-0.07778224,22.444971709644072,0.0006180897883484097,1,1927998,0.70437825
0.001,-2.233307,-3.3570337,-8.336818109218685,0.009337301,0.00294,206613,1.0,85943.73134636879,0.07196247,206613,0.824339,5.817591,6.070358,-2.9691107,-11.79,0.0,9.336193753539225,1.782681,-0.09672892,22.444894697738793,0.000646568702944253,1,1928998,0.7043402
0.001,-2.2927918,-3.3572478,-8.338302175259328,0.00932355,0.02423,206688,1.0,85989.2398045063,0.06523221,206688,0.8248283,5.796733,6.05768,-3.0426397,-13.29,0.0,9.337678046137173,1.7609673,-0.09957957,22.444645450846952,0.0006789854482561018,1,1929998,0.7043134
0.001,-2.2486608,-3.357289,-8.339604482340025,0.009309089,0.16605,206767,1.0,86033.66138625145,0.077875696,206767,0.8302698,5.789302,6.0549746,-2.9799993,-11.15,0.0,9.33898059168049,1.7971435,-0.066473454,22.444680011126223,0.0006627836620363692,1,1930998,0.70428014
0.001,-2.26479,-3.3571439,-8.341533225032878,0.009309231,0.08591,206832,0.99,86079.10278987885,0.081161365,206832,0.8260095,5.7867393,6.0446067,-3.0075297,-13.68,0.0,9.34090469559836,1.8235788,-0.079475574,22.444448622054686,0.0006479331477106526,1,1931998,0.704241
0.001,-2.1468084,-3.3571596,-8.34303182620043,0.009329156,0.00679,206905,1.0,86124.31629443169,0.07289022,206905,0.8139436,5.8063874,6.044764,-2.8829103,-12.96,0.0,9.342403518522994,1.8055228,-0.118028246,22.44427686823886,0.0006131442613810119,1,1932998,0.70421124
0.001,-2.2002,-3.3570418,-8.343874701682175,0.009342287,0.00172,206994,1.0,86170.22820186615,0.073071234,206994,0.81866103,5.786724,6.0278816,-2.931944,-10.18,0.0,9.343246664154517,1.7790117,-0.08741572,22.443923386965295,0.0006623460584991496,1,1933998,0.70418304
0.001,-2.2820513,-3.3568509,-8.344336547701252,0.009334749,0.00851,207091,1.0,86214.975938797,0.076857634,207091,0.81968784,5.776152,5.9951725,-2.9991188,-9.37,0.0,9.343708804342052,1.7253162,-0.06979422,22.443873340214495,0.0006761280729210185,1,1934998,0.70416075
0.001,-2.2672424,-3.356929,-8.345713099639902,0.009327263,0.00227,207166,1.0,86260.71335172653,0.062606126,207166,0.8239448,5.77314,6.0232077,-2.9997964,-11.93,0.0,9.345085583541701,1.7647583,-0.08647251,22.443565845624327,0.000636586222266032,1,1935998,0.704136
0.001,-2.2734091,-3.3568943,-8.347615233168623,0.009334077,0.03062,207232,1.0,86305.16138243675,0.06912784,207232,0.83694196,5.7765517,6.067286,-3.0184293,-12.3,0.0,9.346987916924027,1.7460697,-0.040292192,22.44359397483477,0.0006648631634394847,1,1936998,0.70410436
0.001,-2.187725,-3.3567154,-8.349237589422247,0.009337651,0.01171,207303,1.0,86350.87412905693,0.07632524,207303,0.8327887,5.7768464,6.06633,-2.9249527,-13.13,0.0,9.3486104880296,1.7744588,-0.051011473,22.44329336033747,0.0006601538609664665,1,1937998,0.70406866
0.001,-2.1884065,-3.3565662,-8.350474004494123,0.009342047,0.00169,207382,1.0,86396.69617724419,0.06739714,207382,0.8353168,5.762003,6.047386,-2.9553099,-12.91,0.0,9.34984714198918,1.7116556,-0.05023341,22.442964671034584,0.0006602042355055342,1,1938998,0.7040262
0.001,-2.2079527,-3.3567255,-8.351822037983226,0.009325555,0.0608,207460,1.0,86442.6004729271,0.06656403,207460,0.8372102,5.7787437,6.024941,-2.9483893,-11.83,0.0,9.351195411163598,1.7741446,-0.059821486,22.4426149767161,0.0006666319140735699,1,1939998,0.7040016
0.001,-2.206334,-3.3570125,-8.353534720783319,0.0093461955,0.03922,207527,1.0,86488.58672809601,0.06439854,207527,0.833845,5.786759,6.106776,-2.979364,-13.59,0.0,9.352908296269883,1.7455533,-0.0816711,22.44224438655861,0.0006257540079454779,1,1940998,0.70396924
0.001,-2.210072,-3.3572433,-8.355505029095534,0.009335651,0.00151,207592,1.0,86535.2447874546,0.074342646,207592,0.82695425,5.8109064,6.1186748,-2.961473,-14.44,0.0,9.354878800724498,1.7714615,-0.09839494,22.441699965948903,0.0006603459124521295,1,1941998,0.70394516
0.001,-2.2778149,-3.3570821,-8.356661674844588,0.009342927,0.03362,207673,1.0,86580.26241588593,0.070121,207673,0.8298875,5.7780595,6.0623546,-3.0225134,-11.29,0.0,9.356035690725323,1.7464503,-0.061488837,22.441581323314338,0.0006429108666575484,1,1942998,0.70391935
0.001,-2.3445213,-3.357326,-8.358552964112933,0.0093470635,0.0148,207735,1.0,86625.2218067646,0.0748077,207735,0.83198845,5.80091,6.068665,-3.061956,-13.25,0.0,9.357927166823115,1.7810047,-0.051775035,22.441477891236897,0.0006761507107914287,1,1943998,0.7038781
0.001,-2.16006,-3.357102,-8.359927627590057,0.009358102,0.02483,207814,1.0,86670.52885627747,0.06582409,207814,0.82401496,5.793662,6.091944,-2.9360893,-12.58,0.0,9.359302068195598,1.8132982,-0.070097,22.441284548122677,0.0006783243690739277,1,1944998,0.7038403
0.001,-2.2293272,-3.3570178,-8.361521995333959,0.0093573965,0.08475,207885,1.0,86715.69356584549,0.066142224,207885,0.8327452,5.771816,6.013418,-2.9789581,-12.13,0.0,9.360896649589918,1.7850986,-0.055505972,22.441128243094234,0.0006751613249198865,1,1945998,0.7038023
0.001,-2.1473851,-3.3571396,-8.363506085685295,0.009357635,0.0665,207947,1.0,86761.51093840599,0.063076675,207947,0.8292288,5.76514,6.0489693,-2.912484,-15.41,0.0,9.362880926389897,1.7676812,-0.10286822,22.440803288709656,0.000689587371716436,1,1946998,0.70377064
