rollout/episodes,reference_actor_Q_std,rollout/return_history,reference_Q_mean,total/steps,total/steps_per_second,train/loss_critic,rollout/goal_tolerance,success rate,reference_actor_Q_mean,reference_Q_std,rollout/return,rollout/actions_std,rollout/actions_mean,rollout/Q_mean,reference_action_std,train/loss_actor,reference_action_mean,total/episodes,rollout/error,errors,train/param_noise_distance,rollout/episode_steps,total/duration,total/epochs
9339,2.8241465,-8.52,-1.5161636,94998,24.2929050349528,0.051128134,0.01654,1.0,-0.766371,2.8120685,-9.178605846450369,0.76934063,0.005201787,-2.977213,0.8591835,0.89215815,-0.06304669,9339,0.1077,0.011458543564114911,0.0,10.171752864332369,3910.524487018585,1
9452,2.8015866,-7.58,-1.5011995,95998,24.28850692407072,0.07362716,0.01651,1.0,-0.7585087,2.7920792,-9.162716885315277,0.7695017,0.005686209,-2.977469,0.85587,0.8844485,-0.051660266,9452,0.04529,0.011089810325069577,0.0,10.155945831570039,3952.404332637787,1
9561,2.7964673,-8.35,-1.5131029,96998,24.282308997805615,0.06784723,0.01648,1.0,-0.75611913,2.7904282,-9.151657776383223,0.7696209,0.0056855152,-2.9778814,0.8542278,0.87331086,-0.04979508,9561,0.0338,0.01111975607564567,0.0,10.144963915908377,3994.5954072475433,1
9678,2.8215785,-7.89,-1.5034243,97998,24.273739985402802,0.05209774,0.01644,1.0,-0.7620839,2.8047936,-9.132672039677619,0.76974446,0.006054576,-2.978439,0.85803497,0.87807816,-0.047118694,9678,0.00679,0.010750177118133957,0.0,10.126059103120479,4037.2023453712463,1
9776,2.8269649,-9.09,-1.4978399,98998,24.26165008682022,0.054127045,0.01641,1.0,-0.75790185,2.8091178,-9.133081014729951,0.7698965,0.0057317032,-2.9854147,0.8531047,0.8664053,-0.05092852,9776,0.04051,0.011003628866615222,0.0,10.126534369885434,4080.4314482212067,1
9875,2.8153925,-9.23,-1.4733977,99998,24.254810890520318,0.06527595,0.01638,1.0,-0.7283103,2.8017597,-9.131949367088607,0.76993823,0.0060514538,-2.9910812,0.8550285,0.85155135,-0.055194657,9875,0.09717,0.011194018772456047,0.0,10.12546835443038,4122.81095290184,1
9985,2.8095999,-7.53,-1.490364,100998,24.252317486860317,0.055399098,0.01635,1.0,-0.7529061,2.7939756,-9.120881321982974,0.7700806,0.006003449,-2.9945242,0.8553151,0.86884445,-0.035422545,9985,0.16193,0.011190815507942478,0.0,10.114471707561343,4164.467995882034,1
10083,2.8078473,-9.17,-1.4486836,101998,24.250788743149304,0.061366625,0.01631,1.0,-0.7015286,2.7967913,-9.122285034216008,0.770258,0.005590981,-3.0007746,0.8553846,0.8742138,-0.05884568,10083,0.12823,0.011139347112907975,0.0,10.11593771694932,4205.966291666031,1
10191,2.8138306,-8.11,-1.4809434,102998,24.250815485438917,0.057132106,0.01628,1.0,-0.72655284,2.8015647,-9.113237170052006,0.7704341,0.0066367006,-3.001733,0.85517174,0.8310694,-0.040409293,10191,0.01576,0.010676668984959212,0.0,10.106957119026593,4247.197380304337,1
10308,2.8052068,-8.03,-1.450042,103998,24.245055730738166,0.049401674,0.01625,1.0,-0.7158015,2.800502,-9.095265812960807,0.7706171,0.0073909382,-3.0087779,0.8537096,0.885685,-0.067673594,10308,0.04066,0.010811075853883068,0.0,10.08905704307334,4289.4518847465515,1
10425,2.8254309,-8.0,-1.4360638,104998,24.240474147490218,0.04811621,0.01622,1.0,-0.707678,2.8133423,-9.077793764988009,0.7707233,0.008203194,-3.0089784,0.85093987,0.87470084,-0.06747676,10425,0.02948,0.010904659520283362,0.0,10.071654676258992,4331.515933275223,1
10529,2.802861,-8.81,-1.4491799,105998,24.238389673626575,0.05826846,0.01618,1.0,-0.70395935,2.8024056,-9.07351125463007,0.7708456,0.009096842,-3.0129242,0.8540809,0.89267516,-0.078401975,10529,0.01447,0.011109375752547992,0.0,10.067432804634818,4373.145304918289,1
10651,2.8099637,-6.93,-1.4563687,106998,24.23467868497437,0.046255857,0.01615,1.0,-0.7216785,2.8028939,-9.051638343817482,0.7709134,0.0098282695,-3.0143943,0.8496196,0.8282248,-0.069717236,10651,0.19939,0.010611327506738568,0.0,10.045629518355083,4415.078136205673,1
10766,2.8092139,-7.7,-1.4264247,107998,24.22787969838616,0.05087732,0.01612,1.0,-0.69571483,2.7968984,-9.036782463310422,0.770887,0.009016544,-3.0151265,0.85598546,0.84450966,-0.048172694,10766,0.02652,0.010326858076662747,0.0,10.030837822775403,4457.591887712479,1
10879,2.8118286,-7.54,-1.43647,108998,24.224227708898475,0.05328284,0.01609,1.0,-0.6983841,2.8042746,-9.023715415019764,0.77093124,0.008918674,-3.0181608,0.849602,0.80006844,-0.08664528,10879,0.02613,0.010410439623225718,0.0,10.01783252137145,4499.54488992691,1
10985,2.8286705,-8.62,-1.4365221,109998,24.214579844150027,0.052633435,0.01606,1.0,-0.70538604,2.819809,-9.019481110605371,0.77093226,0.008430197,-3.0213645,0.8516233,0.82384145,-0.053658113,10985,0.01351,0.010892773756194565,0.0,10.013654984069186,4542.635086297989,1
11095,2.7989519,-7.82,-1.4292827,110998,24.200442080633565,0.044876844,0.01602,1.0,-0.70162785,2.7867522,-9.009824245155475,0.7709809,0.008846379,-3.0233738,0.8527816,0.8881722,-0.05174013,11095,0.05589,0.010596059254137225,0.0,10.00405588102749,4586.610427618027,1
11197,2.8091223,-8.78,-1.447942,111998,24.199933933195894,0.043639574,0.01599,1.0,-0.7188799,2.7923837,-9.00830579619541,0.77108073,0.009266301,-3.0269709,0.8491453,0.8159549,-0.09730181,11197,0.12206,0.01031868128181989,0.0,10.002589979458783,4628.029163599014,1
11312,2.8134954,-7.05,-1.427071,112998,24.19660351470952,0.05299369,0.01596,1.0,-0.7043698,2.8020213,-8.994607496463932,0.7710648,0.009200552,-3.030183,0.8477037,0.8284587,-0.0772893,11312,0.12107,0.010916599256762163,0.0,9.988949787835926,4669.994279623032,1
11410,2.8191552,-9.19,-1.4483191,113998,24.19303252748075,0.04698008,0.01593,1.0,-0.72581583,2.8135195,-8.996231375985976,0.7711506,0.009498347,-3.0349407,0.85326475,0.8164243,-0.050799593,11410,0.13737,0.010592210507946655,0.0,9.990622261174408,4712.017803907394,1
11518,2.8089917,-8.29,-1.4143562,114998,24.191816264225377,0.04409693,0.0159,1.0,-0.69334096,2.8015153,-8.989147421427331,0.77119833,0.009370548,-3.0365963,0.85096455,0.8664287,-0.078887485,11518,0.04431,0.010757120681701452,0.0,9.983590901198125,4753.590997219086,1
11632,2.8344212,-7.81,-1.4369293,115998,24.187217391456254,0.044576667,0.01586,1.0,-0.72620946,2.8197994,-8.977303988995873,0.7713532,0.009329381,-3.0375786,0.8456339,0.8194525,-0.0974313,11632,0.10641,0.0104729172617068,0.0,9.971801925722145,4795.838980674744,1
11742,2.822632,-8.15,-1.4390345,116998,24.179870066910468,0.041959304,0.01583,1.0,-0.7402562,2.8183892,-8.96934082779765,0.7714504,0.010063672,-3.0386047,0.84950066,0.8114804,-0.03707923,11742,0.04248,0.010796451517394577,0.0,9.96389030829501,4838.652965307236,1
11858,2.840033,-7.87,-1.436697,117998,24.170451506480894,0.042627227,0.0158,1.0,-0.7201364,2.8265092,-8.956316410861865,0.7715523,0.010302951,-3.0405815,0.84511787,0.8146036,-0.087420106,11858,0.10061,0.010104449874566828,0.0,9.950919210659471,4881.911286115646,1
11965,2.8067305,-8.31,-1.4320953,118998,24.161959223514078,0.03999151,0.01577,1.0,-0.71375245,2.8032298,-8.951023819473464,0.7716074,0.010372776,-3.0415947,0.84663725,0.79768646,-0.12326447,11965,0.00748,0.01006897379401194,0.0,9.945674885081488,4925.014519691467,1
12093,2.8170724,-6.31,-1.3946643,119998,24.152417343918785,0.048774444,0.01574,1.0,-0.6817433,2.807974,-8.9283883238237,0.7715799,0.010429718,-3.0434535,0.845684,0.85054266,-0.09524083,12093,0.0109,0.010055845779063377,0.0,9.923096005953857,4968.363965034485,1
12199,2.814443,-8.31,-1.4324634,120998,24.149178730064694,0.039286327,0.01571,1.0,-0.7143316,2.803357,-8.922452660054104,0.77162766,0.010537187,-3.047683,0.8475197,0.84217626,-0.084129035,12199,0.0737,0.010295992532286101,0.0,9.917206328387573,5010.439541339874,1
12315,2.7984526,-7.7,-1.4460144,121998,24.14789164956326,0.038552374,0.01568,1.0,-0.7348678,2.7897613,-8.911814859926919,0.7716535,0.010606863,-3.050018,0.8476777,0.8745248,-0.12233961,12315,0.01396,0.009955908745765884,0.0,9.906617945594803,5052.11808013916,1
12420,2.7970357,-8.32,-1.4171147,122998,24.144261255933277,0.038823977,0.01564,1.0,-0.70133054,2.7882583,-8.907085346215782,0.771743,0.010401981,-3.0551457,0.8490565,0.88068336,-0.09629638,12420,0.04641,0.009676693628177007,0.0,9.901932367149758,5094.295439243317,1
12529,2.805101,-8.05,-1.4392737,123998,24.143148753354712,0.039093304,0.01561,1.0,-0.7199607,2.798066,-8.901508500279352,0.77180564,0.010294593,-3.0576868,0.84570575,0.8488446,-0.09458191,12529,0.05939,0.009861733183805657,0.0,9.89640035118525,5135.949799537659,1
12640,2.8096037,-7.6,-1.4547099,124998,24.13809505021777,0.03728105,0.01558,1.0,-0.7300438,2.8032687,-8.893987341772151,0.77181804,0.00993537,-3.0599005,0.8462341,0.8671079,-0.104397774,12640,0.02727,0.010342879078509221,0.0,9.88892405063291,5178.4533841609955,1
12739,2.8050354,-9.12,-1.4332702,125998,24.135848484686264,0.037844185,0.01555,1.0,-0.7235017,2.7900584,-8.895674699740953,0.771877,0.009522515,-3.0643935,0.84340054,0.87218183,-0.121249534,12739,0.06962,0.011036458998110864,0.0,9.890650757516289,5220.367540836334,1
12847,2.812931,-8.15,-1.4580932,126998,24.134699395625635,0.03813601,0.01552,1.0,-0.7317579,2.8027308,-8.890558106951039,0.77190727,0.008879863,-3.0674906,0.84367305,0.8764733,-0.119447686,12847,0.01306,0.010243122635198127,0.0,9.885576399159337,5262.05020904541,1
12949,2.7963316,-8.45,-1.4456663,127998,24.127616263121862,0.036194403,0.01549,1.0,-0.7241938,2.7869058,-8.88809946714032,0.77194744,0.009235492,-3.0720484,0.8441584,0.90706396,-0.08113456,12949,0.03301,0.009898134281889001,0.0,9.883157000540582,5305.04126906395,1
13065,2.7884557,-7.35,-1.4472944,128998,24.124400712431306,0.036302265,0.01546,1.0,-0.7213909,2.7768424,-8.878606965174129,0.772054,0.009429801,-3.0745962,0.8455085,0.8709627,-0.11288607,13065,0.01369,0.009927896372226188,0.0,9.873708381171067,5347.20018696785,1
13163,2.8051918,-9.05,-1.4716706,129998,24.120482126318564,0.036703266,0.01543,1.0,-0.75246006,2.7941217,-8.88065030768062,0.77209514,0.009271339,-3.077892,0.84790486,0.90404844,-0.117600024,13163,0.07264,0.010158979302207292,0.0,9.875788194180657,5389.527428150177,1
13275,2.78849,-8.24,-1.4977565,130998,24.120140084716056,0.036686003,0.0154,1.0,-0.77692604,2.7745986,-8.872919020715631,0.77216405,0.009215178,-3.0823336,0.84673655,0.92381173,-0.121020705,13275,0.08672,0.010321797293929937,0.0,9.868097928436912,5431.062984704971,1
13381,2.789339,-8.25,-1.4655081,131998,24.119195423303196,0.0375158,0.01537,1.0,-0.74946487,2.7798643,-8.868171287646662,0.77224845,0.009286506,-3.086843,0.8481585,0.8555896,-0.12413874,13381,0.02657,0.010211214891795904,0.0,9.863388386518197,5472.736452579498,1
13500,2.785769,-7.45,-1.4846652,132998,24.11431054451955,0.03732785,0.01533,1.0,-0.7577231,2.769708,-8.856296296296296,0.77230376,0.009107328,-3.0888844,0.8492819,0.8877222,-0.14468193,13500,0.13592,0.010775099775753774,0.0,9.851555555555555,5515.314226150513,1
13604,2.7918556,-8.31,-1.4680312,133998,24.11212235089884,0.035946213,0.0153,1.0,-0.74754405,2.7836754,-8.854234048809174,0.7723318,0.008794162,-3.0907416,0.84903616,0.8960822,-0.12812276,13604,0.10147,0.009813671031030617,0.0,9.849529550132313,5557.287660121918,1
13708,2.7897253,-8.58,-1.4847043,134998,24.104443167316425,0.035818227,0.01527,1.0,-0.7617842,2.7770734,-8.852859644003502,0.7723462,0.008165998,-3.095957,0.8411131,0.9174091,-0.1383024,13708,0.05217,0.010586485392102747,0.0,9.848190837467172,5600.544225931168,1
13822,2.7833614,-7.72,-1.508986,135998,24.10357544077038,0.03399127,0.01524,1.0,-0.77907276,2.7754004,-8.84401678483577,0.77242047,0.0082477005,-3.096332,0.847871,0.89769655,-0.14511238,13822,0.01329,0.010415448170976165,0.0,9.839386485313268,5642.233465909958,1
13932,2.7831128,-7.95,-1.4927548,136998,24.100537225570925,0.035292555,0.01521,1.0,-0.7704247,2.7738817,-8.837209302325581,0.77242583,0.0079732975,-3.1010275,0.84665734,0.9425757,-0.11026615,13932,0.05959,0.010017102566579889,0.0,9.832615561297732,5684.43760061264,1
14042,2.781774,-8.5,-1.4627213,137998,24.095128635376646,0.033031713,0.01518,1.0,-0.74586976,2.7694633,-8.831576698476,0.77243495,0.007995425,-3.1065307,0.8456806,0.93052614,-0.14016582,14042,0.04471,0.010298766949061228,0.0,9.827018943170488,5727.215740919113,1
14141,2.778682,-9.16,-1.5138345,138998,24.088048859925486,0.03612177,0.01515,1.0,-0.7925657,2.7735121,-8.833745845414045,0.772499,0.00769173,-3.1116664,0.850701,0.92949516,-0.1440094,14141,0.03736,0.00950748336943952,0.0,9.829219998585673,5770.413403272629,1
14252,2.7779105,-8.19,-1.5247009,139998,24.085636028174655,0.034928396,0.01512,1.0,-0.80153143,2.765985,-8.827673309009262,0.77259904,0.007787379,-3.1139894,0.855946,0.9399735,-0.11872363,14252,0.00755,0.009908873290739983,0.0,9.82318271119843,5812.50998878479,1
14370,2.7693884,-7.52,-1.5029039,140998,24.0854346387887,0.033892106,0.01509,1.0,-0.78126943,2.7579918,-8.816423103688239,0.7726434,0.007957678,-3.1160228,0.85049707,0.9962259,-0.14468537,14370,0.12809,0.009310308789122158,0.0,9.81196938065414,5854.077458620071,1
14472,2.7908525,-8.7,-1.5019913,141998,24.086545230241423,0.033074316,0.01506,1.0,-0.76902956,2.7763772,-8.816473189607517,0.77269125,0.007972738,-3.1207044,0.852323,0.97199893,-0.11091908,14472,0.00106,0.009758620757602605,0.0,9.812050856826977,5895.324491024017,1
14564,2.7673554,-9.67,-1.4726222,142998,24.08735605902997,0.033422295,0.01503,1.0,-0.7485235,2.7569048,-8.822782202691569,0.77272457,0.008079808,-3.124794,0.85177374,0.9920876,-0.13686185,14564,0.14709,0.010140947926066422,0.0,9.818387805547927,5936.641599416733,1
14665,2.7815342,-8.7,-1.5121219,143998,24.08669778812365,0.03411672,0.015,1.0,-0.7971145,2.7682092,-8.822775315376747,0.77273446,0.007852816,-3.129518,0.847513,1.0329576,-0.13705868,14665,0.06018,0.009970704260434953,0.0,9.818411183088987,5978.320534706116,1
14768,2.768841,-8.53,-1.5055605,144998,24.088180050558915,0.03382705,0.01497,1.0,-0.7784662,2.758269,-8.82103196099675,0.77271116,0.007470011,-3.1325026,0.8507009,0.97132415,-0.14563961,14768,0.04478,0.009555326108141813,0.0,9.81669826652221,6019.466796398163,1
14873,2.784441,-8.43,-1.5317779,145998,24.083505344217638,0.03328519,0.01494,1.0,-0.7960198,2.7720637,-8.819740469306797,0.7727803,0.008221507,-3.13471,0.8532611,0.9741345,-0.15861017,14873,0.02925,0.0096327380242194,0.0,9.815437369730384,6062.157394170761,1
14998,2.7686605,-6.46,-1.5326856,146998,24.083300502128026,0.033022813,0.01491,1.0,-0.809623,2.7532935,-8.804773969862648,0.77281284,0.007857687,-3.1355102,0.85318285,1.0248951,-0.14271693,14998,0.07874,0.009546627732699091,0.0,9.80050673423123,6103.731504201889,1
15113,2.7742875,-7.62,-1.5377867,147998,24.076645979260373,0.03203242,0.01488,1.0,-0.80793166,2.7622845,-8.796995963739827,0.7728705,0.007921755,-3.1371176,0.854649,0.99716246,-0.14211036,15113,0.12608,0.009138949250538963,0.0,9.792761198967776,6146.952533483505,1
15215,2.7683883,-8.65,-1.5256805,148998,24.0733416371746,0.032796234,0.01485,1.0,-0.7946236,2.7571235,-8.796450870851134,0.77290136,0.007890477,-3.1404464,0.8542549,0.98925316,-0.14642592,15215,0.03371,0.009872538075028837,0.0,9.792244495563589,6189.335998535156,1
15315,2.756921,-9.09,-1.5317837,149998,24.068972704330598,0.03298153,0.01482,1.0,-0.8025394,2.7428071,-8.798367613450866,0.77284664,0.008167624,-3.1429636,0.8534183,1.016245,-0.14427526,15315,0.04937,0.010615377224135658,0.0,9.79418870388508,6232.006735086441,1
15423,2.7710304,-8.54,-1.563319,150998,24.070218903741072,0.032291915,0.01479,1.0,-0.8276319,2.758939,-8.794722168190365,0.77291423,0.00804718,-3.1457458,0.85648376,1.0716655,-0.14342058,15423,0.00987,0.009572825041479473,0.0,9.790572521558712,6273.2291967868805,1
15536,2.7611887,-8.23,-1.5467854,151998,24.067004564701357,0.03285313,0.01476,1.0,-0.8256769,2.7513332,-8.787847579814624,0.77293783,0.007859111,-3.148408,0.85807484,1.0206679,-0.14478183,15536,0.01069,0.009939692635414409,0.0,9.783728115345005,6315.617699384689,1
15649,2.755066,-7.84,-1.5428386,152998,24.06317757123118,0.03195108,0.01473,1.0,-0.81416804,2.7417321,-8.781008371141926,0.7729498,0.0074258125,-3.1492107,0.8517587,1.0683155,-0.14245696,15649,0.09567,0.009213380003007842,0.0,9.776918652949071,6358.179402828217,1
15759,2.774193,-8.26,-1.5685167,153998,24.06223890248789,0.031687487,0.0147,1.0,-0.84022117,2.7607312,-8.775556824671616,0.77298576,0.0074166954,-3.1531892,0.85914135,1.0090543,-0.11274582,15759,0.15014,0.009627318947586273,0.0,9.771495653277492,6399.986328125,1
15859,2.7656903,-8.92,-1.5479522,154998,24.062147313775608,0.031559598,0.01468,1.0,-0.81154466,2.7580717,-8.776467620909262,0.77296335,0.0071381032,-3.1559367,0.8563736,1.0420142,-0.12693794,15859,0.08625,0.008823380619784552,0.0,9.772432057506778,6441.569739341736,1
15966,2.755885,-8.07,-1.5513562,155998,24.058348428003843,0.032130536,0.01465,1.0,-0.82344395,2.746846,-8.772767130151571,0.77303267,0.0069192485,-3.1607487,0.85603905,1.0751462,-0.14084741,15966,0.03494,0.009179479765661792,0.0,9.768758612050608,6484.152495622635,1
16072,2.7533188,-8.09,-1.5595031,156998,24.053745731574665,0.030816386,0.01462,1.0,-0.8267065,2.7477672,-8.772025883524142,0.7730651,0.0066791493,-3.1632502,0.8570015,1.0390962,-0.12087008,16072,0.11671,0.009547588699034321,0.0,9.768043802887009,6526.966808080673,1
16177,2.7620194,-8.62,-1.5558579,157998,24.052544404669096,0.0302107,0.01459,0.99,-0.8253566,2.752014,-8.770909315695123,0.7731186,0.0063416706,-3.172394,0.8595058,1.0450476,-0.14930348,16177,0.08424,0.011352537105513007,0.0,9.766891265376769,6568.868446588516,1
16282,2.7546465,-8.67,-1.5798161,158998,24.053969408696247,0.03110952,0.01456,1.0,-0.8422163,2.7461119,-8.76931580886869,0.77314866,0.005788103,-3.1759017,0.8574368,1.0908184,-0.14116539,16282,0.0373,0.00979094031837541,0.0,9.765323670310773,6610.052474021912,1
16410,2.754694,-6.87,-1.5729625,159998,24.05457802055312,0.030687375,0.01453,1.0,-0.8331262,2.7428603,-8.753808653260208,0.77318734,0.0058247377,-3.1759114,0.85261416,1.0380572,-0.15977521,16410,0.07172,0.00937011238392995,0.0,9.749847653869592,6651.457359313965,1
16531,2.749283,-7.32,-1.6064699,160998,24.055035659170578,0.041258823,0.0145,1.0,-0.87231493,2.745249,-8.742483818280805,0.7731559,0.005785713,-3.1769376,0.85476285,1.0681767,-0.13901375,16531,0.05918,0.009600322939552368,0.0,9.738551811747625,6692.902154922485,1
16647,2.7485292,-8.05,-1.590384,161998,24.052645174664654,0.029581716,0.01447,1.0,-0.8493487,2.744345,-8.73532768667027,0.7732018,0.0059353593,-3.1788871,0.8522945,1.0605029,-0.13571142,16647,0.02031,0.009663950846787636,0.0,9.731423079233496,6735.14280128479,1
16768,2.7494657,-7.18,-1.5828722,162998,24.05249464336692,0.031416833,0.01444,1.0,-0.8399491,2.7394333,-8.724355916030534,0.7732119,0.0059978054,-3.1789203,0.8600097,1.0831848,-0.12516539,16768,0.05787,0.009739055312586144,0.0,9.720479484732824,6776.7606818675995,1
16878,2.7364693,-8.26,-1.5922085,163998,24.05226578711094,0.029835159,0.01441,1.0,-0.8661109,2.728038,-8.720049768929968,0.7732113,0.006017874,-3.1804245,0.852074,1.1028581,-0.14194597,16878,0.15633,0.009433585823470916,0.0,9.716198601730063,6818.401287078857,1
16980,2.7426481,-8.58,-1.610852,164998,24.05098796174437,0.03057084,0.01439,1.0,-0.8729332,2.734395,-8.72037691401649,0.7732359,0.006181823,-3.1839466,0.8512167,1.0926188,-0.12894075,16980,0.22905,0.009500962630812758,0.0,9.716548881036514,6860.341881275177,1
17091,2.7469842,-7.95,-1.6102941,165998,24.050446536491044,0.030842023,0.01436,1.0,-0.86431503,2.7401052,-8.716341934351414,0.77324253,0.0058571864,-3.1846645,0.8567935,1.0840325,-0.12774651,17091,0.09299,0.009094687271922952,0.0,9.712538763091686,6902.07559132576,1
17196,2.7355735,-8.51,-1.6104894,166998,24.048468271045913,0.029440219,0.01433,1.0,-0.87602526,2.7323596,-8.714875552454059,0.77321786,0.0058868914,-3.1864173,0.85505337,1.089233,-0.107016474,17196,0.08592,0.00875954672690057,0.0,9.71109560362875,6944.226057052612,1
17309,2.734997,-7.75,-1.5948542,167998,24.047611802117544,0.029828608,0.0143,1.0,-0.85680526,2.7292922,-8.709630827893003,0.77319586,0.005854627,-3.1871414,0.85673213,1.1296468,-0.14799006,17309,0.12741,0.009425200338308888,0.0,9.705875556069097,6986.057550430298,1
17415,2.739701,-8.44,-1.6214542,168998,24.045564263204422,0.02973531,0.01427,1.0,-0.8944496,2.7318745,-8.707895492391616,0.77319217,0.0059347134,-3.1903617,0.85735303,1.1076,-0.12619786,17415,0.10645,0.009526484346249548,0.0,9.704163077806488,7028.2401423454285,1
