reference_action_std,rollout/actions_std,reference_actor_Q_mean,rollout/episodes,total/steps_per_second,rollout/return,total/duration,total/epochs,rollout/episode_steps,rollout/return_history,train/loss_actor,train/param_noise_distance,rollout/error,reference_actor_Q_std,rollout/actions_mean,train/loss_critic,reference_Q_mean,success rate,rollout/Q_mean,errors,reference_action_mean,total/steps,reference_Q_std,total/episodes,rollout/goal_tolerance
0.8545078,0.7336989,-1.2226312,119141,23.280490684289425,-8.795922478407936,50127.72350144386,1,9.795083136787504,-10.62,2.1888778,0.0,0.1119,2.9082034,-0.00035176807,0.10209155,-1.8985362,1.0,-3.6273491,0.001284066551246633,-0.08754221,1166998,2.9614847,119141,0.00194
0.8529823,0.73363614,-1.223671,119217,23.280992005490248,-8.798040547908435,50169.59757232666,1,9.79720174136239,-11.75,2.21104,0.0,0.0079,2.9091406,-0.0003429756,0.103081964,-1.8949921,1.0,-3.6277611,0.0013826308178312248,-0.07386056,1167998,2.98571,119217,0.00194
0.85832703,0.73358107,-1.2035465,119309,23.281082820780288,-8.798850044841545,50212.35519838333,1,9.798011885105064,-9.96,2.1841984,0.0,0.01838,2.9288402,-0.0003630866,0.11027333,-1.9032724,1.0,-3.6277254,0.0013153303378988423,-0.043860596,1168998,2.9839828,119309,0.00194
0.853532,0.73354083,-1.2028582,119386,23.281528135431667,-8.800705275325415,50254.347274541855,1,9.79986765617409,-10.95,2.1897068,0.0,0.00202,2.9081454,-0.00038826087,0.10579528,-1.9020395,1.0,-3.6280038,0.0013522688533691794,-0.0772348,1169998,2.9752977,119386,0.00193
0.8558151,0.7334594,-1.1900612,119454,23.28163708686587,-8.803731980511326,50297.06440448761,1,9.802894838180388,-13.3,2.2349148,0.0,0.07931,2.946838,-0.00034968054,0.10457342,-1.9040308,1.0,-3.6279137,0.0013504668117032099,-0.054146755,1170998,2.9884367,119454,0.00193
0.85421884,0.7333942,-1.2130165,119515,23.28132415381832,-8.807045140777308,50340.69334959984,1,9.806200058570054,-14.82,2.2218125,0.0,0.00246,2.9283168,-0.0003514214,0.096458405,-1.9246528,0.99,-3.6287625,0.0013555235743395394,-0.06599823,1171998,2.9572637,119515,0.00193
0.85115606,0.7333386,-1.2262808,119587,23.28162879189204,-8.80952779148235,50382.98696732521,1,9.808683218075544,-14.58,2.2215588,0.0,0.03611,2.922446,-0.00031007905,0.099043235,-1.907096,0.99,-3.6289616,0.0013802978379319998,-0.054447636,1172998,2.984102,119587,0.00192
0.8509609,0.7332755,-1.1728671,119669,23.281513861953286,-8.81115410005933,50426.18821787834,1,9.81031010537399,-10.9,2.2001832,0.0,0.02111,2.9490402,-0.00031573573,0.09764102,-1.8739787,1.0,-3.6292577,0.0013022705745257357,-0.055812523,1173998,2.9957886,119669,0.00192
0.85185033,0.7331988,-1.1768754,119741,23.281601059116287,-8.813689546604754,50468.95172786713,1,9.812846059411564,-12.38,2.2119982,0.0,0.00135,2.9491107,-0.00030154048,0.105018035,-1.8882422,1.0,-3.6294818,0.0012760072832392094,-0.078208424,1174998,2.9874089,119741,0.00191
0.85473114,0.73314536,-1.1962831,119815,23.281806927325555,-8.815974627550807,50511.45745134354,1,9.815131661311188,-13.64,2.2457242,0.0,0.00084,2.96625,-0.0003290732,0.102533944,-1.8990296,1.0,-3.629795,0.001294185753269146,-0.048141677,1175998,3.003323,119815,0.00191
0.85367894,0.73309547,-1.1970106,119893,23.282077456857884,-8.81792097954009,50553.82201957703,1,9.817078561717532,-12.05,2.200883,0.0,0.13497,2.9261162,-0.00031540514,0.1024122,-1.8716089,1.0,-3.630166,0.0013448856978265271,-0.044595677,1176998,2.9936874,119893,0.00191
0.85285455,0.7330418,-1.1793969,119967,23.282195335189495,-8.820183883901406,50596.51734042168,1,9.819341985712738,-12.52,2.208136,0.0,0.06871,2.9555163,-0.0002899567,0.1089551,-1.8931637,1.0,-3.6306074,0.0013243388206851145,-0.0860104,1177998,2.9994788,119967,0.0019
0.85257757,0.7329973,-1.2189614,120055,23.28203731811588,-8.821306901003707,50639.81231069565,1,9.820465619924201,-10.54,2.2084942,0.0,0.00209,2.9569707,-0.0002813749,0.10872388,-1.9308187,1.0,-3.6308317,0.001297707770540488,-0.083889104,1178998,3.0010316,120055,0.0019
0.8514596,0.7329477,-1.2488456,120129,23.282404066454994,-8.82353969482806,50681.9655148983,1,9.822698931981453,-10.87,2.2069175,0.0,0.00252,2.9257114,-0.00027783602,0.09714146,-1.9492178,1.0,-3.6309881,0.0013076202775366686,-0.061404586,1179998,2.9885073,120129,0.00189
0.8502261,0.7328998,-1.1976388,120214,23.28284908621197,-8.82498710632705,50723.946868658066,1,9.824146937960636,-11.7,2.1773987,0.0,0.001,2.944533,-0.00030022164,0.106070496,-1.8979521,1.0,-3.6309183,0.0012990776692728431,-0.08118019,1180998,2.9882174,120214,0.00189
0.8519683,0.7328404,-1.2657349,120289,23.282479661205205,-8.82710804811745,50767.702461242676,1,9.826268403594677,-11.88,2.1901352,0.0,0.02154,2.947379,-0.00027181767,0.09886727,-1.9552597,1.0,-3.6311204,0.0013187255923954105,-0.06283691,1181998,2.9985728,120289,0.00189
0.8579402,0.73277634,-1.2037994,120358,23.282133982991834,-8.829816048787784,50811.407616853714,1,9.828976885624554,-13.02,2.2199273,0.0,0.06948,2.923414,-0.0002555522,0.10354009,-1.9033608,1.0,-3.631372,0.0012912567509985693,-0.07083134,1182998,2.9801614,120358,0.00188
0.8545338,0.73271936,-1.2359965,120436,23.281766478771345,-8.83176126739513,50855.16174554825,1,9.830922647713308,-12.84,2.2035103,0.0,0.13922,2.9542487,-0.00024398866,0.099327266,-1.93561,1.0,-3.631375,0.0012693251658640247,-0.08040435,1183998,3.0141087,120436,0.00188
0.85292333,0.7326627,-1.1993699,120512,23.282176260724437,-8.833759293680297,50897.21797180176,1,9.832921202867764,-12.31,2.2205603,0.0,0.00483,2.9250019,-0.0002609924,0.10554424,-1.8984349,1.0,-3.6316803,0.001312210810378784,-0.053456474,1184998,2.9890785,120512,0.00188
0.85280704,0.7325935,-1.2787966,120573,23.281880066562834,-8.837061365313959,50940.817348480225,1,9.83621540477553,-14.31,2.18789,0.0,0.03859,2.917602,-0.00023556632,0.10038424,-1.9746042,0.99,-3.6326919,0.0012977011282346784,-0.054048304,1185998,2.986969,120573,0.00187
0.8540525,0.7325363,-1.2350953,120655,23.281476119167777,-8.838796568729022,50984.65380477905,1,9.83795118312544,-11.77,2.20824,0.0,0.15293,2.9170325,-0.00020198587,0.10634539,-1.9308348,1.0,-3.6331255,0.0012490081264644698,-0.06647459,1186998,2.9858477,120655,0.00187
0.85764253,0.73247474,-1.1940167,120728,23.281663264909458,-8.84113047511762,51027.19623088837,1,9.840285600689153,-11.73,2.2007945,0.0,0.16362,2.9779706,-0.00023439329,0.10299118,-1.921237,1.0,-3.6338203,0.0012781877082371246,-0.066803135,1187998,3.016323,120728,0.00186
0.8508497,0.7324342,-1.1652937,120805,23.281888248948608,-8.843110798394106,51069.65497326851,1,9.842266462480858,-12.84,2.2223256,0.0,0.11553,2.8994482,-0.00025630853,0.10040835,-1.8850732,1.0,-3.6343355,0.0012629911058569165,-0.05507506,1188998,2.948445,120805,0.00186
0.85448754,0.73236257,-1.1979864,120868,23.282318937944158,-8.84605520071483,51111.66130709648,1,9.845211304894596,-13.22,2.2365417,0.0,0.00952,2.9344332,-0.0002809279,0.10444941,-1.9149165,1.0,-3.634548,0.00124300851106219,-0.08108851,1189998,2.985689,120868,0.00186
0.85891515,0.73229957,-1.2059013,120936,23.282440906557827,-8.849027584838261,51154.34437394142,1,9.84818416352451,-14.45,2.2260306,0.0,0.00178,2.9025838,-0.00027790933,0.093588926,-1.9022994,1.0,-3.6347654,0.0012273215362088785,-0.067614496,1190998,2.9589727,120936,0.00185
0.8578718,0.73223794,-1.2154557,120992,23.28229710780911,-8.852659679978842,51197.61140751839,1,9.85180838402539,-15.91,2.2302442,0.0,0.01604,2.9227204,-0.00031353135,0.10038332,-1.9402056,0.99,-3.6360776,0.0013946215811152676,-0.07766698,1191998,2.9774053,120992,0.00185
0.8549564,0.73218066,-1.191548,121067,23.282419390078278,-8.854890267372612,51240.293373823166,1,9.854039498789927,-13.0,2.2553656,0.0,0.12924,2.9149418,-0.00034157906,0.09478921,-1.9126818,1.0,-3.6364727,0.001250722245988036,-0.071171,1192998,2.9671168,121067,0.00185
0.8567445,0.73212093,-1.2119579,121152,23.282337842990653,-8.856065108293715,51283.423857688904,1,9.855214936608558,-11.13,2.2343247,0.0,0.08738,2.9070137,-0.00032912134,0.10657844,-1.9179647,1.0,-3.6363182,0.0013217173126140716,-0.07265651,1193998,2.9514391,121152,0.00184
0.8554842,0.73205966,-1.2023723,121227,23.282072203439945,-8.858373134697716,51326.960485219955,1,9.857523488991726,-12.33,2.2499185,0.0,0.05761,2.9082077,-0.0003503583,0.09906884,-1.9268347,1.0,-3.63632,0.0013620082346400227,-0.08985432,1194998,2.9546719,121227,0.00184
0.85471994,0.7320011,-1.1819711,121298,23.280921051977113,-8.860665468515556,51372.452031850815,1,9.859816320137183,-11.9,2.230088,0.0,0.00297,2.91221,-0.000371848,0.10098696,-1.8966528,1.0,-3.6368172,0.0012840831060426361,-0.085560024,1195998,2.9618556,121298,0.00184
0.85432684,0.7319438,-1.238116,121368,23.281492483822227,-8.863398918990178,51414.14369511604,1,9.86255026036517,-12.58,2.2622366,0.0,0.08437,2.909209,-0.0003901699,0.11564309,-1.9389396,1.0,-3.6371913,0.001262997256893087,-0.06913155,1196998,2.9641743,121368,0.00183
0.8558895,0.73189485,-1.2226152,121438,23.28122833679099,-8.865923351833858,51457.680096149445,1,9.865075182397602,-13.7,2.2627254,0.0,0.06961,2.899381,-0.00037101193,0.102552235,-1.9124693,1.0,-3.637892,0.0012140582550089845,-0.0917413,1197998,2.9538887,121438,0.00183
0.8560645,0.73183817,-1.213151,121510,23.281128458890215,-8.8682742161139,51500.85409808159,1,9.867426549255205,-13.14,2.2895343,0.0,0.00666,2.9148934,-0.00035034586,0.11201769,-1.9314289,1.0,-3.6384113,0.0012614673159355386,-0.07159722,1198998,2.959897,121510,0.00182
0.8581933,0.73178923,-1.2337644,121583,23.2761940043742,-8.870590460837452,51554.734411239624,1,9.869743302928864,-13.1,2.225273,0.0,0.00671,2.8860312,-0.0003721514,0.10025849,-1.9501761,1.0,-3.639125,0.001227326248797876,-0.06653794,1199998,2.9400873,121583,0.00182
0.8569943,0.7317252,-1.2354547,121645,23.27353703940115,-8.873837806732706,51603.58728313446,1,9.872991080603395,-14.31,2.2359507,0.0,0.00058,2.884877,-0.000364724,0.11519252,-1.9365395,1.0,-3.6395376,0.0012153265391181404,-0.06533137,1200998,2.9352753,121645,0.00182
0.85954046,0.73166317,-1.2030495,121720,23.273840169060584,-8.87587085113375,51645.881868600845,1,9.8750246467302,-12.43,2.2607234,0.0,0.1043,2.9210749,-0.00036518511,0.114173606,-1.9339516,1.0,-3.6395814,0.001203679357321914,-0.07700697,1201998,2.9611814,121720,0.00181
0.85693973,0.7316057,-1.2249038,121798,23.273821232685357,-8.877830506248051,51688.89061975479,1,9.876984843757697,-12.32,2.2615185,0.0,0.05219,2.9105344,-0.0003883679,0.09737168,-1.9647336,1.0,-3.639662,0.0012274883077451166,-0.10085419,1202998,2.9522417,121798,0.00181
0.8584421,0.7315355,-1.2738179,121865,23.273870652022683,-8.880630205555327,51731.74750351906,1,9.879776802199155,-13.85,2.2602234,0.0,0.07798,2.9137769,-0.00040251095,0.11479606,-1.9760392,0.99,-3.640625,0.0012957401821877793,-0.07141824,1203998,2.9618008,121865,0.00181
0.8551982,0.7314746,-1.2249631,121938,23.27396996120791,-8.882833899194672,51774.493221759796,1,9.88198100674113,-13.81,2.2540586,0.0,0.01774,2.8920038,-0.00032935105,0.10353132,-1.9452839,0.99,-3.6410437,0.001237499544603544,-0.07395686,1204998,2.9432442,121938,0.0018
0.8533057,0.7314013,-1.2436299,121999,23.273953815169683,-8.88614660775908,51817.49562525749,1,9.885285944966762,-14.64,2.2567773,0.0,0.19736,2.9022665,-0.0002885341,0.10607464,-1.9762253,0.99,-3.6414378,0.0014304201473085373,-0.10108683,1205998,2.9525518,121999,0.0018
0.85572517,0.7313504,-1.2285559,122072,23.27395443085035,-8.888336391637722,51860.46073889732,1,9.88747624352841,-12.31,2.2544153,0.0,0.02661,2.897184,-0.0003144607,0.10150388,-1.959937,1.0,-3.6422162,0.0011635411403610075,-0.09877386,1206998,2.9446943,122072,0.0018
0.85604966,0.7313005,-1.2274716,122163,23.274259938147836,-8.889279077953226,51902.74591803551,1,9.888419570573742,-10.29,2.3130407,0.0,0.02047,2.8951893,-0.00035560547,0.11797073,-1.9400333,1.0,-3.6422474,0.0012002594005316896,-0.07498599,1207998,2.9427743,122163,0.00179
0.8542198,0.7312221,-1.1941335,122226,23.274463234604852,-8.892338782255822,51945.25810599327,1,9.891479717899628,-13.18,2.3341508,0.0,0.00201,2.9073668,-0.00035529133,0.11404704,-1.9176883,1.0,-3.6423337,0.0012036887105711016,-0.08981077,1208998,2.9682639,122226,0.00179
0.85376513,0.73114544,-1.2175708,122296,23.27447869671271,-8.894845293386538,51988.189113378525,1,9.893986720743115,-12.5,2.2305844,0.0,0.00289,2.9149466,-0.00033754707,0.10335787,-1.944673,1.0,-3.642457,0.0012100626231888155,-0.06634749,1209998,2.9681785,122296,0.00178
0.85256237,0.7310837,-1.2378551,122381,23.274890054111328,-8.896168522891625,52030.23503804207,1,9.895310546571771,-10.98,2.280694,0.0,0.02084,2.9181998,-0.00039191276,0.12567297,-1.9766203,1.0,-3.6425474,0.0011930941870421333,-0.07947045,1210998,2.9628994,122381,0.00178
0.85646033,0.731034,-1.2290881,122449,23.275202689160118,-8.898855850190692,52072.50034236908,1,9.897998350333609,-13.61,2.2796216,0.0,0.00102,2.8956523,-0.000350339,0.11263856,-1.948798,1.0,-3.6429572,0.001175024953752905,-0.0711901,1211998,2.953899,122449,0.00178
0.8589928,0.7309788,-1.2410575,122525,23.275053960115205,-8.90082024076719,52115.797543525696,1,9.89996327280147,-12.57,2.2976604,0.0,0.01807,2.938213,-0.00036084087,0.10559618,-1.9808314,1.0,-3.6433175,0.001233827153280563,-0.09585842,1212998,2.969067,122525,0.00177
0.85458434,0.73089683,-1.222696,122586,23.274730318784368,-8.904075506175257,52159.48727965355,1,9.903218964645228,-14.2,2.269477,0.0,0.10293,2.9071453,-0.00036243774,0.11409584,-1.9431595,1.0,-3.643754,0.0012839863084311413,-0.07917508,1213998,2.9498093,122586,0.00177
0.8510895,0.7308461,-1.1886172,122656,23.274630581375114,-8.906608726845812,52202.67603182793,1,9.905752674145578,-14.58,2.279824,0.0,0.001,2.9192684,-0.00036641088,0.11039333,-1.9286891,1.0,-3.6445017,0.0012056400217852524,-0.090734035,1214998,2.9672153,122656,0.00177
0.8540375,0.7307819,-1.3132492,122725,23.27476564577359,-8.909162762273375,52245.338084459305,1,9.908307190873906,-13.31,2.2960212,0.0,0.0759,2.922145,-0.00034323666,0.11078113,-2.0176022,1.0,-3.6451492,0.0011846716452799787,-0.0997474,1215998,2.9748137,122725,0.00176
0.8529859,0.7307147,-1.2705867,122799,23.275046680530142,-8.911342926245327,52287.67171573639,1,9.910487870422397,-13.47,2.2242553,0.0,0.08872,2.9144506,-0.00035759623,0.104847044,-2.001267,1.0,-3.6451893,0.0012326026140239744,-0.09962472,1216998,2.964283,122799,0.00176
0.85519797,0.73065805,-1.2208117,122876,23.27562987311159,-8.912847097887301,52329.32499098778,1,9.911992577883394,-11.89,2.2998605,0.0,0.00558,2.8881745,-0.00036746578,0.09921899,-1.9275265,1.0,-3.6455464,0.0012750923304073382,-0.0755455,1217998,2.9540412,122876,0.00176
0.85677385,0.730592,-1.2200382,122947,23.275960597297907,-8.915630312248368,52371.54423356056,1,9.914768152130593,-13.52,2.2980442,0.0,0.01579,2.8908217,-0.00029983046,0.09760316,-1.9507661,0.99,-3.6461437,0.001475055749229961,-0.08983598,1218998,2.9386199,122947,0.00175
0.84813946,0.73053366,-1.203383,123011,23.275931454166095,-8.918608904894684,52414.57264137268,1,9.917747193340434,-13.5,2.2850814,0.0,0.08989,2.9009333,-0.0002851106,0.0999232,-1.9230452,1.0,-3.6469433,0.0012033765098570742,-0.08350196,1219998,2.9562488,123011,0.00175
0.85381293,0.7304845,-1.1755655,123104,23.275992969319113,-8.919279633480635,52457.39683842659,1,9.918418572913959,-10.26,2.2682433,0.0,0.07441,2.921839,-0.00027944,0.10961982,-1.9093503,1.0,-3.646861,0.0012091942638975811,-0.063830234,1220998,2.9615133,123104,0.00175
0.8575089,0.7304301,-1.1794181,123169,23.27624529568227,-8.922082666904823,52499.790429115295,1,9.921222060745805,-12.32,2.249275,0.0,0.03868,2.8894691,-0.00030667748,0.10885712,-1.9182796,1.0,-3.647498,0.001254966941653666,-0.082921825,1221998,2.944934,123169,0.00174
0.8526759,0.7303664,-1.2387366,123244,23.276101990733878,-8.924053097919574,52543.07617688179,1,9.923193015481484,-13.64,2.2985396,0.0,0.0022,2.907397,-0.00030825223,0.10886381,-1.9666939,1.0,-3.6480637,0.0012264072815308508,-0.09986994,1222998,2.9615688,123244,0.00174
0.8524288,0.7302945,-1.2012725,123325,23.276638261088266,-8.925781471721063,52584.827167510986,1,9.924921954186093,-12.58,2.2924986,0.0,0.00717,2.9085314,-0.00031019532,0.10677011,-1.9448556,1.0,-3.6478877,0.0011722905402168676,-0.090333134,1223998,2.9480886,123325,0.00174
0.85468316,0.73022735,-1.2397678,123402,23.277020437576276,-8.927764541903697,52626.92462229729,1,9.926905560687834,-12.17,2.309589,0.0,0.00169,2.9243963,-0.00030904,0.109284595,-1.9774415,1.0,-3.6479237,0.00118952817526021,-0.08065606,1224998,2.969804,123402,0.00173
0.8515183,0.73015827,-1.1871214,123462,23.27712127496471,-8.930602128590174,52669.657279253006,1,9.929743564821564,-12.96,2.2800748,0.0,0.08119,2.924188,-0.0002713853,0.12128908,-1.9272418,1.0,-3.6487083,0.0012398964412588653,-0.10441867,1225998,2.9706247,123462,0.00173
0.84955156,0.73008597,-1.2488134,123524,23.27715110178262,-8.934077588161005,52712.55037331581,1,9.93321135973576,-15.44,2.327512,0.0,0.08787,2.9322002,-0.0002402795,0.108313754,-1.9708313,0.99,-3.64963,0.0012858742312799138,-0.09573171,1226998,2.9897428,123524,0.00173
0.8547209,0.73002833,-1.1836501,123594,23.27737477412718,-8.936493680923022,52755.00402927399,1,9.935627943104034,-13.85,2.27902,0.0,0.00433,2.9252372,-0.00022077418,0.09833461,-1.9353045,1.0,-3.650124,0.0011761345917563001,-0.08760407,1227998,2.9556751,123594,0.00172
0.8577578,0.7299704,-1.2293998,123666,23.277635404908438,-8.938713955331295,52797.37304162979,1,9.93784872155645,-13.45,2.2956223,0.0,0.00486,2.912892,-0.00019855867,0.114907704,-1.957636,1.0,-3.6505651,0.0011580759850560822,-0.07878297,1228998,2.9593198,123666,0.00172
0.8500707,0.7299084,-1.2241757,123726,23.27794925188426,-8.94217060278357,52839.62030720711,1,9.941305788597385,-14.36,2.2815847,0.0,0.05954,2.917707,-0.00016543806,0.096528664,-1.941301,1.0,-3.6510878,0.001143104748223238,-0.09926596,1229998,2.975038,123726,0.00171
0.85353374,0.72986764,-1.2477505,123801,23.278124101965435,-8.944208851301687,52882.182198524475,1,9.943344561029393,-12.92,2.2483199,0.0,0.01465,2.9286082,-0.00014742433,0.121620394,-1.9829314,1.0,-3.65152,0.0011914309231775117,-0.10332305,1230998,2.9726694,123801,0.00171
0.85787565,0.729815,-1.2174196,123882,23.278113862495992,-8.945738686814872,52925.16426706314,1,9.94487496165706,-11.96,2.310235,0.0,0.0139,2.943899,-0.00016835931,0.11093486,-1.9591262,1.0,-3.6519756,0.001260417042359099,-0.105397396,1231998,2.9814527,123882,0.00171
0.8527423,0.7297363,-1.2433515,123952,23.278503023947618,-8.948068607202789,52967.237572431564,1,9.947205369820576,-12.96,2.3092146,0.0,0.00947,2.9354208,-0.0001805567,0.12996018,-1.9717454,1.0,-3.6521711,0.0011788114111826711,-0.0889918,1232998,2.9814382,123952,0.0017
0.85655844,0.72966117,-1.2110395,124030,23.278650388686565,-8.94992340562767,53009.86008191109,1,9.949060711118278,-12.2,2.3007886,0.0,0.1303,2.9451942,-0.00017531976,0.10912925,-1.9429858,1.0,-3.6520844,0.0011835324770346116,-0.09307271,1233998,2.9876895,124030,0.0017
0.8565329,0.72961,-1.2076945,124096,23.27915385873417,-8.952778494069108,53051.67049860954,1,9.951916258380608,-13.33,2.31426,0.0,0.01216,2.9602506,-0.00021911015,0.10630084,-1.9565065,1.0,-3.65276,0.0011671884214015673,-0.10063065,1234998,3.00944,124096,0.0017
0.8541208,0.7295404,-1.2628783,124148,23.279295402349593,-8.95668879079808,53094.30455851555,1,9.955818861359024,-15.58,2.332633,0.0,0.06423,2.9207263,-0.00020600048,0.10586811,-1.9901974,0.99,-3.6537657,0.00119192818769141,-0.08412998,1235998,2.9605079,124148,0.00169
0.850305,0.72945666,-1.1622788,124208,23.27964987102739,-8.959648331830477,53136.4520881176,1,9.958778822620122,-17.07,2.2968798,0.0,0.00428,2.915488,-0.00019167758,0.11244163,-1.904514,0.99,-3.653685,0.001183349620847078,-0.07860244,1236998,2.960212,124208,0.00169
0.8519887,0.72940326,-1.2128772,124270,23.279752909339482,-8.962774603685524,53179.17268371582,1,9.961905528285186,-15.56,2.2978637,0.0,0.16024,2.9298735,-0.00016617718,0.10467973,-1.9472544,1.0,-3.6547225,0.0011755558423920578,-0.10587749,1237998,2.9664276,124270,0.00169
0.852494,0.72933924,-1.2349018,124344,23.279947987511317,-8.965112912565141,53221.682482481,1,9.964244354371743,-13.74,2.3276381,0.0,0.17945,2.91676,-0.00013129423,0.13041359,-1.9549385,1.0,-3.6549468,0.0011515068569025102,-0.0882949,1238998,2.9818618,124344,0.00168
0.85074496,0.72927535,-1.2498626,124416,23.280158878020757,-8.967431841563785,53264.15539073944,1,9.96656378600823,-12.2,2.3063216,0.0,0.00152,2.9139965,-0.00012215374,0.11672126,-1.9694449,1.0,-3.6551561,0.0011942453451285198,-0.08626238,1239998,2.9731538,124416,0.00168
0.8538249,0.7292027,-1.2151892,124491,23.280484909437497,-8.969315050887213,53306.36388492584,1,9.968447518294495,-11.85,2.3368728,0.0,0.00252,2.9396784,-0.000116272975,0.12139553,-1.939539,1.0,-3.6553695,0.0011868697972128499,-0.09264239,1240998,2.9952157,124491,0.00168
0.85211986,0.72915214,-1.1669848,124557,23.280076743296018,-8.972173382467465,53350.253682374954,1,9.971306309561085,-13.45,2.292726,0.0,0.06517,2.9533722,-8.421541e-05,0.120729074,-1.8970617,1.0,-3.6560748,0.0011431298706842182,-0.08500099,1241998,3.00068,124557,0.00167
0.8522821,0.7290958,-1.2207146,124637,23.28034423753061,-8.973699623707246,53392.59537220001,1,9.972833107343726,-11.45,2.3028889,0.0,0.01072,2.9390802,-5.1890343e-05,0.117980264,-1.9587636,1.0,-3.6565282,0.0011520918656026536,-0.084102355,1242998,2.9941173,124637,0.00167
0.85242265,0.7290386,-1.1999866,124711,23.280744244866387,-8.975872216564698,53434.63193941116,1,9.975006214367617,-12.03,2.296108,0.0,0.06268,2.953971,-7.555707e-05,0.11290049,-1.9391639,1.0,-3.656789,0.0011542334364296983,-0.09503007,1243998,2.9902534,124711,0.00167
0.85338944,0.7289772,-1.2467165,124786,23.280736765485905,-8.977890147933262,53477.603073358536,1,9.977024666228584,-13.11,2.3128629,0.0,0.00189,2.936651,-5.930438e-05,0.12318327,-1.958758,1.0,-3.6571796,0.0011308721821418242,-0.07473567,1244998,2.986231,124786,0.00166
0.85564864,0.72891116,-1.2121925,124849,23.281303863596808,-8.98057653645604,53519.25335884094,1,9.97971149148171,-13.66,2.2702675,0.0,0.10041,2.9704607,-5.196399e-05,0.11132185,-1.9307913,1.0,-3.6576817,0.0011586717079908311,-0.06332103,1245998,3.0115771,124849,0.00166
0.8530413,0.72885525,-1.1917949,124920,23.2815526766379,-8.98322126160743,53561.6338531971,1,9.982348703170029,-13.75,2.3484743,0.0,0.15271,2.9310603,-1.4925596e-05,0.10558519,-1.9167818,0.99,-3.658591,0.0018873509277576614,-0.08486118,1246998,2.9840834,124920,0.00166
0.8509843,0.7287623,-1.2168549,124977,23.281833191467115,-8.986613536890788,53603.94045162201,1,9.98574137641326,-13.99,2.302277,0.0,0.00267,2.9461079,5.5797715e-05,0.1163798,-1.9424225,1.0,-3.6592708,0.001164687772873165,-0.08905569,1247998,2.9836757,124977,0.00165
0.8541898,0.72871006,-1.1970499,125039,23.281932431568894,-8.989659226321388,53646.66372394562,1,9.98878749830053,-15.73,2.3358471,0.0,0.08019,2.9688625,4.7814105e-05,0.12045624,-1.9198799,1.0,-3.66,0.0012015721594619928,-0.079461396,1248998,3.0283775,125039,0.00165
0.8497444,0.72863394,-1.1652684,125096,23.282457577547373,-8.992973396431541,53688.404492378235,1,9.992102065613608,-15.72,2.3368938,0.0,0.00255,2.9136477,4.294265e-05,0.116414584,-1.8877742,1.0,-3.66039,0.0011145141819289186,-0.10070882,1249998,2.9646468,125096,0.00165
0.8551572,0.72857094,-1.1966116,125177,23.282661421881244,-8.99467154509215,53730.88485598564,1,9.993800778098214,-12.11,2.3658228,0.0,0.00541,2.9362495,5.457221e-05,0.12043453,-1.9353135,1.0,-3.660415,0.0011517671493233503,-0.083493985,1250998,3.001014,125177,0.00164
0.8560083,0.72849643,-1.2049983,125245,23.283082681103938,-8.996973931095054,53772.862345933914,1,9.996103636871732,-12.26,2.3214445,0.0,0.00797,2.941448,0.00010767673,0.11279355,-1.9541006,1.0,-3.660574,0.0011309325167783428,-0.099292606,1251998,2.9867826,125245,0.00164
0.85459805,0.7284215,-1.1588178,125327,23.28288147720343,-8.998699402363417,53816.277045726776,1,9.997829677563494,-12.0,2.3252752,0.0,0.06574,2.9293196,0.0001125771,0.111584276,-1.8902712,1.0,-3.6602826,0.0011340219720272912,-0.09141605,1252998,2.9795263,125327,0.00164
0.8551099,0.7283661,-1.2266647,125396,23.282991773115366,-9.00103671568471,53858.97191476822,1,10.00016746945676,-12.57,2.337504,0.0,0.03237,2.987601,0.00012574664,0.108679846,-1.9769777,1.0,-3.6605024,0.0011709519257167484,-0.090464525,1253998,3.0218873,125396,0.00163
0.857399,0.7282918,-1.2196,125465,23.283402862899575,-9.0035946279839,53900.97003388405,1,10.002725859801538,-14.01,2.3373754,0.0,0.04862,2.9327176,0.00013152522,0.1134397,-1.947495,1.0,-3.6604965,0.0011489528360336247,-0.07538114,1254998,2.9794748,125465,0.00163
0.85879606,0.72823626,-1.1972504,125538,23.283531689967482,-9.00556006946104,53943.62061238289,1,10.004691806464974,-12.59,2.303317,0.0,0.00242,2.9489126,0.000140396,0.103151865,-1.9280384,1.0,-3.6608233,0.0011385979981976993,-0.091778606,1255998,2.9996545,125538,0.00163
0.8558701,0.72816193,-1.1777163,125603,23.283551717357767,-9.008495020023407,53986.52298665047,1,10.007627206356537,-13.98,2.3297498,0.0,0.0806,2.9527318,0.0001258528,0.119713984,-1.9172693,1.0,-3.6607418,0.0011180710350468547,-0.06826756,1256998,2.9974117,125603,0.00162
0.8549528,0.7280842,-1.1604903,125665,23.283845968440467,-9.01157840289659,54028.78895974159,1,10.010711017387498,-15.0,2.3538048,0.0,0.0344,2.91439,0.00015197757,0.111768395,-1.9049232,1.0,-3.6617596,0.001088870261294491,-0.09347605,1257998,2.9702911,125665,0.00162
0.85491973,0.72800034,-1.1867056,125713,23.284149289879913,-9.015503567650123,54071.032801151276,1,10.014636513327977,-17.25,2.341708,0.0,0.0111,2.9427083,0.00021023887,0.12320954,-1.9260769,1.0,-3.6621776,0.001088102559207371,-0.07532735,1258998,2.984975,125713,0.00162
