reference_action_mean,train/loss_actor,reference_Q_std,rollout/Q_mean,total/episodes,reference_Q_mean,rollout/episode_steps,total/steps_per_second,rollout/actions_mean,rollout/return,total/epochs,rollout/episodes,reference_actor_Q_mean,errors,train/param_noise_distance,reference_action_std,total/duration,rollout/error,success rate,rollout/goal_tolerance,total/steps,train/loss_critic,rollout/actions_std,reference_actor_Q_std,rollout/return_history
0.001742815,1.8047031,2.226046,-3.9405477,106328,-2.1585991,11.163475284026784,24.525316209856026,-0.007787661,-10.164246482582199,1,106328,-1.3023735,0.0012022274641694253,0.0,0.86376184,48398.88667869568,0.04528,1.0,0.00187,1186998,0.04651918,0.7445896,2.2569368,-14.43
-0.013207674,1.8096787,2.211811,-3.9406188,106396,-2.1883202,11.165814504304674,24.526114804661045,-0.007835398,-10.1665852099703,1,106396,-1.3237493,0.0012405975861246592,0.0,0.8628052,48438.0836288929,0.07527,1.0,0.00186,1187998,0.056223217,0.74454457,2.2528365,-14.06
0.021517014,1.8204666,2.2135546,-3.9406018,106461,-2.1093926,11.167723391664554,24.526469551646763,-0.007847901,-10.168493626774124,1,106461,-1.2656484,0.0012654963935091507,0.0,0.86436385,48478.155304670334,0.00589,1.0,0.00186,1188998,0.04823244,0.7444905,2.242648,-13.86
-5.953014e-05,1.7885153,2.2372127,-3.9404824,106527,-2.1508684,11.170858092314624,24.52725141231108,-0.0078012724,-10.171627850216376,1,106527,-1.2979114,0.0012741974024449534,0.0,0.8660957,48517.380932569504,0.06387,1.0,0.00186,1189998,0.047840804,0.7444354,2.2579331,-14.29
-0.0043697306,1.8100171,2.23138,-3.9407914,106593,-2.1712775,11.17332282607676,24.527973566642142,-0.007819012,-10.174092107361647,1,106593,-1.3060893,0.0012425107947137194,0.0,0.86476195,48556.72225689888,0.0025,1.0,0.00185,1190998,0.048016127,0.74439466,2.2583983,-14.04
0.010865052,1.8094782,2.2257557,-3.9410784,106661,-2.1646457,11.175593703415494,24.528758488072956,-0.007825411,-10.176362494257507,1,106661,-1.2924687,0.0012203112388048964,0.0,0.86522967,48595.93691134453,0.00105,1.0,0.00185,1191998,0.044716835,0.7443425,2.270764,-13.62
-0.004757315,1.7601118,2.2276418,-3.9406195,106726,-2.1181953,11.178138410509154,24.529340496541835,-0.007836647,-10.178906733129697,1,106726,-1.2543437,0.0012291311793554823,0.0,0.86563027,48635.55137848854,0.07249,1.0,0.00185,1192998,0.04805667,0.744282,2.2537935,-14.27
0.0020959277,1.7658098,2.2226765,-3.9403334,106799,-2.1252003,11.179823781121547,24.529569979665297,-0.007826482,-10.180591578572834,1,106799,-1.2643576,0.001301311566719428,0.0,0.86497664,48675.86349821091,0.0142,1.0,0.00184,1193998,0.046545044,0.7442326,2.255868,-13.4
0.017841697,1.770824,2.2301457,-3.9410033,106855,-2.1237972,11.183379345842496,24.530073458343086,-0.007858251,-10.18414674091058,1,106855,-1.2480669,0.0012760319417485131,0.0,0.86684334,48715.63071465492,0.00182,1.0,0.00184,1194998,0.047445547,0.74419546,2.2772295,-15.06
0.0010595223,1.7868419,2.2317114,-3.9404235,106932,-2.1280644,11.184668761455878,24.530273338810538,-0.007856068,-10.185435603935211,1,106932,-1.2491069,0.0012138506045062337,0.0,0.8661057,48755.99971842766,0.09206,1.0,0.00184,1195998,0.04689785,0.7441391,2.2698915,-13.35
-0.0038835455,1.7627467,2.2140744,-3.9405866,106999,-2.109608,11.187011093561622,24.53083937150001,-0.007860966,-10.187777455864074,1,106999,-1.2393533,0.001213285158211877,0.0,0.8635829,48795.639719963074,0.14225,1.0,0.00183,1196998,0.04947107,0.744102,2.2510803,-13.24
-0.0039476156,1.7250141,2.2172825,-3.9407063,107062,-2.1222806,11.189768545328874,24.531671575806246,-0.007806579,-10.190534456669967,1,107062,-1.2681363,0.0012419636973782428,0.0,0.863946,48834.74802350998,0.02264,1.0,0.00183,1197998,0.049301453,0.74404776,2.244246,-15.14
0.00024898848,1.7888559,2.2274437,-3.940313,107141,-2.1574843,11.190776640128428,24.532156258553105,-0.007835839,-10.19154198672777,1,107141,-1.2961602,0.0012609571191099134,0.0,0.8643471,48874.54601883888,0.09986,1.0,0.00182,1198998,0.04817108,0.74399596,2.2635386,-11.95
-0.0143123865,1.7954358,2.2185998,-3.940786,107205,-2.1027665,11.193433142110909,24.52954510633914,-0.0078592105,-10.194198031808218,1,107205,-1.2446404,0.0012754428623454822,0.0,0.86407506,48920.515843153,0.17102,1.0,0.00182,1199998,0.048268773,0.74395895,2.2487316,-12.79
-0.00855801,1.797194,2.2249177,-3.9406736,107283,-2.1741667,11.194690677926605,24.530105891988484,-0.007846583,-10.19545501151161,1,107283,-1.3051288,0.001269727285521753,0.0,0.8663079,48960.16369795799,0.00091,1.0,0.00182,1200998,0.050126605,0.74393195,2.2621517,-12.18
-0.022570366,1.8182944,2.2140002,-3.9407792,107353,-2.151979,11.196566467634812,24.53043307368875,-0.007825913,-10.197330302832711,1,107353,-1.2903991,0.0012517835550255746,0.0,0.86756396,49000.276366472244,0.01574,1.0,0.00181,1201998,0.048771158,0.7439016,2.248461,-12.38
-0.0063777664,1.7758713,2.2194898,-3.941033,107418,-2.1213493,11.19919380364557,24.53132970546375,-0.007848218,-10.199957176637062,1,107418,-1.2527136,0.0011910005490099306,0.0,0.8667859,49039.24958181381,0.09156,1.0,0.00181,1202998,0.049214955,0.74385893,2.251524,-14.91
0.017348215,1.8224493,2.2186253,-3.9413722,107477,-2.128612,11.202313053025298,24.531924417634418,-0.007822021,-10.203076006959629,1,107477,-1.2631156,0.0012632691885349472,0.0,0.8656809,49078.823964357376,0.00389,1.0,0.00181,1203998,0.049145326,0.7438174,2.244821,-15.56
0.019416498,1.8227817,2.2245364,-3.9411142,107549,-2.164339,11.204176700852635,24.53259828494031,-0.0078114374,-10.204939144018075,1,107549,-1.3070736,0.0012475316754161352,0.0,0.86451143,49118.2379462719,0.11477,1.0,0.0018,1204998,0.048562385,0.74377006,2.2640638,-13.78
0.024193233,1.8437566,2.2263117,-3.9411957,107621,-2.1443152,11.205972811997658,24.533351200209523,-0.007804792,-10.206734745077634,1,107621,-1.2666692,0.0012421607641320994,0.0,0.86451656,49157.49137401581,0.20679,1.0,0.0018,1205998,0.04970646,0.74373066,2.2591524,-13.28
-0.0096021,1.8279982,2.2293744,-3.941471,107688,-2.145854,11.208212614218855,24.53420733907166,-0.007822852,-10.208974073248644,1,107688,-1.2820001,0.001257118378269215,0.0,0.86359245,49196.535405397415,0.0022,1.0,0.0018,1206998,0.04729881,0.7436952,2.2631934,-13.11
0.0034747075,1.7755921,2.2329879,-3.9414291,107750,-2.1346931,11.211118329466357,24.53436145694538,-0.007816894,-10.211879350348028,1,107750,-1.2680888,0.0012460241307201434,0.0,0.86353767,49236.98552823067,0.09997,1.0,0.00179,1207998,0.047742438,0.743631,2.2637062,-15.02
0.002224793,1.8157402,2.2363827,-3.9419003,107817,-2.143087,11.213417179109046,24.535023775479996,-0.007841298,-10.21417772707458,1,107817,-1.2723143,0.0011591977157747466,0.0,0.8631936,49276.414445877075,0.11265,1.0,0.00179,1208998,0.045611113,0.7436008,2.2811356,-14.12
-0.021410545,1.7804914,2.2258587,-3.9420726,107880,-2.1214952,11.215999258435298,24.535790038476545,-0.0078554675,-10.216759362254356,1,107880,-1.267156,0.0012358203895753575,0.0,0.86522657,49315.63231110573,0.06421,1.0,0.00178,1209998,0.047253594,0.74354845,2.2579613,-14.3
-0.0005992651,1.8380536,2.2322457,-3.9418228,107946,-2.1463962,11.218525929631483,24.536120920442478,-0.0078654215,-10.219285568710282,1,107946,-1.2800462,0.0012557875604247478,0.0,0.8625412,49355.72350358963,0.05921,1.0,0.00178,1210998,0.046681866,0.7434953,2.2587664,-13.39
-0.007057667,1.8118658,2.2212079,-3.9417524,108022,-2.0933347,11.2198163337098,24.53626730215143,-0.007880204,-10.220575438336635,1,108022,-1.238884,0.001277256560124159,0.0,0.8638101,49396.185046195984,0.07018,1.0,0.00178,1211998,0.052716676,0.7434489,2.2588928,-12.63
-0.0057480535,1.7725127,2.224695,-3.9415436,108087,-2.103785,11.22241342622147,24.53671992651291,-0.007922824,-10.223172074347517,1,108087,-1.2407104,0.001247094739922415,0.0,0.8613852,49436.02908754349,0.02506,1.0,0.00177,1212998,0.04711717,0.74340725,2.254365,-13.58
-0.01743103,1.8243805,2.2282312,-3.9411442,108149,-2.1182446,11.225106103616307,24.537447573055676,-0.007894105,-10.225864316822163,1,108149,-1.2498276,0.0012058013150254118,0.0,0.8665729,49475.317120313644,0.0074,1.0,0.00177,1213998,0.049992155,0.7433507,2.2602346,-14.83
-0.015792986,1.7816582,2.2215056,-3.9413848,108201,-2.1306252,11.228722470217466,24.538076264459786,-0.007885583,-10.229480319035869,1,108201,-1.2522755,0.0012514542297850618,0.0,0.8646068,49514.80250144005,0.01258,1.0,0.00177,1214998,0.053320408,0.7432977,2.2510734,-16.64
-0.014953201,1.804734,2.2321904,-3.9414384,108268,-2.140476,11.231361066981934,24.53897724667158,-0.007883919,-10.232118446817157,1,108268,-1.2715776,0.0012122082811701997,0.0,0.8639343,49553.73599219322,0.01441,1.0,0.00176,1215998,0.04827302,0.74325776,2.2611501,-15.68
-0.0074688294,1.8196058,2.2400086,-3.9415028,108330,-2.1209283,11.23410874180744,24.53962668400519,-0.007885143,-10.23486568817502,1,108330,-1.25669,0.0012490464275873904,0.0,0.8639162,49593.174976587296,0.08837,1.0,0.00176,1216998,0.05120884,0.7432096,2.2706938,-14.6
0.005379205,1.7536156,2.205133,-3.9413564,108397,-2.0908382,11.236417982047474,24.540153101106842,-0.007885982,-10.2371744605478,1,108397,-1.2323403,0.0012218576130940053,0.0,0.8632056,49632.86068272591,0.00976,1.0,0.00176,1217998,0.049557634,0.7431546,2.2391891,-15.15
-0.010175685,1.7827346,2.2204068,-3.9408689,108469,-2.0991926,11.238233965464786,24.541109735987067,-0.007895518,-10.238989941826697,1,108469,-1.2331855,0.0012339063148422752,0.0,0.86401695,49671.67390203476,0.00127,1.0,0.00175,1218998,0.04904536,0.74309987,2.2453454,-13.66
-0.0027255614,1.7710352,2.2222784,-3.9407823,108539,-2.1156602,11.240162522227033,24.54193807083596,-0.007871966,-10.240918011037508,1,108539,-1.258903,0.0012380725607261235,0.0,0.8615849,49710.74397134781,0.00274,1.0,0.00175,1219998,0.054929223,0.74304855,2.244348,-13.06
-0.026115926,1.7507122,2.2046213,-3.9406326,108605,-2.0817533,11.242401362736523,24.542800012059967,-0.007885501,-10.243156392431288,1,108605,-1.2152678,0.0012064185996130288,0.0,0.86206317,49749.74328112602,0.01053,1.0,0.00175,1220998,0.048421998,0.7429904,2.2342417,-13.41
0.0027889858,1.7954365,2.2248998,-3.9404178,108671,-2.0903425,11.244784717173856,24.543595283451953,-0.007887034,-10.245539288310589,1,108671,-1.21883,0.0011726431632741896,0.0,0.860828,49788.87509703636,0.03366,1.0,0.00174,1221998,0.04811878,0.74295115,2.2648816,-13.58
-0.00942149,1.7624611,2.2278833,-3.941137,108730,-2.1072168,11.247861675710476,24.544342346902326,-0.007930558,-10.248615837395382,1,108730,-1.2428963,0.001147468419204979,0.0,0.86068994,49828.10224509239,0.04898,1.0,0.00174,1222998,0.047562838,0.7429122,2.2620974,-15.49
0.005019933,1.7610735,2.2281153,-3.941123,108802,-2.0902257,11.249774820315803,24.545167322084495,-0.007931445,-10.2505284829323,1,108802,-1.2241211,0.0011892761870800552,0.0,0.86209905,49867.16871547699,0.1821,1.0,0.00174,1223998,0.052262902,0.74287456,2.2624865,-14.49
-0.01507014,1.8087204,2.2125034,-3.941246,108870,-2.0573714,11.251896757600809,24.545530290949532,-0.007909179,-10.252649949481032,1,108870,-1.1917007,0.0012086981555391291,0.0,0.86458915,49907.171916007996,0.00207,1.0,0.00173,1224998,0.04793221,0.74283504,2.2451289,-13.88
-0.00726145,1.803865,2.2256758,-3.9411297,108943,-2.071034,11.253563790238932,24.545843112806903,-0.007918549,-10.254316477423973,1,108943,-1.208855,0.0011867601889129391,0.0,0.8596209,49947.275975227356,0.10833,1.0,0.00173,1225998,0.049433712,0.7427958,2.267986,-12.28
-0.017842412,1.7926487,2.228449,-3.9407432,109015,-2.0969596,11.255074989680319,24.546483350451513,-0.007921716,-10.255827179745907,1,109015,-1.2195942,0.001181263663113654,0.0,0.86228323,49986.712250471115,0.00718,1.0,0.00173,1226998,0.047725953,0.74274313,2.266107,-12.53
-0.011983976,1.8172995,2.2124426,-3.9410954,109081,-2.044032,11.257551727615258,24.546586572393153,-0.007986027,-10.258303462564516,1,109081,-1.1939878,0.0012380613468202962,0.0,0.86330426,50027.24091100693,0.02536,1.0,0.00172,1227998,0.051160727,0.74270844,2.2334075,-14.47
-0.007110084,1.7898247,2.2358503,-3.9409094,109137,-2.0698297,11.261066366126977,24.546810200771755,-0.007988576,-10.261817715348599,1,109137,-1.1940207,0.0012411654800489934,0.0,0.86241364,50067.52363944054,0.10347,1.0,0.00172,1228998,0.05021697,0.74264115,2.282791,-15.96
-0.03431608,1.778363,2.231502,-3.9413593,109204,-2.0631762,11.263323687777005,24.547561629999333,-0.00799111,-10.264074576022857,1,109204,-1.1974728,0.001184709553035982,0.0,0.8615772,50106.72825837135,0.00062,1.0,0.00171,1229998,0.052326422,0.7425969,2.2597666,-14.41
-0.019467635,1.8205653,2.2457452,-3.9411876,109274,-2.0656612,11.2650401742409,24.548232871280472,-0.008005607,-10.265790581474093,1,109274,-1.1954483,0.0011724162516231615,0.0,0.8628979,50146.094281196594,0.10105,1.0,0.00171,1230998,0.05017327,0.7425471,2.2897713,-13.47
-0.024228133,1.7907697,2.229648,-3.9413126,109343,-2.0804868,11.26726905243134,24.548538552564295,-0.0079857595,-10.268018986126227,1,109343,-1.225734,0.0012141796963044947,0.0,0.8629745,50186.20547866821,0.00549,1.0,0.00171,1231998,0.04732248,0.74250495,2.257153,-13.78
-0.043446768,1.823515,2.2400193,-3.941603,109404,-2.0725682,11.270035830499799,24.548906543384685,-0.007968768,-10.270785346056817,1,109404,-1.2010112,0.001171456058776104,0.0,0.8598368,50226.188193798065,0.07102,1.0,0.0017,1232998,0.04932256,0.7424585,2.271968,-14.53
-0.020956434,1.8166696,2.231806,-3.9412422,109480,-2.070238,11.271446839605407,24.54922129860387,-0.0079700425,-10.272195834855681,1,109480,-1.1919558,0.0011514295041156841,0.0,0.8609558,50266.278713703156,0.13926,1.0,0.0017,1233998,0.04906724,0.7424034,2.2749321,-12.47
-0.02583356,1.8081627,2.2339249,-3.9413033,109546,-2.004674,11.273702371606449,24.549445958509747,-0.007978793,-10.2744509155971,1,109546,-1.1526366,0.0011532358618194468,0.0,0.862848,50306.552827596664,0.08743,1.0,0.0017,1234998,0.050484948,0.7423576,2.2562993,-13.33
-0.03440332,1.8018554,2.2430573,-3.9408913,109628,-2.0433145,11.27446455285146,24.54956631511986,-0.007989095,-10.275212536943117,1,109628,-1.1641219,0.00116072105762375,0.0,0.8604519,50347.040112018585,0.09241,1.0,0.00169,1235998,0.05182867,0.7423091,2.272471,-11.33
-0.04221001,1.7655118,2.2335844,-3.940905,109689,-2.0384455,11.277247490632607,24.550306207621173,-0.007920949,-10.277995058757032,1,109689,-1.1510723,0.0011643841310386774,0.0,0.86458933,50386.25545191765,0.08758,1.0,0.00169,1236998,0.049366746,0.7422637,2.2703748,-13.43
-0.0478096,1.7674824,2.2420433,-3.9406931,109765,-2.0223255,11.278358310937001,24.550967483778287,-0.007945437,-10.279105361454015,1,109765,-1.1430577,0.001201572263525369,0.0,0.8617201,50425.62989902496,0.11399,1.0,0.00169,1237998,0.053204942,0.74221694,2.27593,-12.82
-0.05548047,1.8178284,2.2296073,-3.9410036,109824,-2.0089922,11.281687062937063,24.5511109716029,-0.007977389,-10.282433712121213,1,109824,-1.1411144,0.001223517015990638,0.0,0.8612056,50466.066543102264,0.00168,1.0,0.00168,1238998,0.051621914,0.74217254,2.2581525,-14.68
-0.040108632,1.7534012,2.2420528,-3.940719,109883,-2.0584614,11.284648216739622,24.551930621940446,-0.008000758,-10.285394465021886,1,109883,-1.1744819,0.0011620409874619666,0.0,0.8632975,50505.1117606163,0.00579,1.0,0.00168,1239998,0.049133647,0.74211943,2.2789516,-16.47
-0.041440863,1.7985011,2.2410934,-3.940993,109941,-1.9924546,11.287772532540181,24.552734806866585,-0.007966007,-10.288518387134918,1,109941,-1.1211314,0.0011427704532447245,0.0,0.8623572,50544.18620824814,0.0039,1.0,0.00168,1240998,0.04932096,0.7420723,2.2705228,-16.47
-0.029475624,1.8118473,2.2510388,-3.9410858,110009,-2.0190582,11.289903553345635,24.553485528110695,-0.00801361,-10.290648946904344,1,110009,-1.1270719,0.0011788416692104949,0.0,0.8646621,50583.36823821068,0.12486,1.0,0.00167,1241998,0.0499895,0.74203223,2.2952545,-15.2
-0.048074912,1.8081344,2.2489522,-3.9407554,110077,-1.9848247,11.291968349428128,24.55412265545805,-0.007981948,-10.292713282520417,1,110077,-1.104584,0.001187771140743767,0.0,0.8604202,50622.78206562996,0.09006,1.0,0.00167,1242998,0.048585553,0.74197656,2.2925715,-14.04
-0.045841258,1.7725818,2.2366686,-3.9406419,110144,-1.9575746,11.29422392504358,24.554524597913844,-0.007966917,-10.294968404997094,1,110144,-1.0946817,0.0011852530469163953,0.0,0.8599861,50662.67909359932,0.16556,1.0,0.00167,1243998,0.048254147,0.7419262,2.2764156,-13.13
-0.062467914,1.7943405,2.24267,-3.9399507,110222,-1.9554803,11.295204224202065,24.554857747418893,-0.00798195,-10.295948177314873,1,110222,-1.0867485,0.0011947790694005367,0.0,0.8622812,50702.71686387062,0.00403,1.0,0.00166,1244998,0.05017744,0.74187326,2.284642,-12.07
-0.051351905,1.7581427,2.2398784,-3.9395254,110279,-1.9826099,11.298542786931328,24.555491301823167,-0.007964408,-10.299286355516463,1,110279,-1.1094142,0.0011644209882763067,0.0,0.8614478,50742.1327753067,0.00169,1.0,0.00166,1245998,0.05175175,0.74180925,2.2869797,-13.92
-0.049778506,1.7329073,2.2596192,-3.9397166,110344,-1.956104,11.300986007395055,24.555904697982747,-0.007981379,-10.301729137968534,1,110344,-1.0633733,0.0011386268848869027,0.0,0.8591378,50782.00193953514,0.18296,1.0,0.00166,1246998,0.049411464,0.7417618,2.304629,-15.04
-0.057816923,1.7431848,2.2532527,-3.9395828,110404,-1.957895,11.303784283178146,24.555932178013855,-0.007986115,-10.304527009890945,1,110404,-1.0819979,0.0011766184806711912,0.0,0.8615724,50822.668467760086,0.07198,1.0,0.00165,1247998,0.049402267,0.741701,2.2862084,-15.87
-0.06064797,1.7759581,2.2558486,-3.9399087,110467,-1.9322445,11.30654403577539,24.556349678139977,-0.007984106,-10.307286338906641,1,110467,-1.0561959,0.001162845675953406,0.0,0.8632025,50862.52706003189,0.00067,1.0,0.00165,1248998,0.050023314,0.7416628,2.2869525,-14.6
-0.040760215,1.776224,2.2618754,-3.939356,110533,-1.900069,11.308821799824488,24.55708821204122,-0.007955081,-10.309563659721531,1,110533,-1.0383785,0.0011649132300335257,0.0,0.86415786,50901.71885228157,0.01379,1.0,0.00165,1249998,0.054479312,0.741603,2.3021595,-15.06
-0.073454,1.7954654,2.2691367,-3.9390938,110598,-1.9431682,11.311208159279554,24.556959569363904,-0.007951602,-10.311949583175103,1,110598,-1.0680962,0.0011916200094501987,0.0,0.8588069,50942.70715665817,0.00906,1.0,0.00164,1250998,0.049470186,0.7415451,2.304397,-14.13
-0.058323562,1.7525334,2.2525613,-3.9395087,110663,-1.9114285,11.313519423836333,24.557454882504352,-0.007962389,-10.314260412242575,1,110663,-1.0380337,0.0011508457872953727,0.0,0.8630272,50982.40049672127,0.10657,1.0,0.00164,1251998,0.04971382,0.7415013,2.2965186,-14.44
-0.036007624,1.7650739,2.281884,-3.9398336,110717,-1.88749,11.316952229558243,24.557709716503734,-0.007931544,-10.317692856562227,1,110717,-1.0186625,0.0011327354417197037,0.0,0.8633256,51022.591864824295,0.03644,1.0,0.00164,1252998,0.05026747,0.7414539,2.3232477,-15.46
-0.04707855,1.7615296,2.282065,-3.9398751,110783,-1.8706386,11.31930891923851,24.558041793215054,-0.00794584,-10.320049105007087,1,110783,-0.99748844,0.0010159772647420546,0.0,0.8632501,51062.62179040909,0.05249,1.0,0.00163,1253998,0.052924357,0.7414101,2.326461,-14.61
-0.049773995,1.7960382,2.2660732,-3.9395342,110849,-1.8591235,11.321662802551218,24.558331991919076,-0.0079501625,-10.322402547609812,1,110849,-0.9810622,0.0009858962852344099,0.0,0.86424166,51102.73777604103,0.15536,1.0,0.00163,1254998,0.049501847,0.7413563,2.3060734,-14.62
-0.05297619,1.7677045,2.296303,-3.9389195,110911,-1.9214147,11.324350154628485,24.558129290143317,-0.007928232,-10.325089486164583,1,110911,-1.0398272,0.0010237909804627773,0.0,0.8611065,51143.879289865494,0.00649,1.0,0.00163,1255998,0.05153108,0.74129254,2.336321,-15.18
-0.06313399,1.7534871,2.287802,-3.9386206,110978,-1.889693,11.32647011119321,24.558439197623677,-0.007915566,-10.32720899637766,1,110978,-1.027838,0.0011020074168851788,0.0,0.864898,51183.95309591293,0.02079,1.0,0.00162,1256998,0.05613654,0.74123514,2.3268797,-14.14
-0.060267534,1.7265652,2.2910001,-3.939093,111042,-1.8759081,11.329028655823922,24.558801531977068,-0.007940837,-10.329767115145621,1,111042,-0.9959337,0.0010976865235904191,0.0,0.8629108,51223.916540145874,0.17143,1.0,0.00162,1257998,0.052252993,0.7412016,2.3311327,-14.63
-0.061260547,1.7390782,2.27105,-3.9393682,111102,-1.8175999,11.331776205648863,24.55887055958353,-0.007922882,-10.332514266169825,1,111102,-0.9504299,0.0010972664332339391,0.0,0.8643902,51264.49105000496,0.06703,1.0,0.00162,1258998,0.05290246,0.74115807,2.2993295,-15.59
-0.036347125,1.7714952,2.301648,-3.939342,111152,-1.8800492,11.335675471426516,24.559493608688044,-0.007890239,-10.33642219663164,1,111152,-1.006225,0.001822888890459801,0.0,0.8660856,51303.90797448158,0.06594,0.99,0.00161,1259998,0.05254763,0.74108493,2.3302937,-17.18
-0.056462426,1.7686969,2.3048573,-3.9391935,111214,-1.9004118,11.338473573470965,24.560288299747526,-0.007888582,-10.339219882388909,1,111214,-1.0118616,0.0018756166117810278,0.0,0.86409,51342.964081287384,0.0164,0.99,0.00161,1260998,0.050113454,0.741036,2.3457134,-17.67
-0.03718357,1.7443587,2.2972178,-3.9395595,111280,-1.8172772,11.340573328540618,24.560955888087705,-0.007944622,-10.341319194823868,1,111280,-0.95636237,0.0011462421214541237,0.0,0.8627334,51382.28356218338,0.00395,1.0,0.00161,1261998,0.049828526,0.7409979,2.323837,-14.46
-0.049562816,1.7716511,2.299447,-3.9397945,111335,-1.8819989,11.344033771949523,24.561877309841908,-0.007955645,-10.344779269771411,1,111335,-1.000346,0.0010979939613292896,0.0,0.8617929,51421.06949186325,0.00938,1.0,0.00161,1262998,0.04948522,0.7409469,2.3357096,-16.14
-0.040866572,1.7490894,2.2663636,-3.9398327,111402,-1.83473,11.346250516148723,24.56210240414371,-0.007942471,-10.346995565609236,1,111402,-0.95314866,0.0011097638948703817,0.0,0.8629528,51461.31138134003,0.18616,1.0,0.0016,1263998,0.05252439,0.74090445,2.2992172,-14.76
-0.054112926,1.7509193,2.298528,-3.939862,111463,-1.8449653,11.349048563200345,24.563061179467347,-0.007968561,-10.349793204920019,1,111463,-0.9540619,0.0011185470806847463,0.0,0.86163217,51500.01421880722,0.09589,1.0,0.0016,1264998,0.05149574,0.7408415,2.334597,-15.28
-0.021617383,1.75294,2.2831733,-3.9398637,111525,-1.8247936,11.351562429948443,24.563533567593296,-0.008006371,-10.352306657700067,1,111525,-0.96864116,0.0010469742362893427,0.0,0.8653385,51539.73456287384,0.00595,1.0,0.0016,1265998,0.048013024,0.7407973,2.3053277,-15.72
-0.03649207,1.7903316,2.286726,-3.939799,111583,-1.8558301,11.354758341324395,24.56399283852472,-0.007987752,-10.35550218223206,1,111583,-0.9881562,0.0011202212068954773,0.0,0.86526704,51579.480922698975,0.09023,1.0,0.00159,1266998,0.05347039,0.7407419,2.324126,-16.11
-0.016813917,1.736516,2.2867038,-3.939655,111656,-1.8727689,11.356228057605502,24.56398390908058,-0.007966541,-10.356971412194598,1,111656,-1.0000124,0.001076690201838163,0.0,0.86127293,51620.209681510925,0.2058,1.0,0.00159,1267998,0.048832618,0.74069756,2.3190088,-13.18
-0.023430703,1.7474521,2.3006103,-3.9402702,111712,-1.888226,11.359424233743914,24.564679441200354,-0.007925302,-10.360167215697508,1,111712,-0.9996145,0.0010805167606648574,0.0,0.8657696,51659.456946611404,0.00566,1.0,0.00159,1268998,0.050860897,0.7406498,2.3269656,-15.16
-0.035742015,1.7518579,2.3121967,-3.9400334,111789,-1.8507277,11.360527422197174,24.56525547210898,-0.0079712225,-10.36126989238655,1,111789,-0.98928094,0.0010908997805322395,0.0,0.8637599,51698.953485012054,0.08766,1.0,0.00158,1269998,0.053158894,0.7405994,2.3458252,-13.56
-0.007101866,1.7511479,2.3061361,-3.9400227,111846,-1.8845602,11.363768038195376,24.566209069895507,-0.007958603,-10.364519070865297,1,111846,-1.0234132,0.0010896343496523161,0.0,0.8634368,51737.65298438072,0.00292,0.99,0.00158,1270998,0.05059985,0.7405184,2.3500326,-15.0
-0.032942973,1.7865837,2.279614,-3.9403796,111907,-1.8107951,11.36652756306576,24.566433437570208,-0.007934723,-10.367278186351166,1,111907,-0.9340135,0.0011427450147989881,0.0,0.8637242,51777.88640880585,0.00816,0.99,0.00158,1271998,0.054479264,0.740478,2.3251934,-15.95
-0.017945008,1.7336082,2.2935264,-3.9406748,111970,-1.850024,11.368688041439672,24.56634368719041,-0.007927007,-10.369438242386353,1,111970,-0.99466,0.0011502917560069798,0.0,0.8673163,51818.78167176247,0.00302,1.0,0.00157,1272998,0.05788955,0.74043286,2.324158,-14.55
-0.0250484,1.7491916,2.2875676,-3.9404035,112045,-1.8662481,11.370431523048776,24.56707984098579,-0.007908114,-10.371181221830515,1,112045,-0.9933789,0.0010853624254015736,0.0,0.86401147,51857.933797836304,0.00157,1.0,0.00157,1273998,0.05976352,0.74037695,2.3229678,-13.51
-0.0019843355,1.74066,2.2860157,-3.9405415,112112,-1.8382984,11.372556015413158,24.567659366217402,-0.00784757,-10.37330526616241,1,112112,-0.97568506,0.0010271814983367562,0.0,0.86723334,51897.41444206238,0.00117,1.0,0.00157,1274998,0.053460166,0.7403313,2.3201504,-13.74
0.004307613,1.7564207,2.2777236,-3.93992,112177,-1.8542489,11.374818367401517,24.56791425564664,-0.007835253,-10.37556718400385,1,112177,-1.0080476,0.0010584003456878218,0.0,0.8623395,51937.57950806618,0.04076,1.0,0.00156,1275998,0.05042791,0.7402699,2.2986364,-14.13
-0.008744759,1.7354542,2.2971797,-3.9399302,112243,-1.8547406,11.377012374936522,24.568204972075904,-0.007823899,-10.377760751227248,1,112243,-1.0039496,0.0010828739353421816,0.0,0.86409277,51977.66794323921,0.06695,1.0,0.00156,1276998,0.054169957,0.74022377,2.3238177,-14.84
-0.008695754,1.7395548,2.2803679,-3.9396026,112301,-1.8495576,11.379987711596513,24.568226458883604,-0.007851616,-10.380735701373986,1,112301,-0.98173165,0.001057660917875419,0.0,0.8686565,52018.3254635334,0.10572,1.0,0.00156,1277998,0.053087853,0.74015385,2.3101153,-15.45
0.0057792463,1.7734107,2.2865598,-3.939614,112360,-1.8020844,11.383054467782129,24.56863335996817,-0.007838843,-10.383802064791741,1,112360,-0.9339083,0.001091282306908198,0.0,0.8674886,52058.1662504673,0.00055,1.0,0.00155,1278998,0.057104617,0.74009466,2.3185213,-15.67
