reference_actor_Q_std,total/epochs,train/loss_critic,rollout/Q_mean,reference_Q_mean,reference_action_std,reference_Q_std,success rate,rollout/goal_tolerance,total/episodes,reference_actor_Q_mean,total/steps_per_second,errors,total/steps,rollout/return_history,rollout/actions_mean,rollout/return,rollout/episode_steps,train/loss_actor,total/duration,rollout/actions_std,rollout/episodes,train/param_noise_distance,reference_action_mean,rollout/error
2.8771172,1,0.16174398,-4.533352,-3.2084725,0.8083157,2.9049342,0.94,0.001,137541,-2.5646129,25.383208634329726,0.0033308403074313584,2504998,-35.35,-0.0054565547,-17.222086505114838,18.212663860230766,2.8203094,98687.20838594437,0.6623409,137541,0.0,-0.13798551,0.12281
2.8534338,1,0.14983884,-4.533173,-3.1166444,0.8032759,2.8742454,0.95,0.001,137567,-2.489595,25.38302881408629,0.0028264792648524106,2505998,-35.17,-0.0054363213,-17.2260062369609,18.216578103760348,2.838287,98727.30391454697,0.6623212,137567,0.0,-0.17042641,0.00061
2.8891792,1,0.22822347,-4.533255,-3.26784,0.810239,2.9045477,0.98,0.001,137603,-2.6143124,25.382958696655574,0.0017755939378940157,2506998,-29.68,-0.005451832,-17.2282871739715,18.218861507379927,2.8488243,98766.97314763069,0.6622937,137603,0.0,-0.15721078,0.0858
2.8764658,1,0.1756204,-4.5330596,-3.1904535,0.8150457,2.9055731,0.99,0.001,137647,-2.5663328,25.382785115619903,0.0012996762173823678,2507998,-27.31,-0.0054444117,-17.22960907248251,18.220186418883085,2.8243978,98807.04534888268,0.66227,137647,0.0,-0.14061418,0.01376
2.8743637,1,0.21205227,-4.533775,-3.176567,0.81013495,2.8971114,0.99,0.001,137676,-2.52739,25.38228481551992,0.0010702691980746782,2508998,-26.21,-0.005453602,-17.232851041575874,18.22342310932915,2.8440118,98848.3904516697,0.66223276,137676,0.0,-0.16409554,0.00602
2.8873394,1,0.16312258,-4.53366,-3.2727473,0.8079022,2.9042528,0.98,0.001,137703,-2.6332064,25.38188852709613,0.001979855291703733,2509998,-28.68,-0.005427224,-17.23660341459518,18.227170068916436,2.8616445,98889.33194708824,0.6622107,137703,0.0,-0.1610521,0.00119
2.872696,1,0.1461698,-4.534016,-3.2592478,0.8097937,2.8832607,0.96,0.001,137732,-2.634042,25.381322605057033,0.002070622152159815,2510998,-32.59,-0.005419613,-17.240314523857926,18.230868643452503,2.835527,98930.93591189384,0.6621815,137732,0.0,-0.14627422,0.28136
2.88927,1,0.16254678,-4.534272,-3.2335079,0.80588126,2.8961937,0.97,0.001,137771,-2.595079,25.38089243916891,0.0017435767046965406,2511998,-30.72,-0.0054180673,-17.2423224045699,18.232879198089584,2.835152,98972.01235222816,0.66216016,137771,0.0,-0.15978067,0.01064
2.8865898,1,0.19488868,-4.5339956,-3.1739178,0.8047195,2.9093583,0.99,0.001,137811,-2.5461264,25.38039820072311,0.0008278439420970954,2512998,-25.05,-0.0054215775,-17.2445305527135,18.235082830833534,2.7980387,99013.34014248848,0.6621308,137811,0.0,-0.14299932,0.00175
2.885326,1,0.18082722,-4.5343738,-3.215937,0.8074325,2.893768,0.99,0.001,137847,-2.565249,25.380249988660783,0.0008156825269533878,2513998,-24.06,-0.0054348055,-17.246548709801445,18.237103455280128,2.8551328,99053.31906199455,0.66210604,137847,0.0,-0.13247101,0.00346
2.893733,1,0.15926331,-4.53486,-3.1825974,0.8007785,2.9047308,0.97,0.001,137874,-2.5333312,25.379947560687146,0.0009151874444216188,2514998,-28.58,-0.0054297238,-17.25062738442346,18.241169473577326,2.7655182,99093.90056800842,0.66206306,137874,0.0,-0.14046079,0.00161
2.8641245,1,0.1735299,-4.5350223,-3.226717,0.8037408,2.886915,0.96,0.001,137903,-2.5886228,25.379441744919262,0.0016454061082423607,2515998,-29.57,-0.0054227384,-17.253758076329014,18.24428765146516,2.839146,99135.27749300003,0.6620382,137903,0.0,-0.15863112,0.03336
2.905356,1,0.15180412,-4.535124,-3.2331157,0.80724126,2.9278364,0.95,0.001,137935,-2.6008923,25.37927738760011,0.001660461363002703,2516998,-33.32,-0.0054240585,-17.257135607351287,18.24766012977127,2.7685032,99175.32172250748,0.6620127,137935,0.0,-0.14781004,0.17993
2.9182708,1,0.16236839,-4.5350947,-3.2727249,0.80630314,2.9430943,0.97,0.001,137973,-2.6341538,25.378997682311297,0.001538251871756565,2517998,-28.91,-0.005433148,-17.259144905162604,18.249672037282657,2.9040575,99215.81740617752,0.6620003,137973,0.0,-0.14017156,0.04635
2.8664074,1,0.17020552,-4.535664,-3.2163672,0.8041666,2.8929503,0.96,0.001,138001,-2.5768027,25.37884714280671,0.0018235237961803446,2518998,-29.66,-0.0054380475,-17.26267200962312,18.253179324787503,2.8265867,99255.80881690979,0.66195875,138001,0.0,-0.15640078,0.01094
2.9078588,1,0.15329877,-4.5358934,-3.2033243,0.8121621,2.9410925,0.95,0.001,138037,-2.55131,25.37865282167488,0.0019575944000107624,2519998,-28.56,-0.005421658,-17.26537812325681,18.25587342524106,2.8482187,99295.97200083733,0.66194004,138037,0.0,-0.1523037,0.16218
2.8996365,1,0.14711611,-4.5359106,-3.202743,0.81039095,2.9108014,0.94,0.001,138073,-2.5450792,25.37843673284597,0.001963657152295345,2520998,-29.4,-0.0054118717,-17.267937974839395,18.258428512453555,2.7837307,99336.22100281715,0.6619229,138073,0.0,-0.13703687,0.00736
2.9033992,1,0.16635798,-4.536035,-3.305503,0.81165606,2.9276447,0.98,0.001,138113,-2.657026,25.37816846691432,0.000736379742190082,2521998,-24.42,-0.005405109,-17.26905504912644,18.25954834085133,2.878166,99376.67500662804,0.6619058,138113,0.0,-0.13359214,0.00251
2.92073,1,0.16333891,-4.5358405,-3.1724122,0.8114689,2.935375,0.99,0.001,138146,-2.5331,25.37785493721586,0.0007146304999898808,2522998,-26.98,-0.005392969,-17.272581182227498,18.263076744893084,2.801166,99417.30718541145,0.6618816,138146,0.0,-0.13520515,0.01034
2.9515448,1,0.15814534,-4.5357823,-3.264767,0.80685276,2.9438345,1.0,0.001,138179,-2.5884001,25.377546215456274,0.0007075330724926437,2523998,-26.88,-0.0053880243,-17.27529508825509,18.265792920776672,2.8430357,99457.92152523994,0.66185176,138179,0.0,-0.1282696,0.09249
2.9436429,1,0.17685513,-4.536434,-3.311463,0.803876,2.946255,0.98,0.001,138206,-2.6378806,25.377256407475066,0.0008067878212123862,2524998,-31.06,-0.0053965426,-17.279083397247586,18.269568614966065,2.817727,99498.46269655228,0.66183394,138206,0.0,-0.14520958,0.02
2.934451,1,0.17505723,-4.5369334,-3.1848383,0.8026562,2.9345834,0.96,0.001,138238,-2.509404,25.377097066037997,0.002174489998729499,2525998,-32.0,-0.0054005366,-17.28229575080658,18.272768703250915,2.7806132,99538.4930524826,0.66181904,138238,0.0,-0.137904,0.0243
2.919935,1,0.17853256,-4.536957,-3.2844095,0.80887663,2.9178526,0.95,0.001,138262,-2.6070309,25.376703190268774,0.0022367933292172476,2526998,-34.73,-0.005398064,-17.286224703823176,18.276692077360373,2.7862344,99579.44422698021,0.66179276,138262,0.0,-0.12027066,0.00413
2.9328957,1,0.14832336,-4.5370326,-3.3043613,0.81085193,2.9480805,0.95,0.001,138300,-2.6246605,25.37640049951076,0.0028813297143195273,2527998,-30.61,-0.0053901267,-17.28777295733912,18.27823571945047,2.8450136,99620.03870677948,0.661772,138300,0.0,-0.14313437,0.05789
2.8950734,1,0.17985399,-4.5370092,-3.223659,0.81111455,2.9100585,0.98,0.001,138341,-2.5764003,25.37614903341115,0.0014851020267000969,2528998,-27.42,-0.005417143,-17.290354992373917,18.28082058102804,2.867334,99660.43297863007,0.6617438,138341,0.0,-0.15439646,0.0074
2.936496,1,0.16560446,-4.536808,-3.2561255,0.8050391,2.9556422,0.99,0.001,138378,-2.6114721,25.375654390140014,0.0013667831333832475,2529998,-23.76,-0.0054213437,-17.292698261284308,18.283159172700863,2.7978754,99701.78349304199,0.6617177,138378,0.0,-0.15878399,0.09626
2.9559367,1,0.16256423,-4.536337,-3.2523398,0.80677116,2.9692957,0.98,0.001,138398,-2.5740733,25.37535736731665,0.0013907410920020137,2530998,-30.28,-0.0054241586,-17.297287533056835,18.287742597436377,2.8339298,99742.35883116722,0.66166884,138398,0.0,-0.13745442,0.00456
2.9384754,1,0.18377572,-4.5362067,-3.29824,0.80154806,2.958445,0.97,0.001,138430,-2.6435213,25.375225978132747,0.0013795035829634863,2531998,-31.0,-0.0054168445,-17.300332297912302,18.29078234486744,2.791288,99782.28379845619,0.66164255,138430,0.0,-0.16014144,0.16957
2.9445446,1,0.1603814,-4.5365143,-3.2934399,0.79737055,2.9583778,0.96,0.001,138465,-2.6192937,25.375091808141285,0.001464388858452458,2532998,-33.15,-0.005428946,-17.302885205647637,18.293330444516666,2.8414826,99822.22011852264,0.6616193,138465,0.0,-0.17707092,0.02693
2.976142,1,0.1568505,-4.5365376,-3.3287706,0.80263335,2.9722362,0.96,0.001,138493,-2.6505044,25.374875546754588,0.0019967233022749812,2533998,-31.51,-0.0054271077,-17.306318730910586,18.296751460362618,2.811774,99862.47992944717,0.661576,138493,0.0,-0.16575378,0.07657
2.9297495,1,0.17502895,-4.5365424,-3.2871866,0.8005385,2.9590116,0.96,0.001,138520,-2.6319315,25.374676135873436,0.00252295551425547,2534998,-33.29,-0.0054188776,-17.31017181634421,18.3005991914525,2.8144228,99902.67408442497,0.66154915,138520,0.0,-0.17020237,0.11576
2.9582212,1,0.16372576,-4.536418,-3.2958057,0.8104746,2.9573226,0.96,0.001,138554,-2.6163762,25.374401333199224,0.002526101138741456,2535998,-32.51,-0.005417425,-17.312109358084214,18.302539082235086,2.8810205,99943.16581892967,0.6615332,138554,0.0,-0.14791906,0.06612
2.9362,1,0.17495388,-4.536313,-3.2769997,0.8132541,2.954638,0.96,0.001,138586,-2.625146,25.374048644934415,0.002063293291380285,2536998,-32.09,-0.0054116924,-17.31579668942029,18.306214191909717,2.8020954,99983.9653301239,0.6615119,138586,0.0,-0.13987535,0.02935
2.9284701,1,0.16114114,-4.5365343,-3.3005104,0.81116474,2.945742,0.97,0.001,138619,-2.6429036,25.373554168144693,0.001467492268722464,2537998,-29.05,-0.005405259,-17.318607117350435,18.309019687055887,2.8624496,100025.32491827011,0.6614839,138619,0.0,-0.13776053,0.00383
2.9688544,1,0.17385113,-4.537075,-3.3164606,0.80489767,2.983324,0.95,0.001,138644,-2.630203,25.373260967108738,0.002056612887323889,2538998,-32.75,-0.0053933295,-17.322458959637633,18.312858832693806,2.8235514,100065.89233016968,0.6614558,138644,0.0,-0.1420906,0.0352
2.9489155,1,0.16557549,-4.5369735,-3.281855,0.8030674,2.9703906,0.97,0.001,138686,-2.6033618,25.373103415903238,0.0013071340314969918,2539998,-29.09,-0.005380867,-17.324286517745122,18.314689298126705,2.7897663,100105.9254899025,0.6614377,138686,0.0,-0.12543023,0.16144
2.9944837,1,0.17146067,-4.5368032,-3.2679024,0.80372083,3.012329,0.96,0.001,138717,-2.5884328,25.372637790400002,0.001711561307654671,2540998,-30.84,-0.0053794263,-17.32727783905361,18.317675555267197,2.816548,100147.17511796951,0.6614124,138717,0.0,-0.14617847,0.00524
2.9772134,1,0.196854,-4.5372024,-3.3173256,0.8023011,2.9868355,0.97,0.001,138742,-2.6422634,25.372303270578342,0.0012297247081436385,2541998,-31.17,-0.005388147,-17.331377665018522,18.321769903850313,2.7824414,100187.90855884552,0.66138625,138742,0.0,-0.15942042,0.10004
2.9961572,1,0.16984332,-4.537967,-3.3710809,0.80174875,3.0126226,0.96,0.001,138769,-2.6843743,25.37211252253343,0.0019174071103057345,2542998,-31.2,-0.00539158,-17.334109203064084,18.32448889881746,2.8103528,100228.07512545586,0.66134524,138769,0.0,-0.14039084,0.00538
2.9603028,1,0.19221558,-4.5381684,-3.353653,0.81456304,2.9967935,0.94,0.001,138802,-2.668438,25.371867865517515,0.0019876258823248137,2543998,-34.68,-0.0053995,-17.337545568507657,18.327913142461924,2.7902555,100268.45534133911,0.66131425,138802,0.0,-0.1464935,0.00189
2.9528754,1,0.16620487,-4.538534,-3.295954,0.8129301,2.9771497,0.93,0.001,138831,-2.6342192,25.37144094038361,0.002313621597033501,2544998,-34.65,-0.0054012993,-17.341083763712714,18.331438943751756,2.800537,100309.55695343018,0.6612815,138831,0.0,-0.15469496,0.0022
2.961541,1,0.15236793,-4.538008,-3.360674,0.80754495,2.9859235,0.96,0.001,138869,-2.702086,25.371329349359907,0.0015237040401644463,2545998,-30.18,-0.005398173,-17.343359569090293,18.333717388330008,2.837108,100349.41271471977,0.6612484,138869,0.0,-0.12729652,0.00229
2.9440408,1,0.16382942,-4.5378766,-3.3070383,0.805087,2.9760332,0.97,0.001,138905,-2.6644125,25.37121449940792,0.0024991053387182632,2546998,-27.92,-0.0053974297,-17.34586947914042,18.33622259817861,2.8102942,100389.28172159195,0.6612242,138905,0.0,-0.16083334,0.21271
2.9875531,1,0.17016323,-4.538191,-3.2213137,0.80630946,3.0008702,0.97,0.001,138930,-2.5499065,25.371131674342074,0.0018673530017672838,2547998,-28.35,-0.0053897426,-17.348988699344993,18.339329158569065,2.8012938,100429.02432203293,0.6611797,138930,0.0,-0.14125396,0.00655
2.9764335,1,0.16524574,-4.537953,-3.311748,0.8026576,2.9964254,0.95,0.001,138962,-2.6329641,25.371048590226454,0.0045263114651220805,2548998,-31.24,-0.0053901738,-17.352815877721966,18.343144168909486,2.7857118,100468.76820778847,0.6611478,138962,0.0,-0.17498799,0.00098
2.9690957,1,0.1548326,-4.538237,-3.320033,0.806946,2.9906132,0.96,0.001,138991,-2.6809082,25.37067563392399,0.003483981601686456,2549998,-31.81,-0.0054081082,-17.35602305185228,18.346353361008987,2.7861648,100509.66071200371,0.66113114,138991,0.0,-0.13524288,0.02051
2.9498477,1,0.16144045,-4.538276,-3.324957,0.810599,2.9700322,0.97,0.001,139023,-2.6522388,25.370507599725748,0.003428943053771913,2550998,-32.19,-0.0053951847,-17.35913481941837,18.34946016126828,2.811752,100549.74225378036,0.6610974,139023,0.0,-0.11531622,0.00141
2.964449,1,0.1544984,-4.538754,-3.2945013,0.8076423,2.9825861,0.96,0.001,139043,-2.6301422,25.370317159654363,0.003100251169208751,2551998,-34.38,-0.0054128706,-17.362851779665284,18.35316412908237,2.8047822,100589.91316270828,0.6610697,139043,0.0,-0.14528619,0.01019
2.9661613,1,0.20849743,-4.5388103,-3.282064,0.80912614,2.9863007,0.96,0.001,139090,-2.6113925,25.36997416695093,0.0010803542914136527,2552998,-29.63,-0.005436945,-17.364699115680494,18.355007549068947,2.8849366,100630.6897752285,0.6610487,139090,0.0,-0.13955915,0.07879
2.9695177,1,0.16780247,-4.5386662,-3.3686767,0.80635035,2.9977102,0.97,0.001,139128,-2.686624,25.36937511987722,0.0010253869690503392,2553998,-28.21,-0.0054293466,-17.366870795238917,18.357181875682823,2.8353465,100672.48357248306,0.6610266,139128,0.0,-0.16599475,0.13135
2.9856193,1,0.16316514,-4.5387883,-3.2482028,0.8120657,3.0221817,0.99,0.001,139158,-2.5683966,25.369261309871206,0.0010990046765728249,2554998,-25.17,-0.0054301983,-17.370032624786216,18.360338607913306,2.7993233,100712.35298466682,0.6610094,139158,0.0,-0.15981929,0.00101
2.962061,1,0.14736988,-4.53864,-3.3172467,0.81420475,2.9868774,0.98,0.001,139188,-2.6464548,25.36889220422532,0.0012172057375959466,2555998,-29.02,-0.0054162988,-17.37307813892002,18.363379026927607,2.859971,100753.2366578579,0.66097784,139188,0.0,-0.13802762,0.00155
2.9791453,1,0.17293383,-4.538623,-3.3205423,0.8019601,2.9966698,0.98,0.001,139224,-2.635493,25.368428084430366,0.0012555868506182902,2556998,-29.6,-0.0054225167,-17.37563207492961,18.365935470895824,2.7680068,100794.49903202057,0.66094637,139224,0.0,-0.1487292,0.08815
2.9843142,1,0.1531021,-4.538059,-3.3041356,0.79981023,2.9816153,0.98,0.001,139258,-2.61677,25.368181689143086,0.0009901731612763586,2557998,-28.9,-0.005419479,-17.378312197503913,18.368610779991094,2.8127613,100834.89748477936,0.66090894,139258,0.0,-0.15925932,0.06051
2.9322166,1,0.15611559,-4.53787,-3.3580704,0.80627155,2.951482,0.97,0.001,139292,-2.689126,25.36800912457909,0.0009152892751002925,2558998,-28.04,-0.0054467856,-17.381113057462024,18.371399649656837,2.799201,100875.00313615799,0.6608794,139292,0.0,-0.14960186,0.04003
2.9841447,1,0.1714307,-4.5378575,-3.3267603,0.8101374,3.0124965,0.97,0.001,139329,-2.645093,25.367824877878753,0.0008728234409365406,2559998,-26.94,-0.005470452,-17.382705682234135,18.37299485390694,2.7751215,100915.15580558777,0.6608625,139329,0.0,-0.15272512,0.00397
2.9684072,1,0.16187921,-4.537872,-3.3501647,0.80886483,2.9886384,0.95,0.001,139357,-2.667581,25.3676746906284,0.0021008649508871043,2560998,-30.0,-0.0054786527,-17.386719002274734,18.376988597630547,2.7993631,100955.1735124588,0.66083485,139357,0.0,-0.13041021,0.006
2.9750185,1,0.15553889,-4.5380464,-3.3128061,0.80603456,2.9863153,0.96,0.001,139398,-2.638153,25.367355814211955,0.0020965892274796803,2561998,-27.55,-0.005474995,-17.388678460236157,18.37894374381268,2.7634845,100995.86329627037,0.6608155,139398,0.0,-0.16248053,0.04459
2.9965556,1,0.14979374,-4.5379825,-3.2874794,0.8015334,2.9898999,0.97,0.001,139440,-2.6146736,25.366961903345192,0.0016418032989803037,2562998,-24.77,-0.005491907,-17.389658634538154,18.379926850258176,2.7782984,101036.8529651165,0.66079295,139440,0.0,-0.1460634,0.04068
2.9943883,1,0.16217785,-4.537739,-3.379928,0.806476,2.9925056,1.0,0.001,139483,-2.709225,25.366633177539814,0.0007739352325939357,2563998,-22.61,-0.0054985923,-17.391839865790097,18.382111081637188,2.7658136,101077.58416557312,0.6607727,139483,0.0,-0.12657292,0.01421
2.9566832,1,0.15546553,-4.5379996,-3.265339,0.80769163,2.9793975,0.99,0.001,139521,-2.5982914,25.366208799887552,0.0016905970307473056,2564998,-24.09,-0.005514957,-17.39391202758008,18.384178725783215,2.7698474,101118.697722435,0.66076374,139521,0.0,-0.14071152,0.07458
2.993952,1,0.1792356,-4.5380793,-3.2922287,0.8088497,3.0030174,0.98,0.001,139547,-2.6062863,25.36588496403255,0.0018385392972058462,2565998,-27.57,-0.00552277,-17.397787125484605,18.388048471124424,2.8016899,101159.41169166565,0.6607337,139547,0.0,-0.1500796,0.02807
2.9746327,1,0.16980761,-4.5383325,-3.2889132,0.8112306,2.981933,0.98,0.001,139583,-2.6165192,25.365440896650437,0.0018131671732962388,2566998,-28.86,-0.005538807,-17.400055880730463,18.390319738076986,2.743913,101200.60638642311,0.6607143,139583,0.0,-0.13847494,0.00927
2.975867,1,0.16806358,-4.5382323,-3.254252,0.810685,2.9895241,0.97,0.001,139619,-2.5654244,25.365215912144702,0.0017082027457553178,2567998,-30.03,-0.0055363597,-17.402660096405217,18.39291213946526,2.8040285,101240.92808413506,0.6607102,139619,0.0,-0.13498394,0.00051
2.997638,1,0.19123961,-4.5379,-3.277851,0.80569774,3.003782,0.98,0.001,139657,-2.5769417,25.364670439247476,0.0015202328606949162,2568998,-26.65,-0.005539337,-17.404605569359216,18.394860264791596,2.7646549,101282.53020882607,0.6606793,139657,0.0,-0.1528074,0.03266
3.0134726,1,0.15711637,-4.53836,-3.2853725,0.80730474,3.0171998,0.98,0.001,139693,-2.6163616,25.36440080926627,0.001845928477614381,2569998,-24.43,-0.0055437917,-17.406269462320946,18.39651951064119,2.7847912,101323.03220272064,0.66066444,139693,0.0,-0.14827551,0.00415
2.992438,1,0.18747208,-4.53833,-3.2696614,0.80669016,2.9913077,0.99,0.001,139732,-2.5669746,25.364011422806595,0.001047617464459796,2570998,-24.16,-0.0055402676,-17.409025849483296,18.39927861907079,2.7979856,101364.01364684105,0.66064024,139732,0.0,-0.13902928,0.01106
2.9497082,1,0.17894892,-4.538651,-3.3041553,0.7997586,2.9673576,0.99,0.001,139770,-2.6181612,25.363708785881812,0.0010641335667109302,2571998,-26.71,-0.0055569527,-17.41134005866781,18.401595478285756,2.7543168,101404.64952158928,0.66063106,139770,0.0,-0.14652167,0.07475
2.9788802,1,0.17368807,-4.5390115,-3.2659307,0.80671054,2.9773574,0.99,0.001,139804,-2.5543427,25.36317457242647,0.0008303057894654043,2572998,-24.61,-0.0055616633,-17.413421647449287,18.40367228405482,2.7832792,101446.2126045227,0.66061497,139804,0.0,-0.11797464,0.01152
2.99745,1,0.15194945,-4.538851,-3.330626,0.80516595,2.9912984,0.98,0.001,139836,-2.631998,25.362814118212484,0.0009484923463759272,2573998,-27.63,-0.005567958,-17.416595154323637,18.40684087073429,2.8245533,101487.08215117455,0.6605869,139836,0.0,-0.10484734,0.0563
2.995127,1,0.18998264,-4.539524,-3.2358398,0.80595464,2.9862971,0.96,0.001,139868,-2.5453205,25.362405535329152,0.0032170612172273344,2574998,-29.67,-0.0055528632,-17.419953098635858,18.410186747504792,2.800325,101528.14552283287,0.66056496,139868,0.0,-0.108301334,0.06877
2.972272,1,0.16492197,-4.539852,-3.1899352,0.79906726,2.9879982,0.95,0.001,139896,-2.5050142,25.362161528377108,0.003179223873893328,2575998,-30.54,-0.0055719214,-17.423014239149083,18.4132355464059,2.7737708,101568.55113148689,0.6605475,139896,0.0,-0.13845114,0.00327
2.9790518,1,0.16050287,-4.539748,-3.2289073,0.8037008,2.9836767,0.95,0.001,139927,-2.5268962,25.36173427344767,0.00306257556015545,2576998,-33.01,-0.0055707493,-17.42643664196331,18.416652969048148,2.7547846,101609.69168019295,0.6605225,139927,0.0,-0.109312795,0.14898
2.9780815,1,0.14929996,-4.53982,-3.2536988,0.8101963,2.9898136,0.97,0.001,139964,-2.582018,25.36144937389253,0.0008137995110107194,2577998,-30.32,-0.005566363,-17.428574490583294,18.418793404018174,2.757263,101650.26304268837,0.6605069,139964,0.0,-0.124736935,0.00104
2.9818654,1,0.1641212,-4.5400324,-3.2857113,0.8055927,2.9879587,0.98,0.001,139992,-2.5924363,25.361115481792766,0.0014575029829987612,2578998,-29.8,-0.005565415,-17.431631807531858,18.421845534030517,2.770593,101691.03176283836,0.66048384,139992,0.0,-0.13331826,0.08163
2.9940808,1,0.15667243,-4.540123,-3.2596035,0.80317414,2.9899216,0.98,0.001,140017,-2.571371,25.360932651800105,0.0019913195375207172,2579998,-32.53,-0.0055637374,-17.43610418734868,18.4263125191941,2.7724295,101731.195592165,0.6604571,140017,0.0,-0.10402384,0.00381
2.962878,1,0.14126913,-4.539991,-3.2993808,0.8017042,2.9799526,0.96,0.001,140046,-2.624259,25.36065878205586,0.0020667062056956304,2580998,-34.2,-0.005567851,-17.439362780800593,18.429558859231967,2.7769823,101771.72533965111,0.66042715,140046,0.0,-0.15470462,0.04284
2.9903798,1,0.16857447,-4.540549,-3.2905872,0.8049452,2.9954934,0.95,0.001,140074,-2.5985973,25.3605387897935,0.002065339441712146,2581998,-35.7,-0.00557122,-17.442765966560533,18.432956865656724,2.798801,101811.63820695877,0.660395,140074,0.0,-0.14682072,0.00893
2.9759245,1,0.16301984,-4.540255,-3.2538764,0.8057629,2.979803,0.98,0.001,140123,-2.5645459,25.360248074901058,0.0008199656614050562,2582998,-26.26,-0.0055695465,-17.443574573767332,18.43376890303519,2.8452194,101852.23710632324,0.6603779,140123,0.0,-0.13727878,0.00537
2.972607,1,0.17013806,-4.540571,-3.2616725,0.8021412,2.98465,0.98,0.001,140158,-2.5817072,25.35809701881477,0.0008040995911643624,2583998,-26.06,-0.00555599,-17.446139357011372,18.436329000128428,2.7564695,101900.31208109856,0.6603471,140158,0.0,-0.15102619,0.13702
2.957264,1,0.14618878,-4.540524,-3.2950404,0.80824697,2.9759784,0.99,0.001,140198,-2.6191843,25.357878540021442,0.0007812127806601129,2584998,-24.4,-0.0055559026,-17.447980712991626,18.4381731551092,2.8080933,101940.62551093102,0.6603358,140198,0.0,-0.13483283,0.0383
2.9475467,1,0.18737316,-4.5404925,-3.2365394,0.8090779,2.960574,1.0,0.001,140236,-2.5699286,25.357656835086487,0.0007409140367276645,2585998,-23.77,-0.0055575804,-17.45006275136199,18.440257851051086,2.791963,101980.95261001587,0.66031474,140236,0.0,-0.13393848,0.06991
2.9606822,1,0.15197921,-4.540038,-3.2679005,0.80888426,2.979521,1.0,0.001,140278,-2.5913515,25.35725182604846,0.0007257326729126163,2586998,-22.77,-0.0055412217,-17.45113275068079,18.441330786010635,2.752731,102022.01791214943,0.66028744,140278,0.0,-0.14138788,0.09132
2.9732401,1,0.15384391,-4.539817,-3.2884855,0.8012125,2.9937513,1.0,0.001,140313,-2.6104164,25.357054777475252,0.0007490694341620398,2587998,-25.42,-0.005535702,-17.454134684598007,18.44433516495264,2.7835782,102062.24747753143,0.66026175,140313,0.0,-0.1578804,0.00203
2.9810257,1,0.1832968,-4.539881,-3.2233315,0.80228275,3.0055513,1.0,0.001,140351,-2.5590005,25.356787534756496,0.0007222026829706271,2588998,-25.35,-0.005538232,-17.456362975682396,18.446566109254654,2.7590375,102102.76031422615,0.6602315,140351,0.0,-0.15615459,0.06182
2.945923,1,0.16503234,-4.5400977,-3.2746077,0.8048414,2.981772,0.99,0.001,140391,-2.6166272,25.35657426148963,0.0007339639197169937,2589998,-25.66,-0.005554393,-17.457800001424594,18.447998803342095,2.807847,102143.05660104752,0.6602185,140391,0.0,-0.15580365,0.04594
2.9536903,1,0.17337565,-4.5397835,-3.2630162,0.8063347,2.984455,0.98,0.001,140428,-2.5908568,25.356368171752052,0.0015538395276445264,2590998,-24.64,-0.005558686,-17.460420998661235,18.45061526191358,2.764593,102183.32461690903,0.6601876,140428,0.0,-0.14937432,0.06484
2.9942338,1,0.18435019,-4.5396285,-3.329315,0.802652,3.0058064,0.99,0.001,140462,-2.6448438,25.35611347720403,0.0015742243089840891,2591998,-25.43,-0.005563855,-17.463043385399608,18.453240022212412,2.7825522,102223.78923845291,0.6601609,140462,0.0,-0.15710907,0.01534
2.9742718,1,0.17260659,-4.539742,-3.2705379,0.80110353,2.9754102,0.99,0.001,140494,-2.5964646,25.35558463005774,0.0007997743523273519,2592998,-27.2,-0.005562213,-17.465962959272282,18.45615471123322,2.7919986,102265.36038637161,0.6601364,140494,0.0,-0.15715359,0.19513
2.9741383,1,0.15582117,-4.5399528,-3.1964417,0.8072119,2.9908528,0.99,0.001,140526,-2.5155098,25.35512545727395,0.0007872265173285685,2593998,-29.13,-0.0055468134,-17.46856097803965,18.4587549634943,2.7525516,102306.65213513374,0.660119,140526,0.0,-0.15008996,0.00746
2.9881241,1,0.18341671,-4.5399795,-3.232813,0.8072098,3.0107439,0.97,0.001,140560,-2.5620244,25.35460599767331,0.0010248111009389072,2594998,-29.45,-0.0055430466,-17.471656232214002,18.461838360842346,2.762571,102348.18873691559,0.6600898,140560,0.0,-0.11798794,0.08861
2.9978535,1,0.17223373,-4.5402584,-3.237949,0.80512303,3.0011687,0.96,0.001,140590,-2.5348892,25.354108528319614,0.0014098577039311755,2595998,-29.98,-0.0055585885,-17.474749270929653,18.46491926879579,2.7896032,102389.638235569,0.6600791,140590,0.0,-0.13860454,0.00934
2.9836574,1,0.1863887,-4.5404634,-3.236605,0.81201917,3.0082798,0.96,0.001,140627,-2.5417194,25.35366183711254,0.001473301412045659,2596998,-28.1,-0.0055690566,-17.477063437320002,18.467228910522163,2.7847047,102430.8842124939,0.66006553,140627,0.0,-0.1468625,0.10405
2.9776814,1,0.15796465,-4.5407166,-3.1998782,0.8061831,2.9914172,0.96,0.001,140666,-2.5097919,25.353358541571534,0.0013770978514511274,2597998,-27.5,-0.0055692005,-17.47884350162797,18.469004592438825,2.803516,102471.5520722866,0.6600447,140666,0.0,-0.12684615,0.00287
