rollout/actions_std,total/episodes,reference_action_mean,rollout/episode_steps,rollout/return,rollout/return_history,reference_action_std,total/steps,total/epochs,errors,total/duration,success rate,rollout/Q_mean,reference_Q_std,train/loss_critic,reference_actor_Q_mean,rollout/episodes,reference_actor_Q_std,rollout/error,rollout/goal_tolerance,reference_Q_mean,total/steps_per_second,train/param_noise_distance,train/loss_actor,rollout/actions_mean
0.72616524,114132,-0.13061072,12.69578207689342,-11.697674622367083,-19.32,0.81583786,1448998,1,0.0007888819965088455,61694.81153535843,1.0,-4.0159273,2.1618223,0.13481815,-1.1221917,114132,2.139821,0.13076,0.00111,-1.9320908,23.486545528541775,0.0,2.8414648,0.0044592195
0.72610503,114173,-0.1484958,12.699841468648454,-11.701742093139359,-20.67,0.8181493,1449998,1,0.0012938991338609519,61736.54932689667,0.99,-4.0163774,2.1659076,0.14437793,-1.1352885,114173,2.136445,0.00153,0.00111,-1.9268528,23.486865006371218,0.0,2.8769844,0.004492057
0.72604465,114213,-0.15275945,12.703895353418613,-11.70579531226743,-22.0,0.8189145,1450998,1,0.0013007804186370364,61777.74486541748,0.99,-4.016769,2.1829915,0.12279204,-1.1572664,114213,2.140395,0.12854,0.0011,-1.9321048,23.4873902108436,0.0,2.8645468,0.004533127
0.7259705,114256,-0.1695685,12.708242893152219,-11.710142136955609,-23.04,0.80744946,1451998,1,0.0008209330576169899,61819.99835371971,1.0,-4.0164967,2.1564925,0.13700278,-1.1333299,114256,2.1416225,0.07236,0.0011,-1.9361567,23.487512757473784,0.0,2.8948524,0.004553062
0.7259184,114297,-0.1381358,12.71216217398532,-11.714069485638293,-23.02,0.81478953,1452998,1,0.0021108212578524964,61861.67957878113,0.99,-4.0172744,2.159229,0.1589203,-1.1626613,114297,2.1489058,0.00232,0.0011,-1.9964145,23.48785241353818,0.0,2.873105,0.00456524
0.7258493,114346,-0.13714914,12.714821681562976,-11.71672817588722,-19.53,0.81814504,1453998,1,0.0020542243213433364,61903.51112484932,0.99,-4.0171947,2.184348,0.1282374,-1.1176811,114346,2.1556807,0.00112,0.0011,-1.9164201,23.488134575557797,0.0,2.8766325,0.004581404
0.72577393,114383,-0.15287323,12.720360543087697,-11.722283905825167,-22.71,0.80984956,1454998,1,0.0018286857952353763,61946.51210284233,0.98,-4.017928,2.1731515,0.1384749,-1.1530846,114383,2.1480916,0.01819,0.00109,-1.9539951,23.48797294001706,0.0,2.9175162,0.0046319827
0.7257446,114435,-0.15228464,12.723345130423384,-11.725276357757679,-22.37,0.8141977,1455998,1,0.0021870950596805877,61989.4160900116,0.97,-4.0183773,2.161781,0.14872533,-1.1179602,114435,2.1634817,0.12845,0.00109,-1.9852505,23.487848278580675,0.0,2.8885908,0.0046403334
0.725698,114487,-0.14655471,12.726309537327381,-11.7282486221143,-18.59,0.81429344,1456998,1,0.0016599029466982465,62031.37176537514,0.98,-4.0189834,2.1643827,0.13431023,-1.1377393,114487,2.1455917,0.00993,0.00109,-1.942014,23.488082860893165,0.0,2.896374,0.004668912
0.72563934,114537,-0.17151032,12.729441141290588,-11.731379379589129,-18.71,0.8087599,1457998,1,0.0012886874204507317,62072.798773527145,0.99,-4.019307,2.1773067,0.1382166,-1.1980453,114537,2.1481988,0.16688,0.00109,-1.9837605,23.488517173512854,0.0,2.8828454,0.0047219633
0.72555995,114574,-0.14408672,12.733909962120551,-11.735856302477002,-20.59,0.81963795,1458998,1,0.000863000696469253,62114.36031079292,0.99,-4.01965,2.1672487,0.14892149,-1.1644499,114574,2.1459754,0.04131,0.00109,-1.9586836,23.48890003374125,0.0,2.9310486,0.004745829
0.72550875,114623,-0.13760115,12.737260410214354,-11.73920591853293,-21.78,0.81096935,1459998,1,0.0008833735965401119,62156.71514225006,0.99,-4.0201187,2.1931255,0.13348149,-1.1621453,114623,2.178649,0.12192,0.00108,-2.0299745,23.488982592768792,0.0,2.857517,0.0047431313
0.7254582,114662,-0.12191158,12.741797631298947,-11.74375119917671,-23.79,0.8154926,1460998,1,0.0010314718772249517,62197.7766251564,0.98,-4.020453,2.1653183,0.13832928,-1.1354074,114662,2.1358461,0.00069,0.00108,-1.9483738,23.489553473991663,0.0,2.8666143,0.004738417
0.7253884,114695,-0.14395571,12.746771873229,-11.748724879026984,-24.62,0.8148745,1461998,1,0.0009264935053806595,62239.43203997612,0.99,-4.021193,2.1774404,0.13504218,-1.1229482,114695,2.1719973,0.06302,0.00108,-1.9387321,23.48989944286389,0.0,2.9234247,0.004740894
0.7253254,114743,-0.1316104,12.750172123789687,-11.752124312594232,-25.3,0.8182165,1462998,1,0.0009308043138673709,62281.611627817154,0.99,-4.0213175,2.186826,0.15489644,-1.1191018,114743,2.18445,0.06709,0.00108,-1.9779683,23.490047250905977,0.0,2.9086885,0.0047347825
0.7252859,114804,-0.14432533,12.752055677502526,-11.754006829030347,-16.61,0.8142983,1463998,1,0.0008043977099496365,62322.93361878395,1.0,-4.021692,2.1522279,0.14106648,-1.0976527,114804,2.1208127,0.00337,0.00107,-1.9010096,23.490518096515842,0.0,2.8941278,0.0047233007
0.72523504,114858,-0.14411426,12.754879938706924,-11.756838879311847,-16.72,0.8154756,1464998,1,0.0015693222075946944,62364.288011074066,0.99,-4.0219793,2.1803653,0.13532387,-1.148642,114858,2.1598117,0.00098,0.00107,-1.962856,23.49097611344267,0.0,2.9032178,0.0047043096
0.72518533,114914,-0.16413504,12.757366378335103,-11.75932436430722,-16.35,0.81117684,1465998,1,0.0007661804769496213,62405.247604608536,1.0,-4.02211,2.1810436,0.122537635,-1.1882925,114914,2.147958,0.00084,0.00107,-1.96554,23.491582138867088,0.0,2.9138372,0.0047057853
0.7251372,114958,-0.14939052,12.76104316359018,-11.76300040014614,-18.84,0.8127983,1466998,1,0.0007593240179550327,62446.408158779144,1.0,-4.022331,2.1680906,0.14110526,-1.2298677,114958,2.1269674,0.02694,0.00107,-2.0470784,23.49211176838134,0.0,2.8940492,0.004696066
0.7250904,115016,-0.16197436,12.763372052583989,-11.765328302149266,-18.61,0.8103091,1467998,1,0.0007620696222370194,62488.77632379532,1.0,-4.0226436,2.1678197,0.16600963,-1.2067235,115016,2.1232893,0.03896,0.00107,-1.9823301,23.49218669914962,0.0,2.928107,0.0047132485
0.72503364,115052,-0.14218311,12.767931022494176,-11.769895351667072,-20.89,0.81052667,1468998,1,0.0009133102896330625,62530.45326924324,0.99,-4.0234017,2.1818707,0.13202503,-1.2090861,115052,2.1450315,0.02721,0.00106,-1.9991841,23.49252121481988,0.0,2.9406574,0.0046956316
0.72497255,115105,-0.16175203,12.77073107163025,-11.772703184049346,-21.55,0.8111877,1469998,1,0.001491280706052201,62573.82808685303,0.98,-4.0237246,2.1961322,0.13618116,-1.1865718,115105,2.148992,0.03632,0.00106,-1.9685522,23.492217832024433,0.0,2.8911645,0.0046885605
0.72492117,115154,-0.15232365,12.773998297931465,-11.775969571182937,-18.58,0.80742013,1470998,1,0.001312623853239604,62616.36890721321,0.99,-4.0239115,2.1619446,0.14542839,-1.1763126,115154,2.1379893,0.00248,0.00106,-1.9770796,23.492227762037245,0.0,2.941048,0.004669157
0.72488165,115198,-0.15318173,12.77779128109863,-11.779770482126425,-20.13,0.80898905,1471998,1,0.001017589295078775,62657.992515325546,0.99,-4.024524,2.166848,0.14159769,-1.1794446,115198,2.1260052,0.00284,0.00106,-1.9734541,23.492581567147454,0.0,2.9577818,0.0046963706
0.72483695,115257,-0.1402684,12.780065419020103,-11.782043606895893,-18.65,0.8114309,1472998,1,0.0010513458637239274,62699.984068632126,0.99,-4.024765,2.150058,0.13464977,-1.2076342,115257,2.1191306,0.10952,0.00106,-2.0439243,23.492797037837192,0.0,2.8863852,0.00470088
0.7247942,115314,-0.15205775,12.7821166553931,-11.784093865445653,-16.08,0.80768496,1473998,1,0.0007744726377677362,62741.54374432564,1.0,-4.0252004,2.1569424,0.14649849,-1.2158968,115314,2.127345,0.02574,0.00105,-2.0434644,23.493173932834715,0.0,2.9305046,0.004709009
0.72473425,115361,-0.13014986,12.785707474796508,-11.787692547741438,-17.99,0.81422055,1474998,1,0.0012993092987461604,62783.89609503746,0.99,-4.0259714,2.174146,0.141557,-1.2097247,115361,2.1290948,0.00242,0.00105,-2.0565157,23.493253712182195,0.0,2.908895,0.0047279857
0.72467357,115405,-0.1624066,12.789324552662363,-11.791308868766517,-20.98,0.8071057,1475998,1,0.0012795393586435572,62826.1856341362,0.99,-4.026173,2.1653974,0.1505183,-1.1894791,115405,2.1292245,0.00242,0.00105,-2.0009608,23.49335687185227,0.0,2.958554,0.0047365422
0.72461367,115453,-0.13334034,12.792868093509913,-11.794860246160775,-20.71,0.8093022,1476998,1,0.0011423272044454812,62868.06086277962,0.99,-4.026357,2.1731534,0.14290342,-1.2162415,115453,2.1368384,0.02404,0.00105,-2.025869,23.49361471835123,0.0,2.9608207,0.004748117
0.7245551,115501,-0.15130483,12.796426004969653,-11.798417329720088,-20.67,0.81082696,1477998,1,0.001152029982015863,62910.175597429276,0.99,-4.026564,2.1664944,0.15066305,-1.1634173,115501,2.1190987,0.001,0.00104,-1.9899666,23.4937827778118,0.0,2.96965,0.004749265
0.72452426,115554,-0.12926407,12.799202104643717,-11.801192516053101,-18.95,0.8170242,1478998,1,0.0007405576039201177,62953.761687994,1.0,-4.0271597,2.15828,0.14817883,-1.2674268,115554,2.1264477,0.04474,0.00104,-2.0620553,23.493401511574195,0.0,3.0034165,0.0047284537
0.7244641,115600,-0.14056373,12.802603806228374,-11.804593425605537,-19.01,0.8138829,1479998,1,0.0007484030308174446,62995.616391420364,1.0,-4.027565,2.1597657,0.16415298,-1.1463467,115600,2.1409996,0.03983,0.00104,-1.9997392,23.493666460918494,0.0,2.9382365,0.0047491756
0.7243892,115640,-0.14345665,12.806857488758215,-11.808846419923901,-21.09,0.81540036,1480998,1,0.0007425915211910459,63038.08207988739,1.0,-4.027641,2.1731417,0.14628899,-1.1960282,115640,2.140339,0.06481,0.00104,-2.000012,23.493703347813618,0.0,2.9553194,0.004741539
0.7243365,115688,-0.14146553,12.810274185740958,-11.812262291681073,-21.49,0.8158537,1481998,1,0.0007613832970380453,63079.936603307724,1.0,-4.028,2.1631167,0.13553435,-1.1526365,115688,2.1166391,0.05602,0.00104,-1.9593705,23.49396780976296,0.0,2.9567504,0.0047058323
0.72429425,115735,-0.13291983,12.813746921847324,-11.815742860845898,-19.91,0.8172564,1482998,1,0.0013008875201368391,63121.99584650993,0.99,-4.0282736,2.1525302,0.15581639,-1.258636,115735,2.1262937,0.03265,0.00103,-2.1233125,23.49415572356298,0.0,2.9749112,0.004735475
0.72423804,115779,-0.11630433,12.817341659541022,-11.819336840014165,-20.35,0.81679183,1483998,1,0.0012733270972214833,63165.23615002632,0.99,-4.0287604,2.1551247,0.17206657,-1.178303,115779,2.1039429,0.00214,0.00103,-1.9887931,23.49390409109365,0.0,2.9728055,0.004729719
0.72418433,115823,-0.11077657,12.821218583528315,-11.823213006052338,-20.79,0.81916755,1484998,1,0.0007325338746763768,63207.11909985542,1.0,-4.0289345,2.162703,0.14028117,-1.1215336,115823,2.1232202,0.08683,0.00103,-1.9258194,23.49415732196212,0.0,2.9786594,0.0047402973
0.7241177,115864,-0.15565406,12.825243388800663,-11.827245736380585,-22.15,0.8192092,1485998,1,0.0007720951756423319,63249.10411858559,0.99,-4.0295887,2.1685042,0.13714929,-1.2036786,115864,2.139849,0.03262,0.00103,-2.0261185,23.494372303106555,0.0,2.967807,0.0047616684
0.724058,115916,-0.13195156,12.828194554677525,-11.830196004002898,-20.58,0.8130912,1486998,1,0.0007784288433314705,63290.861720085144,0.99,-4.0297465,2.1774144,0.14648789,-1.2749274,115916,2.1318367,0.00302,0.00103,-2.0780635,23.494671419967506,0.0,2.9465437,0.004782592
0.7240109,115970,-0.11387772,12.830792446322326,-11.832792963697507,-18.08,0.8242517,1487998,1,0.0007604726121734718,63332.454199552536,1.0,-4.029911,2.1801367,0.1617025,-1.2173393,115970,2.135611,0.0461,0.00102,-2.0400233,23.495031399091324,0.0,2.9569592,0.004789809
0.7239387,116014,-0.121054284,12.83451997172755,-11.836528350026722,-19.11,0.81661105,1488998,1,0.0009877470986393098,63374.33884048462,0.99,-4.0306973,2.1609845,0.14527258,-1.2486279,116014,2.135384,0.04127,0.00102,-2.0648112,23.495282589816977,0.0,2.9635022,0.0048062485
0.7238985,116071,-0.12848438,12.836892936220073,-11.838900328247366,-17.54,0.8179279,1489998,1,0.0007348043613178157,63416.9836165905,1.0,-4.031162,2.151803,0.14254354,-1.1785861,116071,2.1112456,0.03227,0.00102,-1.9930377,23.495251824153332,0.0,2.9489236,0.0048389286
0.7238551,116128,-0.15472353,12.839203292918159,-11.841209699641775,-16.64,0.81584716,1490998,1,0.0007067613058072704,63459.01173710823,1.0,-4.0316534,2.1631083,0.15713356,-1.2218276,116128,2.1241431,0.00321,0.00102,-2.0317342,23.495449411925296,0.0,2.9170825,0.004852892
0.7237858,116189,-0.13799885,12.840922978939487,-11.842928332286188,-16.03,0.8174435,1491998,1,0.0006831938612297306,63501.53905415535,1.0,-4.031415,2.1649137,0.14586304,-1.1705538,116189,2.1259527,0.00366,0.00102,-1.9752373,23.495462034827142,0.0,2.9533997,0.0048573758
0.72374934,116238,-0.13090806,12.844302207539704,-11.846306715531925,-17.92,0.8168155,1492998,1,0.0007026559135408341,63544.992342710495,1.0,-4.031926,2.179262,0.13871932,-1.2655983,116238,2.119033,0.00243,0.00101,-2.0747259,23.495132267039573,0.0,3.027366,0.0048350883
0.72369796,116286,-0.12917908,12.84759988304697,-11.849612163115077,-19.58,0.81969565,1493998,1,0.0011538849715587566,63588.50000166893,0.99,-4.032293,2.1553824,0.1602478,-1.1781487,116286,2.1188471,0.1797,0.00101,-1.957998,23.494782861064326,0.0,2.9402807,0.0048381137
0.7236347,116320,-0.12879106,12.85239855570839,-11.854418844566712,-22.95,0.8153552,1494998,1,0.0011839192295132856,63632.23345851898,0.98,-4.033004,2.1935966,0.13540077,-1.1083608,116320,2.1489897,0.0901,0.00101,-1.9358214,23.494350563296972,0.0,2.958601,0.004852953
0.7235784,116371,-0.1332505,12.855436491909497,-11.857455895369121,-21.67,0.8164966,1495998,1,0.0007624261241776207,63675.92820262909,0.99,-4.0334897,2.1704786,0.14600673,-1.1416845,116371,2.1301405,0.00032,0.00101,-1.944319,23.493933142826684,0.0,2.8917456,0.004901176
0.72352934,116418,-0.13854839,12.858793313748732,-11.860811901939563,-19.44,0.8202551,1496998,1,0.0007325228869808368,63717.99764585495,1.0,-4.033609,2.150434,0.15655121,-1.1391851,116418,2.0990384,0.1414,0.00101,-1.9445263,23.49411556088634,0.0,2.9856603,0.0049058334
0.72347265,116458,-0.14395732,12.862963471809579,-11.864981366672964,-20.87,0.8190267,1497998,1,0.0007150955806509904,63760.53400731087,1.0,-4.034317,2.1866314,0.14003782,-1.2282223,116458,2.1467345,0.0186,0.001,-2.037966,23.494125689540766,0.0,2.9563956,0.0049405387
0.7234096,116504,-0.14682232,12.86646810409943,-11.868485202224816,-21.46,0.81344754,1498998,1,0.0007105257697178348,63801.44642186165,1.0,-4.0345592,2.1842875,0.14011595,-1.1284668,116504,2.12679,0.09311,0.001,-1.9435833,23.4947338041284,0.0,3.0021994,0.004962497
0.7233465,116548,-0.13867433,12.870207982976972,-11.872224319593643,-21.22,0.8201158,1499998,1,0.000714733677377877,63843.285069704056,1.0,-4.034929,2.185042,0.14208226,-1.0702019,116548,2.1270566,0.06255,0.001,-1.8969035,23.495000270777158,0.0,2.9850821,0.004966537
0.723283,116596,-0.11723271,12.873160314247487,-11.875175820782875,-20.84,0.8240162,1500998,1,0.0007369733465452663,63884.623346567154,1.0,-4.035343,2.163338,0.14289312,-1.2083045,116596,2.1348963,0.01613,0.001,-2.0131178,23.49545041311817,0.0,3.0165405,0.0049402458
0.7232229,116640,-0.08663061,12.877151920438957,-11.87917524005487,-20.62,0.8220052,1501998,1,0.0011451134797116668,63927.24390792847,0.99,-4.035663,2.1762486,0.14585322,-1.1322136,116640,2.1284308,0.0023,0.001,-1.9648662,23.49542868081815,0.0,2.9865668,0.0049570934
0.72316176,116688,-0.12945879,12.87979055258467,-11.881813039901274,-20.37,0.81807286,1502998,1,0.0011125580338313319,63969.547760248184,0.99,-4.036055,2.1735835,0.14574164,-1.2059374,116688,2.1333115,0.037,0.001,-2.0311728,23.49552330169809,0.0,2.9816942,0.0049998704
0.72310066,116738,-0.13885048,12.883542633932395,-11.88557282118933,-19.31,0.8221236,1503998,1,0.001252556411219202,64012.64675164223,0.99,-4.036394,2.1718295,0.15031092,-1.1583326,116738,2.1266017,0.09591,0.001,-1.9764963,23.49532594450042,0.0,2.971512,0.0049908115
0.7230206,116776,-0.117811985,12.887768034527642,-11.889806124546139,-22.16,0.8189034,1504998,1,0.0015057639220303746,64054.92533493042,0.98,-4.0373588,2.1518505,0.14702472,-1.0346967,116776,2.1171057,0.02845,0.001,-1.8822055,23.495429775784856,0.0,2.9228933,0.0049865395
0.7229697,116820,-0.12459669,12.891491183016607,-11.893528505392911,-22.38,0.81467,1505998,1,0.0009603349389228421,64096.79397439957,0.99,-4.037817,2.2033706,0.15601665,-1.122245,116820,2.1512482,0.05417,0.001,-1.9416668,23.495683740461335,0.0,3.015166,0.0050344644
0.7229319,116877,-0.11861342,12.89377721878556,-11.895813547575656,-18.71,0.82032716,1506998,1,0.0006973095306655632,64138.46792244911,1.0,-4.038228,2.1820939,0.14015882,-1.1263561,116877,2.154095,0.04877,0.001,-1.9733691,23.496008695158363,0.0,3.0243042,0.0050293594
0.72286516,116915,-0.11227849,12.898139674122225,-11.90018389428217,-19.7,0.81543344,1507998,1,0.000710918579281755,64180.34157729149,0.99,-4.0389996,2.1915808,0.1703512,-1.0544968,116915,2.1561394,0.07833,0.001,-1.8920246,23.496260115473817,0.0,3.043151,0.0050553014
0.72281003,116964,-0.12042403,12.901337163571696,-11.903389076980952,-21.84,0.81742334,1508998,1,0.0009319806686729937,64221.73279237747,0.98,-4.039575,2.2110934,0.14592616,-1.1444957,116964,2.1697273,0.01411,0.001,-1.9638109,23.496687715954998,0.0,2.9971251,0.0050958656
0.7227554,117011,-0.124617815,12.904726906017382,-11.906777995231218,-20.14,0.8162993,1509998,1,0.0009437511283694901,64263.814594745636,0.99,-4.0397167,2.2005594,0.14744225,-1.0536994,117011,2.142018,0.00141,0.001,-1.8767596,23.49686226256885,0.0,2.958532,0.0051158178
0.72270757,117069,-0.12410587,12.906849806524358,-11.90889987955821,-18.05,0.81493765,1510998,1,0.0007349494216777838,64305.55293393135,1.0,-4.039684,2.1998467,0.14246993,-1.0677453,117069,2.1587222,0.10688,0.001,-1.9208298,23.497162081048053,0.0,3.0550308,0.0051093316
0.72266936,117114,-0.11834409,12.910446231876634,-11.912504055877179,-18.63,0.8145625,1511998,1,0.0008052746307625194,64346.75917458534,0.99,-4.0399456,2.1898067,0.1424996,-1.0406122,117114,2.1545796,0.07894,0.001,-1.8760383,23.497655816630232,0.0,3.0499265,0.005133958
0.72261137,117154,-0.11473023,12.91456544377486,-11.916631100944057,-21.39,0.818761,1512998,1,0.0008719870693701665,64388.63357305527,0.98,-4.040748,2.194602,0.13511863,-1.0658208,117154,2.145495,0.00277,0.001,-1.8521729,23.497905081078546,0.0,2.992467,0.0051680626
0.7225718,117208,-0.12425216,12.917164357381749,-11.919229062862604,-20.36,0.8178163,1513998,1,0.0007750164588820455,64430.20523118973,0.99,-4.041063,2.202502,0.13726328,-1.0152774,117208,2.1744943,0.00658,0.001,-1.8596627,23.498264433078283,0.0,3.0718565,0.005120238
0.722523,117259,-0.11275964,12.920099949684033,-11.922163757152969,-18.3,0.8184778,1514998,1,0.0006763721641365071,64472.44154071808,1.0,-4.041547,2.1972334,0.15740682,-1.0737855,117259,2.1533184,0.11343,0.001,-1.8859642,23.498381072526794,0.0,3.0073984,0.005108628
0.7224778,117315,-0.10858256,12.922260580488429,-11.924323402804415,-17.43,0.8208197,1515998,1,0.0007170027970459069,64514.48265171051,1.0,-4.0417247,2.169237,0.15161577,-1.049132,117315,2.1457434,0.00149,0.001,-1.8996406,23.498568657588166,0.0,3.0161245,0.00509696
0.7224205,117373,-0.09932234,12.924599354195598,-11.926661157165617,-17.03,0.8233802,1516998,1,0.0007555217074279106,64557.64086794853,1.0,-4.0416036,2.1996315,0.13885684,-1.0395285,117373,2.1447966,0.11908,0.001,-1.8625786,23.4983493759165,0.0,2.964589,0.0051102447
0.7223745,117424,-0.09449283,12.927459463142117,-11.9295203706227,-17.23,0.82043487,1517998,1,0.0007126812892789241,64599.32117629051,1.0,-4.0420747,2.194565,0.16106962,-1.0532568,117424,2.1495404,0.0799,0.001,-1.918158,23.498667979148074,0.0,3.004439,0.005153588
0.72231835,117468,-0.087847136,12.931070589437123,-11.933130724963394,-19.82,0.81664014,1518998,1,0.0006927784997304378,64645.02349829674,1.0,-4.042252,2.202626,0.14034244,-1.0804529,117468,2.1436527,0.00376,0.001,-1.906435,23.49752413718316,0.0,3.0345228,0.005161248
0.7222576,117508,-0.098036475,12.93495761990673,-11.937025564216905,-20.9,0.81770796,1519998,1,0.0010574916710153418,64688.04219174385,0.99,-4.0427,2.208732,0.14795154,-1.0645456,117508,2.1622136,0.01449,0.001,-1.930426,23.49735667520322,0.0,3.070918,0.0051836804
0.7221899,117559,-0.088922,12.938048129024574,-11.940115176209392,-21.38,0.8156463,1520998,1,0.001070830896533021,64730.82302188873,0.99,-4.042813,2.1945689,0.1536708,-1.1318791,117559,2.140051,0.05222,0.001,-1.9389535,23.49727577981937,0.0,3.0136824,0.005181178
0.72215873,117613,-0.09759945,12.940712336221337,-11.942778434356747,-18.61,0.8178597,1521998,1,0.000701799138864645,64773.79862809181,1.0,-4.0431523,2.1851113,0.14074606,-1.0154167,117613,2.1448896,0.10517,0.001,-1.8368185,23.497124334775748,0.0,3.0631516,0.0051748254
0.72209364,117656,-0.1259047,12.943691779424764,-11.945757122458692,-18.43,0.8140842,1522998,1,0.0007278198423113432,64816.47034716606,1.0,-4.043711,2.205343,0.13483186,-1.0181317,117656,2.1707172,0.00494,0.001,-1.8562751,23.497083254342765,0.0,2.9769523,0.005176301
0.72203773,117703,-0.089154035,12.947766836869068,-11.949839851150777,-20.19,0.8232141,1523998,1,0.0011281985454978185,64859.37912249565,0.99,-4.044336,2.1965208,0.1484052,-1.0676388,117703,2.1569233,0.01375,0.001,-1.9021794,23.4969563480052,0.0,3.0216086,0.0052022478
0.7219832,117747,-0.0982267,12.9513193542086,-11.953391593841031,-21.62,0.81620634,1524998,1,0.001117760613923929,64902.43839240074,0.99,-4.0448685,2.222659,0.1449196,-1.1090856,117747,2.1604142,0.02233,0.001,-1.9040325,23.496775125455965,0.0,3.0235868,0.0052119084
0.721905,117794,-0.09973509,12.954802451737779,-11.956873864543185,-20.54,0.81346893,1525998,1,0.0007508657329406877,64947.03825902939,1.0,-4.0453453,2.2221234,0.14397085,-1.0743995,117794,2.1686954,0.10178,0.001,-1.92013,23.496036784831297,0.0,2.9699283,0.0052568326
0.7218392,117827,-0.13372348,12.95956784098721,-11.961655647686863,-23.99,0.8143154,1526998,1,0.0009135982547330716,64989.49452447891,0.98,-4.0464478,2.1894586,0.16813403,-0.99946696,117827,2.1607578,0.00215,0.001,-1.8669387,23.49607442207204,0.0,3.0077364,0.0052735503
0.7217765,117878,-0.106857665,12.962308488437198,-11.964403875192996,-22.33,0.8167466,1527998,1,0.0009335545542670623,65032.460366249084,0.97,-4.0467253,2.208814,0.16872233,-1.0428941,117878,2.1647532,0.02678,0.001,-1.8832285,23.49592790115333,0.0,3.0933728,0.0052523506
0.72173434,117917,-0.09989303,12.966705394472383,-11.968808568739028,-23.97,0.8209293,1528998,1,0.0012626820026993132,65074.513521671295,0.96,-4.0475154,2.1942773,0.12542866,-1.0199106,117917,2.1735058,0.02576,0.001,-1.8972433,23.496111107934887,0.0,3.0349014,0.0052407496
0.7216791,117958,-0.09921559,12.970616660167178,-11.972727581003408,-24.07,0.81099147,1529998,1,0.0013748525226635175,65117.35250926018,0.97,-4.04816,2.1759622,0.17165387,-1.1280105,117958,2.1393232,0.0136,0.001,-1.9587595,23.49601052626368,0.0,3.084158,0.0052341064
0.7216154,117998,-0.10346118,12.974762284106511,-11.976872489364226,-25.36,0.8222707,1530998,1,0.0013315938515543893,65161.533766269684,0.98,-4.048499,2.184622,0.15225494,-1.0232725,117998,2.1322834,0.07907,0.001,-1.8289924,23.49542608207464,0.0,3.0192683,0.00524363
0.7215653,118047,-0.07740078,12.977839335180056,-11.979948664514982,-22.43,0.8169584,1531998,1,0.001006240245085835,65204.301515340805,0.99,-4.0485535,2.2020373,0.13986284,-1.0278757,118047,2.1668308,0.03306,0.001,-1.8671575,23.495351754355692,0.0,2.993734,0.005273244
0.7215196,118098,-0.113887936,12.980566986739825,-11.982675405171976,-18.83,0.8187534,1532998,1,0.0007202762307669007,65248.23927426338,1.0,-4.048804,2.2017872,0.15024251,-1.1080816,118098,2.1537104,0.01467,0.001,-1.9211476,23.494856214528966,0.0,3.040343,0.005261918
0.7214568,118134,-0.09875884,12.9852455685916,-11.9873618094706,-21.34,0.81888723,1533998,1,0.000700867708114789,65291.57525873184,0.99,-4.0495434,2.1848464,0.157338,-1.0496314,118134,2.1682498,0.09945,0.001,-1.9184359,23.494577882693203,0.0,3.0710766,0.0052394783
0.721379,118171,-0.119331144,12.989565967961683,-11.991690008546936,-24.57,0.81967396,1534998,1,0.0007491331672157643,65333.74054336548,0.98,-4.0498667,2.2020295,0.19696125,-1.0856044,118171,2.1802459,0.03734,0.001,-1.9145534,23.49472090888689,0.0,3.0302284,0.005260026
0.7213251,118218,-0.11908102,12.992801434637704,-11.99493308971561,-23.76,0.8150091,1535998,1,0.0008104459865866556,65376.49968838692,0.97,-4.050277,2.2314143,0.1612537,-0.9732746,118218,2.1892734,0.01506,0.001,-1.8168814,23.49465033033644,0.0,3.0620632,0.005263589
0.72129077,118275,-0.09770524,12.995053899809765,-11.99718452758402,-18.41,0.82027745,1536998,1,0.0007773429480401077,65420.21182227135,0.99,-4.0505915,2.208356,0.16229063,-1.0219839,118275,2.1823876,0.00104,0.001,-1.8729572,23.494237593965597,0.0,3.049746,0.0052640936
0.7212537,118328,-0.081063606,12.997768913528498,-11.999898586978569,-17.28,0.8183404,1537998,1,0.0007281758455066398,65463.40807580948,1.0,-4.0507183,2.214178,0.16117027,-1.0688365,118328,2.176635,0.00092,0.001,-1.9171534,23.49401055042737,0.0,3.0716486,0.005219768
0.7212005,118379,-0.114058465,13.000591321095802,-12.002720077040692,-18.42,0.81868106,1538998,1,0.0007288692033468809,65506.64804935455,1.0,-4.0507107,2.2310119,0.14972076,-1.0704522,118379,2.1924138,0.1007,0.001,-1.9322442,23.493768126259116,0.0,3.0437708,0.0052381577
0.72113544,118423,-0.08380469,13.004154598346606,-12.006282563353402,-20.08,0.81571865,1539998,1,0.0007412491088777573,65548.49300789833,1.0,-4.0511928,2.2187798,0.15630838,-1.0733213,118423,2.1889918,0.01573,0.001,-1.8904617,23.49402601543313,0.0,3.0342581,0.0052397475
0.7210716,118469,-0.08774659,13.007605365116612,-12.00973250386177,-21.19,0.82007295,1540998,1,0.0007257010746069603,65591.59851932526,1.0,-4.0515666,2.2390456,0.14295341,-1.0362959,118469,2.2076943,0.11384,0.001,-1.8856795,23.493832057561086,0.0,2.9907281,0.0052483478
0.7210319,118510,-0.11498157,13.011214243523753,-12.013340646358957,-21.78,0.8135201,1541998,1,0.0007171417583697169,65634.77192115784,1.0,-4.0522995,2.2234993,0.14442214,-0.98959136,118510,2.189436,0.13638,0.001,-1.8230854,23.493614053421062,0.0,3.028427,0.0052449536
