rollout/return_history,reference_Q_mean,total/steps_per_second,reference_actor_Q_std,reference_actor_Q_mean,success rate,rollout/error,total/epochs,total/steps,rollout/actions_std,train/loss_critic,rollout/return,rollout/goal_tolerance,reference_action_mean,total/duration,reference_action_std,rollout/actions_mean,rollout/episode_steps,total/episodes,reference_Q_std,train/loss_actor,rollout/episodes,rollout/Q_mean,train/param_noise_distance,errors
-4.38,-0.8575132,19.122104327914826,1.3230369,-0.23779672,1.0,0.01705,1,1351998,0.75014246,0.008776297,-3.3611341386707094,0.00134,-0.040700268,70703.41092252731,0.8460743,-0.02231897,4.361072851313646,310015,1.5350298,0.78120047,310015,-1.5458729,0.0,0.0006765322468865999
-3.85,-0.89032155,19.122147614780975,1.3130554,-0.28235137,1.0,0.00054,1,1352998,0.7501247,0.009535709,-3.3616508923045183,0.00134,-0.028858332,70755.54625225067,0.84512824,-0.022298269,4.361589643078193,310208,1.5316434,0.8046949,310208,-1.5459737,0.0,0.000694668213454746
-4.82,-0.8832936,19.121830412747656,1.2994407,-0.25085297,1.0,0.02005,1,1353998,0.7501076,0.009452593,-3.362355260868725,0.00134,-0.049964856,70809.01622772217,0.8427,-0.022314737,4.362294046767573,310386,1.5025587,0.8047607,310386,-1.5461676,0.0,0.0007141354807850757
-4.46,-0.9029759,19.12194337950918,1.3034656,-0.27261016,1.0,0.06235,1,1354998,0.7500879,0.008859352,-3.3630002897897415,0.00134,-0.040154897,70860.89384889603,0.8446409,-0.022321612,4.362939111955437,310570,1.5214462,0.80430675,310570,-1.5463158,0.0,0.0006411419339454872
-4.55,-0.89085144,19.121689554275896,1.3330538,-0.22692488,1.0,0.02608,1,1355998,0.7500712,0.0089218095,-3.363653331273813,0.00133,-0.027877694,70914.13110494614,0.83753407,-0.022346212,4.3635921892699,310752,1.5302317,0.7980271,310752,-1.546493,0.0,0.0006365025256326551
-4.02,-0.9024756,19.121526981384793,1.3191087,-0.25405705,1.0,0.02214,1,1356998,0.7500582,0.00931472,-3.364069052458257,0.00133,-0.033494428,70967.03110170364,0.83860785,-0.022366598,4.364007949780031,310952,1.5328852,0.7978121,310952,-1.5465783,0.0,0.0006965877233654589
-4.44,-0.89409244,19.12163797749287,1.3199906,-0.26853344,1.0,0.02582,1,1357998,0.75003713,0.009536268,-3.3646288981522847,0.00133,-0.03670679,71018.91593170166,0.8470918,-0.022402544,4.364567832590369,311141,1.5425247,0.8188678,311141,-1.5466136,0.0,0.0006538328195986659
-4.21,-0.8911211,19.121560571838586,1.3309437,-0.24711098,1.0,0.00997,1,1358998,0.75002015,0.009137878,-3.365164407013757,0.00133,-0.039951492,71071.50040888786,0.83918846,-0.022414621,4.3651033787191125,311331,1.5415953,0.79141355,311331,-1.5467122,0.0,0.000659598941485494
-4.44,-0.8905661,19.121366969111772,1.3198644,-0.24509118,1.0,0.00224,1,1359998,0.75000256,0.008917904,-3.3659007152304277,0.00132,-0.009557585,71124.51751995087,0.8413702,-0.022407347,4.365839721612286,311508,1.5341686,0.8169611,311508,-1.5468322,0.0,0.0006453724332793247
-4.4,-0.8806288,19.12153881661182,1.3288318,-0.2556099,1.0,0.04942,1,1360998,0.7499861,0.009230853,-3.3663528015270847,0.00132,-0.048388828,71176.17536187172,0.8397213,-0.022417612,4.366291846457387,311705,1.539562,0.8111529,311705,-1.5469204,0.0,0.0006619549000234529
-3.86,-0.87943697,19.121474342542527,1.3278503,-0.23288849,1.0,0.03272,1,1361998,0.7499717,0.008784189,-3.3667235210382547,0.00132,-0.030336006,71228.71257734299,0.83830553,-0.022430964,4.3666626056401245,311908,1.5269454,0.8058436,311908,-1.5470535,0.0,0.0006124089813939483
-4.66,-0.87239486,19.121740768637363,1.3265526,-0.2377409,1.0,0.00192,1,1362998,0.7499561,0.008854404,-3.36735759762377,0.00131,-0.004755327,71280.01663088799,0.84470135,-0.022463096,4.367296717944446,312091,1.5285952,0.80811876,312091,-1.5472548,0.0,0.00062507050054972
-4.07,-0.8784172,19.121638957110825,1.3364998,-0.24086025,1.0,0.0056,1,1363998,0.7499339,0.0095574325,-3.3680328945050935,0.00131,0.0075082555,71332.69292759895,0.8447295,-0.022454914,4.36797204991818,312271,1.534798,0.8013572,312271,-1.547419,0.0,0.0006763855883571878
-4.24,-0.84990454,19.121848972934632,1.3357999,-0.22465858,1.0,0.01057,1,1364998,0.74991786,0.010262646,-3.368644745853843,0.00131,-0.047722593,71384.20567655563,0.8365719,-0.022480452,4.368583937681224,312458,1.5362663,0.7961998,312458,-1.5475997,0.0,0.0006187034755331521
-3.7,-0.87095034,19.122030409914423,1.3362756,-0.22321936,1.0,0.04515,1,1365998,0.74989957,0.008613884,-3.369146428445775,0.00131,-0.025440179,71435.8240582943,0.84208393,-0.022491112,4.369085657810146,312651,1.5493845,0.816827,312651,-1.5477479,0.0,0.0006494922998016169
-4.74,-0.8516911,19.12194198640781,1.3449513,-0.22723135,1.0,0.00043,1,1366998,0.7498901,0.009168778,-3.3698741800606085,0.0013,0.0019952357,71488.45033478737,0.8407734,-0.02252522,4.369813443809377,312828,1.5551535,0.80468184,312828,-1.5479856,0.0,0.0006523075524915442
-5.19,-0.8900748,19.121992749342926,1.3212003,-0.25452083,1.0,0.02245,1,1367998,0.749874,0.010163622,-3.370644183245421,0.0013,-0.029737638,71540.55636000633,0.8411544,-0.022503583,4.37058348056396,313001,1.5319856,0.7965703,313001,-1.5482571,0.0,0.0006818633022862203
-4.14,-0.82616055,19.122172981847825,1.3328485,-0.23341441,1.0,0.03175,1,1368998,0.74985266,0.009050405,-3.37121993428888,0.0013,-0.05316033,71592.17737960815,0.837731,-0.02252011,4.371159268045813,313189,1.5526434,0.8092561,313189,-1.548356,0.0,0.0006888066938917369
-4.54,-0.8515532,19.12204066393246,1.3581074,-0.22372684,1.0,0.04996,1,1369998,0.7498337,0.009340794,-3.3718746908596575,0.0013,-0.014740261,71644.96844649315,0.84021246,-0.022484865,4.3718140594634445,313369,1.5741655,0.79974294,313369,-1.5484926,0.0,0.0006232610327213787
-4.87,-0.81819487,19.12207143769892,1.3291174,-0.19421466,1.0,0.01753,1,1370998,0.74981916,0.008919278,-3.372497241304528,0.00129,-0.025375456,71697.14873552322,0.84131044,-0.02248102,4.372436645681446,313554,1.5471277,0.8160902,313554,-1.5486258,0.0,0.0006627258913451954
-4.67,-0.8503543,19.122117968614344,1.3347892,-0.22274703,1.0,0.02922,1,1371998,0.74979585,0.010091329,-3.3731469351718157,0.00129,-0.038162496,71749.26973319054,0.8362933,-0.022486094,4.373086374893621,313737,1.557196,0.79275995,313737,-1.5486635,0.0,0.0005855453826776489
-4.42,-0.88896,19.1221111610766,1.3380693,-0.2586651,1.0,0.00056,1,1372998,0.74977833,0.008862873,-3.3736887875206656,0.00129,-0.023773143,71801.59075713158,0.82972574,-0.022496963,4.373628263895746,313927,1.5534765,0.797268,313927,-1.5487238,0.0,0.0006306209590730753
-4.33,-0.83573306,19.121759702180437,1.3351532,-0.20364156,1.0,0.01054,1,1373998,0.7497634,0.009309884,-3.374328656612832,0.00129,-0.02969818,71855.20691609383,0.8319361,-0.022486227,4.374268168056312,314109,1.5500432,0.8324722,314109,-1.5487626,0.0,0.0006663727578137312
-4.34,-0.8273288,19.12171438841224,1.3358922,-0.19961736,1.0,0.04777,1,1374998,0.749745,0.009528637,-3.3747482556863195,0.00128,-0.033389587,71907.6737613678,0.83474606,-0.022480454,4.374687805235009,314307,1.5499176,0.8042158,314307,-1.5488003,0.0,0.0006473860388143313
-4.25,-0.8634466,19.121602746046104,1.3230603,-0.25261387,1.0,0.01027,1,1375998,0.74972385,0.009116435,-3.375430462944414,0.00128,-0.036358546,71960.39046907425,0.8306038,-0.02249503,4.3753700470925665,314487,1.5447774,0.79659784,314487,-1.549042,0.0,0.0006831954426713246
-4.23,-0.8514074,19.121461906755254,1.3150862,-0.20239979,1.0,0.01484,1,1376998,0.74971133,0.008813029,-3.375844492605327,0.00128,-0.012146391,72013.21775054932,0.83684444,-0.022507029,4.375784114959038,314686,1.5405279,0.807718,314686,-1.5491091,0.0,0.0006316549081829792
-3.94,-0.8110639,19.1212102732556,1.3425504,-0.18256441,1.0,0.06159,1,1377998,0.74969065,0.008499213,-3.3763104156808446,0.00128,-0.038242456,72066.46338319778,0.82673556,-0.022529941,4.376250075425319,314881,1.5568349,0.8180924,314881,-1.5491549,0.0,0.0006074982328722905
-4.11,-0.84794796,19.12127532061007,1.3087691,-0.19186836,1.0,0.0428,1,1378998,0.7496738,0.009575545,-3.3769456364421195,0.00127,-0.042685512,72118.51599216461,0.8336219,-0.022499336,4.376885331234289,315064,1.5288682,0.8278537,315064,-1.5492758,0.0,0.0006223151131955031
-4.56,-0.84945774,19.121163006435815,1.3595088,-0.2078312,1.0,0.01061,1,1379998,0.7496583,0.008827138,-3.3775598893569505,0.00127,-0.03426327,72171.23767709732,0.83192104,-0.02249885,4.377499619347308,315248,1.5702747,0.81607,315248,-1.5494256,0.0,0.0006654028092839825
-4.5,-0.85629195,19.121174432175536,1.3269587,-0.19741502,1.0,0.01731,1,1380998,0.7496394,0.009042378,-3.3781083959979203,0.00127,-0.034101892,72223.49259448051,0.81824297,-0.02248806,4.378048161909231,315436,1.5395215,0.8218059,315436,-1.5495293,0.0,0.0006468235676779316
-4.4,-0.88732564,19.12107748325507,1.350768,-0.25024292,1.0,0.03863,1,1381998,0.7496207,0.009080417,-3.378681595822878,0.00127,-0.074666925,72276.15709471703,0.81887025,-0.02250273,4.378621397612349,315624,1.564337,0.82168716,315624,-1.5496901,0.0,0.0006178646486161514
-4.39,-0.8429309,19.120907477076592,1.3059095,-0.20414014,1.0,0.07171,1,1382998,0.7495997,0.010032101,-3.3794110196326788,0.00126,-0.05564448,72329.09848332405,0.8268498,-0.02249914,4.379350854971501,315800,1.5429072,0.8032864,315800,-1.5499036,0.0,0.0006458198690982544
-3.93,-0.79353106,19.121049177720725,1.3329037,-0.174743,1.0,0.00124,1,1383998,0.7495858,0.010033133,-3.3799317069157033,0.00126,-0.06369593,72380.8608584404,0.81791276,-0.022499077,4.37987157862091,315991,1.5581067,0.817574,315991,-1.5500079,0.0,0.0006433706017485535
-4.16,-0.7830486,19.12114534302228,1.3125191,-0.16028342,1.0,0.00737,1,1384998,0.7495624,0.008841368,-3.380406283702792,0.00126,-0.049209192,72432.79495835304,0.82854813,-0.022504678,4.380346191920502,316183,1.5513256,0.8199643,316183,-1.5500642,0.0,0.0005965464283478215
-4.56,-0.82121664,19.12140450163171,1.3205724,-0.20347303,1.0,0.04138,1,1385998,0.7495407,0.009485929,-3.3811278887094174,0.00126,-0.07078609,72484.11066675186,0.8246687,-0.02250808,4.38106783073767,316361,1.5608917,0.8060495,316361,-1.5502708,0.0,0.0006343044719556856
-3.71,-0.76359767,19.12165641967721,1.326346,-0.18020569,1.0,0.0023,1,1386998,0.74952126,0.009303043,-3.38149120396256,0.00125,-0.09007398,72535.45245027542,0.82370013,-0.022537205,4.381431184314023,316563,1.5605497,0.8228258,316563,-1.5503339,0.0,0.0005978268397556449
-4.11,-0.7894856,19.121644950917084,1.3302978,-0.17332965,1.0,0.08969,1,1387998,0.74950224,0.009175937,-3.3820200597942245,0.00125,-0.086638846,72587.79271149635,0.81728303,-0.02254796,4.381960076147661,316753,1.5451882,0.7788551,316753,-1.5504378,0.0,0.0006493907362868802
-4.52,-0.8205341,19.121489506791946,1.3219112,-0.20407213,1.0,0.01758,1,1388998,0.7494836,0.009176507,-3.382755704765751,0.00125,-0.092519015,72640.67997980118,0.8225439,-0.02253308,4.382695754240711,316928,1.5484272,0.8153788,316928,-1.5505625,0.0,0.0006262319094565553
-4.62,-0.8543188,19.121552406329585,1.313414,-0.20849407,1.0,0.02718,1,1389998,0.74945825,0.009276543,-3.383407598018347,0.00125,-0.08234695,72692.73804044724,0.81506425,-0.02252097,4.3833476817119665,317109,1.5365286,0.8179935,317109,-1.5506718,0.0,0.0006822970588762816
-4.33,-0.82597363,19.12175645712917,1.324598,-0.20548187,1.0,0.01297,1,1390998,0.7494389,0.009376071,-3.3840027482571258,0.00124,-0.09127764,72744.25877761841,0.82185453,-0.022527462,4.383942866507822,317292,1.5478195,0.78367126,317292,-1.5507408,0.0,0.0006333113363236851
-4.11,-0.8059983,19.121854422434534,1.2958499,-0.18207058,1.0,0.0049,1,1391998,0.7494205,0.009484845,-3.384391516060146,0.00124,-0.0696324,72796.18227648735,0.8171267,-0.022519806,4.384331672409558,317494,1.5201535,0.8240866,317494,-1.5507511,0.0,0.0006175636425320593
-4.73,-0.80829257,19.12168143388391,1.3430386,-0.20205042,1.0,0.00014,1,1392998,0.7494045,0.0090888105,-3.385141090698465,0.00124,-0.053672254,72849.13749957085,0.8316427,-0.022546364,4.385081279826737,317668,1.5736489,0.8304708,317668,-1.550924,0.0,0.0006227545592201962
-4.81,-0.8937861,19.12176856996191,1.316629,-0.23073515,1.0,0.00026,1,1393998,0.7493828,0.009752036,-3.3858453019553556,0.00124,-0.07651202,72901.10195088387,0.82288194,-0.022556022,4.385785524390819,317845,1.5366143,0.8246495,317845,-1.5509936,0.0,0.0005826227458644627
-4.6,-0.8607902,19.121287633416824,1.3194222,-0.2310081,1.0,0.01366,1,1394998,0.7493616,0.009156752,-3.386427023950646,0.00123,-0.073123865,72955.23328471184,0.8232399,-0.022549631,4.386367280971232,318029,1.5518271,0.8095278,318029,-1.5510709,0.0,0.0006555192137479135
-4.75,-0.8523697,19.12124427075207,1.3029704,-0.27485165,1.0,0.03753,1,1395998,0.74934506,0.00983926,-3.387165506513097,0.00123,-0.094501235,73007.69658255577,0.8222694,-0.022548065,4.387105796577678,318205,1.5357001,0.8291533,318205,-1.5512749,0.0,0.0006438250865257796
-4.42,-0.8250908,19.121173002116805,1.336817,-0.20257325,1.0,0.00493,1,1396998,0.74932575,0.009219914,-3.3878134962388304,0.00123,-0.12374526,73060.26674437523,0.8154166,-0.022550588,4.3877538200606185,318385,1.5759672,0.807605,318385,-1.5514696,0.0,0.0006405141044443127
-4.79,-0.87900054,19.120973814984637,1.3374938,-0.21174948,1.0,0.00324,1,1397998,0.7493079,0.010139788,-3.3885847386330816,0.00123,-0.09409154,73113.32641983032,0.8286908,-0.022546982,4.388525094488881,318556,1.5439776,0.8007859,318556,-1.5516244,0.0,0.0005780837293006776
-4.71,-0.7950336,19.120970538576294,1.3052424,-0.18165189,1.0,0.01005,1,1398998,0.74929416,0.010480126,-3.3893007627073444,0.00122,-0.10716214,73165.63754844666,0.8130016,-0.022569537,4.389241151684953,318733,1.5423301,0.8291771,318733,-1.5517946,0.0,0.0006272783705908924
-4.03,-0.8382487,19.120454900445456,1.3217608,-0.19419847,1.0,0.00186,1,1399998,0.7492741,0.010578982,-3.389886897053428,0.00122,-0.10080249,73219.91068148613,0.8188153,-0.022556778,4.3898273196765265,318913,1.5529137,0.81048936,318913,-1.5518764,0.0,0.0006369554247498094
-5.19,-0.7840982,19.1202377634478,1.3378663,-0.14058453,1.0,0.07285,1,1400998,0.74925506,0.010215528,-3.3906727924585067,0.00122,-0.091044955,73273.0428006649,0.82532185,-0.022538032,4.390613247756105,319088,1.5628474,0.8211205,319088,-1.5520655,0.0,0.0006570913783328477
-4.32,-0.8780583,19.120017194176278,1.3114128,-0.203889,1.0,0.01242,1,1401998,0.7492373,0.009156294,-3.3912670347946743,0.00122,-0.09024877,73326.18928956985,0.8270657,-0.022521794,4.39120752459494,319273,1.5419291,0.8262463,319273,-1.5522572,0.0,0.0006475976014916255
-3.95,-0.78070897,19.120264447382418,1.3149513,-0.15030298,1.0,0.00349,1,1402998,0.7492182,0.009837946,-3.391664997245455,0.00121,-0.12344423,73377.54160571098,0.81666505,-0.022516917,4.391605524114789,319472,1.5545707,0.8084471,319472,-1.552333,0.0,0.0006183834805900626
-4.91,-0.85150284,19.12029571670984,1.3342556,-0.1970185,1.0,0.0682,1,1403998,0.7492056,0.009959392,-3.392291689477718,0.00121,-0.08077819,73429.72205042839,0.8257692,-0.022503322,4.392232250394957,319655,1.5604591,0.82115847,319655,-1.5525151,0.0,0.0006225030639482437
-4.51,-0.806218,19.119971041619195,1.3247881,-0.13297395,1.0,0.02701,1,1404998,0.7491855,0.009950235,-3.3929095132833287,0.00121,-0.07496351,73483.27029061317,0.8268554,-0.022491533,4.392850108023775,319837,1.5443639,0.8271448,319837,-1.5525742,0.0,0.000644513623610493
-3.95,-0.8285083,19.11964238924178,1.2915393,-0.2073908,1.0,0.05859,1,1405998,0.7491646,0.010286782,-3.3931610044774674,0.00121,-0.08425366,73536.83564662933,0.8267145,-0.022492278,4.39310163819689,320047,1.5185386,0.821468,320047,-1.5525361,0.0,0.0005961478647411601
-4.57,-0.8238349,19.11945216676245,1.344043,-0.16856167,1.0,0.00084,1,1406998,0.7491474,0.008966937,-3.3938998379244336,0.0012,-0.09438878,73589.87003016472,0.82676727,-0.022490364,4.393840503901993,320221,1.567859,0.84646446,320221,-1.5527518,0.0,0.0006263691617865356
-4.23,-0.83274233,19.119282856182632,1.3136904,-0.20871344,1.0,0.003,1,1407998,0.7491281,0.010683567,-3.394467037237014,0.0012,-0.10766199,73642.82492136955,0.81782943,-0.022500638,4.394407737658665,320407,1.5345742,0.81785154,320407,-1.5527667,0.0,0.0006103741021568184
-4.11,-0.837208,19.119237278834618,1.3336391,-0.18213908,1.0,0.03447,1,1408998,0.74909997,0.0102972975,-3.3948547117316066,0.0012,-0.12064785,73695.30381631851,0.81804466,-0.022511486,4.394795448590785,320604,1.5646728,0.81199735,320604,-1.5527489,0.0,0.0006881613570319483
-4.54,-0.83972424,19.119347351120204,1.3443854,-0.20725998,1.0,0.0208,1,1409998,0.74907905,0.010339544,-3.3953590588440665,0.0012,-0.11141124,73747.18258452415,0.82533455,-0.022490134,4.3952998313575256,320797,1.5901608,0.8078133,320797,-1.5527663,0.0,0.0006466943195955343
-4.68,-0.8361953,19.11891806338123,1.3396674,-0.2189611,1.0,0.00088,1,1410998,0.7490585,0.009459049,-3.3959854071450155,0.00119,-0.11047202,73801.14268612862,0.8171974,-0.022474391,4.395926213241364,320979,1.5853611,0.8365759,320979,-1.5528368,0.0,0.0006117070599089583
-5.15,-0.8481273,19.118927758759543,1.3093255,-0.15694958,1.0,0.00933,1,1411998,0.74903774,0.010711185,-3.396800832020327,0.00119,-0.11830959,73853.40944933891,0.81468576,-0.022486497,4.396741668898258,321146,1.518747,0.8130021,321146,-1.5529708,0.0,0.0006341949468462373
-4.14,-0.8370455,19.11856862464823,1.3258679,-0.14855215,1.0,0.00308,1,1412998,0.74901646,0.0101227835,-3.397358495263466,0.00119,-0.13506374,73907.10192489624,0.8130311,-0.02248339,4.397299366387412,321332,1.5478394,0.8323683,321332,-1.5530678,0.0,0.000697021504878071
-4.59,-0.8443917,19.118371366178255,1.3211234,-0.1732579,1.0,0.00132,1,1413998,0.7489981,0.00995106,-3.3979640077881523,0.00119,-0.12374858,73960.1701900959,0.81216425,-0.0224682,4.397904912383287,321514,1.5483745,0.82160395,321514,-1.5532206,0.0,0.0005909729167166386
-4.52,-0.8537308,19.11803779694844,1.300473,-0.23355594,1.0,0.01139,1,1414998,0.748983,0.009701758,-3.398598681367871,0.00119,-0.10890949,74013.76726150513,0.81529725,-0.022480516,4.398539619579915,321697,1.5408449,0.81416875,321697,-1.5533386,0.0,0.0006059506013205205
-4.49,-0.85926104,19.11801150146963,1.3165939,-0.16744068,1.0,0.00415,1,1415998,0.7489626,0.01064268,-3.39914255091104,0.00118,-0.13427696,74066.17575740814,0.8140477,-0.02250813,4.399083523618684,321885,1.5417267,0.80833197,321885,-1.5534469,0.0,0.0006149898207305122
-4.48,-0.8537733,19.118141114304073,1.3080951,-0.21007778,1.0,0.0387,1,1416998,0.7489458,0.010601482,-3.3997342184438737,0.00118,-0.10673604,74117.97996091843,0.8138019,-0.022501068,4.399675224874173,322069,1.531386,0.8082457,322069,-1.5535318,0.0,0.0006397592125272465
-4.77,-0.822253,19.118046446447206,1.3364339,-0.17102858,1.0,0.00108,1,1417998,0.7489243,0.010150376,-3.400478522352766,0.00118,-0.112403445,74170.6535744667,0.8118174,-0.022488134,4.400419560454565,322242,1.582121,0.8398526,322242,-1.5537302,0.0,0.0006129280560433913
-3.91,-0.8272324,19.118179631537853,1.3026246,-0.17828777,1.0,0.01008,1,1418998,0.7489064,0.00919173,-3.400942825685797,0.00118,-0.116391115,74222.44310641289,0.80800676,-0.022483729,4.400883899080434,322435,1.5404731,0.8326929,322435,-1.553799,0.0,0.0005778523034465007
-4.14,-0.82703257,19.118343542929377,1.3186476,-0.1762063,1.0,0.00903,1,1419998,0.74888664,0.010406842,-3.40145618880241,0.00117,-0.10327214,74274.1125459671,0.8174102,-0.022489356,4.401397296534965,322623,1.5559434,0.826085,322623,-1.5538151,0.0,0.0006270108400832859
-4.2,-0.8479627,19.118145080609953,1.3155147,-0.212373,1.0,0.0152,1,1420998,0.74887013,0.01042553,-3.401946631806551,0.00117,-0.12363257,74327.18990302086,0.8099832,-0.022480242,4.401887774384011,322814,1.5428795,0.7891312,322814,-1.5539893,0.0,0.0006041310845606585
-4.45,-0.8443074,19.118279395171854,1.3323205,-0.13869078,1.0,0.02578,1,1421998,0.7488509,0.010060472,-3.4023596646564216,0.00117,-0.10741711,74378.97368311882,0.81537646,-0.022479013,4.4023008433123225,323012,1.5696825,0.84122384,323012,-1.5540248,0.0,0.000637678497039148
-4.38,-0.85211176,19.118187122966837,1.3336781,-0.18997726,1.0,0.03213,1,1422998,0.74883217,0.009863209,-3.4029579665527003,0.00117,-0.12257441,74431.63888120651,0.80472964,-0.022485945,4.402899178514519,323195,1.5761236,0.83707124,323195,-1.5541774,0.0,0.000578725502935731
-4.38,-0.8247852,19.11800851701695,1.3131137,-0.1712849,1.0,0.0216,1,1423998,0.7488157,0.009489636,-3.4033940338475714,0.00116,-0.14315583,74484.64094638824,0.80099744,-0.022476804,4.403335281439496,323391,1.5733287,0.8134943,323391,-1.5542682,0.0,0.0005964308595588354
-4.97,-0.88029635,19.118033681801823,1.3144063,-0.22218996,1.0,0.00031,1,1424998,0.74879444,0.010290683,-3.404201397581276,0.00116,-0.1039989,74536.84953784943,0.80594826,-0.022516772,4.4041426756789335,323559,1.5465138,0.80214006,323559,-1.554501,0.0,0.0006050636899123054
-4.51,-0.8451352,19.118041063585917,1.3070986,-0.19046874,1.0,0.01787,1,1425998,0.74877375,0.010239666,-3.4048625890769357,0.00116,-0.12029955,74589.12737226486,0.80324614,-0.022550007,4.4048038994616,323737,1.529656,0.8132997,323737,-1.5546464,0.0,0.000581313171871991
-4.17,-0.89091825,19.118296211939306,1.3255227,-0.23621847,1.0,0.02958,1,1426998,0.74875176,0.010312275,-3.4053703623667135,0.00116,-0.1291774,74640.43783926964,0.8014402,-0.022568312,4.405311706994808,323926,1.545913,0.81773406,323926,-1.5546981,0.0,0.0006355703533231322
-4.84,-0.8730849,19.11821739337991,1.3177593,-0.22173457,1.0,0.00054,1,1427998,0.7487257,0.010880066,-3.405943007355482,0.00115,-0.11530658,74693.05169081688,0.8094115,-0.02258792,4.405884385644469,324112,1.555661,0.82212293,324112,-1.5546811,0.0,0.000592691510353711
-4.22,-0.8936845,19.118062949709447,1.3166243,-0.24459106,1.0,0.02082,1,1428998,0.7487076,0.01039735,-3.4065069982145997,0.00115,-0.13762473,74745.96164679527,0.80238044,-0.022606311,4.406448409945204,324297,1.5562875,0.81713223,324297,-1.5547874,0.0,0.000576469763491647
-4.19,-0.8359412,19.117942504628246,1.315767,-0.20656402,1.0,0.02583,1,1429998,0.74869,0.011310759,-3.407040100590476,0.00115,-0.12783211,74798.73943829536,0.80167496,-0.022593567,4.406981546085477,324484,1.5669572,0.82267815,324484,-1.5549711,0.0,0.0005831013076136209
-4.31,-0.8349216,19.117797407867652,1.3055948,-0.19389686,1.0,0.01835,1,1430998,0.7486756,0.010402072,-3.4075590134042972,0.00115,-0.14983529,74851.614413023,0.7976365,-0.02259157,4.407500492805046,324672,1.5558203,0.8245666,324672,-1.5551038,0.0,0.000600270460649001
-4.71,-0.904395,19.11794909809434,1.3135539,-0.22755694,1.0,0.06635,1,1431998,0.7486532,0.00958974,-3.4081562292215626,0.00115,-0.12097942,74903.32737326622,0.7987544,-0.02258111,4.40809774176866,324856,1.5647882,0.80138093,324856,-1.5552083,0.0,0.0005726561987869818
-4.89,-0.8985127,19.118035231457256,1.314636,-0.24050114,1.0,0.02645,1,1432998,0.74862534,0.009467197,-3.40887610374427,0.00114,-0.11479768,74955.29653811455,0.79954994,-0.022591494,4.40881764760176,325030,1.5583279,0.80033356,325030,-1.5552627,0.0,0.0006047052713571447
-4.33,-0.88504136,19.118056140592305,1.3258389,-0.24552807,1.0,0.00806,1,1433998,0.74860245,0.0104570715,-3.4093616340888198,0.00114,-0.11736501,75007.52113366127,0.8096226,-0.022621935,4.40930321227719,325221,1.5430567,0.847463,325221,-1.5553199,0.0,0.0006437334112444293
-5.02,-0.872947,19.11802489576015,1.3076472,-0.23095903,1.0,0.02366,1,1434998,0.7485785,0.010404628,-3.410076983358687,0.00114,-0.13825783,75059.95037794113,0.7935554,-0.022636762,4.410018592787228,325395,1.537347,0.8158432,325395,-1.5554568,0.0,0.0005844509670674849
-3.97,-0.9053419,19.117803983549518,1.3239721,-0.27116102,1.0,0.02238,1,1435998,0.7485601,0.0103608295,-3.4106887813867774,0.00114,-0.15197508,75113.1249821186,0.7977086,-0.022656906,4.410630423097596,325575,1.5602163,0.8252337,325575,-1.5555646,0.0,0.0005674583458366984
-4.19,-0.89184487,19.11778046347842,1.317929,-0.22695357,1.0,0.00339,1,1436998,0.7485299,0.01022062,-3.411241949644219,0.00113,-0.13996793,75165.52471899986,0.8030453,-0.02268492,4.411183624854956,325762,1.5432154,0.81312007,325762,-1.5555757,0.0,0.0006079116311946187
-4.53,-0.90666384,19.11794614726695,1.3198612,-0.26328218,1.0,0.00057,1,1437998,0.74850994,0.010650195,-3.411940307665875,0.00113,-0.1428501,75217.18017840385,0.79380906,-0.02270372,4.411882014370831,325938,1.5571837,0.81678146,325938,-1.5557758,0.0,0.0006003046901374264
-4.07,-0.8852725,19.11784483384831,1.282459,-0.2551444,1.0,0.00341,1,1438998,0.74849457,0.009610639,-3.4124959371032926,0.00113,-0.13611172,75269.88593673706,0.79826695,-0.0227369,4.412437676697677,326122,1.545669,0.8130572,326122,-1.5558907,0.0,0.0005580632509279994
-4.52,-0.8489716,19.11777237204827,1.274166,-0.29033703,1.0,0.06738,1,1439998,0.74847776,0.009264165,-3.413060666609461,0.00113,-0.16969638,75322.47858047485,0.79502475,-0.02273099,4.41300243941307,326308,1.5728868,0.84978217,326308,-1.5560126,0.0,0.0005899032781021492
-4.13,-0.89556366,19.117902090143502,1.3030349,-0.23937416,1.0,0.03516,1,1440998,0.74845177,0.010198078,-3.413549240730418,0.00113,-0.15185407,75374.27449965477,0.79089034,-0.022735843,4.413491047418361,326498,1.5459949,0.8127353,326498,-1.556024,0.0,0.000619397412721207
-4.24,-0.9165379,19.11790178009737,1.2787578,-0.2741645,1.0,0.00738,1,1441998,0.7484258,0.01050947,-3.414149669859403,0.00112,-0.1843421,75426.58271741867,0.7815556,-0.022754323,4.414091508789975,326679,1.5322822,0.83764595,326679,-1.556,0.0,0.000569399768188497
-5.04,-0.907604,19.117899558397617,1.2838604,-0.26456523,1.0,0.0275,1,1442998,0.74840325,0.010724699,-3.4147861469742398,0.00112,-0.16113372,75478.89848423004,0.7854647,-0.022756116,4.41472801811173,326860,1.5454907,0.8125411,326860,-1.5561304,0.0,0.0005947114460902177
