total/steps_per_second,reference_Q_std,total/steps,reference_action_std,rollout/Q_mean,train/loss_actor,reference_action_mean,rollout/error,rollout/episode_steps,reference_actor_Q_std,rollout/return_history,rollout/return,total/duration,train/loss_critic,rollout/actions_mean,success rate,total/epochs,errors,reference_actor_Q_mean,rollout/actions_std,train/param_noise_distance,total/episodes,reference_Q_mean,rollout/goal_tolerance,rollout/episodes
18.69104109523734,1.979189,323998,0.82278866,-1.3130676,-0.72332853,-0.10042471,0.01705,3.6158765233694923,1.6750025,-3.13,-2.6163006115798404,17334.40092229843,0.02060295,-0.00353558,1.0,1,0.007227412640899271,1.0419432,0.76753145,0.0,89604,0.6627412,0.01047,89604
18.69516734025583,2.0331268,324998,0.8240691,-1.3134617,-0.7335226,-0.09831121,0.02492,3.6167662671518714,1.6760404,-3.01,-2.617189151893522,17384.06477379799,0.023418697,-0.0035988397,1.0,1,0.007002126010676097,1.0443848,0.76749575,0.0,89859,0.61261684,0.01045,89859
18.698632967953575,2.0117896,325998,0.8134915,-1.3138179,-0.7388103,-0.120890915,0.0231,3.6173657345761208,1.6436725,-2.66,-2.617787394584998,17434.322635173798,0.024161763,-0.0037858705,1.0,1,0.0066248077138355045,1.0632532,0.7674596,0.0,90120,0.65827626,0.01043,90120
18.702651302299206,2.0535724,326998,0.81688493,-1.3143727,-0.7119672,-0.12065116,0.04144,3.618664512416449,1.7313476,-3.41,-2.6190850338630427,17484.045161008835,0.021738404,-0.0038566026,1.0,1,0.007188870683566872,1.0364587,0.7674199,0.0,90364,0.6501318,0.01041,90364
18.706584117660885,2.036158,327998,0.82359177,-1.3153727,-0.71266156,-0.080340646,0.03234,3.6206177145884846,1.696356,-3.38,-2.621037177675733,17533.82648253441,0.026819339,-0.0039919605,1.0,1,0.006872674753997082,1.052182,0.7673954,0.0,90592,0.6661476,0.01039,90592
18.710053574384702,2.0283182,328998,0.8249301,-1.3159609,-0.727563,-0.1240477,0.01829,3.621498156200121,1.6735243,-2.9,-2.621916451098024,17584.02233815193,0.023015477,-0.0039523146,1.0,1,0.00672393561541691,1.0561154,0.76736253,0.0,90845,0.64827436,0.01037,90845
18.712477360911823,2.0532632,329998,0.812752,-1.3165355,-0.70542014,-0.13614696,0.00409,3.622472502140552,1.6776636,-2.59,-2.622889635337768,17635.1849963665,0.024786813,-0.0039432663,1.0,1,0.006699955172325787,1.0871205,0.7673132,0.0,91098,0.67023706,0.01035,91098
18.71470380536339,2.0032125,330998,0.82335794,-1.3172271,-0.7475452,-0.12039106,0.00679,3.623704060519142,1.6632104,-2.93,-2.6241200748825855,17686.5209004879,0.023300003,-0.003911571,1.0,1,0.006927938676865328,1.1019241,0.7672811,0.0,91343,0.71467423,0.01033,91343
18.716043769023816,2.0245833,331998,0.81648946,-1.3176175,-0.71243715,-0.09419483,0.02268,3.625116014980946,1.677867,-2.84,-2.625530939148095,17738.68474006653,0.023217535,-0.0038225537,1.0,1,0.006817987552315347,1.0927687,0.76724803,0.0,91583,0.69801235,0.01031,91583
18.71854125137979,2.0715666,332998,0.8229128,-1.3182955,-0.7117721,-0.11952477,0.02258,3.626255036480453,1.7274235,-3.0,-2.62666884460416,17789.7409594059,0.02161347,-0.003883903,1.0,1,0.006730996546806348,1.0590723,0.7671832,0.0,91830,0.66400725,0.01028,91830
18.721580640657525,2.0401382,333998,0.8213402,-1.3190011,-0.70378685,-0.117419146,0.01611,3.6275740724650274,1.6655527,-3.52,-2.627986792944652,17840.267144680023,0.023781385,-0.0039678346,1.0,1,0.006829178428656201,1.1136438,0.7671507,0.0,92072,0.7169444,0.01026,92072
18.723768766952123,2.063897,334998,0.82073194,-1.3196748,-0.71565926,-0.09227076,0.01885,3.629017755581796,1.7216834,-3.31,-2.6294294164166008,17891.59031867981,0.023380918,-0.003882473,1.0,1,0.006551322535428442,1.1050637,0.76709116,0.0,92309,0.7029104,0.01024,92309
18.725855815607243,2.0578256,335998,0.815663,-1.320529,-0.72041214,-0.081109025,0.02157,3.6303591494511194,1.6949327,-3.05,-2.6307697294493906,17942.998349905014,0.024307763,-0.003932697,1.0,1,0.006975561968353048,1.0935324,0.7670528,0.0,92552,0.69574827,0.01022,92552
18.72849165923118,2.076334,336998,0.8152892,-1.3209281,-0.71080345,-0.090451814,0.03684,3.631589723694987,1.7240065,-2.91,-2.6319992241044874,17993.867639303207,0.023007927,-0.0040175132,1.0,1,0.007050341886078881,1.1026525,0.7670197,0.0,92796,0.7141602,0.0102,92796
18.730698928034652,2.040982,337998,0.81606317,-1.3215983,-0.71693236,-0.08545789,0.00314,3.633041328532273,1.682871,-2.88,-2.633449776965658,18045.135491132736,0.022409938,-0.0040484658,1.0,1,0.006809817528479342,1.1290818,0.7669769,0.0,93035,0.7381279,0.01018,93035
18.734072409644774,2.0750911,338998,0.81756425,-1.3223277,-0.7018708,-0.093071066,0.05036,3.6346267248496287,1.7285606,-3.03,-2.6350341485380997,18095.264744758606,0.022028826,-0.0040387525,1.0,1,0.006666933329735309,1.1067367,0.7669116,0.0,93269,0.7178917,0.01016,93269
18.736822528255402,2.0659056,339998,0.8149526,-1.322593,-0.71729803,-0.087070614,0.01654,3.6353235533125186,1.7252133,-2.88,-2.6357298661306188,18145.979633808136,0.024557231,-0.0039029636,1.0,1,0.006702553843003908,1.1205456,0.7668465,0.0,93524,0.75477135,0.01014,93524
18.73963397661656,2.083804,340998,0.8081727,-1.3225597,-0.68349916,-0.07929512,0.02321,3.6354748603351954,1.7247638,-2.63,-2.635879994882511,18196.620084762573,0.022851326,-0.003920647,1.0,1,0.006639170392045282,1.1237888,0.7667909,0.0,93796,0.73265165,0.01012,93796
18.742633858254724,2.035647,341998,0.81758064,-1.3229835,-0.7107873,-0.073526524,0.03893,3.6362756772849063,1.7200271,-2.74,-2.6366797090970953,18247.061890363693,0.023455579,-0.003873588,1.0,1,0.006799448742387022,1.1142942,0.76676154,0.0,94052,0.75393426,0.0101,94052
18.744690732198606,2.0584023,342998,0.82375234,-1.3232546,-0.6600841,-0.09812298,0.04906,3.636888983140706,1.7342062,-3.05,-2.6372919096596332,18298.408061265945,0.024803143,-0.0039025834,1.0,1,0.0061351250028847705,1.1395445,0.7667157,0.0,94310,0.75976175,0.01008,94310
18.746920061497413,2.0724063,343998,0.81274736,-1.3233943,-0.6936498,-0.09941246,0.02196,3.6373143008194555,1.7381445,-2.95,-2.6377160983346553,18349.57416319847,0.02326243,-0.0039067483,1.0,1,0.006326713081564894,1.1133503,0.7666977,0.0,94575,0.73034227,0.01006,94575
18.75062760581431,2.081966,344998,0.81875545,-1.3237764,-0.68157,-0.075336166,0.02297,3.638671504208239,1.7508702,-3.46,-2.639072288902483,18399.277467012405,0.024500197,-0.0039644903,1.0,1,0.006903129622805618,1.1326805,0.7666521,0.0,94814,0.7609401,0.01004,94814
18.75295372158753,2.059146,345998,0.8109007,-1.3243285,-0.6650284,-0.1148186,0.00882,3.639959602760478,1.7179196,-2.83,-2.640359367109914,18450.320154190063,0.02414686,-0.0040038945,1.0,1,0.006430212663999301,1.1497278,0.76661247,0.0,95056,0.76030326,0.01002,95056
18.754910467898696,2.0525231,346998,0.82410914,-1.3249234,-0.6615026,-0.051709954,0.02609,3.6414141944150025,1.709317,-3.22,-2.6418129728935575,18501.714555978775,0.02458951,-0.004104535,1.0,1,0.006263443456759462,1.1674328,0.7665581,0.0,95291,0.78972685,0.01,95291
18.75670483639268,2.074233,347998,0.81760067,-1.3257064,-0.6851001,-0.08015355,0.02222,3.642737512037851,1.7565535,-3.11,-2.643135284511996,18553.258849859238,0.0243583,-0.0041995505,1.0,1,0.0066381032270378185,1.1496089,0.7665167,0.0,95532,0.79092324,0.00998,95532
18.75900516660361,2.0743618,348998,0.8104242,-1.3263768,-0.65468377,-0.061268974,0.04104,3.6444101000396816,1.7321159,-3.22,-2.6448069171487645,18604.29148030281,0.02270621,-0.0043678484,1.0,1,0.00670113571830373,1.1758565,0.76646405,0.0,95762,0.8124907,0.00996,95762
18.761667536495686,2.09526,349998,0.82282907,-1.3265231,-0.64671737,-0.051179558,0.0325,3.6453359996667083,1.7568015,-2.93,-2.6457317835270593,18654.951609134674,0.027836364,-0.004354234,1.0,1,0.006520982692622667,1.1589121,0.7663996,0.0,96012,0.78637946,0.00994,96012
18.765082957466745,2.1069808,350998,0.82395875,-1.3266783,-0.66439116,-0.037093874,0.03183,3.6464397764341667,1.7620984,-2.91,-2.6468345488167215,18704.84669828415,0.023194587,-0.004440004,1.0,1,0.006423361101243665,1.1719216,0.76637095,0.0,96258,0.79837227,0.00992,96258
18.76805354172988,2.0754538,351998,0.8195361,-1.3271055,-0.676612,-0.038406104,0.00407,3.6479330106847128,1.7502344,-3.36,-2.64832682163473,18755.168148756027,0.024860423,-0.004506747,1.0,1,0.006398947445535421,1.179291,0.76632077,0.0,96493,0.8122021,0.0099,96493
18.77134710354678,2.0860727,352998,0.81973815,-1.3275281,-0.65470487,-0.06063521,0.00561,3.6490314044119168,1.7538475,-3.53,-2.649424217990862,18805.150107383728,0.022083309,-0.004595677,1.0,1,0.006013499492538994,1.1756533,0.766286,0.0,96738,0.81448597,0.00988,96738
18.775062022318362,2.0801313,353998,0.82265395,-1.3283505,-0.64285487,-0.048342615,0.00739,3.650764185384568,1.7324543,-3.08,-2.6511560753253716,18854.69137620926,0.025227515,-0.0047100047,1.0,1,0.00645011034423457,1.2115355,0.7662505,0.0,96966,0.83408785,0.00986,96966
18.776383370970102,2.0872598,354998,0.8165658,-1.3284265,-0.65339637,-0.018937962,0.0587,3.650890616644041,1.7712927,-2.77,-2.651281418404706,18906.6229095459,0.024108484,-0.0048271664,1.0,1,0.006186909558272372,1.1944706,0.766205,0.0,97236,0.8524496,0.00984,97236
18.777010073216267,2.0736382,355998,0.8261425,-1.328872,-0.62458664,-0.042824466,0.02588,3.65168377970848,1.7562288,-2.9,-2.6520735672742566,18959.24849653244,0.024050111,-0.0048716147,1.0,1,0.006113722553663929,1.2176341,0.7661721,0.0,97489,0.87471265,0.00982,97489
18.779211261665207,2.0800478,356998,0.82249737,-1.3292212,-0.6219218,-0.018980281,0.00895,3.652734434951655,1.7721617,-3.0,-2.6531232414181205,19010.276577949524,0.02421099,-0.004817026,1.0,1,0.0062700819587705415,1.2380995,0.76611286,0.0,97735,0.87824786,0.0098,97735
18.781463773423194,2.0983746,357998,0.82220787,-1.3300551,-0.6378115,-0.025252275,0.05932,3.6543899227259273,1.7815877,-3.3,-2.654777824280596,19061.2406103611,0.024040498,-0.0047969776,1.0,1,0.006573423015263393,1.2322818,0.7660689,0.0,97963,0.8737292,0.00978,97963
18.784381315273635,2.0905278,358998,0.8178561,-1.3306962,-0.64135325,-0.011562471,0.00629,3.6557672528792984,1.7659985,-3.16,-2.6561542143155363,19111.515784025192,0.023670178,-0.0049383286,1.0,1,0.006267174797744299,1.2559937,0.76603395,0.0,98201,0.88995457,0.00976,98201
18.78723561818185,2.0926845,359998,0.82892334,-1.3314155,-0.6397148,-0.017140962,0.05496,3.6566312175600046,1.7963513,-2.79,-2.657017196371799,19161.839842557907,0.023031825,-0.0049989927,1.0,1,0.0062444854018455205,1.2560297,0.76602393,0.0,98451,0.9204225,0.00975,98451
18.78945622028318,2.115173,360998,0.82423764,-1.3317239,-0.6521201,0.003620622,0.04381,3.657834474932112,1.7955025,-3.42,-2.6582195112065823,19212.796568870544,0.023718612,-0.005081288,1.0,1,0.006335451822810118,1.247615,0.76598746,0.0,98692,0.8901085,0.00973,98692
18.792114721374087,2.117659,361998,0.83281904,-1.332303,-0.6272464,-0.057798907,0.01761,3.65889059594081,1.8018279,-2.93,-2.65927468262311,19263.29236316681,0.023702713,-0.0050697755,1.0,1,0.006138944657093962,1.2824082,0.7659539,0.0,98936,0.92460936,0.00971,98936
18.794832048011216,2.1058028,362998,0.8241634,-1.3330017,-0.6376732,-0.028828347,0.00586,3.6606026380541326,1.7797302,-3.33,-2.6609858416360774,19313.71342253685,0.02449081,-0.0050190133,1.0,1,0.006335486671617866,1.2822897,0.76588196,0.0,99164,0.9359968,0.00969,99164
18.797534267374473,2.1119747,363998,0.8182596,-1.3337133,-0.6338116,0.02995248,0.00571,3.6619718309859155,1.7911156,-3.39,-2.6623541247484908,19364.13546705246,0.02507663,-0.004952542,1.0,1,0.006127031738002984,1.3209788,0.76585513,0.0,99400,0.97686774,0.00967,99400
18.800627393577564,2.1273894,364998,0.8190464,-1.3343244,-0.60587996,-0.030088952,0.0069,3.6627463573234857,1.8038226,-2.84,-2.6631276843415086,19414.139345407486,0.022875726,-0.0048934277,1.0,1,0.0062930815478064416,1.3107111,0.7658313,0.0,99652,0.9542074,0.00965,99652
18.803847291572144,2.156198,365998,0.8254045,-1.3346059,-0.6019147,0.014962673,0.02986,3.6638636955172483,1.8595946,-2.97,-2.6642440987446694,19463.995549678802,0.024885686,-0.004910427,1.0,1,0.00601852141190021,1.3052669,0.76578635,0.0,99894,0.96209836,0.00963,99894
18.8070739502953,2.1058645,366998,0.8303192,-1.3354087,-0.6000694,0.012391592,0.05279,3.6649323932972497,1.7942019,-3.09,-2.6653118696199245,19513.827667713165,0.023817882,-0.0048886747,1.0,1,0.005865683841186069,1.3882785,0.76575214,0.0,100138,1.030613,0.00961,100138
18.809262004133256,2.0754097,367998,0.8238823,-1.3357204,-0.5799277,0.0015538459,0.03016,3.66573030909761,1.7826424,-3.04,-2.6661088366255266,19564.72294974327,0.022284806,-0.0048916084,1.0,1,0.005974004406701734,1.3740594,0.76571804,0.0,100389,1.0392184,0.00959,100389
18.812501007057225,2.1102593,368998,0.83147347,-1.3361253,-0.60051954,0.0002754306,0.04493,3.6665573640175677,1.8250825,-3.4,-2.6669349549871817,19614.5105779171,0.023508675,-0.004946432,1.0,1,0.0060475464317426885,1.392766,0.76566905,0.0,100638,1.0516815,0.00957,100638
18.814838437599352,2.124819,369998,0.821889,-1.3366615,-0.60538024,0.06114657,0.00938,3.6680149099849313,1.8081725,-3.14,-2.6683916250297406,19665.22334098816,0.023467245,-0.004917598,1.0,1,0.0059541041185878964,1.4375321,0.7656155,0.0,100872,1.0697346,0.00955,100872
18.816651525740568,2.1350524,370998,0.8290696,-1.3372171,-0.5783951,0.025235066,0.00571,3.6691985125405493,1.8471857,-3.12,-2.6695743334124535,19716.472906589508,0.025692718,-0.0049040443,1.0,1,0.006282705257213013,1.4522736,0.7655984,0.0,101112,1.0965437,0.00953,101112
18.818920618738066,2.1373122,371998,0.8351441,-1.3375714,-0.5657186,0.015361357,0.04473,3.670076953433307,1.8564082,-3.04,-2.670451854775059,19767.23360157013,0.023633651,-0.005006727,1.0,1,0.005802281051554344,1.4271507,0.76556647,0.0,101360,1.0884842,0.00951,101360
18.821682241737587,2.182731,372998,0.834083,-1.3383952,-0.5887632,0.005693955,0.00578,3.6712959773226115,1.9244778,-3.13,-2.6716699967519366,19817.463455677032,0.023467232,-0.004986988,1.0,1,0.0062583651899486385,1.4342104,0.76554465,0.0,101599,1.0869856,0.0095,101599
18.82230130574322,2.1434376,373998,0.8324768,-1.3386796,-0.56937957,0.016068392,0.00677,3.6723912765978337,1.8703808,-2.65,-2.672764407262301,19869.940127134323,0.023311205,-0.004969127,1.0,1,0.00605888419262064,1.5008627,0.7654915,0.0,101841,1.1531675,0.00948,101841
18.824967485966322,2.150948,374998,0.83501464,-1.3389021,-0.55909944,0.042366713,0.01154,3.6737301004163605,1.8450136,-3.09,-2.6741023757041393,19920.24688911438,0.024172204,-0.0050344164,1.0,1,0.006168732880349471,1.5473776,0.76544267,0.0,102075,1.1659737,0.00946,102075
18.828986064308555,2.1594837,375998,0.8369694,-1.339603,-0.6012229,0.037933987,0.00305,3.6753565389089276,1.8645787,-3.81,-2.675727984516583,19969.105012655258,0.024412967,-0.005036419,1.0,1,0.0061215335591482045,1.5233068,0.7653797,0.0,102303,1.160332,0.00944,102303
18.831796399149905,2.1758819,376998,0.8424764,-1.3398265,-0.5568326,0.05688247,0.03494,3.676128440903728,1.9238664,-2.68,-2.676498981014695,20019.226631879807,0.023184868,-0.0050504236,1.0,1,0.006213438396689915,1.5232433,0.7653287,0.0,102553,1.1778356,0.00942,102553
18.834898415212407,2.1804037,377998,0.8334923,-1.3404824,-0.5623053,-0.010444055,0.06866,3.6773550213540096,1.866248,-3.45,-2.6777247035246274,20069.022495746613,0.024748188,-0.0050434317,1.0,1,0.006147941432813603,1.5834877,0.7652867,0.0,102791,1.2092192,0.0094,102791
18.837435543130123,2.1607285,378998,0.8405845,-1.3413578,-0.5559283,0.03790051,0.04363,3.678959016870838,1.8910204,-3.4,-2.6793278844473782,20119.40527319908,0.023791421,-0.0050855475,1.0,1,0.005879026250436776,1.6115189,0.76526284,0.0,103018,1.2381808,0.00938,103018
18.840546288378107,2.2141995,379998,0.844173,-1.3420811,-0.5801319,0.0023857802,0.00773,3.68052999631947,1.954247,-3.24,-2.680898049319102,20169.160393953323,0.022517323,-0.005066209,1.0,1,0.005796224641288908,1.5942161,0.7652033,0.0,103246,1.2368978,0.00936,103246
18.843106618200483,2.2357066,380998,0.8434247,-1.3424873,-0.5771605,0.11745218,0.01455,3.681185325462082,1.9895716,-3.38,-2.6815524787679106,20219.489690303802,0.022070237,-0.0051118624,1.0,1,0.005920031621827485,1.6017959,0.76516783,0.0,103499,1.2469404,0.00934,103499
18.84501140466827,2.1922672,381998,0.8384264,-1.3431189,-0.5314209,0.073452674,0.02288,3.6823956967687206,1.9601309,-3.57,-2.6827620112593507,20270.510417699814,0.02307202,-0.0051676873,1.0,1,0.005822502022230226,1.6534586,0.76512474,0.0,103736,1.2999053,0.00933,103736
18.84663261667849,2.2321374,382998,0.84692466,-1.3436844,-0.5592173,0.09214439,0.02942,3.6833302878465846,1.958192,-2.86,-2.6836957462564555,20321.826598405838,0.023059813,-0.0053105145,1.0,1,0.005718657695543874,1.6867822,0.7650857,0.0,103979,1.3040216,0.00931,103979
18.848753134670098,2.1915572,383998,0.847162,-1.3441181,-0.5292066,0.10748457,0.05705,3.684468581188052,1.9182324,-3.22,-2.6848331910075705,20372.594264268875,0.024096586,-0.005435186,1.0,1,0.005909801889860532,1.7130566,0.76505154,0.0,104221,1.352956,0.00929,104221
18.851144194370253,2.2795353,384998,0.86561567,-1.3441905,-0.55098134,0.031977106,0.02856,3.685117828359209,1.9885999,-3.0,-2.6854815552194804,20423.057403326035,0.024535602,-0.0054924367,1.0,1,0.005645152245975976,1.7030829,0.76502293,0.0,104474,1.3220537,0.00927,104474
18.8534685069073,2.2801058,385998,0.8593083,-1.3447376,-0.5232158,0.040513612,0.01791,3.6861767655063744,2.0284712,-3.69,-2.686539655254739,20473.580225229263,0.022953246,-0.0055225836,1.0,1,0.005973034900689205,1.7006334,0.7649857,0.0,104715,1.3568888,0.00925,104715
18.85697255213806,2.3122568,386998,0.87337315,-1.3452464,-0.51666087,0.06179994,0.02946,3.687291575356823,2.066365,-3.13,-2.6876536387369705,20522.80656027794,0.021259412,-0.005528374,1.0,1,0.00558720414442762,1.7141793,0.76495284,0.0,104954,1.3606024,0.00923,104954
18.85975179769002,2.330917,387998,0.86423665,-1.3459208,-0.5359077,0.0777022,0.02877,3.6879520935316763,2.0785542,-3.4,-2.688313293094435,20572.80520772934,0.022458289,-0.0055385744,1.0,1,0.006045541985625169,1.7656448,0.7649248,0.0,105205,1.3945967,0.00922,105205
18.861926982672784,2.2810297,388998,0.8768925,-1.3462802,-0.56973493,0.06547489,0.0407,3.688627807963284,2.0090747,-3.01,-2.688988137570051,20623.4495742321,0.026449664,-0.005568445,1.0,1,0.006283313671227131,1.8260651,0.76488173,0.0,105459,1.4600372,0.0092,105459
18.86451369625109,2.3248794,389998,0.85184824,-1.3465183,-0.5383737,0.0893717,0.00769,3.6890595735825498,2.071526,-2.58,-2.6894190204127963,20673.63125705719,0.024329903,-0.0055738436,1.0,1,0.005943535074746503,1.7929404,0.7648392,0.0,105718,1.4354196,0.00918,105718
18.86793603572937,2.3557968,390998,0.86818475,-1.347179,-0.5078243,0.07986603,0.01337,3.6905499027806616,2.0922909,-3.68,-2.690908576067053,20722.88136124611,0.023363493,-0.005584601,1.0,1,0.005897319241285984,1.7853152,0.76483023,0.0,105946,1.4224558,0.00916,105946
18.870553900891977,2.3126216,391998,0.88048136,-1.3472253,-0.51136786,0.08052897,0.01033,3.690545680500113,2.0211782,-2.59,-2.69090344204263,20772.99914240837,0.023755906,-0.0056080343,1.0,1,0.0057240879615517585,1.845042,0.76478636,0.0,106216,1.4685898,0.00914,106216
18.873330588512147,2.3524795,392998,0.8727708,-1.3476533,-0.51877725,0.09694848,0.03172,3.6917606831183716,2.103532,-3.13,-2.6921176481639786,20822.92778992653,0.023993464,-0.0056619495,1.0,1,0.0061247464357374595,1.8465623,0.7647375,0.0,106453,1.4878559,0.00912,106453
18.876142747567126,2.3855035,393998,0.8759241,-1.3480455,-0.47718433,0.051185373,0.04543,3.692854197128182,2.1073713,-3.45,-2.6932103625388972,20872.80252480507,0.022497885,-0.0056084874,1.0,1,0.005825955436254141,1.8408601,0.7646816,0.0,106692,1.4761648,0.00911,106692
18.878107065350804,2.3959944,394998,0.8896715,-1.3486456,-0.47826976,0.072611645,0.01325,3.6939960721967644,2.1318355,-3.01,-2.694351444870476,20923.602066278458,0.023839029,-0.005582666,1.0,1,0.005653006938780446,1.8719192,0.7646289,0.0,106930,1.5036855,0.00909,106930
18.881007283252035,2.3277519,395998,0.8863422,-1.3490251,-0.46584207,0.08599583,0.01867,3.694966968984436,2.0706756,-3.63,-2.695321539208002,20973.351371526718,0.02212751,-0.005636062,1.0,1,0.005790171836839623,1.8991072,0.76458883,0.0,107172,1.5533801,0.00907,107172
18.88334471562124,2.3245077,396998,0.87865925,-1.3495961,-0.44355065,0.12072998,0.00666,3.6961865037985997,2.0736997,-3.09,-2.696540294950097,21023.71195244789,0.024623822,-0.005625812,1.0,1,0.005599356506113516,1.9244972,0.76454204,0.0,107408,1.5641901,0.00905,107408
18.8849811131916,2.360948,397998,0.89305544,-1.3498784,-0.47199097,0.08875353,0.01605,3.697732108182435,2.0775688,-3.1,-2.698085159755837,21074.842363595963,0.023045208,-0.0056442986,1.0,1,0.005682338140651576,1.9230418,0.7645041,0.0,107633,1.5508294,0.00903,107633
18.886903336055934,2.386347,398998,0.8835105,-1.3507792,-0.48336437,0.099007584,0.02028,3.699695856978599,2.1301596,-3.86,-2.7000482177960756,21125.644204378128,0.022320187,-0.0056883204,1.0,1,0.005866123470585036,1.8982997,0.76443094,0.0,107844,1.5298864,0.00901,107844
18.875829794439984,2.352645,399998,0.89543617,-1.3510655,-0.46783078,0.06656136,0.00531,3.7004829130201493,2.1015298,-3.1,-2.7008344588968862,21191.015407323837,0.022162797,-0.005727674,1.0,1,0.005758586157417015,1.926609,0.7643718,0.0,108094,1.5824162,0.009,108094
18.861846714767672,2.3320298,400998,0.8930359,-1.3515334,-0.4449906,0.081790216,0.03553,3.7016062032677928,2.0501966,-3.02,-2.701956983291794,21259.742275714874,0.02230636,-0.005794751,1.0,1,0.006078787385317371,1.9616352,0.7643139,0.0,108330,1.5978521,0.00898,108330
18.864538679137343,2.3664343,401998,0.9103984,-1.352365,-0.4354259,0.054473717,0.00457,3.703601337718692,2.1157017,-3.98,-2.703951429387432,21309.718029022217,0.023983963,-0.0057985205,1.0,1,0.005567378287661184,1.9179173,0.76426554,0.0,108543,1.5748297,0.00896,108543
18.86711084620696,2.3844607,402998,0.9019889,-1.352884,-0.42773378,0.10060582,0.01527,3.7048429800691327,2.121832,-3.53,-2.7051923218356992,21359.815145254135,0.023503326,-0.005908297,1.0,1,0.005761583631509739,1.9719374,0.7642086,0.0,108776,1.6001556,0.00894,108776
18.86957545823964,2.3227541,403998,0.9163181,-1.3531847,-0.4327519,0.036699977,0.00789,3.7059460252811567,2.0499964,-2.96,-2.7062946043627423,21410.02063846588,0.023625545,-0.0060296757,1.0,1,0.005815028043651552,1.9816413,0.76414716,0.0,109014,1.6116636,0.00893,109014
18.872052356822994,2.366942,404998,0.9078503,-1.3537335,-0.4030993,0.06738791,0.01303,3.707159006654645,2.0759666,-3.29,-2.707506842293152,21460.199046850204,0.021463044,-0.0060760914,1.0,1,0.005725394216492352,1.98038,0.7641163,0.0,109247,1.603446,0.00891,109247
18.873878409856342,2.363934,405998,0.90602326,-1.3540779,-0.4233741,0.055153575,0.0143,3.708049063393338,2.1041806,-2.98,-2.7083961238823284,21511.10604739189,0.021548532,-0.006142749,1.0,1,0.005893508831882424,1.9468975,0.76406914,0.0,109491,1.5862297,0.00889,109491
18.875045295952514,2.3192186,406998,0.92037153,-1.3547425,-0.3855798,0.07059898,0.01676,3.709430454160173,2.0617168,-3.26,-2.7097767934450734,21562.756201028824,0.021946387,-0.006138795,1.0,1,0.006053181026038991,1.9868798,0.76403,0.0,109719,1.612174,0.00887,109719
18.877601974191023,2.3544145,407998,0.9159217,-1.3554872,-0.38345677,0.07462787,0.01754,3.7108334015480184,2.0944765,-3.62,-2.7111790226199894,21612.808690309525,0.021853134,-0.0061601684,1.0,1,0.0058587305548549375,1.9628769,0.7640051,0.0,109947,1.5955062,0.00885,109947
18.878777206597476,2.3742652,408998,0.91064245,-1.3556907,-0.37438688,0.061850026,0.04565,3.711685058806447,2.0879486,-3.07,-2.7120299114273267,21664.432792663574,0.022286426,-0.006138328,1.0,1,0.0056422979400597125,1.9480234,0.76395106,0.0,110192,1.5764197,0.00884,110192
18.88079923179408,2.3513095,409998,0.91674644,-1.3563176,-0.36617276,0.053459197,0.03202,3.712817401383707,2.0904791,-3.3,-2.713161517006556,21715.07651591301,0.023065161,-0.006092092,1.0,1,0.005886935310302513,1.9509823,0.76390034,0.0,110428,1.5872858,0.00882,110428
18.88211390143623,2.363109,410998,0.9107242,-1.3566446,-0.36492005,0.046880335,0.0361,3.7142960425835723,2.0877612,-3.57,-2.7146394584873432,21766.52477288246,0.022159109,-0.006138272,1.0,1,0.005623496720889646,1.9451673,0.76385087,0.0,110653,1.586941,0.0088,110653
18.884259586291066,2.328993,411998,0.9139833,-1.3567351,-0.34177768,0.047217052,0.00962,3.7147146334866106,2.056591,-2.86,-2.7150572536290687,21817.005751132965,0.022399757,-0.0061640493,1.0,1,0.0055980051877091664,1.9710908,0.76380426,0.0,110910,1.5996957,0.00878,110910
18.886851800958986,2.3497255,412998,0.90517426,-1.3573083,-0.35847786,0.014230507,0.076,3.716122588540167,2.0961347,-2.95,-2.716464511949323,21866.958260297775,0.019929284,-0.006148349,1.0,1,0.005519553853031807,1.9591925,0.76374966,0.0,111136,1.6055584,0.00877,111136
18.89007269415858,2.2976668,413998,0.91149044,-1.3574446,-0.32469067,0.034976322,0.00657,3.7168379943439422,2.0451934,-3.11,-2.717179153386901,21916.167645454407,0.021787493,-0.006182697,1.0,1,0.005513003375768465,1.9938735,0.7637055,0.0,111385,1.6426508,0.00875,111385
18.89140113128687,2.3254359,414998,0.9132077,-1.3581156,-0.35156494,0.061843082,0.01906,3.7184957528404,2.0648031,-3.69,-2.7188362424285866,21967.56064391136,0.021974633,-0.006351022,1.0,1,0.005685812791949444,1.9867717,0.76366735,0.0,111604,1.6156807,0.00873,111604
18.89294019593313,2.297344,415998,0.91006416,-1.358808,-0.3105514,0.04816107,0.00836,3.7197989877854676,2.030052,-3.12,-2.720138777116083,22018.700937271118,0.020958133,-0.006290099,1.0,1,0.005500934573400971,1.9965177,0.7636128,0.0,111834,1.6257466,0.00871,111834
18.895346621594072,2.265739,416998,0.91043806,-1.359169,-0.29906785,0.035474136,0.01618,3.720713807718046,2.0110242,-3.07,-2.7210528663841176,22068.819818496704,0.022462012,-0.0063488823,1.0,1,0.005891672348144354,2.0142539,0.76355076,0.0,112075,1.6435316,0.0087,112075
